transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.8222378492355347, 0.015486320480704308, 0.14152389764785767, 0.020751940086483955], [0.10868280380964279, 0.08942635357379913, 0.6678143739700317, 0.13407646119594574], [0.36856186389923096, 0.6149142384529114, 0.008740539662539959, 0.00778332119807601], [0.6734962463378906, 0.3199475109577179, 0.004668151494115591, 0.001888139988295734]]]",[0.8222378492355347],[0],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.8222378492355347, 0.015486320480704308, 0.14152389764785767, 0.020751940086483955], [0.10868280380964279, 0.08942635357379913, 0.6678143739700317, 0.13407646119594574], [0.36856186389923096, 0.6149142384529114, 0.008740539662539959, 0.00778332119807601], [0.6734962463378906, 0.3199475109577179, 0.004668151494115591, 0.001888139988295734]]]",[0.8222378492355347],[0],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.8222378492355347, 0.015486320480704308, 0.14152389764785767, 0.020751940086483955], [0.10868280380964279, 0.08942635357379913, 0.6678143739700317, 0.13407646119594574], [0.36856186389923096, 0.6149142384529114, 0.008740539662539959, 0.00778332119807601], [0.6734962463378906, 0.3199475109577179, 0.004668151494115591, 0.001888139988295734]]]",[0.8222378492355347],[0],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.8222378492355347, 0.015486320480704308, 0.14152389764785767, 0.020751940086483955], [0.10868280380964279, 0.08942635357379913, 0.6678143739700317, 0.13407646119594574], [0.36856186389923096, 0.6149142384529114, 0.008740539662539959, 0.00778332119807601], [0.6734962463378906, 0.3199475109577179, 0.004668151494115591, 0.001888139988295734]]]",[0.8222378492355347],[0],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.6676565408706665, 0.09291651844978333, 0.11491727828979492, 0.12450969964265823], [0.04476279020309448, 0.27215149998664856, 0.2750503122806549, 0.40803539752960205], [0.07403144240379333, 0.9126608371734619, 0.0017556757666170597, 0.011552075855433941], [0.22036860883235931, 0.7735389471054077, 0.0015274236211553216, 0.004564967472106218]]]",[0.9126608371734619],[2],[1]
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.8224086165428162, 0.015262669883668423, 0.14152942597866058, 0.020799309015274048], [0.10853919386863708, 0.08957608789205551, 0.6678782105445862, 0.13400647044181824], [0.36851057410240173, 0.6149665117263794, 0.008740060031414032, 0.007782839238643646], [0.6731305718421936, 0.32030946016311646, 0.00466923788189888, 0.0018907493213191628]]]",[0.8224086165428162],[0],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.8224086165428162, 0.015262669883668423, 0.14152942597866058, 0.020799309015274048], [0.10853919386863708, 0.08957608789205551, 0.6678782105445862, 0.13400647044181824], [0.36851057410240173, 0.6149665117263794, 0.008740060031414032, 0.007782839238643646], [0.6731305718421936, 0.32030946016311646, 0.00466923788189888, 0.0018907493213191628]]]",[0.8224086165428162],[0],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.8224086165428162, 0.015262669883668423, 0.14152942597866058, 0.020799309015274048], [0.10853919386863708, 0.08957608789205551, 0.6678782105445862, 0.13400647044181824], [0.36851057410240173, 0.6149665117263794, 0.008740060031414032, 0.007782839238643646], [0.6731305718421936, 0.32030946016311646, 0.00466923788189888, 0.0018907493213191628]]]",[0.8224086165428162],[0],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.8224086165428162, 0.015262669883668423, 0.14152942597866058, 0.020799309015274048], [0.10853919386863708, 0.08957608789205551, 0.6678782105445862, 0.13400647044181824], [0.36851057410240173, 0.6149665117263794, 0.008740060031414032, 0.007782839238643646], [0.6731305718421936, 0.32030946016311646, 0.00466923788189888, 0.0018907493213191628]]]",[0.8224086165428162],[0],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.6684064865112305, 0.09165845066308975, 0.11502701044082642, 0.12490815669298172], [0.044694267213344574, 0.2725500166416168, 0.2750188708305359, 0.4077368676662445], [0.07401624321937561, 0.9126777052879333, 0.0017554621445015073, 0.01155058667063713], [0.22008123993873596, 0.7738243937492371, 0.0015266151167452335, 0.004567793570458889]]]",[0.9126777052879333],[2],[1]
