iter,t,j,argmax_state,max_prob
,53,0,0,0.9679922
,53,1,2,1.0
,53,2,0,0.9131955
,53,3,0,0.67607164
,54,0,0,0.99280787
,54,1,1,0.9049428
,54,2,2,1.0
,54,3,0,0.8234242
,55,0,0,0.9948665
,55,1,2,1.0
,55,2,0,0.7847552
,55,3,0,0.76345915
,56,0,0,0.98544174
,56,1,1,0.9267211
,56,2,0,0.96831745
,56,3,3,1.0
,57,0,0,0.91291773
,57,1,3,1.0
,57,2,0,0.9933238
,57,3,0,0.5115619
,58,0,2,1.0
,58,1,1,0.96183413
,58,2,0,0.9967271
,58,3,0,0.7414985
,59,0,1,0.59034294
,59,1,3,1.0
,59,2,0,0.99716634
,59,3,0,0.6993185
,60,0,1,0.5317507
,60,1,1,0.74171555
,60,2,0,0.99704605
,60,3,3,1.0
,61,0,2,1.0
,61,1,1,0.6486531
,61,2,0,0.995707
,61,3,0,0.6465886
,62,0,1,0.9859834
,62,1,2,1.0
,62,2,0,0.9858165
,62,3,0,0.9494953
,63,0,2,1.0
,63,1,0,0.698492
,63,2,0,0.91320723
,63,3,0,0.99076074
,64,0,1,0.9049428
,64,1,0,0.85331434
,64,2,2,1.0
,64,3,0,0.9963819
,65,0,2,1.0
,65,1,0,0.8108781
,65,2,0,0.69849193
,65,3,0,0.9971444
,66,0,1,0.9049428
,66,1,2,1.0
,66,2,0,0.85331434
,66,3,0,0.9972237
,67,0,2,1.0
,67,1,0,0.7829639
,67,2,0,0.81087804
,67,3,0,0.9970543
,68,0,1,0.9049428
,68,1,0,0.96592945
,68,2,2,1.0
,68,3,0,0.99570864
,69,0,2,1.0
,69,1,0,0.9895355
,69,2,1,0.9049428
,69,3,0,0.9858172
,70,0,1,0.76130956
,70,1,0,0.98306507
,70,2,2,1.0
,70,3,0,0.9132077
,71,0,0,0.6483291
,71,1,0,0.9110823
,71,2,0,0.6760717
,71,3,2,1.0
,72,0,0,0.65257156
,72,1,2,1.0
,72,2,0,0.8234242
,72,3,0,0.784755
,73,0,2,1.0
,73,1,0,0.78475577
,73,2,0,0.7634592
,73,3,0,0.9683171
,74,0,1,0.9049428
,74,1,0,0.9683182
,74,2,3,1.0
,74,3,0,0.99332356
,75,0,2,1.0
,75,1,0,0.9933252
,75,2,1,0.94992745
,75,3,0,0.9967258
,76,0,1,0.9049428
,76,1,0,0.9967319
,76,2,2,1.0
,76,3,0,0.99715734
,77,0,2,1.0
,77,1,0,0.99719596
,77,2,1,0.9049428
,77,3,0,0.9969818
,78,0,1,0.9267211
,78,1,0,0.9972586
,78,2,2,1.0
,78,3,0,0.99523705
,79,0,3,1.0
,79,1,0,0.9972628
,79,2,0,0.78475577
,79,3,0,0.9823684
,80,0,2,1.0
,80,1,0,0.99723136
,80,2,0,0.9683181
,80,3,0,0.88789845
,81,0,1,0.9049428
,81,1,0,0.9969927
,81,2,0,0.99332494
,81,3,3,1.0
,82,0,2,1.0
,82,1,0,0.99523944
,82,2,0,0.99673116
,82,3,1,0.96183413
,83,0,1,0.9267211
,83,1,0,0.9823696
,83,2,0,0.99719083
,83,3,3,1.0
,84,0,3,1.0
,84,1,0,0.8878993
,84,2,0,0.9972215
,84,3,0,0.5375805
,85,0,1,0.94992757
,85,1,3,1.0
,85,2,0,0.99699116
,85,3,0,0.781578
,86,0,2,1.0
,86,1,0,0.6441682
,86,2,0,0.9952392
,86,3,0,0.7554773
,87,0,1,0.9049428
,87,1,0,0.945767
,87,2,0,0.98236936
,87,3,2,1.0
,88,0,2,1.0
,88,1,0,0.9855366
,88,2,0,0.8878993
,88,3,0,0.7829639
,89,0,1,0.9049428
,89,1,0,0.98128235
,89,2,3,1.0
,89,3,0,0.96592945
,90,0,2,1.0
,90,1,0,0.9097056
,90,2,0,0.6465437
,90,3,0,0.9895355
,91,0,1,0.9267211
,91,1,2,1.0
,91,2,0,0.9494262
,91,3,0,0.98306507
,92,0,3,1.0
,92,1,0,0.698492
,92,2,0,0.9906635
,92,3,0,0.9110823
,93,0,1,0.96183413
,93,1,0,0.85331434
,93,2,0,0.9961014
,93,3,2,1.0
,94,0,3,1.0
,94,1,0,0.8108781
,94,2,0,0.9955197
,94,3,0,0.782426
,95,0,1,0.9499281
,95,1,2,1.0
,95,2,0,0.98573303
,95,3,0,0.96521235
,96,0,2,0.9999498
,96,1,0,0.782426
,96,2,0,0.9131426
,96,3,0,0.98839784
,97,0,1,0.9049335
,97,1,0,0.96521235
,97,2,2,1.0
,97,3,0,0.97896254
,98,0,2,1.0
,98,1,0,0.98839784
,98,2,0,0.78475577
,98,3,0,0.88523185
,99,0,1,0.9267211
,99,1,0,0.97896254
,99,2,0,0.9683181
,99,3,3,1.0
,100,0,3,1.0
,100,1,0,0.88523185
,100,2,0,0.99332494
,100,3,1,0.74171555
,101,0,0,0.6292301
,101,1,3,0.99999964
,101,2,0,0.9967314
,101,3,1,0.6486531
,102,0,0,0.9227561
,102,1,1,0.96183413
,102,2,0,0.997192
,102,3,2,1.0
,103,0,0,0.95329404
,103,1,3,1.0
,103,2,0,0.9972303
,103,3,1,0.9859834
,104,0,0,0.88809067
,104,1,1,0.7817713
,104,2,0,0.99705535
,104,3,2,1.0
,105,0,2,1.0
,105,1,1,0.7103554
,105,2,0,0.9957089
,105,3,1,0.64256114
,106,0,0,0.7717881
,106,1,3,1.0
,106,2,0,0.9858174
,106,3,1,0.6013661
,107,0,0,0.95103025
,107,1,1,0.7417156
,107,2,0,0.9132077
,107,3,3,1.0
,108,0,0,0.9658988
,108,1,1,0.6486531
,108,2,2,1.0
,108,3,0,0.62923
,109,0,0,0.8978243
,109,1,2,1.0
,109,2,0,0.78475577
,109,3,0,0.9227561
,110,0,2,0.99996495
,110,1,0,0.7717883
,110,2,0,0.9683181
,110,3,0,0.95329404
,111,0,3,1.0
,111,1,0,0.9510304
,111,2,0,0.9933252
,111,3,0,0.88809067
,112,0,1,0.96183413
,112,1,0,0.9658991
,112,2,0,0.9967319
,112,3,2,1.0
,113,0,3,1.0
,113,1,0,0.8978253
,113,2,0,0.9971961
,113,3,1,0.59034294
,114,0,0,0.6241836
,114,1,2,1.0
,114,2,0,0.9972593
,114,3,1,0.5317507
,115,0,0,0.9149824
,115,1,1,0.9049428
,115,2,0,0.9972679
,115,3,2,1.0
,116,0,0,0.9424016
,116,1,2,0.9999999
,116,2,0,0.9972686
,116,3,1,0.9049428
,117,0,0,0.85660785
,117,1,0,0.7717883
,117,2,0,0.9972653
,117,3,2,1.0
,118,0,3,1.0
,118,1,0,0.9510304
,118,2,0,0.9972403
,118,3,1,0.9049428
,119,0,1,0.94992757
,119,1,0,0.9658991
,119,2,0,0.9970568
,119,3,2,1.0
,120,0,2,1.0
,120,1,0,0.8978253
,120,2,0,0.9957091
,120,3,1,0.59034294
,121,0,0,0.7829639
,121,1,2,1.0
,121,2,0,0.9858174
,121,3,1,0.5317507
,122,0,0,0.96592945
,122,1,1,0.91414917
,122,2,0,0.9132079
,122,3,2,1.0
,123,0,0,0.9895355
,123,1,1,0.7818206
,123,2,2,1.0
,123,3,0,0.7717883
,124,0,0,0.98306507
,124,1,2,1.0
,124,2,1,0.9049428
,124,3,0,0.9510304
,125,0,0,0.9110823
,125,1,0,0.7717883
,125,2,2,1.0
,125,3,0,0.9658991
,126,0,2,1.0
,126,1,0,0.9510304
,126,2,1,0.6906447
,126,3,0,0.8978253
,127,0,1,0.9049428
,127,1,0,0.9658991
,127,2,0,0.84720707
,127,3,2,1.0
,128,0,2,1.0
,128,1,0,0.8978253
,128,2,0,0.9086497
,128,3,0,0.78475577
,129,0,0,0.782426
,129,1,2,1.0
,129,2,0,0.830183
,129,3,0,0.9683182
,130,0,0,0.96521235
,130,1,1,0.9859834
,130,2,3,1.0
,130,3,0,0.9933252
,131,0,0,0.98839784
,131,1,2,1.0
,131,2,1,0.96183413
,131,3,0,0.996732
,132,0,0,0.97896254
,132,1,1,0.9267211
,132,2,3,1.0
,132,3,0,0.9971961
,133,0,0,0.88523185
,133,1,3,1.0
,133,2,0,0.6465437
,133,3,0,0.9972592
,134,0,3,0.9999999
,134,1,1,0.96183413
,134,2,0,0.9494262
,134,3,0,0.9972679
,135,0,1,0.94992757
,135,1,3,0.99999964
,135,2,0,0.9906635
,135,3,0,0.9972691
,136,0,2,1.0
,136,1,1,0.96183413
,136,2,0,0.9961014
,136,3,0,0.9972692
,137,0,1,0.9049428
,137,1,3,1.0
,137,2,0,0.9955197
,137,3,0,0.9972692
,138,0,2,1.0
,138,1,1,0.94992757
,138,2,0,0.98573303
,138,3,0,0.9972692
,139,0,0,0.782426
,139,1,2,1.0
,139,2,0,0.9131426
,139,3,0,0.9972692
,140,0,0,0.96521235
,140,1,1,0.9267211
,140,2,2,1.0
,140,3,0,0.9972692
,141,0,0,0.98839784
,141,1,3,1.0
,141,2,1,0.926721
,141,3,0,0.9972692
,142,0,0,0.97896254
,142,1,1,0.96183413
,142,2,3,1.0
,142,3,0,0.9972692
,143,0,0,0.88523185
,143,1,3,1.0
,143,2,1,0.74171555
,143,3,0,0.99726874
,144,0,3,1.0
,144,1,0,0.5375805
,144,2,1,0.6486531
,144,3,0,0.9972653
,145,0,1,0.94992757
,145,1,0,0.781578
,145,2,2,1.0
,145,3,0,0.9972403
,146,0,2,1.0
,146,1,0,0.7554773
,146,2,1,0.59034294
,146,3,0,0.99705666
,147,0,1,0.686017
,147,1,2,1.0
,147,2,1,0.5317507
,147,3,0,0.9957091
,148,0,0,0.8602314
,148,1,1,0.9049428
,148,2,2,1.0
,148,3,0,0.9858174
,149,0,0,0.92541975
,149,1,2,1.0
,149,2,0,0.7847555
,149,3,0,0.9132079
,150,0,0,0.86656386
,150,1,0,0.7847512
,150,2,0,0.9683181
,150,3,2,1.0
,151,0,2,1.0
,151,1,0,0.9683121
,151,2,0,0.99332494
,151,3,1,0.9267211
,152,0,1,0.9049428
,152,1,0,0.9933156
,152,2,0,0.99673116
,152,3,3,1.0
,153,0,2,1.0
,153,1,0,0.9966973
,153,2,0,0.99719083
,153,3,1,0.94992757
,154,0,1,0.9859834
,154,1,0,0.99697787
,154,2,0,0.9972215
,154,3,2,1.0
,155,0,2,1.0
,155,1,0,0.99569345
,155,2,0,0.99699116
,155,3,1,0.9049428
,156,0,1,0.9859834
,156,1,0,0.98581046
,156,2,0,0.9952392
,156,3,2,1.0
,157,0,2,1.0
,157,1,0,0.91320246
,157,2,0,0.98236936
,157,3,0,0.78451115
,158,0,1,0.59034294
,158,1,2,1.0
,158,2,0,0.8878993
,158,3,0,0.9679922
,159,0,1,0.5317507
,159,1,0,0.7829639
,159,2,3,1.0
,159,3,0,0.99280787
,160,0,2,1.0
,160,1,0,0.96592945
,160,2,1,0.96183413
,160,3,0,0.9948665
,161,0,1,0.9049428
,161,1,0,0.9895355
,161,2,3,1.0
,161,3,0,0.98544174
,162,0,2,1.0
,162,1,0,0.98306507
,162,2,0,0.5375805
,162,3,0,0.91291773
,163,0,0,0.7717883
,163,1,0,0.9110823
,163,2,0,0.78157794
,163,3,2,1.0
,164,0,0,0.9510304
,164,1,2,1.0
,164,2,0,0.7554773
,164,3,1,0.59034294
,165,0,0,0.9658991
,165,1,1,0.686017
,165,2,2,1.0
,165,3,1,0.5317507
,166,0,0,0.8978253
,166,1,0,0.86023134
,166,2,1,0.59034574
,166,3,2,1.0
,167,0,2,1.0
,167,1,0,0.92541975
,167,2,1,0.5317542
,167,3,1,0.67194104
,168,0,1,0.59034294
,168,1,0,0.86656386
,168,2,2,0.999948
,168,3,0,0.89984673
,169,0,1,0.5317507
,169,1,2,1.0
,169,2,1,0.6696326
,169,3,0,0.9764289
,170,0,2,1.0
,170,1,1,0.9049428
,170,2,0,0.9062994
,170,3,0,0.9772221
,171,0,1,0.91414917
,171,1,2,1.0
,171,2,0,0.9847347
,171,3,0,0.90656984
,172,0,1,0.7818206
,172,1,0,0.78472245
,172,2,0,0.99524015
,172,3,2,1.0
,173,0,2,1.0
,173,1,0,0.9682738
,173,2,0,0.9953488
,173,3,1,0.9049428
,174,0,1,0.9859834
,174,1,0,0.9932547
,174,2,0,0.98565686
,174,3,2,1.0
,175,0,2,1.0
,175,1,0,0.9964777
,175,2,0,0.9130838
,175,3,1,0.91414917
,176,0,1,0.59034294
,176,1,0,0.9955943
,176,2,2,1.0
,176,3,1,0.7818206
,177,0,1,0.5317507
,177,1,0,0.9857663
,177,2,0,0.69849193
,177,3,2,1.0
,178,0,2,1.0
,178,1,0,0.9131684
,178,2,0,0.85331434
,178,3,0,0.698492
,179,0,0,0.7847551
,179,1,2,1.0
,179,2,0,0.81087804
,179,3,0,0.85331434
,180,0,0,0.96831745
,180,1,1,0.59034294
,180,2,2,1.0
,180,3,0,0.8108781
,181,0,0,0.9933239
,181,1,1,0.5317507
,181,2,1,0.91414917
,181,3,2,1.0
,182,0,0,0.9967272
,182,1,2,1.0
,182,2,1,0.7818206
,182,3,0,0.698492
,183,0,0,0.99716634
,183,1,1,0.9049428
,183,2,2,1.0
,183,3,0,0.85331434
,184,0,0,0.99704593
,184,1,2,1.0
,184,2,1,0.59034294
,184,3,0,0.8108781
,185,0,0,0.995707
,185,1,1,0.5903431
,185,2,1,0.5317507
,185,3,2,1.0
,186,0,0,0.9858165
,186,1,1,0.53175086
,186,2,2,1.0
,186,3,0,0.698492
,187,0,0,0.9132072
,187,1,2,0.99999714
,187,2,0,0.78475577
,187,3,0,0.85331434
,188,0,2,1.0
,188,1,1,0.5903421
,188,2,0,0.9683181
,188,3,0,0.8108781
,189,0,0,0.698492
,189,1,1,0.53175
,189,2,0,0.99332494
,189,3,2,1.0
,190,0,0,0.85331434
,190,1,2,0.9999988
,190,2,0,0.9967314
,190,3,1,0.9049428
,191,0,0,0.8108781
,191,1,1,0.59034306
,191,2,0,0.997192
,191,3,2,1.0
,192,0,2,1.0
,192,1,1,0.5317509
,192,2,0,0.9972303
,192,3,0,0.67607164
,193,0,1,0.9049428
,193,1,2,0.99999166
,193,2,0,0.99705535
,193,3,0,0.8234242
,194,0,2,1.0
,194,1,1,0.64255846
,194,2,0,0.9957089
,194,3,0,0.76345915
,195,0,0,0.7847512
,195,1,1,0.6013641
,195,2,0,0.9858174
,195,3,3,1.0
,196,0,0,0.9683121
,196,1,3,1.0
,196,2,0,0.9132077
,196,3,1,0.74171555
,197,0,0,0.9933156
,197,1,1,0.74171555
,197,2,2,1.0
,197,3,1,0.6486531
,198,0,0,0.9966973
,198,1,1,0.6486531
,198,2,1,0.59034294
,198,3,2,1.0
,199,0,0,0.99697787
,199,1,2,1.0
,199,2,1,0.5317507
,199,3,0,0.698492
,200,0,0,0.99569345
,200,1,1,0.9049428
,200,2,2,1.0
,200,3,0,0.85331434
,201,0,0,0.98581046
,201,1,2,1.0
,201,2,0,0.78475577
,201,3,0,0.8108781
,202,0,0,0.91320246
,202,1,1,0.91414917
,202,2,0,0.9683181
,202,3,2,1.0
,203,0,2,1.0
,203,1,1,0.7818205
,203,2,0,0.9933252
,203,3,0,0.78475577
,204,0,1,0.9049428
,204,1,2,1.0
,204,2,0,0.9967319
,204,3,0,0.9683182
,205,0,2,1.0
,205,1,1,0.9049428
,205,2,0,0.9971961
,205,3,0,0.9933252
,206,0,1,0.9049428
,206,1,2,1.0
,206,2,0,0.9972593
,206,3,0,0.996732
,207,0,2,1.0
,207,1,1,0.9051196
,207,2,0,0.9972679
,207,3,0,0.9971961
,208,0,1,0.9049428
,208,1,2,0.99188364
,208,2,0,0.9972686
,208,3,0,0.9972592
,209,0,2,1.0
,209,1,1,0.9856907
,209,2,0,0.9972653
,209,3,0,0.9972673
,210,0,1,0.9049428
,210,1,2,1.0
,210,2,0,0.9972403
,210,3,0,0.99726516
,211,0,2,0.99999964
,211,1,1,0.9049428
,211,2,0,0.9970568
,211,3,0,0.9972403
,212,0,1,0.9049428
,212,1,2,1.0
,212,2,0,0.9957091
,212,3,0,0.99705666
,213,0,2,1.0
,213,1,1,0.9049428
,213,2,0,0.9858174
,213,3,0,0.9957091
,214,0,0,0.78475577
,214,1,2,1.0
,214,2,0,0.91320723
,214,3,0,0.9858174
,215,0,0,0.9683182
,215,1,1,0.59034294
,215,2,2,0.9999714
,215,3,0,0.9132079
,216,0,0,0.9933252
,216,1,1,0.5317507
,216,2,1,0.6860079
,216,3,2,1.0
,217,0,0,0.996732
,217,1,2,1.0
,217,2,0,0.8602332
,217,3,1,0.9859834
,218,0,0,0.9971961
,218,1,1,0.9049428
,218,2,0,0.9254205
,218,3,2,1.0
,219,0,0,0.9972592
,219,1,2,1.0
,219,2,0,0.86656445
,219,3,0,0.698492
,220,0,0,0.9972679
,220,1,1,0.9049428
,220,2,2,1.0
,220,3,0,0.85331434
,221,0,0,0.997269
,221,1,2,1.0
,221,2,1,0.7613097
,221,3,0,0.8108781
,222,0,0,0.9972685
,222,1,1,0.9049428
,222,2,0,0.648329
,222,3,2,1.0
,223,0,0,0.9972641
,223,1,2,1.0
,223,2,0,0.6525715
,223,3,1,0.91418517
,224,0,0,0.9972315
,224,1,0,0.78472245
,224,2,2,0.9999995
,224,3,1,0.7819215
,225,0,0,0.9969927
,225,1,0,0.9682738
,225,2,1,0.9049428
,225,3,2,0.9977338
,226,0,0,0.99523944
,226,1,0,0.9932547
,226,2,2,1.0
,226,3,1,0.98590165
,227,0,0,0.9823696
,227,1,0,0.9964777
,227,2,1,0.9859834
,227,3,2,1.0
,228,0,0,0.8878993
,228,1,0,0.9955943
,228,2,2,1.0
,228,3,1,0.59034294
,229,0,3,1.0
,229,1,0,0.9857663
,229,2,0,0.78475577
,229,3,1,0.5317507
,230,0,0,0.6465437
,230,1,0,0.9131684
,230,2,0,0.9683181
,230,3,2,1.0
,231,0,0,0.94942605
,231,1,2,1.0
,231,2,0,0.9933252
,231,3,1,0.9859834
,232,0,0,0.99066365
,232,1,1,0.9049428
,232,2,0,0.9967319
,232,3,2,1.0
,233,0,0,0.9961014
,233,1,2,1.0
,233,2,0,0.9971961
,233,3,1,0.9049428
,234,0,0,0.9955197
,234,1,1,0.9049428
,234,2,0,0.9972593
,234,3,2,1.0
,235,0,0,0.9857329
,235,1,2,1.0
,235,2,0,0.9972679
,235,3,1,0.9049428
,236,0,0,0.9131427
,236,1,1,0.59034294
,236,2,0,0.9972691
,236,3,2,1.0
,237,0,2,1.0
,237,1,1,0.5317507
,237,2,0,0.99726933
,237,3,1,0.59034294
,238,0,0,0.7829639
,238,1,2,1.0
,238,2,0,0.99726933
,238,3,1,0.5317507
,239,0,0,0.96592945
,239,1,1,0.9049428
,239,2,0,0.99726933
,239,3,2,1.0
,240,0,0,0.9895355
,240,1,2,1.0
,240,2,0,0.9972691
,240,3,1,0.9049428
,241,0,0,0.98306507
,241,1,1,0.9049428
,241,2,0,0.9972686
,241,3,2,1.0
,242,0,0,0.9110823
,242,1,2,1.0
,242,2,0,0.9972653
,242,3,0,0.698492
,243,0,2,1.0
,243,1,1,0.9049428
,243,2,0,0.9972403
,243,3,0,0.85331434
,244,0,1,0.59034294
,244,1,2,1.0
,244,2,0,0.9970568
,244,3,0,0.8108781
,245,0,1,0.5317507
,245,1,1,0.59034294
,245,2,0,0.9957091
,245,3,2,1.0
,246,0,2,1.0
,246,1,1,0.5317507
,246,2,0,0.9858174
,246,3,0,0.78475577
,247,0,1,0.59070396
,247,1,2,1.0
,247,2,0,0.9132079
,247,3,0,0.9683182
,248,0,1,0.53223187
,248,1,1,0.59034294
,248,2,2,1.0
,248,3,0,0.9933252
,249,0,2,0.99308735
,249,1,1,0.5317507
,249,2,0,0.78242606
,249,3,0,0.996732
,250,0,1,0.9857341
,250,1,2,1.0
,250,2,0,0.9652122
,250,3,0,0.9971961
,251,0,2,1.0
,251,1,1,0.9049428
,251,2,0,0.98839796
,251,3,0,0.9972592
,252,0,1,0.9049428
,252,1,2,1.0
,252,2,0,0.97896254
,252,3,0,0.9972679
,253,0,2,1.0
,253,1,0,0.78472245
,253,2,0,0.88523173
,253,3,0,0.9972691
,254,0,1,0.9049428
,254,1,0,0.9682738
,254,2,3,1.0
,254,3,0,0.9972692
,255,0,2,1.0
,255,1,0,0.9932547
,255,2,1,0.72344434
,255,3,0,0.9972692
,256,0,1,0.9049428
,256,1,0,0.9964777
,256,2,2,0.9299023
,256,3,0,0.99726874
,257,0,2,1.0
,257,1,0,0.9955943
,257,2,1,0.8919569
,257,3,0,0.9972653
,258,0,1,0.9049428
,258,1,0,0.9857663
,258,2,2,1.0
,258,3,0,0.9972403
,259,0,2,1.0
,259,1,0,0.9131684
,259,2,0,0.78475124
,259,3,0,0.99705666
,260,0,1,0.9049428
,260,1,2,1.0
,260,2,0,0.9683121
,260,3,0,0.9957091
,261,0,2,1.0
,261,1,1,0.9049428
,261,2,0,0.9933155
,261,3,0,0.9858174
,262,0,1,0.59034294
,262,1,2,1.0
,262,2,0,0.9966974
,262,3,0,0.9132079
,263,0,1,0.5317507
,263,1,0,0.78451115
,263,2,0,0.99697787
,263,3,2,1.0
,264,0,2,1.0
,264,1,0,0.96799207
,264,2,0,0.99569345
,264,3,1,0.9049428
,265,0,1,0.9859834
,265,1,0,0.99280787
,265,2,0,0.98581034
,265,3,2,1.0
,266,0,2,1.0
,266,1,0,0.9948665
,266,2,0,0.91320246
,266,3,0,0.7847123
,267,0,1,0.9049428
,267,1,0,0.98544174
,267,2,2,1.0
,267,3,0,0.9682604
,268,0,2,1.0
,268,1,0,0.91291773
,268,2,0,0.7847552
,268,3,0,0.99323344
,269,0,1,0.9267211
,269,1,2,1.0
,269,2,0,0.96831745
,269,3,0,0.99640125
,270,0,3,1.0
,270,1,1,0.9049428
,270,2,0,0.9933238
,270,3,0,0.9951121
,271,0,1,0.94992757
,271,1,2,0.9999999
,271,2,0,0.9967271
,271,3,0,0.98230624
,272,0,2,1.0
,272,1,0,0.698492
,272,2,0,0.99716634
,272,3,0,0.8878496
,273,0,1,0.9049428
,273,1,0,0.85331434
,273,2,0,0.9970458
,273,3,3,1.0
,274,0,2,1.0
,274,1,0,0.8108781
,274,2,0,0.995707
,274,3,0,0.64653003
,275,0,1,0.9049428
,275,1,2,1.0
,275,2,0,0.985816
,275,3,0,0.9494051
,276,0,2,1.0
,276,1,0,0.78472245
,276,2,0,0.913204
,276,3,0,0.9906343
,277,0,1,0.9049428
,277,1,0,0.9682738
,277,2,2,0.9998734
,277,3,0,0.9960167
,278,0,2,1.0
,278,1,0,0.9932547
,278,2,1,0.9859834
,278,3,0,0.99502933
,279,0,1,0.9894119
