transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.7886410355567932, 0.021721553057432175, 0.16740944981575012, 0.02222796157002449], [0.13212209939956665, 0.03371451050043106, 0.6961977481842041, 0.1379656195640564], [0.49863165616989136, 0.4808776378631592, 0.008623103611171246, 0.011867554858326912], [0.7121384739875793, 0.27970391511917114, 0.004608508665114641, 0.0035490654408931732]]]",[0.7886410355567932],[0],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.7886410355567932, 0.021721553057432175, 0.16740944981575012, 0.02222796157002449], [0.13212209939956665, 0.03371451050043106, 0.6961977481842041, 0.1379656195640564], [0.49863165616989136, 0.4808776378631592, 0.008623103611171246, 0.011867554858326912], [0.7121384739875793, 0.27970391511917114, 0.004608508665114641, 0.0035490654408931732]]]",[0.7886410355567932],[0],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.7886410355567932, 0.021721553057432175, 0.16740944981575012, 0.02222796157002449], [0.13212209939956665, 0.03371451050043106, 0.6961977481842041, 0.1379656195640564], [0.49863165616989136, 0.4808776378631592, 0.008623103611171246, 0.011867554858326912], [0.7121384739875793, 0.27970391511917114, 0.004608508665114641, 0.0035490654408931732]]]",[0.7886410355567932],[0],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.7886410355567932, 0.021721553057432175, 0.16740944981575012, 0.02222796157002449], [0.13212209939956665, 0.03371451050043106, 0.6961977481842041, 0.1379656195640564], [0.49863165616989136, 0.4808776378631592, 0.008623103611171246, 0.011867554858326912], [0.7121384739875793, 0.27970391511917114, 0.004608508665114641, 0.0035490654408931732]]]",[0.7886410355567932],[0],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.6157429218292236, 0.1253141313791275, 0.13070735335350037, 0.12823565304279327], [0.06300908327102661, 0.11880466341972351, 0.3320170044898987, 0.4861692786216736], [0.12020502984523773, 0.8565768003463745, 0.002078769728541374, 0.021139418706297874], [0.25345540046691895, 0.735571026802063, 0.0016402025939896703, 0.009333403781056404]]]",[0.8565768003463745],[2],[1]
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.788794755935669, 0.021522944793105125, 0.1674203723669052, 0.022261956706643105], [0.13197903335094452, 0.0337667390704155, 0.6963480114936829, 0.13790616393089294], [0.4985760450363159, 0.4809334874153137, 0.008622700348496437, 0.011867781169712543], [0.7118618488311768, 0.27997684478759766, 0.0046078236773610115, 0.00355346011929214]]]",[0.788794755935669],[0],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.788794755935669, 0.021522944793105125, 0.1674203723669052, 0.022261956706643105], [0.13197903335094452, 0.0337667390704155, 0.6963480114936829, 0.13790616393089294], [0.4985760450363159, 0.4809334874153137, 0.008622700348496437, 0.011867781169712543], [0.7118618488311768, 0.27997684478759766, 0.0046078236773610115, 0.00355346011929214]]]",[0.788794755935669],[0],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.788794755935669, 0.021522944793105125, 0.1674203723669052, 0.022261956706643105], [0.13197903335094452, 0.0337667390704155, 0.6963480114936829, 0.13790616393089294], [0.4985760450363159, 0.4809334874153137, 0.008622700348496437, 0.011867781169712543], [0.7118618488311768, 0.27997684478759766, 0.0046078236773610115, 0.00355346011929214]]]",[0.788794755935669],[0],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.788794755935669, 0.021522944793105125, 0.1674203723669052, 0.022261956706643105], [0.13197903335094452, 0.0337667390704155, 0.6963480114936829, 0.13790616393089294], [0.4985760450363159, 0.4809334874153137, 0.008622700348496437, 0.011867781169712543], [0.7118618488311768, 0.27997684478759766, 0.0046078236773610115, 0.00355346011929214]]]",[0.788794755935669],[0],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.6163690686225891, 0.12427034974098206, 0.1308233141899109, 0.12853728234767914], [0.06294222921133041, 0.11899130791425705, 0.3320959210395813, 0.48597049713134766], [0.12018123269081116, 0.8566023111343384, 0.002078492660075426, 0.02113799937069416], [0.2531972825527191, 0.7358247637748718, 0.0016389252850785851, 0.009339072741568089]]]",[0.8566023111343384],[2],[1]
