transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.5965809226036072, 0.08073740452528, 0.27052929997444153, 0.05215240269899368], [0.523349404335022, 0.07081963866949081, 0.35075458884239197, 0.05507641285657883], [0.6506191492080688, 0.08838183432817459, 0.21102334558963776, 0.049975670874118805], [0.651696503162384, 0.08822940289974213, 0.21038022637367249, 0.04969386011362076]]]",[0.651696503162384],[3],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.5965809226036072, 0.08073740452528, 0.27052929997444153, 0.05215240269899368], [0.523349404335022, 0.07081963866949081, 0.35075458884239197, 0.05507641285657883], [0.6506191492080688, 0.08838183432817459, 0.21102334558963776, 0.049975670874118805], [0.651696503162384, 0.08822940289974213, 0.21038022637367249, 0.04969386011362076]]]",[0.651696503162384],[3],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.5965809226036072, 0.08073740452528, 0.27052929997444153, 0.05215240269899368], [0.523349404335022, 0.07081963866949081, 0.35075458884239197, 0.05507641285657883], [0.6506191492080688, 0.08838183432817459, 0.21102334558963776, 0.049975670874118805], [0.651696503162384, 0.08822940289974213, 0.21038022637367249, 0.04969386011362076]]]",[0.651696503162384],[3],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.5965809226036072, 0.08073740452528, 0.27052929997444153, 0.05215240269899368], [0.523349404335022, 0.07081963866949081, 0.35075458884239197, 0.05507641285657883], [0.6506191492080688, 0.08838183432817459, 0.21102334558963776, 0.049975670874118805], [0.651696503162384, 0.08822940289974213, 0.21038022637367249, 0.04969386011362076]]]",[0.651696503162384],[3],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.32264354825019836, 0.3226393163204193, 0.14630794525146484, 0.2084091752767563], [0.2900475859642029, 0.2900148034095764, 0.194393128156662, 0.22554445266723633], [0.34534406661987305, 0.3466387689113617, 0.11200971901416779, 0.19600749015808105], [0.3464260399341583, 0.3465512990951538, 0.11183303594589233, 0.19518963992595673]]]",[0.3466387689113617],[2],[1]
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.5965809226036072, 0.08073740452528, 0.27052929997444153, 0.05215240269899368], [0.523349404335022, 0.07081963866949081, 0.35075458884239197, 0.05507641285657883], [0.6506191492080688, 0.08838183432817459, 0.21102334558963776, 0.049975670874118805], [0.651696503162384, 0.08822940289974213, 0.21038022637367249, 0.04969386011362076]]]",[0.651696503162384],[3],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.5965809226036072, 0.08073740452528, 0.27052929997444153, 0.05215240269899368], [0.523349404335022, 0.07081963866949081, 0.35075458884239197, 0.05507641285657883], [0.6506191492080688, 0.08838183432817459, 0.21102334558963776, 0.049975670874118805], [0.651696503162384, 0.08822940289974213, 0.21038022637367249, 0.04969386011362076]]]",[0.651696503162384],[3],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.5965809226036072, 0.08073740452528, 0.27052929997444153, 0.05215240269899368], [0.523349404335022, 0.07081963866949081, 0.35075458884239197, 0.05507641285657883], [0.6506191492080688, 0.08838183432817459, 0.21102334558963776, 0.049975670874118805], [0.651696503162384, 0.08822940289974213, 0.21038022637367249, 0.04969386011362076]]]",[0.651696503162384],[3],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.5965809226036072, 0.08073740452528, 0.27052929997444153, 0.05215240269899368], [0.523349404335022, 0.07081963866949081, 0.35075458884239197, 0.05507641285657883], [0.6506191492080688, 0.08838183432817459, 0.21102334558963776, 0.049975670874118805], [0.651696503162384, 0.08822940289974213, 0.21038022637367249, 0.04969386011362076]]]",[0.651696503162384],[3],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.32264354825019836, 0.3226393163204193, 0.14630794525146484, 0.2084091752767563], [0.2900475859642029, 0.2900148034095764, 0.194393128156662, 0.22554445266723633], [0.34534406661987305, 0.3466387689113617, 0.11200971901416779, 0.19600749015808105], [0.3464260399341583, 0.3465512990951538, 0.11183303594589233, 0.19518963992595673]]]",[0.3466387689113617],[2],[1]
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.5965730547904968, 0.08072158694267273, 0.2705514132976532, 0.052153993397951126], [0.5233426094055176, 0.0708187147974968, 0.350757896900177, 0.05508086830377579], [0.6506192088127136, 0.08838192373514175, 0.2110232412815094, 0.04997561499476433], [0.6516968607902527, 0.08822941780090332, 0.21037998795509338, 0.04969382658600807]]]",[0.6516968607902527],[3],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.5965730547904968, 0.08072158694267273, 0.2705514132976532, 0.052153993397951126], [0.5233426094055176, 0.0708187147974968, 0.350757896900177, 0.05508086830377579], [0.6506192088127136, 0.08838192373514175, 0.2110232412815094, 0.04997561499476433], [0.6516968607902527, 0.08822941780090332, 0.21037998795509338, 0.04969382658600807]]]",[0.6516968607902527],[3],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.5965730547904968, 0.08072158694267273, 0.2705514132976532, 0.052153993397951126], [0.5233426094055176, 0.0708187147974968, 0.350757896900177, 0.05508086830377579], [0.6506192088127136, 0.08838192373514175, 0.2110232412815094, 0.04997561499476433], [0.6516968607902527, 0.08822941780090332, 0.21037998795509338, 0.04969382658600807]]]",[0.6516968607902527],[3],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.5965730547904968, 0.08072158694267273, 0.2705514132976532, 0.052153993397951126], [0.5233426094055176, 0.0708187147974968, 0.350757896900177, 0.05508086830377579], [0.6506192088127136, 0.08838192373514175, 0.2110232412815094, 0.04997561499476433], [0.6516968607902527, 0.08822941780090332, 0.21037998795509338, 0.04969382658600807]]]",[0.6516968607902527],[3],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.3226551413536072, 0.32259202003479004, 0.14632709324359894, 0.20842577517032623], [0.29004019498825073, 0.29000741243362427, 0.19439251720905304, 0.22555989027023315], [0.34534406661987305, 0.3466390371322632, 0.11200962960720062, 0.19600729644298553], [0.34642624855041504, 0.3465513288974762, 0.11183290183544159, 0.19518953561782837]]]",[0.3466390371322632],[2],[1]
