transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.6333730220794678, 0.07276992499828339, 0.26153385639190674, 0.03232314810156822], [0.42763087153434753, 0.0526098795235157, 0.4539966583251953, 0.06576254963874817], [0.8137826919555664, 0.11650748550891876, 0.04420986399054527, 0.025499898940324783], [0.816173791885376, 0.11526265740394592, 0.04346819967031479, 0.02509533055126667]]]",[0.816173791885376],[3],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.6333730220794678, 0.07276992499828339, 0.26153385639190674, 0.03232314810156822], [0.42763087153434753, 0.0526098795235157, 0.4539966583251953, 0.06576254963874817], [0.8137826919555664, 0.11650748550891876, 0.04420986399054527, 0.025499898940324783], [0.816173791885376, 0.11526265740394592, 0.04346819967031479, 0.02509533055126667]]]",[0.816173791885376],[3],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.6333730220794678, 0.07276992499828339, 0.26153385639190674, 0.03232314810156822], [0.42763087153434753, 0.0526098795235157, 0.4539966583251953, 0.06576254963874817], [0.8137826919555664, 0.11650748550891876, 0.04420986399054527, 0.025499898940324783], [0.816173791885376, 0.11526265740394592, 0.04346819967031479, 0.02509533055126667]]]",[0.816173791885376],[3],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.6333730220794678, 0.07276992499828339, 0.26153385639190674, 0.03232314810156822], [0.42763087153434753, 0.0526098795235157, 0.4539966583251953, 0.06576254963874817], [0.8137826919555664, 0.11650748550891876, 0.04420986399054527, 0.025499898940324783], [0.816173791885376, 0.11526265740394592, 0.04346819967031479, 0.02509533055126667]]]",[0.816173791885376],[3],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.3789372742176056, 0.3216981887817383, 0.15647165477275848, 0.14289283752441406], [0.24348559975624084, 0.22134031355381012, 0.25849783420562744, 0.2766762375831604], [0.42666885256767273, 0.45136234164237976, 0.023179370909929276, 0.09878932684659958], [0.43030011653900146, 0.4490206837654114, 0.02291714772582054, 0.09776213765144348]]]",[0.45136234164237976],[2],[1]
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.6334059238433838, 0.07269647717475891, 0.2615574300289154, 0.032340146601200104], [0.4276100993156433, 0.05260699242353439, 0.4540218710899353, 0.06576106697320938], [0.8137823939323425, 0.11650790274143219, 0.044209834188222885, 0.025499889627099037], [0.816162645816803, 0.11527054756879807, 0.04347020015120506, 0.025096651166677475]]]",[0.816162645816803],[3],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.6334059238433838, 0.07269647717475891, 0.2615574300289154, 0.032340146601200104], [0.4276100993156433, 0.05260699242353439, 0.4540218710899353, 0.06576106697320938], [0.8137823939323425, 0.11650790274143219, 0.044209834188222885, 0.025499889627099037], [0.816162645816803, 0.11527054756879807, 0.04347020015120506, 0.025096651166677475]]]",[0.816162645816803],[3],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.6334059238433838, 0.07269647717475891, 0.2615574300289154, 0.032340146601200104], [0.4276100993156433, 0.05260699242353439, 0.4540218710899353, 0.06576106697320938], [0.8137823939323425, 0.11650790274143219, 0.044209834188222885, 0.025499889627099037], [0.816162645816803, 0.11527054756879807, 0.04347020015120506, 0.025096651166677475]]]",[0.816162645816803],[3],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.6334059238433838, 0.07269647717475891, 0.2615574300289154, 0.032340146601200104], [0.4276100993156433, 0.05260699242353439, 0.4540218710899353, 0.06576106697320938], [0.8137823939323425, 0.11650790274143219, 0.044209834188222885, 0.025499889627099037], [0.816162645816803, 0.11527054756879807, 0.04347020015120506, 0.025096651166677475]]]",[0.816162645816803],[3],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.3790387213230133, 0.3214429020881653, 0.1565195471048355, 0.1429988294839859], [0.24347764253616333, 0.22133170068264008, 0.2585162818431854, 0.27667436003685], [0.4266681373119354, 0.45136335492134094, 0.023179329931735992, 0.09878914803266525], [0.4302808940410614, 0.44903746247291565, 0.022917481139302254, 0.09776424616575241]]]",[0.45136335492134094],[2],[1]
