transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.2816207706928253, 0.2675682008266449, 0.29392072558403015, 0.15689028799533844], [0.39824384450912476, 0.4476446807384491, 0.09905003011226654, 0.0550614595413208], [0.8913596272468567, 0.09883888810873032, 0.004172114189714193, 0.005629376973956823], [0.9111826419830322, 0.07836631685495377, 0.0046518947929143906, 0.0057990639470517635]], [[0.2769916355609894, 0.30865389108657837, 0.2327222228050232, 0.18163226544857025], [0.31674471497535706, 0.464912086725235, 0.14385659992694855, 0.07448667287826538], [0.7201585173606873, 0.10371314734220505, 0.01483637373894453, 0.16129201650619507], [0.8067923188209534, 0.0712054893374443, 0.002645797561854124, 0.11935634911060333]]]","[0.9111826419830322, 0.8067923188209534]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.2816207706928253, 0.2675682008266449, 0.29392072558403015, 0.15689028799533844], [0.39824384450912476, 0.4476446807384491, 0.09905003011226654, 0.0550614595413208], [0.8913596272468567, 0.09883888810873032, 0.004172114189714193, 0.005629376973956823], [0.9111826419830322, 0.07836631685495377, 0.0046518947929143906, 0.0057990639470517635]], [[0.2769916355609894, 0.30865389108657837, 0.2327222228050232, 0.18163226544857025], [0.31674471497535706, 0.464912086725235, 0.14385659992694855, 0.07448667287826538], [0.7201585173606873, 0.10371314734220505, 0.01483637373894453, 0.16129201650619507], [0.8067923188209534, 0.0712054893374443, 0.002645797561854124, 0.11935634911060333]]]","[0.9111826419830322, 0.8067923188209534]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.2816207706928253, 0.2675682008266449, 0.29392072558403015, 0.15689028799533844], [0.39824384450912476, 0.4476446807384491, 0.09905003011226654, 0.0550614595413208], [0.8913596272468567, 0.09883888810873032, 0.004172114189714193, 0.005629376973956823], [0.9111826419830322, 0.07836631685495377, 0.0046518947929143906, 0.0057990639470517635]], [[0.2769916355609894, 0.30865389108657837, 0.2327222228050232, 0.18163226544857025], [0.31674471497535706, 0.464912086725235, 0.14385659992694855, 0.07448667287826538], [0.7201585173606873, 0.10371314734220505, 0.01483637373894453, 0.16129201650619507], [0.8067923188209534, 0.0712054893374443, 0.002645797561854124, 0.11935634911060333]]]","[0.9111826419830322, 0.8067923188209534]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.2816207706928253, 0.2675682008266449, 0.29392072558403015, 0.15689028799533844], [0.39824384450912476, 0.4476446807384491, 0.09905003011226654, 0.0550614595413208], [0.8913596272468567, 0.09883888810873032, 0.004172114189714193, 0.005629376973956823], [0.9111826419830322, 0.07836631685495377, 0.0046518947929143906, 0.0057990639470517635]], [[0.2769916355609894, 0.30865389108657837, 0.2327222228050232, 0.18163226544857025], [0.31674471497535706, 0.464912086725235, 0.14385659992694855, 0.07448667287826538], [0.7201585173606873, 0.10371314734220505, 0.01483637373894453, 0.16129201650619507], [0.8067923188209534, 0.0712054893374443, 0.002645797561854124, 0.11935634911060333]]]","[0.9111826419830322, 0.8067923188209534]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.07586993277072906, 0.5326334834098816, 0.07918359339237213, 0.3123129904270172], [0.09455391019582748, 0.785331130027771, 0.023517169058322906, 0.09659776836633682], [0.5345633625984192, 0.43798884749412537, 0.002502086805179715, 0.024945687502622604], [0.5925476551055908, 0.37656182050704956, 0.003025155747309327, 0.02786536142230034]], [[0.09839997440576553, 0.810194194316864, 0.08267349749803543, 0.00873237382620573], [0.08109299838542938, 0.8794959783554077, 0.03683018311858177, 0.002580855041742325], [0.4728038012981415, 0.5031247735023499, 0.009740487672388554, 0.014331004582345486], [0.5968579649925232, 0.3892347514629364, 0.0019573380704969168, 0.011949937790632248]]]","[0.785331130027771, 0.8794959783554077]","[1, 1]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.28334319591522217, 0.2667650282382965, 0.2921487092971802, 0.15774306654930115], [0.39998966455459595, 0.4458242654800415, 0.09880122542381287, 0.055384837090969086], [0.890778660774231, 0.0984526202082634, 0.00526014668866992, 0.005508608650416136], [0.9113190770149231, 0.07820497453212738, 0.004659036174416542, 0.005816888064146042]], [[0.27805083990097046, 0.3080531060695648, 0.2321237325668335, 0.18177227675914764], [0.31714385747909546, 0.4630778431892395, 0.14474229514598846, 0.07503604888916016], [0.7209095358848572, 0.10484278947114944, 0.015398925170302391, 0.15884873270988464], [0.8071920871734619, 0.0704924687743187, 0.0025716242380440235, 0.11974385380744934]]]","[0.9113190770149231, 0.8071920871734619]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.28334319591522217, 0.2667650282382965, 0.2921487092971802, 0.15774306654930115], [0.39998966455459595, 0.4458242654800415, 0.09880122542381287, 0.055384837090969086], [0.890778660774231, 0.0984526202082634, 0.00526014668866992, 0.005508608650416136], [0.9113190770149231, 0.07820497453212738, 0.004659036174416542, 0.005816888064146042]], [[0.27805083990097046, 0.3080531060695648, 0.2321237325668335, 0.18177227675914764], [0.31714385747909546, 0.4630778431892395, 0.14474229514598846, 0.07503604888916016], [0.7209095358848572, 0.10484278947114944, 0.015398925170302391, 0.15884873270988464], [0.8071920871734619, 0.0704924687743187, 0.0025716242380440235, 0.11974385380744934]]]","[0.9113190770149231, 0.8071920871734619]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.28334319591522217, 0.2667650282382965, 0.2921487092971802, 0.15774306654930115], [0.39998966455459595, 0.4458242654800415, 0.09880122542381287, 0.055384837090969086], [0.890778660774231, 0.0984526202082634, 0.00526014668866992, 0.005508608650416136], [0.9113190770149231, 0.07820497453212738, 0.004659036174416542, 0.005816888064146042]], [[0.27805083990097046, 0.3080531060695648, 0.2321237325668335, 0.18177227675914764], [0.31714385747909546, 0.4630778431892395, 0.14474229514598846, 0.07503604888916016], [0.7209095358848572, 0.10484278947114944, 0.015398925170302391, 0.15884873270988464], [0.8071920871734619, 0.0704924687743187, 0.0025716242380440235, 0.11974385380744934]]]","[0.9113190770149231, 0.8071920871734619]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.28334319591522217, 0.2667650282382965, 0.2921487092971802, 0.15774306654930115], [0.39998966455459595, 0.4458242654800415, 0.09880122542381287, 0.055384837090969086], [0.890778660774231, 0.0984526202082634, 0.00526014668866992, 0.005508608650416136], [0.9113190770149231, 0.07820497453212738, 0.004659036174416542, 0.005816888064146042]], [[0.27805083990097046, 0.3080531060695648, 0.2321237325668335, 0.18177227675914764], [0.31714385747909546, 0.4630778431892395, 0.14474229514598846, 0.07503604888916016], [0.7209095358848572, 0.10484278947114944, 0.015398925170302391, 0.15884873270988464], [0.8071920871734619, 0.0704924687743187, 0.0025716242380440235, 0.11974385380744934]]]","[0.9113190770149231, 0.8071920871734619]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.07632743567228317, 0.5309893488883972, 0.078699491918087, 0.3139837980270386], [0.0951845720410347, 0.7839177250862122, 0.023511487990617752, 0.09738623350858688], [0.5352547764778137, 0.4371263384819031, 0.0031607388518750668, 0.024458039551973343], [0.592989981174469, 0.3760107457637787, 0.003031607484444976, 0.02796768583357334]], [[0.09891538321971893, 0.8097562193870544, 0.08257701247930527, 0.008751419372856617], [0.0814494714140892, 0.8787695169448853, 0.037172988057136536, 0.0026080331299453974], [0.4704154431819916, 0.505508303642273, 0.010048267431557178, 0.01402799692004919], [0.5993219614028931, 0.3867363929748535, 0.0019093721639364958, 0.012032266706228256]]]","[0.7839177250862122, 0.8787695169448853]","[1, 1]","[1, 1]"
