transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.25372639298439026, 0.26923868060112, 0.3203408420085907, 0.15669406950473785], [0.3665851354598999, 0.5052992701530457, 0.07925380021333694, 0.048861756920814514], [0.9104444980621338, 0.08070430904626846, 0.00413111038506031, 0.0047200703993439674], [0.9289345741271973, 0.061467986553907394, 0.0048363483510911465, 0.004761045332998037]], [[0.25064200162887573, 0.3014005422592163, 0.2558548152446747, 0.1921025961637497], [0.3083938956260681, 0.5047234296798706, 0.12347669154405594, 0.06340603530406952], [0.7903134822845459, 0.06704136729240417, 0.013246499001979828, 0.1293986439704895], [0.8595402240753174, 0.05553028732538223, 0.0027284130919724703, 0.08220109343528748]]]","[0.9289345741271973, 0.8595402240753174]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.25372639298439026, 0.26923868060112, 0.3203408420085907, 0.15669406950473785], [0.3665851354598999, 0.5052992701530457, 0.07925380021333694, 0.048861756920814514], [0.9104444980621338, 0.08070430904626846, 0.00413111038506031, 0.0047200703993439674], [0.9289345741271973, 0.061467986553907394, 0.0048363483510911465, 0.004761045332998037]], [[0.25064200162887573, 0.3014005422592163, 0.2558548152446747, 0.1921025961637497], [0.3083938956260681, 0.5047234296798706, 0.12347669154405594, 0.06340603530406952], [0.7903134822845459, 0.06704136729240417, 0.013246499001979828, 0.1293986439704895], [0.8595402240753174, 0.05553028732538223, 0.0027284130919724703, 0.08220109343528748]]]","[0.9289345741271973, 0.8595402240753174]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.25372639298439026, 0.26923868060112, 0.3203408420085907, 0.15669406950473785], [0.3665851354598999, 0.5052992701530457, 0.07925380021333694, 0.048861756920814514], [0.9104444980621338, 0.08070430904626846, 0.00413111038506031, 0.0047200703993439674], [0.9289345741271973, 0.061467986553907394, 0.0048363483510911465, 0.004761045332998037]], [[0.25064200162887573, 0.3014005422592163, 0.2558548152446747, 0.1921025961637497], [0.3083938956260681, 0.5047234296798706, 0.12347669154405594, 0.06340603530406952], [0.7903134822845459, 0.06704136729240417, 0.013246499001979828, 0.1293986439704895], [0.8595402240753174, 0.05553028732538223, 0.0027284130919724703, 0.08220109343528748]]]","[0.9289345741271973, 0.8595402240753174]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.25372639298439026, 0.26923868060112, 0.3203408420085907, 0.15669406950473785], [0.3665851354598999, 0.5052992701530457, 0.07925380021333694, 0.048861756920814514], [0.9104444980621338, 0.08070430904626846, 0.00413111038506031, 0.0047200703993439674], [0.9289345741271973, 0.061467986553907394, 0.0048363483510911465, 0.004761045332998037]], [[0.25064200162887573, 0.3014005422592163, 0.2558548152446747, 0.1921025961637497], [0.3083938956260681, 0.5047234296798706, 0.12347669154405594, 0.06340603530406952], [0.7903134822845459, 0.06704136729240417, 0.013246499001979828, 0.1293986439704895], [0.8595402240753174, 0.05553028732538223, 0.0027284130919724703, 0.08220109343528748]]]","[0.9289345741271973, 0.8595402240753174]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.06818204373121262, 0.5346022248268127, 0.08608286082744598, 0.31113284826278687], [0.08073557168245316, 0.822295069694519, 0.017454611137509346, 0.07951481640338898], [0.5889866948127747, 0.38577818870544434, 0.0026725069619715214, 0.022562609985470772], [0.6527354717254639, 0.3191465139389038, 0.0033983623143285513, 0.024719705805182457]], [[0.09082676470279694, 0.807036280632019, 0.09271577000617981, 0.009421155788004398], [0.07395748794078827, 0.8943731188774109, 0.029611557722091675, 0.0020578703843057156], [0.6003392934799194, 0.37629571557044983, 0.010062328539788723, 0.013302651233971119], [0.6695751547813416, 0.3196333348751068, 0.0021254136227071285, 0.008666064590215683]]]","[0.822295069694519, 0.8943731188774109]","[1, 1]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.25541627407073975, 0.26871100068092346, 0.3189666271209717, 0.15690606832504272], [0.36843186616897583, 0.5033555030822754, 0.07911277562379837, 0.04909985139966011], [0.9099153876304626, 0.08032607287168503, 0.005176472943276167, 0.004582120571285486], [0.9290830492973328, 0.061308473348617554, 0.0048344191163778305, 0.004774001426994801]], [[0.25152623653411865, 0.3008451759815216, 0.2546716034412384, 0.19295692443847656], [0.30895644426345825, 0.5028839111328125, 0.12394621223211288, 0.06421343237161636], [0.7919808626174927, 0.06762769818305969, 0.013303923420608044, 0.1270875781774521], [0.8594898581504822, 0.055522557348012924, 0.0026319518219679594, 0.08235567808151245]]]","[0.9290830492973328, 0.8594898581504822]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.25541627407073975, 0.26871100068092346, 0.3189666271209717, 0.15690606832504272], [0.36843186616897583, 0.5033555030822754, 0.07911277562379837, 0.04909985139966011], [0.9099153876304626, 0.08032607287168503, 0.005176472943276167, 0.004582120571285486], [0.9290830492973328, 0.061308473348617554, 0.0048344191163778305, 0.004774001426994801]], [[0.25152623653411865, 0.3008451759815216, 0.2546716034412384, 0.19295692443847656], [0.30895644426345825, 0.5028839111328125, 0.12394621223211288, 0.06421343237161636], [0.7919808626174927, 0.06762769818305969, 0.013303923420608044, 0.1270875781774521], [0.8594898581504822, 0.055522557348012924, 0.0026319518219679594, 0.08235567808151245]]]","[0.9290830492973328, 0.8594898581504822]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.25541627407073975, 0.26871100068092346, 0.3189666271209717, 0.15690606832504272], [0.36843186616897583, 0.5033555030822754, 0.07911277562379837, 0.04909985139966011], [0.9099153876304626, 0.08032607287168503, 0.005176472943276167, 0.004582120571285486], [0.9290830492973328, 0.061308473348617554, 0.0048344191163778305, 0.004774001426994801]], [[0.25152623653411865, 0.3008451759815216, 0.2546716034412384, 0.19295692443847656], [0.30895644426345825, 0.5028839111328125, 0.12394621223211288, 0.06421343237161636], [0.7919808626174927, 0.06762769818305969, 0.013303923420608044, 0.1270875781774521], [0.8594898581504822, 0.055522557348012924, 0.0026319518219679594, 0.08235567808151245]]]","[0.9290830492973328, 0.8594898581504822]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.25541627407073975, 0.26871100068092346, 0.3189666271209717, 0.15690606832504272], [0.36843186616897583, 0.5033555030822754, 0.07911277562379837, 0.04909985139966011], [0.9099153876304626, 0.08032607287168503, 0.005176472943276167, 0.004582120571285486], [0.9290830492973328, 0.061308473348617554, 0.0048344191163778305, 0.004774001426994801]], [[0.25152623653411865, 0.3008451759815216, 0.2546716034412384, 0.19295692443847656], [0.30895644426345825, 0.5028839111328125, 0.12394621223211288, 0.06421343237161636], [0.7919808626174927, 0.06762769818305969, 0.013303923420608044, 0.1270875781774521], [0.8594898581504822, 0.055522557348012924, 0.0026319518219679594, 0.08235567808151245]]]","[0.9290830492973328, 0.8594898581504822]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.06867336481809616, 0.5338438153266907, 0.08576004207134247, 0.3117227554321289], [0.08133751153945923, 0.8211025595664978, 0.017465466633439064, 0.08009450882673264], [0.589902937412262, 0.38479116559028625, 0.0033559349831193686, 0.02195003256201744], [0.6532695889472961, 0.31852781772613525, 0.0033992428798228502, 0.024803292006254196]], [[0.09128901362419128, 0.8068025708198547, 0.09243061393499374, 0.009477782994508743], [0.07431428134441376, 0.8937821984291077, 0.02981317602097988, 0.0020903158001601696], [0.5989921689033508, 0.37793752551078796, 0.01006204355508089, 0.013008303008973598], [0.6696314811706543, 0.3196343779563904, 0.002050562761723995, 0.008683593012392521]]]","[0.8211025595664978, 0.8937821984291077]","[1, 1]","[1, 1]"
