transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.19655734300613403, 0.1988092064857483, 0.4296092689037323, 0.17502424120903015], [0.1697748303413391, 0.7733482718467712, 0.029530005529522896, 0.02734689973294735], [0.9685356020927429, 0.023579750210046768, 0.00582331046462059, 0.0020613407250493765], [0.972916305065155, 0.020922444760799408, 0.004307727329432964, 0.0018534930422902107]], [[0.1745242327451706, 0.20088942348957062, 0.3755393922328949, 0.24904698133468628], [0.15092292428016663, 0.7863219976425171, 0.032111167907714844, 0.03064393252134323], [0.960397481918335, 0.0032979268580675125, 0.0072450400330126286, 0.029059525579214096], [0.9641367793083191, 0.01983974128961563, 0.0013864608481526375, 0.014637131243944168]]]","[0.972916305065155, 0.9641367793083191]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.19655734300613403, 0.1988092064857483, 0.4296092689037323, 0.17502424120903015], [0.1697748303413391, 0.7733482718467712, 0.029530005529522896, 0.02734689973294735], [0.9685356020927429, 0.023579750210046768, 0.00582331046462059, 0.0020613407250493765], [0.972916305065155, 0.020922444760799408, 0.004307727329432964, 0.0018534930422902107]], [[0.1745242327451706, 0.20088942348957062, 0.3755393922328949, 0.24904698133468628], [0.15092292428016663, 0.7863219976425171, 0.032111167907714844, 0.03064393252134323], [0.960397481918335, 0.0032979268580675125, 0.0072450400330126286, 0.029059525579214096], [0.9641367793083191, 0.01983974128961563, 0.0013864608481526375, 0.014637131243944168]]]","[0.972916305065155, 0.9641367793083191]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.19655734300613403, 0.1988092064857483, 0.4296092689037323, 0.17502424120903015], [0.1697748303413391, 0.7733482718467712, 0.029530005529522896, 0.02734689973294735], [0.9685356020927429, 0.023579750210046768, 0.00582331046462059, 0.0020613407250493765], [0.972916305065155, 0.020922444760799408, 0.004307727329432964, 0.0018534930422902107]], [[0.1745242327451706, 0.20088942348957062, 0.3755393922328949, 0.24904698133468628], [0.15092292428016663, 0.7863219976425171, 0.032111167907714844, 0.03064393252134323], [0.960397481918335, 0.0032979268580675125, 0.0072450400330126286, 0.029059525579214096], [0.9641367793083191, 0.01983974128961563, 0.0013864608481526375, 0.014637131243944168]]]","[0.972916305065155, 0.9641367793083191]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.19655734300613403, 0.1988092064857483, 0.4296092689037323, 0.17502424120903015], [0.1697748303413391, 0.7733482718467712, 0.029530005529522896, 0.02734689973294735], [0.9685356020927429, 0.023579750210046768, 0.00582331046462059, 0.0020613407250493765], [0.972916305065155, 0.020922444760799408, 0.004307727329432964, 0.0018534930422902107]], [[0.1745242327451706, 0.20088942348957062, 0.3755393922328949, 0.24904698133468628], [0.15092292428016663, 0.7863219976425171, 0.032111167907714844, 0.03064393252134323], [0.960397481918335, 0.0032979268580675125, 0.0072450400330126286, 0.029059525579214096], [0.9641367793083191, 0.01983974128961563, 0.0013864608481526375, 0.014637131243944168]]]","[0.972916305065155, 0.9641367793083191]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.05800815671682358, 0.4335361123085022, 0.12678661942481995, 0.3816690742969513], [0.02776055783033371, 0.9343700408935547, 0.0048285676166415215, 0.033040907233953476], [0.8322022557258606, 0.14970679581165314, 0.0050036050379276276, 0.013087360188364983], [0.8493252396583557, 0.1349583864212036, 0.0037605101242661476, 0.01195579580962658]], [[0.08438656479120255, 0.717734158039093, 0.18158212304115295, 0.01629708707332611], [0.02516489289700985, 0.9687893986701965, 0.005354215856641531, 0.0006915049743838608], [0.9643087983131409, 0.02446780540049076, 0.007274542935192585, 0.003948794677853584], [0.8653944134712219, 0.13158316910266876, 0.0012444659369066358, 0.0017780435737222433]]]","[0.9343700408935547, 0.9687893986701965]","[1, 1]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.19675356149673462, 0.19904544949531555, 0.4296708405017853, 0.17453011870384216], [0.17088265717029572, 0.7724613547325134, 0.029284043237566948, 0.02737201750278473], [0.968730092048645, 0.02293175272643566, 0.006516041234135628, 0.0018221132922917604], [0.9728899002075195, 0.020674165338277817, 0.004574217833578587, 0.0018616518937051296]], [[0.1740979701280594, 0.20104500651359558, 0.3755544126033783, 0.24930259585380554], [0.1509992629289627, 0.7861812114715576, 0.03195570781826973, 0.03086368925869465], [0.9618589878082275, 0.0032384213991463184, 0.007076817564666271, 0.02782578207552433], [0.9630878567695618, 0.019961344078183174, 0.0014068427262827754, 0.015543835237622261]]]","[0.9728899002075195, 0.9630878567695618]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.19675356149673462, 0.19904544949531555, 0.4296708405017853, 0.17453011870384216], [0.17088265717029572, 0.7724613547325134, 0.029284043237566948, 0.02737201750278473], [0.968730092048645, 0.02293175272643566, 0.006516041234135628, 0.0018221132922917604], [0.9728899002075195, 0.020674165338277817, 0.004574217833578587, 0.0018616518937051296]], [[0.1740979701280594, 0.20104500651359558, 0.3755544126033783, 0.24930259585380554], [0.1509992629289627, 0.7861812114715576, 0.03195570781826973, 0.03086368925869465], [0.9618589878082275, 0.0032384213991463184, 0.007076817564666271, 0.02782578207552433], [0.9630878567695618, 0.019961344078183174, 0.0014068427262827754, 0.015543835237622261]]]","[0.9728899002075195, 0.9630878567695618]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.19675356149673462, 0.19904544949531555, 0.4296708405017853, 0.17453011870384216], [0.17088265717029572, 0.7724613547325134, 0.029284043237566948, 0.02737201750278473], [0.968730092048645, 0.02293175272643566, 0.006516041234135628, 0.0018221132922917604], [0.9728899002075195, 0.020674165338277817, 0.004574217833578587, 0.0018616518937051296]], [[0.1740979701280594, 0.20104500651359558, 0.3755544126033783, 0.24930259585380554], [0.1509992629289627, 0.7861812114715576, 0.03195570781826973, 0.03086368925869465], [0.9618589878082275, 0.0032384213991463184, 0.007076817564666271, 0.02782578207552433], [0.9630878567695618, 0.019961344078183174, 0.0014068427262827754, 0.015543835237622261]]]","[0.9728899002075195, 0.9630878567695618]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.19675356149673462, 0.19904544949531555, 0.4296708405017853, 0.17453011870384216], [0.17088265717029572, 0.7724613547325134, 0.029284043237566948, 0.02737201750278473], [0.968730092048645, 0.02293175272643566, 0.006516041234135628, 0.0018221132922917604], [0.9728899002075195, 0.020674165338277817, 0.004574217833578587, 0.0018616518937051296]], [[0.1740979701280594, 0.20104500651359558, 0.3755544126033783, 0.24930259585380554], [0.1509992629289627, 0.7861812114715576, 0.03195570781826973, 0.03086368925869465], [0.9618589878082275, 0.0032384213991463184, 0.007076817564666271, 0.02782578207552433], [0.9630878567695618, 0.019961344078183174, 0.0014068427262827754, 0.015543835237622261]]]","[0.9728899002075195, 0.9630878567695618]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.058094318956136703, 0.4342624545097351, 0.12686648964881897, 0.3807767629623413], [0.027966871857643127, 0.9341393709182739, 0.00479266420006752, 0.03310104086995125], [0.8364434242248535, 0.14630524814128876, 0.00562623143196106, 0.01162513718008995], [0.8504411578178406, 0.1335357278585434, 0.003998503088951111, 0.012024527415633202]], [[0.08414901793003082, 0.7180217504501343, 0.18152156472206116, 0.01630772277712822], [0.025182204321026802, 0.9687919616699219, 0.005329265259206295, 0.0006965908105485141], [0.9651107788085938, 0.02400977537035942, 0.0071007427759468555, 0.0037785416934639215], [0.864458441734314, 0.1323905736207962, 0.0012627685209736228, 0.0018881974974647164]]]","[0.9341393709182739, 0.9687919616699219]","[1, 1]","[1, 1]"
