transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.33695104718208313, 0.2564638555049896, 0.24767149984836578, 0.15891359746456146], [0.4377262592315674, 0.35581764578819275, 0.13306930661201477, 0.07338673621416092], [0.8520945906639099, 0.13470062613487244, 0.0044866143725812435, 0.008718173950910568], [0.8699367046356201, 0.11643368005752563, 0.004699996672570705, 0.008929734118282795]], [[0.30920886993408203, 0.32396048307418823, 0.17522364854812622, 0.19160695374011993], [0.29085972905158997, 0.4241364896297455, 0.16491346061229706, 0.12009028345346451], [0.5542264580726624, 0.1942775547504425, 0.013110846281051636, 0.23838511109352112], [0.6476073861122131, 0.1112702414393425, 0.002317802282050252, 0.23880456387996674]]]","[0.8699367046356201, 0.6476073861122131]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.33695104718208313, 0.2564638555049896, 0.24767149984836578, 0.15891359746456146], [0.4377262592315674, 0.35581764578819275, 0.13306930661201477, 0.07338673621416092], [0.8520945906639099, 0.13470062613487244, 0.0044866143725812435, 0.008718173950910568], [0.8699367046356201, 0.11643368005752563, 0.004699996672570705, 0.008929734118282795]], [[0.30920886993408203, 0.32396048307418823, 0.17522364854812622, 0.19160695374011993], [0.29085972905158997, 0.4241364896297455, 0.16491346061229706, 0.12009028345346451], [0.5542264580726624, 0.1942775547504425, 0.013110846281051636, 0.23838511109352112], [0.6476073861122131, 0.1112702414393425, 0.002317802282050252, 0.23880456387996674]]]","[0.8699367046356201, 0.6476073861122131]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.33695104718208313, 0.2564638555049896, 0.24767149984836578, 0.15891359746456146], [0.4377262592315674, 0.35581764578819275, 0.13306930661201477, 0.07338673621416092], [0.8520945906639099, 0.13470062613487244, 0.0044866143725812435, 0.008718173950910568], [0.8699367046356201, 0.11643368005752563, 0.004699996672570705, 0.008929734118282795]], [[0.30920886993408203, 0.32396048307418823, 0.17522364854812622, 0.19160695374011993], [0.29085972905158997, 0.4241364896297455, 0.16491346061229706, 0.12009028345346451], [0.5542264580726624, 0.1942775547504425, 0.013110846281051636, 0.23838511109352112], [0.6476073861122131, 0.1112702414393425, 0.002317802282050252, 0.23880456387996674]]]","[0.8699367046356201, 0.6476073861122131]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.33695104718208313, 0.2564638555049896, 0.24767149984836578, 0.15891359746456146], [0.4377262592315674, 0.35581764578819275, 0.13306930661201477, 0.07338673621416092], [0.8520945906639099, 0.13470062613487244, 0.0044866143725812435, 0.008718173950910568], [0.8699367046356201, 0.11643368005752563, 0.004699996672570705, 0.008929734118282795]], [[0.30920886993408203, 0.32396048307418823, 0.17522364854812622, 0.19160695374011993], [0.29085972905158997, 0.4241364896297455, 0.16491346061229706, 0.12009028345346451], [0.5542264580726624, 0.1942775547504425, 0.013110846281051636, 0.23838511109352112], [0.6476073861122131, 0.1112702414393425, 0.002317802282050252, 0.23880456387996674]]]","[0.8699367046356201, 0.6476073861122131]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.0922175869345665, 0.5186352729797363, 0.06778334081172943, 0.32136377692222595], [0.11696998029947281, 0.7025676965713501, 0.03555900976061821, 0.14490331709384918], [0.44465363025665283, 0.5193888545036316, 0.002341276267543435, 0.03361620381474495], [0.4830421209335327, 0.4777107238769531, 0.0026097274385392666, 0.03663741424679756]], [[0.10647227615118027, 0.8242625594139099, 0.060336098074913025, 0.008929084986448288], [0.08066008239984512, 0.8690997958183289, 0.04573315754532814, 0.004507065284997225], [0.2723301351070404, 0.705375075340271, 0.006442274432629347, 0.015852537006139755], [0.4304680824279785, 0.5465089082717896, 0.001540655386634171, 0.021482402458786964]]]","[0.7025676965713501, 0.8690997958183289]","[1, 1]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.3387598693370819, 0.25531435012817383, 0.24470940232276917, 0.16121640801429749], [0.4391374886035919, 0.35452181100845337, 0.13232868909835815, 0.07401201874017715], [0.8523327112197876, 0.13402900099754333, 0.004917549435049295, 0.008720784448087215], [0.8700706958770752, 0.116330586373806, 0.004676321055740118, 0.008922366425395012]], [[0.30995991826057434, 0.32311341166496277, 0.1742813140153885, 0.19264528155326843], [0.2915445864200592, 0.422565758228302, 0.16503508388996124, 0.12085448205471039], [0.552898645401001, 0.1967320293188095, 0.013847445137798786, 0.23652192950248718], [0.6476153135299683, 0.1112782284617424, 0.0022849426604807377, 0.23882150650024414]]]","[0.8700706958770752, 0.6476153135299683]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.3387598693370819, 0.25531435012817383, 0.24470940232276917, 0.16121640801429749], [0.4391374886035919, 0.35452181100845337, 0.13232868909835815, 0.07401201874017715], [0.8523327112197876, 0.13402900099754333, 0.004917549435049295, 0.008720784448087215], [0.8700706958770752, 0.116330586373806, 0.004676321055740118, 0.008922366425395012]], [[0.30995991826057434, 0.32311341166496277, 0.1742813140153885, 0.19264528155326843], [0.2915445864200592, 0.422565758228302, 0.16503508388996124, 0.12085448205471039], [0.552898645401001, 0.1967320293188095, 0.013847445137798786, 0.23652192950248718], [0.6476153135299683, 0.1112782284617424, 0.0022849426604807377, 0.23882150650024414]]]","[0.8700706958770752, 0.6476153135299683]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.3387598693370819, 0.25531435012817383, 0.24470940232276917, 0.16121640801429749], [0.4391374886035919, 0.35452181100845337, 0.13232868909835815, 0.07401201874017715], [0.8523327112197876, 0.13402900099754333, 0.004917549435049295, 0.008720784448087215], [0.8700706958770752, 0.116330586373806, 0.004676321055740118, 0.008922366425395012]], [[0.30995991826057434, 0.32311341166496277, 0.1742813140153885, 0.19264528155326843], [0.2915445864200592, 0.422565758228302, 0.16503508388996124, 0.12085448205471039], [0.552898645401001, 0.1967320293188095, 0.013847445137798786, 0.23652192950248718], [0.6476153135299683, 0.1112782284617424, 0.0022849426604807377, 0.23882150650024414]]]","[0.8700706958770752, 0.6476153135299683]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.3387598693370819, 0.25531435012817383, 0.24470940232276917, 0.16121640801429749], [0.4391374886035919, 0.35452181100845337, 0.13232868909835815, 0.07401201874017715], [0.8523327112197876, 0.13402900099754333, 0.004917549435049295, 0.008720784448087215], [0.8700706958770752, 0.116330586373806, 0.004676321055740118, 0.008922366425395012]], [[0.30995991826057434, 0.32311341166496277, 0.1742813140153885, 0.19264528155326843], [0.2915445864200592, 0.422565758228302, 0.16503508388996124, 0.12085448205471039], [0.552898645401001, 0.1967320293188095, 0.013847445137798786, 0.23652192950248718], [0.6476153135299683, 0.1112782284617424, 0.0022849426604807377, 0.23882150650024414]]]","[0.8700706958770752, 0.6476153135299683]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.09252603352069855, 0.5152716040611267, 0.06683787703514099, 0.32536453008651733], [0.11748156696557999, 0.7008113861083984, 0.03540162742137909, 0.14630542695522308], [0.4457722306251526, 0.5179544687271118, 0.002571891061961651, 0.03370141610503197], [0.483305960893631, 0.4774748682975769, 0.0025975978933274746, 0.03662154823541641]], [[0.10696329921483994, 0.8238974213600159, 0.060142308473587036, 0.008997018449008465], [0.081090547144413, 0.8684571981430054, 0.0459030419588089, 0.004549242556095123], [0.2693886458873749, 0.7082682847976685, 0.006746886298060417, 0.01559610478579998], [0.43046295642852783, 0.5465348362922668, 0.0015187769895419478, 0.02148340828716755]]]","[0.7008113861083984, 0.8684571981430054]","[1, 1]","[1, 1]"
