iter,t,j,argmax_state,max_prob
,46,3,1,0.92731124
,47,0,3,1.0
,47,1,0,0.69704396
,47,2,0,0.9339208
,47,3,1,0.92277414
,48,0,0,0.9985187
,48,1,3,1.0
,48,2,1,0.77503026
,48,3,1,0.9199721
,49,0,2,1.0
,49,1,0,0.99824464
,49,2,1,0.89783305
,49,3,1,0.90835184
,50,0,0,0.99424344
,50,1,2,1.0
,50,2,1,0.9217175
,50,3,1,0.8408135
,51,0,3,1.0
,51,1,0,0.9772731
,51,2,1,0.9017636
,51,3,0,0.62871337
,52,0,0,0.9362917
,52,1,0,0.9304994
,52,2,1,0.7987886
,52,3,3,1.0
,53,0,1,0.77251214
,53,1,2,1.0
,53,2,0,0.79520917
,53,3,0,0.9503131
,54,0,1,0.8920873
,54,1,0,0.9964022
,54,2,2,1.0
,54,3,1,0.5340844
,55,0,1,0.8968531
,55,1,3,1.0
,55,2,0,0.9317554
,55,3,0,0.84124976
,56,0,1,0.8053427
,56,1,0,0.998269
,56,2,1,0.7787562
,56,3,2,1.0
,57,0,0,0.7463585
,57,1,2,1.0
,57,2,1,0.9071291
,57,3,0,0.902069
,58,0,2,1.0
,58,1,0,0.99771607
,58,2,1,0.9273485
,58,3,1,0.58203095
,59,0,0,0.97510415
,59,1,2,1.0
,59,2,1,0.92426884
,59,3,0,0.8106454
,60,0,0,0.91081315
,60,1,0,0.949148
,60,2,1,0.92803437
,60,3,2,1.0
,61,0,2,1.0
,61,1,0,0.8374837
,61,2,1,0.91565955
,61,3,0,0.89683616
,62,0,0,0.99849993
,62,1,3,1.0
,62,2,1,0.8297062
,62,3,1,0.7815278
,63,0,2,1.0
,63,1,0,0.9476405
,63,2,0,0.6328513
,63,3,1,0.8978039
,64,0,0,0.998426
,64,1,1,0.57944024
,64,2,3,1.0
,64,3,1,0.91792643
,65,0,2,1.0
,65,1,0,0.7026351
,65,2,0,0.9476391
,65,3,1,0.9212224
,66,0,0,0.998427
,66,1,3,1.0
,66,2,1,0.57944167
,66,3,1,0.921369
,67,0,2,1.0
,67,1,0,0.9365674
,67,2,0,0.70265883
,67,3,1,0.9183558
,68,0,0,0.99842817
,68,1,1,0.7673466
,68,2,3,1.0
,68,3,1,0.9008122
,69,0,2,1.0
,69,1,1,0.8753605
,69,2,0,0.9966782
,69,3,1,0.798355
,70,0,0,0.9470602
,70,1,1,0.81760216
,70,2,3,1.0
,70,3,0,0.7951512
,71,0,1,0.5350229
,71,1,0,0.635873
,71,2,0,0.95031005
,71,3,2,1.0
,72,0,0,0.8411759
,72,1,3,1.0
,72,2,1,0.5341417
,72,3,0,0.93154997
,73,0,2,1.0
,73,1,0,0.9359391
,73,2,0,0.84132844
,73,3,1,0.7754346
,74,0,0,0.9970605
,74,1,1,0.77805394
,74,2,2,1.0
,74,3,1,0.8987488
,75,0,3,1.0
,75,1,1,0.90657556
,75,2,0,0.99772733
,75,3,1,0.92575914
,76,0,0,0.9966872
,76,1,1,0.9195733
,76,2,2,1.0
,76,3,1,0.9222766
,77,0,3,1.0
,77,1,1,0.9218163
,77,2,0,0.9965717
,77,3,1,0.918782
,78,0,0,0.9985188
,78,1,1,0.9223874
,78,2,3,0.9687465
,78,3,1,0.9015248
,79,0,2,1.0
,79,1,1,0.9236131
,79,2,0,0.9346309
,79,3,1,0.80189663
,80,0,2,1.0
,80,1,1,0.92937595
,80,2,1,0.79279935
,80,3,0,0.7760421
,81,0,0,0.99716496
,81,1,1,0.9220834
,81,2,1,0.9019722
,81,3,2,1.0
,82,0,3,1.0
,82,1,1,0.91210306
,82,2,1,0.9266289
,82,3,0,0.9977333
,83,0,0,0.99826914
,83,1,1,0.8103164
,83,2,1,0.9245263
,83,3,2,1.0
,84,0,2,1.0
,84,1,0,0.74520004
,84,2,1,0.9300735
,84,3,0,0.9027284
,85,0,0,0.99584645
,85,1,2,1.0
,85,2,1,0.9293642
,85,3,1,0.580281
,86,0,3,1.0
,86,1,0,0.9090652
,86,2,1,0.9123622
,86,3,0,0.8170965
,87,0,0,0.99852073
,87,1,1,0.7726768
,87,2,1,0.80226415
,87,3,2,1.0
,88,0,2,1.0
,88,1,1,0.8773241
,88,2,0,0.7946499
,88,3,0,0.93088204
,89,0,0,0.9970955
,89,1,1,0.8227913
,89,2,2,1.0
,89,3,1,0.77151424
,90,0,3,1.0
,90,1,0,0.6091856
,90,2,0,0.8094303
,90,3,1,0.88362855
,91,0,0,0.99852073
,91,1,3,1.0
,91,2,1,0.79696655
,91,3,1,0.7985362
,92,0,2,1.0
,92,1,0,0.9467432
,92,2,1,0.90167075
,92,3,0,0.7670584
,93,0,0,0.9974289
,93,1,1,0.59110594
,93,2,1,0.9228651
,93,3,2,1.0
,94,0,2,1.0
,94,1,0,0.7356062
,94,2,1,0.9048809
,94,3,0,0.93142885
,95,0,0,0.9976792
,95,1,3,1.0
,95,2,1,0.8160392
,95,3,1,0.7846991
,96,0,2,1.0
,96,1,0,0.93673885
,96,2,0,0.791858
,96,3,1,0.8733721
,97,0,0,0.99640614
,97,1,1,0.7651346
,97,2,2,1.0
,97,3,1,0.78985256
,98,0,3,1.0
,98,1,1,0.8692374
,98,2,0,0.93201673
,98,3,0,0.7965842
,99,0,0,0.9985192
,99,1,1,0.78850114
,99,2,1,0.77469605
,99,3,2,1.0
,100,0,2,1.0
,100,1,0,0.7971829
,100,2,1,0.8965703
,100,3,0,0.97572905
,101,0,0,0.9337787
,101,1,2,1.0
,101,2,1,0.9176288
,101,3,0,0.9303095
,102,0,1,0.72665244
,102,1,0,0.9983946
,102,2,1,0.9214593
,102,3,2,1.0
,103,0,1,0.74796057
,103,1,2,1.0
,103,2,1,0.9230317
,103,3,0,0.99703443
,104,0,0,0.7864496
,104,1,0,0.9644234
,104,2,1,0.9268558
,104,3,3,1.0
,105,0,2,1.0
,105,1,0,0.92824847
,105,2,1,0.9065246
,105,3,0,0.97692585
,106,0,0,0.93159384
,106,1,2,1.0
,106,2,1,0.82274604
,106,3,0,0.9173379
,107,0,1,0.7550715
,107,1,0,0.9083371
,107,2,0,0.6571353
,107,3,2,1.0
,108,0,1,0.77332157
,108,1,0,0.8231816
,108,2,3,1.0
,108,3,0,0.8195301
,109,0,0,0.7988762
,109,1,3,1.0
,109,2,0,0.9362262
,109,3,1,0.7567713
,110,0,2,1.0
,110,1,0,0.93856573
,110,2,1,0.7747361
,110,3,1,0.774952
,111,0,2,1.0
,111,1,1,0.73354834
,111,2,1,0.89874667
,111,3,0,0.6890681
,112,0,0,0.9976838
,112,1,1,0.76950556
,112,2,1,0.92597735
,112,3,3,1.0
,113,0,2,1.0
,113,1,0,0.7747139
,113,2,1,0.92419505
,113,3,0,0.9726361
,114,0,0,0.8872311
,114,1,2,1.0
,114,2,1,0.9288769
,114,3,0,0.8455712
,115,0,1,0.7358837
,115,1,0,0.9966356
,115,2,1,0.92355275
,115,3,3,1.0
,116,0,1,0.74751765
,116,1,3,1.0
,116,2,1,0.9224828
,116,3,0,0.99668396
,117,0,0,0.80382717
,117,1,0,0.93869597
,117,2,1,0.92239547
,117,3,3,1.0
,118,0,2,1.0
,118,1,1,0.7318075
,118,2,1,0.92315537
,118,3,0,0.99727845
,119,0,0,0.9949457
,119,1,1,0.76458526
,119,2,1,0.92652637
,119,3,3,1.0
,120,0,3,1.0
,120,1,0,0.8004366
,120,2,1,0.9027648
,120,3,0,0.9733731
,121,0,0,0.9365769
,121,1,2,1.0
,121,2,1,0.7989478
,121,3,0,0.8566054
,122,0,1,0.76723653
,122,1,0,0.9761973
,122,2,0,0.79504335
,122,3,3,1.0
,123,0,1,0.8752826
,123,1,0,0.9303703
,123,2,2,1.0
,123,3,0,0.9384753
,124,0,1,0.81741863
,124,1,2,1.0
,124,2,0,0.9983953
,124,3,1,0.7350262
,125,0,0,0.63609296
,125,1,0,0.93381655
,125,2,2,1.0
,125,3,1,0.77672124
,126,0,3,1.0
,126,1,1,0.72550964
,126,2,0,0.9348631
,126,3,0,0.64748853
,127,0,0,0.9985194
,127,1,1,0.7440906
,127,2,1,0.7253433
,127,3,3,1.0
,128,0,2,1.0
,128,1,0,0.804902
,128,2,1,0.7437894
,128,3,0,0.9361425
,129,0,0,0.9309068
,129,1,2,1.0
,129,2,0,0.80481404
,129,3,1,0.774606
,130,0,1,0.77143
,130,1,0,0.9970605
,130,2,2,1.0
,130,3,1,0.8986822
,131,0,1,0.88347834
,131,1,3,1.0
,131,2,0,0.99772686
,131,3,1,0.92610353
,132,0,1,0.8015804
,132,1,0,0.998272
,132,2,2,1.0
,132,3,1,0.92450863
,133,0,0,0.74715674
,133,1,2,1.0
,133,2,0,0.8771065
,133,3,1,0.9305148
,134,0,2,1.0
,134,1,0,0.9972696
,134,2,1,0.8058736
,134,3,1,0.9325812
,135,0,0,0.9959679
,135,1,2,1.0
,135,2,1,0.9124673
,135,3,1,0.93281966
,136,0,3,1.0
,136,1,0,0.99794126
,136,2,1,0.92593896
,136,3,1,0.9317217
,137,0,0,0.9966868
,137,1,2,1.0
,137,2,1,0.90708256
,137,3,1,0.92389816
,138,0,3,1.0
,138,1,0,0.9984392
,138,2,1,0.8268514
,138,3,1,0.92248476
,139,0,0,0.9366508
,139,1,2,1.0
,139,2,0,0.6336882
,139,3,1,0.92212635
,140,0,1,0.76594305
,140,1,0,0.99842733
,140,2,3,1.0
,140,3,1,0.92219186
,141,0,1,0.8710583
,141,1,2,1.0
,141,2,0,0.99851835
,141,3,1,0.92234546
,142,0,1,0.7972894
,142,1,0,0.9981147
,142,2,2,1.0
,142,3,1,0.9237477
,143,0,0,0.7491738
,143,1,2,1.0
,143,2,0,0.9559192
,143,3,1,0.93047094
,144,0,2,1.0
,144,1,0,0.91295475
,144,2,0,0.90514845
,144,3,1,0.93188596
,145,0,0,0.9977365
,145,1,1,0.6149579
,145,2,2,1.0
,145,3,1,0.9305979
,146,0,2,1.0
,146,1,0,0.6921165
,146,2,0,0.9764301
,146,3,1,0.92011315
,147,0,0,0.9342017
,147,1,3,0.999974
,147,2,0,0.9303636
,147,3,1,0.90108675
,148,0,1,0.7358555
,148,1,0,0.99851966
,148,2,2,1.0
,148,3,1,0.7983735
,149,0,1,0.7768965
,149,1,2,1.0
,149,2,0,0.93059057
,149,3,0,0.7954865
,150,0,0,0.6476895
,150,1,0,0.9306884
,150,2,1,0.7750219
,150,3,2,1.0
,151,0,3,1.0
,151,1,1,0.77576095
,151,2,1,0.8971083
,151,3,0,0.998427
,152,0,0,0.9982438
,152,1,1,0.8985499
,152,2,1,0.9192718
,152,3,2,1.0
,153,0,2,1.0
,153,1,1,0.9246867
,153,2,1,0.92850643
,153,3,0,0.99427867
,154,0,0,0.9985104
,154,1,1,0.9193031
,154,2,1,0.9228911
,154,3,3,1.0
,155,0,2,1.0
,155,1,1,0.9008832
,155,2,1,0.9186167
,155,3,0,0.9985182
,156,0,0,0.9983957
,156,1,1,0.7983137
,156,2,1,0.90070903
,156,3,2,1.0
,157,0,2,1.0
,157,1,0,0.7954637
,157,2,1,0.79816324
,157,3,0,0.9306819
,158,0,0,0.975748
,158,1,2,1.0
,158,2,0,0.79549384
,158,3,1,0.773667
,159,0,0,0.93031335
,159,1,0,0.93125206
,159,2,2,1.0
,159,3,1,0.8929166
,160,0,2,1.0
,160,1,1,0.76607835
,160,2,0,0.99839485
,160,3,1,0.9002792
,161,0,0,0.9973995
,161,1,1,0.869386
,161,2,2,1.0
,161,3,1,0.8246922
,162,0,2,0.5014823
,162,1,1,0.7887482
,162,2,0,0.94427216
,162,3,0,0.6338813
,163,0,0,0.9365265
,163,1,0,0.79680187
,163,2,1,0.58044314
,163,3,3,1.0
,164,0,1,0.7354791
,164,1,2,1.0
,164,2,0,0.70204794
,164,3,0,0.97769237
,165,0,1,0.7770565
,165,1,0,0.9341226
,165,2,3,0.9999976
,165,3,0,0.93060553
,166,0,0,0.64720917
,166,1,1,0.7359417
,166,2,0,0.977692
,166,3,2,1.0
,167,0,3,1.0
,167,1,1,0.77718204
,167,2,0,0.93060696
,167,3,0,0.93208027
,168,0,0,0.9776908
,168,1,0,0.6471874
,168,2,2,1.0
,168,3,1,0.76787424
,169,0,0,0.9305866
,169,1,3,1.0
,169,2,0,0.93169546
,169,3,1,0.87547916
,170,0,2,1.0
,170,1,0,0.99851894
,170,2,1,0.7745431
,170,3,1,0.8174958
,171,0,0,0.9757485
,171,1,2,1.0
,171,2,1,0.8959641
,171,3,0,0.63599014
,172,0,0,0.93024325
,172,1,0,0.9317039
,172,2,1,0.9146807
,172,3,3,1.0
,173,0,2,1.0
,173,1,1,0.77450824
,173,2,1,0.9046082
,173,3,0,0.9985181
,174,0,0,0.99640423
,174,1,1,0.8958337
,174,2,1,0.82595396
,174,3,2,1.0
,175,0,3,1.0
,175,1,1,0.9138944
,175,2,0,0.63349366
,175,3,0,0.97631776
,176,0,0,0.9777069
,176,1,1,0.8998434
,176,2,3,1.0
,176,3,0,0.9303378
,177,0,0,0.9307045
,177,1,1,0.79794526
,177,2,0,0.95032865
,177,3,2,1.0
,178,0,2,1.0
,178,1,0,0.79559225
,178,2,1,0.5338329
,178,3,0,0.94303596
,179,0,0,0.93062717
,179,1,2,1.0
,179,2,0,0.8415415
,179,3,1,0.5803712
,180,0,1,0.77490705
,180,1,0,0.97576
,180,2,2,1.0
,180,3,0,0.70221895
,181,0,1,0.89669603
,181,1,0,0.93025273
,181,2,0,0.9761559
,181,3,3,1.0
,182,0,1,0.9175574
,182,1,2,1.0
,182,2,0,0.9303672
,182,3,0,0.9503138
,183,0,1,0.92078805
,183,1,0,0.99640137
,183,2,2,1.0
,183,3,1,0.5340762
,184,0,1,0.91911983
,184,1,3,1.0
,184,2,0,0.97627974
,184,3,0,0.8412395
,185,0,1,0.9054528
,185,1,0,0.9733319
,185,2,0,0.9304408
,185,3,2,1.0
,186,0,1,0.8260917
,186,1,0,0.8565946
,186,2,2,1.0
,186,3,0,0.94307905
,187,0,0,0.63362324
,187,1,3,0.9999999
,187,2,0,0.9318236
,187,3,1,0.58072704
,188,0,3,1.0
,188,1,0,0.9776976
,188,2,1,0.774967
,188,3,0,0.7019426
,189,0,0,0.947673
,189,1,0,0.93054664
,189,2,1,0.8967552
,189,3,3,1.0
,190,0,1,0.5792577
,190,1,2,1.0
,190,2,1,0.9176724
,190,3,0,0.99668044
,191,0,0,0.7023335
,191,1,0,0.97630966
,191,2,1,0.921275
,191,3,3,1.0
,192,0,3,1.0
,192,1,0,0.9303048
,192,2,1,0.9213622
,192,3,0,0.95033395
,193,0,0,0.9966797
,193,1,2,1.0
,193,2,1,0.9183583
,193,3,1,0.53407997
,194,0,3,1.0
,194,1,0,0.97627693
,194,2,1,0.9007728
,194,3,0,0.841247
,195,0,0,0.9361877
,195,1,0,0.9304287
,195,2,1,0.7982601
,195,3,2,1.0
,196,0,1,0.7738566
,196,1,2,1.0
,196,2,0,0.7954339
,196,3,0,0.9757323
,197,0,1,0.8963208
,197,1,0,0.975755
,197,2,2,1.0
,197,3,0,0.9303435
,198,0,1,0.9170523
,198,1,0,0.93036735
,198,2,0,0.97573245
,198,3,2,1.0
,199,0,1,0.9183339
,199,1,2,1.0
,199,2,0,0.93031794
,199,3,0,0.94308376
,200,0,1,0.9053062
,200,1,0,0.99839485
,200,2,2,1.0
,200,3,1,0.5804655
,201,0,1,0.8260524
,201,1,2,1.0
,201,2,0,0.9306425
,201,3,0,0.70226365
,202,0,0,0.63359094
,202,1,0,0.9715257
,202,2,1,0.7751354
,202,3,3,1.0
,203,0,3,1.0
,203,1,0,0.85610324
,203,2,1,0.89681745
,203,3,0,0.93618476
,204,0,0,0.9985187
,204,1,3,1.0
,204,2,1,0.91779906
,204,3,1,0.7742634
,205,0,2,1.0
,205,1,0,0.998518
,205,2,1,0.92130685
,205,3,1,0.89654905
,206,0,0,0.9964107
,206,1,2,1.0
,206,2,1,0.9219331
,206,3,1,0.91766393
,207,0,3,1.0
,207,1,0,0.99843824
,207,2,1,0.9221404
,207,3,1,0.9214076
,208,0,0,0.998518
,208,1,2,1.0
,208,2,1,0.92203885
,208,3,1,0.9219275
,209,0,2,1.0
,209,1,0,0.99641085
,209,2,1,0.92195463
,209,3,1,0.9220231
,210,0,0,0.9984381
,210,1,3,1.0
,210,2,1,0.92153734
,210,3,1,0.9220575
,211,0,2,1.0
,211,1,0,0.9966841
,211,2,1,0.91841066
,211,3,1,0.92145133
,212,0,0,0.9984381
,212,1,3,1.0
,212,2,1,0.9008512
,212,3,1,0.91848695
,213,0,2,1.0
,213,1,0,0.99851966
,213,2,1,0.7983109
,213,3,1,0.9006865
,214,0,0,0.93060607
,214,1,2,1.0
,214,2,0,0.79546404
,214,3,1,0.7981567
,215,0,1,0.77485996
,215,1,0,0.9757481
,215,2,2,1.0
,215,3,0,0.79549295
,216,0,1,0.8965904
,216,1,0,0.93031335
,216,2,0,0.93386024
,216,3,2,1.0
,217,0,1,0.91763616
,217,1,2,1.0
,217,2,1,0.72530437
,217,3,0,0.9983947
,218,0,1,0.9212572
,218,1,0,0.9983952
,218,2,1,0.74380887
,218,3,2,1.0
,219,0,1,0.9218519
,219,1,2,1.0
,219,2,0,0.80485415
,219,3,0,0.945967
,220,0,1,0.9219876
,220,1,0,0.9983963
,220,2,2,1.0
,220,3,1,0.5353691
,221,0,1,0.9219787
,221,1,2,1.0
,221,2,0,0.94595695
,221,3,0,0.8411974
,222,0,1,0.922017
,222,1,0,0.9964039
,222,2,1,0.53544116
,222,3,2,1.0
,223,0,1,0.9219984
,223,1,3,1.0
,223,2,0,0.8409986
,223,3,0,0.9762766
,224,0,1,0.9214021
,224,1,0,0.93619
,224,2,2,1.0
,224,3,0,0.9303761
,225,0,1,0.9183908
,225,1,1,0.77381164
,225,2,0,0.99641037
,225,3,2,1.0
,226,0,1,0.90090317
,226,1,1,0.8959031
,226,2,3,1.0
,226,3,0,0.99650735
,227,0,1,0.7986114
,227,1,1,0.914017
,227,2,0,0.99851954
,227,3,3,0.99944705
,228,0,0,0.79541737
,228,1,1,0.9002559
,228,2,2,1.0
,228,3,0,0.97706926
,229,0,2,1.0
,229,1,1,0.80090505
,229,2,0,0.9293175
,229,3,0,0.92005163
,230,0,0,0.8792617
,230,1,0,0.7789277
,230,2,1,0.7905806
,230,3,2,1.0
,231,0,1,0.78395295
,231,1,2,1.0
,231,2,1,0.8995626
,231,3,0,0.9965155
,232,0,1,0.8976208
,232,1,0,0.9984392
,232,2,1,0.91829765
,232,3,3,1.0
,233,0,1,0.9141411
,233,1,2,1.0
,233,2,1,0.92141867
,233,3,0,0.9966841
,234,0,1,0.899975
,234,1,0,0.9984381
,234,2,1,0.92205137
,234,3,3,1.0
,235,0,1,0.79804665
,235,1,2,1.0
,235,2,1,0.92202497
,235,3,0,0.99851906
,236,0,0,0.79547554
,236,1,0,0.97573566
,236,2,1,0.9219898
,236,3,2,1.0
,237,0,2,1.0
,237,1,0,0.93035996
,237,2,1,0.92198914
,237,3,0,0.97102404
,238,0,0,0.93122864
,238,1,2,1.0
,238,2,1,0.92200893
,238,3,0,0.85615706
,239,0,1,0.7664275
,239,1,0,0.9964921
,239,2,1,0.92216307
,239,3,3,1.0
,240,0,1,0.86961925
,240,1,3,1.0
,240,2,1,0.9221804
,240,3,0,0.99851894
,241,0,1,0.7886329
,241,1,0,0.9985194
,241,2,1,0.92203134
,241,3,2,1.0
,242,0,0,0.7970372
,242,1,2,1.0
,242,2,1,0.92190343
,242,3,0,0.9459698
,243,0,2,1.0
,243,1,0,0.99839604
,243,2,1,0.9215206
,243,3,1,0.53535116
,244,0,0,0.9709789
,244,1,2,1.0
,244,2,1,0.9191353
,244,3,0,0.8412555
,245,0,0,0.85589856
,245,1,0,0.9757601
,245,2,1,0.90547174
,245,3,2,1.0
,246,0,3,1.0
,246,1,0,0.9302592
,246,2,1,0.826249
,246,3,0,0.9317869
,247,0,0,0.9776912
,247,1,2,1.0
,247,2,0,0.6336127
,247,3,1,0.774742
,248,0,0,0.93059164
,248,1,0,0.9761445
,248,2,3,1.0
,248,3,1,0.89668334
,249,0,2,1.0
,249,1,0,0.93035704
,249,2,0,0.9366975
,249,3,1,0.91764426
,250,0,0,0.99641
,250,1,2,1.0
,250,2,1,0.765178
,250,3,1,0.9213002
,251,0,3,1.0
,251,1,0,0.99843776
,251,2,1,0.8693557
,251,3,1,0.92202926
,252,0,0,0.99851954
,252,1,2,1.0
,252,2,1,0.78855276
,252,3,1,0.92201906
,253,0,2,1.0
,253,1,0,0.9306536
,253,2,0,0.79703915
,253,3,1,0.92198277
,254,0,0,0.9983965
,254,1,1,0.77468807
,254,2,2,1.0
,254,3,1,0.9220242
,255,0,2,1.0
,255,1,1,0.89583933
,255,2,0,0.9983951
,255,3,1,0.9220244
,256,0,0,0.9983952
,256,1,1,0.91378236
,256,2,2,1.0
,256,3,1,0.9220093
,257,0,2,1.0
,257,1,1,0.8997412
,257,2,0,0.9983953
,257,3,1,0.9219163
,258,0,0,0.9983957
,258,1,1,0.7979807
,258,2,2,1.0
,258,3,1,0.92137957
,259,0,2,1.0
,259,1,0,0.795397
,259,2,0,0.93063915
,259,3,1,0.918297
,260,0,0,0.9983965
,260,1,2,1.0
,260,2,1,0.7749018
,260,3,1,0.900671
,261,0,2,1.0
,261,1,0,0.9983951
,261,2,1,0.8965013
,261,3,1,0.79824656
,262,0,0,0.97573066
,262,1,2,1.0
,262,2,1,0.9169412
,262,3,0,0.7954857
,263,0,0,0.9303078
,263,1,0,0.93078524
,263,2,1,0.91751945
,263,3,2,1.0
,264,0,2,1.0
,264,1,1,0.7734762
,264,2,1,0.9005761
,264,3,0,0.9964092
,265,0,0,0.99650043
,265,1,1,0.8921258
,265,2,1,0.7985843
,265,3,3,1.0
,266,0,3,1.0
,266,1,1,0.89543
,266,2,0,0.7949444
,266,3,0,0.9362252
,267,0,0,0.99667805
,267,1,1,0.7967078
,267,2,2,1.0
,267,3,1,0.7737625
,268,0,3,1.0
,268,1,0,0.79537225
,268,2,0,0.93202627
,268,3,1,0.89575416
,269,0,0,0.9985181
,269,1,2,1.0
,269,2,1,0.77471375
,269,3,1,0.9137759
,270,0,2,1.0
,270,1,0,0.99839497
,270,2,1,0.89659536
,270,3,1,0.8997475
,271,0,0,0.9964015
,271,1,2,1.0
,271,2,1,0.91754264
,271,3,1,0.79802924
,272,0,3,1.0
,272,1,0,0.94708914
,272,2,1,0.92070234
,272,3,0,0.79514074
,273,0,0,0.99667794
,273,1,1,0.53510845
,273,2,1,0.91824293
,273,3,2,1.0
,274,0,3,1.0
,274,1,0,0.84104717
,274,2,1,0.9007412
,274,3,0,0.93202907
,275,0,0,0.99667794
,275,1,2,1.0
,275,2,1,0.7983522
,275,3,1,0.7744817
,276,0,3,1.0
,276,1,0,0.93204147
,276,2,0,0.7950852
,276,3,1,0.8958783
,277,0,0,0.9985181
,277,1,1,0.7744629
,277,2,2,1.0
,277,3,1,0.91379595
,278,0,2,1.0
,278,1,1,0.8958226
,278,2,0,0.9983951
,278,3,1,0.8997392
,279,0,0,0.9983952
,279,1,1,0.91389054
,279,2,2,1.0
,279,3,1,0.79795736
