transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.38835349678993225, 0.24233916401863098, 0.210073783993721, 0.15923361480236053], [0.4519099295139313, 0.2865711748600006, 0.15926575660705566, 0.10225312411785126], [0.8151258826255798, 0.1447555124759674, 0.021148769184947014, 0.018969805911183357], [0.8242422342300415, 0.13749568164348602, 0.020157482475042343, 0.018104583024978638]], [[0.2682533860206604, 0.35168659687042236, 0.10736967623233795, 0.27269038558006287], [0.22791548073291779, 0.4179423451423645, 0.13031934201717377, 0.22382280230522156], [0.36651918292045593, 0.26465699076652527, 0.009361487813293934, 0.35946232080459595], [0.42959460616111755, 0.15462152659893036, 0.007613079156726599, 0.40817078948020935]]]","[0.8242422342300415, 0.42959460616111755]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.38835349678993225, 0.24233916401863098, 0.210073783993721, 0.15923361480236053], [0.4519099295139313, 0.2865711748600006, 0.15926575660705566, 0.10225312411785126], [0.8151258826255798, 0.1447555124759674, 0.021148769184947014, 0.018969805911183357], [0.8242422342300415, 0.13749568164348602, 0.020157482475042343, 0.018104583024978638]], [[0.2682533860206604, 0.35168659687042236, 0.10736967623233795, 0.27269038558006287], [0.22791548073291779, 0.4179423451423645, 0.13031934201717377, 0.22382280230522156], [0.36651918292045593, 0.26465699076652527, 0.009361487813293934, 0.35946232080459595], [0.42959460616111755, 0.15462152659893036, 0.007613079156726599, 0.40817078948020935]]]","[0.8242422342300415, 0.42959460616111755]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.38835349678993225, 0.24233916401863098, 0.210073783993721, 0.15923361480236053], [0.4519099295139313, 0.2865711748600006, 0.15926575660705566, 0.10225312411785126], [0.8151258826255798, 0.1447555124759674, 0.021148769184947014, 0.018969805911183357], [0.8242422342300415, 0.13749568164348602, 0.020157482475042343, 0.018104583024978638]], [[0.2682533860206604, 0.35168659687042236, 0.10736967623233795, 0.27269038558006287], [0.22791548073291779, 0.4179423451423645, 0.13031934201717377, 0.22382280230522156], [0.36651918292045593, 0.26465699076652527, 0.009361487813293934, 0.35946232080459595], [0.42959460616111755, 0.15462152659893036, 0.007613079156726599, 0.40817078948020935]]]","[0.8242422342300415, 0.42959460616111755]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.38835349678993225, 0.24233916401863098, 0.210073783993721, 0.15923361480236053], [0.4519099295139313, 0.2865711748600006, 0.15926575660705566, 0.10225312411785126], [0.8151258826255798, 0.1447555124759674, 0.021148769184947014, 0.018969805911183357], [0.8242422342300415, 0.13749568164348602, 0.020157482475042343, 0.018104583024978638]], [[0.2682533860206604, 0.35168659687042236, 0.10736967623233795, 0.27269038558006287], [0.22791548073291779, 0.4179423451423645, 0.13031934201717377, 0.22382280230522156], [0.36651918292045593, 0.26465699076652527, 0.009361487813293934, 0.35946232080459595], [0.42959460616111755, 0.15462152659893036, 0.007613079156726599, 0.40817078948020935]]]","[0.8242422342300415, 0.42959460616111755]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.1089145764708519, 0.5021937489509583, 0.058915648609399796, 0.32997608184814453], [0.1297018826007843, 0.6077373027801514, 0.04571058601140976, 0.21685023605823517], [0.398389995098114, 0.5227665901184082, 0.010336386039853096, 0.06850709021091461], [0.41333243250846863, 0.5094747543334961, 0.01010836660861969, 0.06708449125289917]], [[0.08908642083406448, 0.8630003929138184, 0.035657260566949844, 0.0122559554874897], [0.0655546486377716, 0.888249397277832, 0.03748335316777229, 0.008712543174624443], [0.15399356186389923, 0.8216336369514465, 0.003933242987841368, 0.020439499989151955], [0.26275625824928284, 0.6988005042076111, 0.004656444303691387, 0.03378680720925331]]]","[0.6077373027801514, 0.888249397277832]","[1, 1]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.3900815546512604, 0.24123357236385345, 0.20900563895702362, 0.15967921912670135], [0.4530504047870636, 0.2857327461242676, 0.15846551954746246, 0.10275131464004517], [0.8159258365631104, 0.14401517808437347, 0.021169833838939667, 0.01888916827738285], [0.8243264555931091, 0.13743333518505096, 0.02014564350247383, 0.01809464395046234]], [[0.2687632143497467, 0.3512965738773346, 0.10653182864189148, 0.27340832352638245], [0.228644460439682, 0.41706621646881104, 0.12953311204910278, 0.2247561663389206], [0.36536699533462524, 0.26679423451423645, 0.009821802377700806, 0.3580169677734375], [0.4295566976070404, 0.15470899641513824, 0.007611230947077274, 0.40812307596206665]]]","[0.8243264555931091, 0.4295566976070404]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.3900815546512604, 0.24123357236385345, 0.20900563895702362, 0.15967921912670135], [0.4530504047870636, 0.2857327461242676, 0.15846551954746246, 0.10275131464004517], [0.8159258365631104, 0.14401517808437347, 0.021169833838939667, 0.01888916827738285], [0.8243264555931091, 0.13743333518505096, 0.02014564350247383, 0.01809464395046234]], [[0.2687632143497467, 0.3512965738773346, 0.10653182864189148, 0.27340832352638245], [0.228644460439682, 0.41706621646881104, 0.12953311204910278, 0.2247561663389206], [0.36536699533462524, 0.26679423451423645, 0.009821802377700806, 0.3580169677734375], [0.4295566976070404, 0.15470899641513824, 0.007611230947077274, 0.40812307596206665]]]","[0.8243264555931091, 0.4295566976070404]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.3900815546512604, 0.24123357236385345, 0.20900563895702362, 0.15967921912670135], [0.4530504047870636, 0.2857327461242676, 0.15846551954746246, 0.10275131464004517], [0.8159258365631104, 0.14401517808437347, 0.021169833838939667, 0.01888916827738285], [0.8243264555931091, 0.13743333518505096, 0.02014564350247383, 0.01809464395046234]], [[0.2687632143497467, 0.3512965738773346, 0.10653182864189148, 0.27340832352638245], [0.228644460439682, 0.41706621646881104, 0.12953311204910278, 0.2247561663389206], [0.36536699533462524, 0.26679423451423645, 0.009821802377700806, 0.3580169677734375], [0.4295566976070404, 0.15470899641513824, 0.007611230947077274, 0.40812307596206665]]]","[0.8243264555931091, 0.4295566976070404]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.3900815546512604, 0.24123357236385345, 0.20900563895702362, 0.15967921912670135], [0.4530504047870636, 0.2857327461242676, 0.15846551954746246, 0.10275131464004517], [0.8159258365631104, 0.14401517808437347, 0.021169833838939667, 0.01888916827738285], [0.8243264555931091, 0.13743333518505096, 0.02014564350247383, 0.01809464395046234]], [[0.2687632143497467, 0.3512965738773346, 0.10653182864189148, 0.27340832352638245], [0.228644460439682, 0.41706621646881104, 0.12953311204910278, 0.2247561663389206], [0.36536699533462524, 0.26679423451423645, 0.009821802377700806, 0.3580169677734375], [0.4295566976070404, 0.15470899641513824, 0.007611230947077274, 0.40812307596206665]]]","[0.8243264555931091, 0.4295566976070404]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.10952873528003693, 0.5004944801330566, 0.05868547782301903, 0.3312912583351135], [0.13011039793491364, 0.6063374876976013, 0.04550931230187416, 0.21804285049438477], [0.39980587363243103, 0.5214296579360962, 0.010373275727033615, 0.06839120388031006], [0.4134703576564789, 0.5093616247177124, 0.010104766115546227, 0.06706319749355316]], [[0.08934809267520905, 0.8629353046417236, 0.03541561961174011, 0.012300937436521053], [0.06588568538427353, 0.8880233764648438, 0.03732598200440407, 0.008765023201704025], [0.15255413949489594, 0.823114275932312, 0.00410096300765872, 0.020230628550052643], [0.2626366913318634, 0.698939323425293, 0.00465360889211297, 0.03377048298716545]]]","[0.6063374876976013, 0.8880233764648438]","[1, 1]","[1, 1]"
