transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.4693405032157898, 0.13392426073551178, 0.32077622413635254, 0.0759589746594429], [0.47164759039878845, 0.13294054567813873, 0.319953978061676, 0.07545790076255798], [0.6302968263626099, 0.09513403475284576, 0.22192269563674927, 0.05264639854431152], [0.640946090221405, 0.09239610284566879, 0.21553976833820343, 0.051117975264787674]], [[0.10762288421392441, 0.3867338001728058, 0.06394561380147934, 0.4416978061199188], [0.10566114634275436, 0.38712939620018005, 0.073867067694664, 0.4333423674106598], [0.09911803901195526, 0.46571671962738037, 0.03118904121220112, 0.4039762020111084], [0.10090471804141998, 0.4564049541950226, 0.031522542238235474, 0.41116780042648315]]]","[0.640946090221405, 0.46571671962738037]","[3, 2]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.4693405032157898, 0.13392426073551178, 0.32077622413635254, 0.0759589746594429], [0.47164759039878845, 0.13294054567813873, 0.319953978061676, 0.07545790076255798], [0.6302968263626099, 0.09513403475284576, 0.22192269563674927, 0.05264639854431152], [0.640946090221405, 0.09239610284566879, 0.21553976833820343, 0.051117975264787674]], [[0.10762288421392441, 0.3867338001728058, 0.06394561380147934, 0.4416978061199188], [0.10566114634275436, 0.38712939620018005, 0.073867067694664, 0.4333423674106598], [0.09911803901195526, 0.46571671962738037, 0.03118904121220112, 0.4039762020111084], [0.10090471804141998, 0.4564049541950226, 0.031522542238235474, 0.41116780042648315]]]","[0.640946090221405, 0.46571671962738037]","[3, 2]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.4693405032157898, 0.13392426073551178, 0.32077622413635254, 0.0759589746594429], [0.47164759039878845, 0.13294054567813873, 0.319953978061676, 0.07545790076255798], [0.6302968263626099, 0.09513403475284576, 0.22192269563674927, 0.05264639854431152], [0.640946090221405, 0.09239610284566879, 0.21553976833820343, 0.051117975264787674]], [[0.10762288421392441, 0.3867338001728058, 0.06394561380147934, 0.4416978061199188], [0.10566114634275436, 0.38712939620018005, 0.073867067694664, 0.4333423674106598], [0.09911803901195526, 0.46571671962738037, 0.03118904121220112, 0.4039762020111084], [0.10090471804141998, 0.4564049541950226, 0.031522542238235474, 0.41116780042648315]]]","[0.640946090221405, 0.46571671962738037]","[3, 2]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.4693405032157898, 0.13392426073551178, 0.32077622413635254, 0.0759589746594429], [0.47164759039878845, 0.13294054567813873, 0.319953978061676, 0.07545790076255798], [0.6302968263626099, 0.09513403475284576, 0.22192269563674927, 0.05264639854431152], [0.640946090221405, 0.09239610284566879, 0.21553976833820343, 0.051117975264787674]], [[0.10762288421392441, 0.3867338001728058, 0.06394561380147934, 0.4416978061199188], [0.10566114634275436, 0.38712939620018005, 0.073867067694664, 0.4333423674106598], [0.09911803901195526, 0.46571671962738037, 0.03118904121220112, 0.4039762020111084], [0.10090471804141998, 0.4564049541950226, 0.031522542238235474, 0.41116780042648315]]]","[0.640946090221405, 0.46571671962738037]","[3, 2]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.20049098134040833, 0.4227222204208374, 0.13702788949012756, 0.23975898325443268], [0.20229630172252655, 0.4213244616985321, 0.13723275065422058, 0.23914650082588196], [0.3241971433162689, 0.3615671694278717, 0.11414733529090881, 0.2000882923603058], [0.33436259627342224, 0.35615473985671997, 0.11244071274995804, 0.19704200327396393]], [[0.034841325134038925, 0.9251052141189575, 0.020701447501778603, 0.0193520225584507], [0.03409859538078308, 0.9231370091438293, 0.023838117718696594, 0.018926192075014114], [0.02733396179974079, 0.9489880204200745, 0.008601060137152672, 0.015077058225870132], [0.02834024280309677, 0.9471776485443115, 0.008853471837937832, 0.015628686174750328]]]","[0.4227222204208374, 0.9489880204200745]","[0, 2]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.4708978831768036, 0.1334208995103836, 0.32001206278800964, 0.07566922158002853], [0.47304001450538635, 0.1325080543756485, 0.3192494809627533, 0.07520238310098648], [0.6315904259681702, 0.0947774201631546, 0.22117763757705688, 0.052454497665166855], [0.641083300113678, 0.09235932677984238, 0.2154577374458313, 0.05109957978129387]], [[0.10754086077213287, 0.38707026839256287, 0.06404154747724533, 0.4413473606109619], [0.1055917739868164, 0.3874896764755249, 0.07386833429336548, 0.433050274848938], [0.09912025928497314, 0.4657084047794342, 0.031190402805805206, 0.40398094058036804], [0.10071009397506714, 0.45745348930358887, 0.0314629040658474, 0.4103735089302063]]]","[0.641083300113678, 0.4657084047794342]","[3, 2]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.4708978831768036, 0.1334208995103836, 0.32001206278800964, 0.07566922158002853], [0.47304001450538635, 0.1325080543756485, 0.3192494809627533, 0.07520238310098648], [0.6315904259681702, 0.0947774201631546, 0.22117763757705688, 0.052454497665166855], [0.641083300113678, 0.09235932677984238, 0.2154577374458313, 0.05109957978129387]], [[0.10754086077213287, 0.38707026839256287, 0.06404154747724533, 0.4413473606109619], [0.1055917739868164, 0.3874896764755249, 0.07386833429336548, 0.433050274848938], [0.09912025928497314, 0.4657084047794342, 0.031190402805805206, 0.40398094058036804], [0.10071009397506714, 0.45745348930358887, 0.0314629040658474, 0.4103735089302063]]]","[0.641083300113678, 0.4657084047794342]","[3, 2]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.4708978831768036, 0.1334208995103836, 0.32001206278800964, 0.07566922158002853], [0.47304001450538635, 0.1325080543756485, 0.3192494809627533, 0.07520238310098648], [0.6315904259681702, 0.0947774201631546, 0.22117763757705688, 0.052454497665166855], [0.641083300113678, 0.09235932677984238, 0.2154577374458313, 0.05109957978129387]], [[0.10754086077213287, 0.38707026839256287, 0.06404154747724533, 0.4413473606109619], [0.1055917739868164, 0.3874896764755249, 0.07386833429336548, 0.433050274848938], [0.09912025928497314, 0.4657084047794342, 0.031190402805805206, 0.40398094058036804], [0.10071009397506714, 0.45745348930358887, 0.0314629040658474, 0.4103735089302063]]]","[0.641083300113678, 0.4657084047794342]","[3, 2]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.4708978831768036, 0.1334208995103836, 0.32001206278800964, 0.07566922158002853], [0.47304001450538635, 0.1325080543756485, 0.3192494809627533, 0.07520238310098648], [0.6315904259681702, 0.0947774201631546, 0.22117763757705688, 0.052454497665166855], [0.641083300113678, 0.09235932677984238, 0.2154577374458313, 0.05109957978129387]], [[0.10754086077213287, 0.38707026839256287, 0.06404154747724533, 0.4413473606109619], [0.1055917739868164, 0.3874896764755249, 0.07386833429336548, 0.433050274848938], [0.09912025928497314, 0.4657084047794342, 0.031190402805805206, 0.40398094058036804], [0.10071009397506714, 0.45745348930358887, 0.0314629040658474, 0.4103735089302063]]]","[0.641083300113678, 0.4657084047794342]","[3, 2]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2015926092863083, 0.42204684019088745, 0.1369980126619339, 0.23936250805854797], [0.20327678322792053, 0.4207470417022705, 0.13718926906585693, 0.23878690600395203], [0.325449138879776, 0.3608623147010803, 0.11396955698728561, 0.19971898198127747], [0.3344956934452057, 0.35607850551605225, 0.11241859197616577, 0.19700725376605988]], [[0.03478715196251869, 0.9251754879951477, 0.02071605995297432, 0.019321328029036522], [0.03404812514781952, 0.9232350587844849, 0.023818884044885635, 0.018897850066423416], [0.02733501046895981, 0.9489859938621521, 0.008601570501923561, 0.015077478252351284], [0.028227029368281364, 0.9473884105682373, 0.008818423375487328, 0.015566200017929077]]]","[0.42204684019088745, 0.9489859938621521]","[0, 2]","[1, 1]"
