iter,t,j,argmax_state,max_prob
,258,2,2,1.0
,258,3,0,0.697205
,259,0,2,1.0
,259,1,0,0.87577146
,259,2,0,0.90733135
,259,3,0,0.69770527
,260,0,0,0.9676764
,260,1,2,1.0
,260,2,0,0.7147373
,260,3,0,0.6984609
,261,0,2,1.0
,261,1,0,0.9677027
,261,2,0,0.6987923
,261,3,0,0.71221393
,262,0,0,0.9131545
,262,1,2,1.0
,262,2,0,0.6976965
,262,3,0,0.8758622
,263,0,0,0.88460165
,263,1,0,0.90731966
,263,2,0,0.6975723
,263,3,2,1.0
,264,0,2,1.0
,264,1,0,0.71474963
,264,2,0,0.69845414
,264,3,0,0.9676765
,265,0,0,0.9677024
,265,1,0,0.69890004
,265,2,0,0.7122087
,265,3,2,1.0
,266,0,2,1.0
,266,1,0,0.6989705
,266,2,0,0.87578773
,266,3,0,0.9073284
,267,0,0,0.96769625
,267,1,0,0.71207905
,267,2,2,1.0
,267,3,0,0.7147302
,268,0,2,1.0
,268,1,0,0.8756891
,268,2,0,0.90740615
,268,3,0,0.6992307
,269,0,0,0.778003
,269,1,2,1.0
,269,2,0,0.71610457
,269,3,0,0.6986096
,270,0,3,1.0
,270,1,0,0.9675788
,270,2,0,0.6942905
,270,3,0,0.69108534
,271,0,0,0.8365292
,271,1,2,0.99999917
,271,2,0,0.6975879
,271,3,0,0.6768084
,272,0,2,1.0
,272,1,0,0.90827745
,272,2,0,0.6980339
,272,3,1,0.5492201
,273,0,0,0.9675976
,273,1,0,0.7256183
,273,2,0,0.6935417
,273,3,3,1.0
,274,0,2,1.0
,274,1,0,0.8764123
,274,2,0,0.69842863
,274,3,0,0.62657833
,275,0,0,0.9677012
,275,1,2,1.0
,275,2,0,0.71215415
,275,3,0,0.6913861
,276,0,2,1.0
,276,1,0,0.90733325
,276,2,0,0.87572485
,276,3,0,0.6971125
,277,0,0,0.96767306
,277,1,0,0.71477324
,277,2,2,0.99987864
,277,3,0,0.69706655
,278,0,2,1.0
,278,1,0,0.6991303
,278,2,0,0.9637872
