iter,t,j,argmax_state,max_prob
,139,1,2,1.0
,139,2,1,0.5013593
,139,3,0,0.5010127
,140,0,0,0.5010135
,140,1,0,0.5038143
,140,2,2,1.0
,140,3,0,0.50101274
,141,0,0,0.5010127
,141,1,3,1.0
,141,2,0,0.5038143
,141,3,0,0.5010127
,142,0,0,0.5010108
,142,1,0,0.5083745
,142,2,3,1.0
,142,3,0,0.5010127
,143,0,0,0.5058431
,143,1,3,1.0
,143,2,0,0.5035455
,143,3,0,0.50101274
,144,0,3,1.0
,144,1,0,0.50354457
,144,2,1,0.50136036
,144,3,0,0.5010127
,145,0,0,0.5011725
,145,1,0,0.5010126
,145,2,2,1.0
,145,3,0,0.50101274
,146,0,2,1.0
,146,1,1,0.50135934
,146,2,1,0.50101537
,146,3,0,0.5010127
,147,0,1,0.5010163
,147,1,2,1.0
,147,2,1,0.50135857
,147,3,0,0.5010127
,148,0,0,0.5010135
,148,1,1,0.50338835
,148,2,2,1.0
,148,3,0,0.5010137
,149,0,0,0.5010137
,149,1,2,1.0
,149,2,1,0.5010163
,149,3,1,0.50135934
,150,0,1,0.50135934
,150,1,1,0.5010163
,150,2,0,0.50101346
,150,3,2,1.0
,151,0,2,1.0
,151,1,0,0.5010135
,151,2,0,0.50101274
,151,3,0,0.5038143
,152,0,1,0.50338835
,152,1,0,0.50101274
,152,2,0,0.5010126
,152,3,3,1.0
,153,0,2,1.0
,153,1,0,0.5010127
,153,2,0,0.50101274
,153,3,0,0.50117254
,154,0,1,0.50338835
,154,1,0,0.50101274
,154,2,0,0.5010126
,154,3,2,1.0
,155,0,2,0.9999999
,155,1,0,0.5010127
,155,2,0,0.50101274
,155,3,1,0.50338835
,156,0,1,0.50338835
,156,1,0,0.50101364
,156,2,0,0.5010126
,156,3,2,1.0
,157,0,2,1.0
,157,1,1,0.50135934
,157,2,0,0.5010107
,157,3,1,0.5010163
,158,0,1,0.5010154
,158,1,2,1.0
,158,2,0,0.50584316
,158,3,0,0.5010135
,159,0,1,0.5013585
,159,1,1,0.5010164
,159,2,3,1.0
,159,3,0,0.5010127
,160,0,2,1.0
,160,1,0,0.5010135
,160,2,0,0.5083746
,160,3,0,0.5010127
,161,0,1,0.50338835
,161,1,0,0.50101274
,161,2,3,1.0
,161,3,0,0.50101364
,162,0,2,1.0
,162,1,0,0.50101364
,162,2,0,0.50354457
,162,3,1,0.50135934
,163,0,1,0.5010163
,163,1,1,0.50135934
,163,2,0,0.5010126
,163,3,2,1.0
,164,0,0,0.5010135
,164,1,2,1.0
,164,2,1,0.5013594
,164,3,1,0.50101537
,165,0,0,0.50101364
,165,1,1,0.5010163
,165,2,2,1.0
,165,3,1,0.50135857
,166,0,1,0.50135934
,166,1,0,0.5010135
,166,2,1,0.50101537
,166,3,2,1.0
,167,0,2,1.0
,167,1,0,0.50101364
,167,2,1,0.50135845
,167,3,1,0.5010163
,168,0,1,0.5010154
,168,1,1,0.50135934
,168,2,2,0.9999871
,168,3,0,0.5010135
,169,0,1,0.5013585
,169,1,2,1.0
,169,2,1,0.5010163
,169,3,0,0.5010127
,170,0,2,1.0
,170,1,1,0.50338835
,170,2,0,0.5010136
,170,3,0,0.5010137
,171,0,1,0.50101537
,171,1,2,1.0
,171,2,0,0.5010126
,171,3,1,0.50135934
,172,0,1,0.5013585
,172,1,1,0.5010163
,172,2,0,0.50101274
,172,3,2,1.0
,173,0,2,1.0
,173,1,0,0.5010135
,173,2,0,0.50101274
,173,3,1,0.50338835
,174,0,1,0.50338835
,174,1,0,0.5010127
,174,2,0,0.5010137
,174,3,2,1.0
,175,0,2,1.0
,175,1,0,0.5010127
,175,2,1,0.5013594
,175,3,1,0.50101537
,176,0,1,0.50101537
,176,1,0,0.50101274
,176,2,2,1.0
,176,3,1,0.5013585
,177,0,1,0.5013585
,177,1,0,0.50101364
,177,2,1,0.5010163
,177,3,2,1.0
,178,0,2,1.0
,178,1,1,0.50135934
,178,2,0,0.50101453
,178,3,1,0.5010163
,179,0,1,0.5010163
,179,1,2,1.0
,179,2,1,0.5013594
,179,3,0,0.5010145
,180,0,0,0.5010135
,180,1,1,0.50101537
,180,2,2,1.0
,180,3,1,0.50135934
,181,0,0,0.5010127
,181,1,1,0.5013585
,181,2,1,0.50101537
,181,3,2,1.0
,182,0,0,0.50101274
,182,1,2,1.0
,182,2,1,0.50135857
,182,3,1,0.5010164
,183,0,0,0.5010127
,183,1,1,0.50338835
,183,2,2,1.0
,183,3,0,0.5010145
,184,0,0,0.50101274
,184,1,2,1.0
,184,2,1,0.50101537
,184,3,1,0.50135934
,185,0,0,0.5010127
,185,1,1,0.50101537
,185,2,1,0.50135857
,185,3,2,1.0
,186,0,0,0.50101364
,186,1,1,0.5013585
,186,2,2,1.0
,186,3,1,0.5010163
,187,0,1,0.50135934
,187,1,2,0.99999976
,187,2,1,0.5010163
,187,3,0,0.5010145
,188,0,2,1.0
,188,1,1,0.50101537
,188,2,0,0.50101346
,188,3,1,0.50135934
,189,0,1,0.5010164
,189,1,1,0.50135845
,189,2,0,0.50101274
,189,3,2,1.0
,190,0,0,0.5010145
,190,1,2,0.99999106
,190,2,0,0.5010126
,190,3,1,0.50338835
,191,0,1,0.50135934
,191,1,1,0.5010153
,191,2,0,0.50101274
,191,3,2,1.0
,192,0,2,1.0
,192,1,1,0.50135237
,192,2,0,0.5010126
,192,3,1,0.5010163
,193,0,1,0.50338835
,193,1,2,0.99914765
,193,2,0,0.50101274
,193,3,0,0.5010116
,194,0,2,1.0
,194,1,1,0.50101435
,194,2,0,0.5010126
,194,3,0,0.50584316
,195,0,1,0.5010163
,195,1,0,0.505844
,195,2,0,0.5010137
,195,3,3,1.0
,196,0,0,0.5010135
,196,1,3,1.0
,196,2,1,0.5013594
,196,3,0,0.5035455
,197,0,0,0.5010127
,197,1,0,0.5035455
,197,2,2,1.0
,197,3,1,0.50136036
,198,0,0,0.5010127
,198,1,1,0.50136036
,198,2,1,0.50101537
,198,3,2,1.0
,199,0,0,0.50101274
,199,1,2,1.0
,199,2,1,0.50135857
,199,3,1,0.5010163
,200,0,0,0.5010127
,200,1,1,0.5033884
,200,2,2,1.0
,200,3,0,0.5010145
,201,0,0,0.50101364
,201,1,2,1.0
,201,2,1,0.5010163
,201,3,1,0.50135934
,202,0,1,0.50135934
,202,1,1,0.50101537
,202,2,0,0.50101346
,202,3,2,1.0
,203,0,2,1.0
,203,1,1,0.5013585
,203,2,0,0.50101274
,203,3,1,0.5010163
,204,0,1,0.50338835
,204,1,2,1.0
,204,2,0,0.5010126
,204,3,0,0.5010135
,205,0,2,1.0
,205,1,1,0.50338835
,205,2,0,0.50101274
,205,3,0,0.5010127
,206,0,1,0.50338835
,206,1,2,1.0
,206,2,0,0.50101274
,206,3,0,0.5010127
,207,0,2,1.0
,207,1,0,0.5038124
,207,2,0,0.50101274
,207,3,0,0.50101274
,208,0,1,0.50338835
,208,1,3,0.9997377
,208,2,0,0.5010126
,208,3,0,0.5010127
,209,0,2,1.0
,209,1,0,0.50117135
,209,2,0,0.50101274
,209,3,0,0.5010127
,210,0,1,0.50338835
,210,1,2,1.0
,210,2,0,0.5010126
,210,3,0,0.5010127
,211,0,2,0.9999995
,211,1,1,0.50338835
,211,2,0,0.50101274
,211,3,0,0.5010127
,212,0,1,0.50338835
,212,1,2,1.0
,212,2,0,0.5010126
,212,3,0,0.50101274
,213,0,2,1.0
,213,1,1,0.50338835
,213,2,0,0.50101155
,213,3,0,0.5010127
,214,0,1,0.5010164
,214,1,2,1.0
,214,2,0,0.5039002
,214,3,0,0.50101364
,215,0,0,0.5010135
,215,1,1,0.50101537
,215,2,3,0.73024017
,215,3,1,0.5013592
,216,0,0,0.50101274
,216,1,1,0.5013585
,216,2,0,0.5023143
,216,3,2,0.9999844
,217,0,0,0.5010127
,217,1,2,1.0
,217,2,0,0.50101215
,217,3,1,0.5033883
,218,0,0,0.5010127
,218,1,1,0.50338835
,218,2,0,0.5010137
,218,3,2,1.0
,219,0,0,0.50101274
,219,1,2,1.0
,219,2,1,0.5013594
,219,3,1,0.5010163
,220,0,0,0.5010127
,220,1,1,0.50338835
,220,2,2,1.0
,220,3,0,0.5010145
,221,0,0,0.50101274
,221,1,2,1.0
,221,2,1,0.5010163
,221,3,1,0.50135934
,222,0,0,0.50101274
,222,1,1,0.5033884
,222,2,0,0.5010144
,222,3,2,0.9999999
,223,0,0,0.5010127
,223,1,2,1.0
,223,2,1,0.5013593
,223,3,1,0.5010183
,224,0,0,0.50101274
,224,1,1,0.5010163
,224,2,2,0.9999962
,224,3,0,0.505844
,225,0,0,0.5010127
,225,1,0,0.5010135
,225,2,1,0.5033883
,225,3,3,1.0
,226,0,0,0.5010127
,226,1,0,0.5010127
,226,2,2,1.0
,226,3,0,0.5011725
,227,0,0,0.5010108
,227,1,0,0.50101274
,227,2,1,0.5033884
,227,3,2,1.0
,228,0,0,0.5058431
,228,1,0,0.5010127
,228,2,2,1.0
,228,3,1,0.50101537
,229,0,3,1.0
,229,1,0,0.50101364
,229,2,1,0.5010163
,229,3,1,0.5013585
,230,0,0,0.50354457
,230,1,1,0.50135934
,230,2,0,0.5010136
,230,3,2,1.0
,231,0,0,0.50101167
,231,1,2,1.0
,231,2,0,0.50101274
,231,3,1,0.50338835
,232,0,0,0.50101274
,232,1,1,0.5033884
,232,2,0,0.50101274
,232,3,2,1.0
,233,0,0,0.5010127
,233,1,2,1.0
,233,2,0,0.5010126
,233,3,1,0.50338835
,234,0,0,0.50101274
,234,1,1,0.50338835
,234,2,0,0.50101274
,234,3,2,1.0
,235,0,0,0.50101364
,235,1,2,1.0
,235,2,0,0.5010126
,235,3,1,0.50338835
,236,0,1,0.50135934
,236,1,1,0.50101537
,236,2,0,0.50101274
,236,3,2,1.0
,237,0,2,1.0
,237,1,1,0.5013585
,237,2,0,0.5010126
,237,3,1,0.50101537
,238,0,1,0.5010163
,238,1,2,1.0
,238,2,0,0.50101274
,238,3,1,0.5013585
,239,0,0,0.5010136
,239,1,1,0.50338835
,239,2,0,0.5010126
,239,3,2,1.0
,240,0,0,0.5010127
,240,1,2,1.0
,240,2,0,0.50101274
,240,3,1,0.50338835
,241,0,0,0.50101364
,241,1,1,0.50338835
,241,2,0,0.50101274
,241,3,2,1.0
,242,0,1,0.50135934
,242,1,2,1.0
,242,2,0,0.50101274
,242,3,1,0.5010163
,243,0,2,1.0
,243,1,1,0.50338835
,243,2,0,0.5010126
,243,3,0,0.5010145
,244,0,1,0.5010154
,244,1,2,1.0
,244,2,0,0.50101274
,244,3,1,0.50135934
,245,0,1,0.5013585
,245,1,1,0.50101537
,245,2,0,0.5010126
,245,3,2,1.0
,246,0,2,1.0
,246,1,1,0.5013585
,246,2,0,0.5010137
,246,3,1,0.5010163
,247,0,1,0.50101554
,247,1,2,1.0
,247,2,1,0.5013594
,247,3,0,0.5010135
,248,0,1,0.50092745
,248,1,1,0.50101537
,248,2,2,1.0
,248,3,0,0.5010127
,249,0,2,0.9401502
,249,1,1,0.5013585
,249,2,1,0.5010163
,249,3,0,0.5010127
,250,0,1,0.5031154
,250,1,2,1.0
,250,2,0,0.5010136
,250,3,0,0.5010127
,251,0,2,1.0
,251,1,1,0.50338835
,251,2,0,0.5010126
,251,3,0,0.5010127
,252,0,1,0.50338835
,252,1,2,0.9999999
,252,2,0,0.5010107
,252,3,0,0.50101274
,253,0,2,1.0
,253,1,1,0.5010163
,253,2,0,0.50584316
,253,3,0,0.5010127
,254,0,1,0.50338835
,254,1,0,0.5010135
,254,2,3,1.0
,254,3,0,0.5010127
,255,0,2,1.0
,255,1,0,0.5010127
,255,2,0,0.5083746
,255,3,0,0.5010127
,256,0,1,0.50338835
,256,1,0,0.50101274
,256,2,3,1.0
,256,3,0,0.5010127
,257,0,2,1.0
,257,1,0,0.5010127
,257,2,0,0.5011725
,257,3,0,0.50101274
,258,0,1,0.50338835
,258,1,0,0.50101364
,258,2,2,1.0
,258,3,0,0.5010127
,259,0,2,1.0
,259,1,1,0.50135934
,259,2,1,0.5010163
,259,3,0,0.5010127
,260,0,1,0.50338835
