transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.2502880096435547, 0.23484572768211365, 0.16656191647052765, 0.3483043611049652], [0.3106454014778137, 0.6084743142127991, 0.012958874925971031, 0.0679214596748352], [0.9651846289634705, 0.029753688722848892, 0.0016824635677039623, 0.003379181260243058], [0.9547150731086731, 0.03964916244149208, 0.0025882404297590256, 0.003047421807423234]], [[0.23757344484329224, 0.25945499539375305, 0.21400611102581024, 0.2889654338359833], [0.273490309715271, 0.6096628904342651, 0.025736423209309578, 0.09111040085554123], [0.9177386164665222, 0.02788839489221573, 0.0015691942535340786, 0.052803847938776016], [0.8988964557647705, 0.019117387011647224, 0.0027129570953547955, 0.07927314937114716]]]","[0.9651846289634705, 0.9177386164665222]","[2, 2]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.2502880096435547, 0.23484572768211365, 0.16656191647052765, 0.3483043611049652], [0.3106454014778137, 0.6084743142127991, 0.012958874925971031, 0.0679214596748352], [0.9651846289634705, 0.029753688722848892, 0.0016824635677039623, 0.003379181260243058], [0.9547150731086731, 0.03964916244149208, 0.0025882404297590256, 0.003047421807423234]], [[0.23757344484329224, 0.25945499539375305, 0.21400611102581024, 0.2889654338359833], [0.273490309715271, 0.6096628904342651, 0.025736423209309578, 0.09111040085554123], [0.9177386164665222, 0.02788839489221573, 0.0015691942535340786, 0.052803847938776016], [0.8988964557647705, 0.019117387011647224, 0.0027129570953547955, 0.07927314937114716]]]","[0.9651846289634705, 0.9177386164665222]","[2, 2]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.2502880096435547, 0.23484572768211365, 0.16656191647052765, 0.3483043611049652], [0.3106454014778137, 0.6084743142127991, 0.012958874925971031, 0.0679214596748352], [0.9651846289634705, 0.029753688722848892, 0.0016824635677039623, 0.003379181260243058], [0.9547150731086731, 0.03964916244149208, 0.0025882404297590256, 0.003047421807423234]], [[0.23757344484329224, 0.25945499539375305, 0.21400611102581024, 0.2889654338359833], [0.273490309715271, 0.6096628904342651, 0.025736423209309578, 0.09111040085554123], [0.9177386164665222, 0.02788839489221573, 0.0015691942535340786, 0.052803847938776016], [0.8988964557647705, 0.019117387011647224, 0.0027129570953547955, 0.07927314937114716]]]","[0.9651846289634705, 0.9177386164665222]","[2, 2]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.2502880096435547, 0.23484572768211365, 0.16656191647052765, 0.3483043611049652], [0.3106454014778137, 0.6084743142127991, 0.012958874925971031, 0.0679214596748352], [0.9651846289634705, 0.029753688722848892, 0.0016824635677039623, 0.003379181260243058], [0.9547150731086731, 0.03964916244149208, 0.0025882404297590256, 0.003047421807423234]], [[0.23757344484329224, 0.25945499539375305, 0.21400611102581024, 0.2889654338359833], [0.273490309715271, 0.6096628904342651, 0.025736423209309578, 0.09111040085554123], [0.9177386164665222, 0.02788839489221573, 0.0015691942535340786, 0.052803847938776016], [0.8988964557647705, 0.019117387011647224, 0.0027129570953547955, 0.07927314937114716]]]","[0.9651846289634705, 0.9177386164665222]","[2, 2]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.0529622808098793, 0.3671962320804596, 0.035245392471551895, 0.5445960760116577], [0.05837519094347954, 0.8448792695999146, 0.0024351775646209717, 0.09431034326553345], [0.796562135219574, 0.1814424991607666, 0.001388528966344893, 0.020606765523552895], [0.7500959038734436, 0.2301790863275528, 0.002033516066148877, 0.017691494897007942]], [[0.09866766631603241, 0.796210765838623, 0.08887981623411179, 0.01624179072678089], [0.056783247739076614, 0.9353131055831909, 0.005343505181372166, 0.00256010121665895], [0.8103488087654114, 0.18195562064647675, 0.00138557399623096, 0.006310003809630871], [0.8531688451766968, 0.13407345116138458, 0.0025749467313289642, 0.010182688012719154]]]","[0.8448792695999146, 0.9353131055831909]","[1, 1]","[1, 1]"
