iter,t,j,argmax_state,max_prob
,55,3,0,0.7717952
,56,0,1,0.78844905
,56,1,0,0.99656874
,56,2,1,0.7392432
,56,3,3,1.0
,57,0,0,0.64659137
,57,1,3,1.0
,57,2,1,0.8684044
,57,3,0,0.867143
,58,0,3,1.0
,58,1,0,0.9931592
,58,2,1,0.89208347
,58,3,1,0.62580496
,59,0,0,0.969393
,59,1,3,1.0
,59,2,1,0.8849222
,59,3,0,0.7112394
,60,0,0,0.8310665
,60,1,0,0.93917096
,60,2,1,0.88932407
,60,3,3,1.0
,61,0,3,1.0
,61,1,0,0.9538339
,61,2,1,0.8735993
,61,3,0,0.868258
,62,0,0,0.99697953
,62,1,2,1.0
,62,2,1,0.7514133
,62,3,1,0.75393933
,63,0,3,1.0
,63,1,0,0.9571846
,63,2,0,0.90200293
,63,3,1,0.8619152
,64,0,0,0.9968552
,64,1,1,0.52156186
,64,2,2,1.0
,64,3,1,0.8809624
,65,0,3,1.0
,65,1,0,0.92077315
,65,2,0,0.9571841
,65,3,1,0.8840603
,66,0,0,0.9968551
,66,1,2,1.0
,66,2,1,0.52156115
,66,3,1,0.8842946
,67,0,3,1.0
,67,1,0,0.947672
,67,2,0,0.9207728
,67,3,1,0.8815487
,68,0,0,0.9968564
,68,1,1,0.73148185
,68,2,2,1.0
,68,3,1,0.86618906
,69,0,3,1.0
,69,1,1,0.83094263
,69,2,0,0.99921757
,69,3,1,0.7773924
,70,0,0,0.9476488
,70,1,1,0.7389322
,70,2,2,1.0
,70,3,0,0.72895336
,71,0,1,0.5647837
,71,1,0,0.90301716
,71,2,0,0.95530045
,71,3,3,1.0
,72,0,0,0.7714338
,72,1,2,1.0
,72,2,1,0.5630374
,72,3,0,0.9383799
,73,0,3,1.0
,73,1,0,0.9473782
,73,2,0,0.7717472
,73,3,1,0.7404418
,74,0,0,0.99906725
,74,1,1,0.7377275
,74,2,3,1.0
,74,3,1,0.85871464
,75,0,2,1.0
,75,1,1,0.8709648
,75,2,0,0.9929248
,75,3,1,0.8903926
,76,0,0,0.9992178
,76,1,1,0.88265365
,76,2,3,1.0
,76,3,1,0.8855026
,77,0,2,1.0
,77,1,1,0.88460314
,77,2,0,0.99907464
,77,3,1,0.88195455
,78,0,0,0.99732184
,78,1,1,0.8848552
,78,2,2,0.99588597
,78,3,1,0.86638427
,79,0,3,1.0
,79,1,1,0.88427526
,79,2,0,0.9475056
,79,3,1,0.77809393
,80,0,3,1.0
,80,1,1,0.890393
,80,2,1,0.75220424
,80,3,0,0.71557873
,81,0,0,0.99908537
,81,1,1,0.8826802
,81,2,1,0.8609716
,81,3,3,1.0
,82,0,2,1.0
,82,1,1,0.8793987
,82,2,1,0.89071715
,82,3,0,0.9929362
,83,0,0,0.9965659
,83,1,1,0.79291373
,83,2,1,0.88524485
,83,3,3,1.0
,84,0,3,1.0
,84,1,0,0.6451143
,84,2,1,0.8919233
,84,3,0,0.8690821
,85,0,0,0.99800986
,85,1,3,1.0
,85,2,1,0.89271003
,85,3,1,0.61426663
,86,0,2,1.0
,86,1,0,0.88006276
,86,2,1,0.87982315
,86,3,0,0.7410021
,87,0,0,0.9973217
,87,1,1,0.7438445
,87,2,1,0.78142405
,87,3,3,1.0
,88,0,3,1.0
,88,1,1,0.83315223
,88,2,0,0.7281982
,88,3,0,0.93801594
,89,0,0,0.99906546
,89,1,1,0.73834
,89,2,3,1.0
,89,3,1,0.7341015
,90,0,2,1.0
,90,1,0,0.89302087
,90,2,0,0.7546953
,90,3,1,0.85371035
,91,0,0,0.99732125
,91,1,2,1.0
,91,2,1,0.77344495
,91,3,1,0.78468144
,92,0,3,1.0
,92,1,0,0.9569636
,92,2,1,0.8639866
,92,3,0,0.67197627
,93,0,0,0.9923212
,93,1,1,0.5475271
,93,2,1,0.8876796
,93,3,3,1.0
,94,0,3,1.0
,94,1,0,0.918169
,94,2,1,0.8678199
,94,3,0,0.9397024
,95,0,0,0.992935
,95,1,2,1.0
,95,2,1,0.79443246
,95,3,1,0.75589204
,96,0,3,1.0
,96,1,0,0.94761103
,96,2,0,0.72513855
,96,3,1,0.84184533
,97,0,0,0.99907106
,97,1,1,0.73298454
,97,2,3,1.0
,97,3,1,0.7711072
,98,0,2,1.0
,98,1,1,0.83723235
,98,2,0,0.938393
,98,3,0,0.73009336
,99,0,0,0.9973202
,99,1,1,0.7698407
,99,2,1,0.7407398
,99,3,3,1.0
,100,0,3,1.0
,100,1,0,0.73072326
,100,2,1,0.8595921
,100,3,0,0.9706883
,101,0,0,0.93956435
,101,1,3,1.0
,101,2,1,0.88038194
,101,3,0,0.8785614
,102,0,1,0.70662403
,102,1,0,0.99681085
,102,2,1,0.8838508
,102,3,3,1.0
,103,0,1,0.73685
,103,1,3,1.0
,103,2,1,0.8832966
,103,3,0,0.99906415
,104,0,0,0.71733886
,104,1,0,0.9345803
,104,2,1,0.8902114
,104,3,2,1.0
,105,0,3,1.0
,105,1,0,0.87116575
,105,2,1,0.8627221
,105,3,0,0.97367287
,106,0,0,0.93982536
,106,1,3,1.0
,106,2,1,0.74655646
,106,3,0,0.8421824
,107,0,1,0.73126954
,107,1,0,0.8881358
,107,2,0,0.89213985
,107,3,3,1.0
,108,0,1,0.7632906
,108,1,0,0.948415
,108,2,2,1.0
,108,3,0,0.7657099
,109,0,0,0.73042786
,109,1,2,1.0
,109,2,0,0.9473906
,109,3,1,0.73258984
,110,0,3,1.0
,110,1,0,0.94880384
,110,2,1,0.73867446
,110,3,1,0.71158636
,111,0,3,1.0
,111,1,1,0.71497035
,111,2,1,0.86201525
,111,3,0,0.90219945
,112,0,0,0.9931362
,112,1,1,0.7661677
,112,2,1,0.891153
,112,3,2,1.0
,113,0,3,1.0
,113,1,0,0.68054193
,113,2,1,0.8855167
,113,3,0,0.97918344
,114,0,0,0.8553929
,114,1,3,1.0
,114,2,1,0.89340633
,114,3,0,0.957891
,115,0,1,0.7236365
,115,1,0,0.9991159
,115,2,1,0.8867903
,115,3,2,1.0
,116,0,1,0.7404503
,116,1,2,1.0
,116,2,1,0.8852976
,116,3,0,0.9992177
,117,0,0,0.73609644
,117,1,0,0.94885874
,117,2,1,0.88482285
,117,3,2,1.0
,118,0,3,1.0
,118,1,1,0.7052719
,118,2,1,0.88360935
,118,3,0,0.99921376
,119,0,0,0.997948
,119,1,1,0.7541893
,119,2,1,0.89155614
,119,3,2,1.0
,120,0,2,1.0
,120,1,0,0.7328885
,120,2,1,0.8684613
,120,3,0,0.9790952
,121,0,0,0.94767326
,121,1,3,1.0
,121,2,1,0.7780061
,121,3,0,0.9616351
,122,0,1,0.7313931
,122,1,0,0.97108585
,122,2,0,0.7287706
,122,3,2,1.0
,123,0,1,0.83092594
,123,1,0,0.878633
,123,2,3,1.0
,123,3,0,0.9493121
,124,0,1,0.73880726
,124,1,3,1.0
,124,2,0,0.99681336
,124,3,1,0.69499147
,125,0,0,0.9030572
,125,1,0,0.9394321
,125,2,3,1.0
,125,3,1,0.7011734
,126,0,2,1.0
,126,1,1,0.7064654
,126,2,0,0.94020337
,126,3,0,0.90603083
,127,0,0,0.9973203
,127,1,1,0.73588175
,127,2,1,0.7064252
,127,3,2,1.0
,128,0,3,1.0
,128,1,0,0.7374878
,128,2,1,0.7356557
,128,3,0,0.94731927
,129,0,0,0.938104
,129,1,3,1.0
,129,2,0,0.7372509
,129,3,1,0.7388396
,130,0,1,0.7343448
,130,1,0,0.99906737
,130,2,3,1.0
,130,3,1,0.85842836
,131,0,1,0.85295045
,131,1,2,1.0
,131,2,0,0.9929265
,131,3,1,0.8903082
,132,0,1,0.7861535
,132,1,0,0.9965722
,132,2,3,1.0
,132,3,1,0.8852513
,133,0,0,0.64708525
,133,1,3,1.0
,133,2,0,0.84907776
,133,3,1,0.8922954
,134,0,3,1.0
,134,1,0,0.9907711
,134,2,1,0.7750879
,134,3,1,0.8953319
,135,0,0,0.99803483
,135,1,3,1.0
,135,2,1,0.8759105
,135,3,1,0.89603585
,136,0,2,1.0
,136,1,0,0.9936508
,136,2,1,0.8903269
,136,3,1,0.89734983
,137,0,0,0.9992178
,137,1,3,1.0
,137,2,1,0.8629599
,137,3,1,0.8872897
,138,0,2,1.0
,138,1,0,0.9968584
,138,2,1,0.74787605
,138,3,1,0.88542676
,139,0,0,0.94756246
,139,1,3,1.0
,139,2,0,0.9022974
,139,3,1,0.88493603
,140,0,1,0.73390293
,140,1,0,0.99685663
,140,2,2,1.0
,140,3,1,0.8849917
,141,0,1,0.8396088
,141,1,3,1.0
,141,2,0,0.997319
,141,3,1,0.8847535
,142,0,1,0.7819249
,142,1,0,0.99589574
,142,2,3,1.0
,142,3,1,0.88406146
,143,0,0,0.6506942
,143,1,3,1.0
,143,2,0,0.92046094
,143,3,1,0.89227456
,144,0,3,1.0
,144,1,0,0.89224905
,144,2,0,0.81470937
,144,3,1,0.8949494
,145,0,0,0.9932433
,145,1,1,0.56747603
,145,2,3,1.0
,145,3,1,0.89617336
,146,0,3,1.0
,146,1,0,0.91687214
,146,2,0,0.97138745
,146,3,1,0.883878
,147,0,0,0.9407435
,147,1,2,0.99999213
,147,2,0,0.87860566
,147,3,1,0.86658275
,148,0,1,0.69669884
,148,1,0,0.997321
,148,2,3,1.0
,148,3,1,0.7774894
,149,0,1,0.70165795
,149,1,3,1.0
,149,2,0,0.93759775
,149,3,0,0.72921854
,150,0,0,0.90606844
,150,1,0,0.9377596
,150,2,1,0.74074954
,150,3,3,1.0
,151,0,2,1.0
,151,1,1,0.7408364
,151,2,1,0.8596488
,151,3,0,0.99685675
,152,0,0,0.99648523
,152,1,1,0.8587338
,152,2,1,0.87972206
,152,3,3,1.0
,153,0,3,1.0
,153,1,1,0.88909847
,153,2,1,0.8929538
,153,3,0,0.9977201
,154,0,0,0.996973
,154,1,1,0.8828946
,154,2,1,0.88618284
,154,3,2,1.0
,155,0,3,1.0
,155,1,1,0.8663035
,155,2,1,0.8819149
,155,3,0,0.9973184
,156,0,0,0.99680865
,156,1,1,0.7774111
,156,2,1,0.8661012
,156,3,3,1.0
,157,0,3,1.0
,157,1,0,0.72917724
,157,2,1,0.77729565
,157,3,0,0.93767375
,158,0,0,0.97075194
,158,1,3,1.0
,158,2,0,0.7291954
,158,3,1,0.7394373
,159,0,0,0.8785376
,159,1,0,0.93807375
,159,2,3,1.0
,159,3,1,0.85462445
,160,0,3,1.0
,160,1,1,0.7346877
,160,2,0,0.99681574
,160,3,1,0.85556185
,161,0,0,0.9990239
,161,1,1,0.8374657
,161,2,3,1.0
,161,3,1,0.74558
,162,0,2,0.9806542
,162,1,1,0.77002674
,162,2,0,0.9498308
,162,3,0,0.9024056
,163,0,0,0.94915605
,163,1,0,0.730364
,163,2,1,0.5235094
,163,3,2,1.0
,164,0,1,0.69502
,164,1,3,1.0
,164,2,0,0.9206007
,164,3,0,0.97535574
,165,0,1,0.70141596
,165,1,0,0.9406787
,165,2,2,0.99999
,165,3,0,0.87945783
,166,0,0,0.9060852
,166,1,1,0.69668996
,166,2,0,0.97535515
,166,3,3,1.0
,167,0,2,1.0
,167,1,1,0.7018753
,167,2,0,0.87945634
,167,3,0,0.93877125
,168,0,0,0.9753532
,168,1,0,0.9060468
,168,2,3,1.0
,168,3,1,0.732764
,169,0,0,0.8794055
,169,1,2,1.0
,169,2,0,0.9383952
,169,3,1,0.8313043
,170,0,3,1.0
,170,1,0,0.9973203
,170,2,1,0.74047583
,170,3,1,0.73890525
,171,0,0,0.97068053
,171,1,3,1.0
,171,2,1,0.8587115
,171,3,0,0.90304
,172,0,0,0.8784605
,172,1,0,0.93839186
,172,2,1,0.87615716
,172,3,2,1.0
,173,0,3,1.0
,173,1,1,0.74053335
,173,2,1,0.8598434
,173,3,0,0.997318
,174,0,0,0.99906796
,174,1,1,0.8589376
,174,2,1,0.74676263
,174,3,3,1.0
,175,0,2,1.0
,175,1,1,0.8771305
,175,2,0,0.9022976
,175,3,0,0.9710701
,176,0,0,0.9753637
,176,1,1,0.86528975
,176,2,2,1.0
,176,3,0,0.8785712
,177,0,0,0.8796041
,177,1,1,0.7771221
,177,2,0,0.95530474
,177,3,3,1.0
