iter,t,j,argmax_state,max_prob
,123,2,2,1.0
,123,3,0,0.819342
,124,0,0,0.7683462
,124,1,2,1.0
,124,2,0,0.81760246
,124,3,0,0.77083725
,125,0,0,0.76143175
,125,1,0,0.82157207
,125,2,2,0.9979089
,125,3,0,0.771299
,126,0,2,1.0
,126,1,1,0.5189991
,126,2,1,0.8898441
,126,3,1,0.52344465
,127,0,0,0.81799775
,127,1,0,0.7579135
,127,2,0,0.7444948
,127,3,2,1.0
,128,0,2,1.0
,128,1,0,0.7669509
,128,2,0,0.75971425
,128,3,0,0.8197193
,129,0,0,0.82084435
,129,1,2,1.0
,129,2,0,0.52950937
,129,3,0,0.7712474
,130,0,1,0.50935316
,130,1,1,0.75869876
,130,2,3,1.0
,130,3,1,0.5115185
,131,0,1,0.5340181
,131,1,2,1.0
,131,2,1,0.9980557
,131,3,1,0.5337389
,132,0,0,0.7486597
,132,1,0,0.61044014
,132,2,3,1.0
,132,3,0,0.7564626
,133,0,1,0.7659673
,133,1,3,1.0
,133,2,1,0.99065906
,133,3,1,0.5241272
,134,0,3,0.9999999
,134,1,1,0.99099237
,134,2,1,0.54359776
,134,3,1,0.52305996
,135,0,1,0.99097216
,135,1,3,0.9999989
,135,2,1,0.5345285
,135,3,1,0.5336295
,136,0,2,1.0
,136,1,1,0.994587
,136,2,1,0.51850986
,136,3,1,0.5184701
,137,0,0,0.8124093
,137,1,3,1.0
,137,2,0,0.75791174
,137,3,0,0.75791585
,138,0,2,1.0
,138,1,1,0.97349566
,138,2,1,0.50067186
,138,3,1,0.50059026
,139,0,0,0.8193067
,139,1,2,1.0
,139,2,0,0.7569083
,139,3,0,0.75859153
,140,0,0,0.7696181
,140,1,1,0.5207687
,140,2,2,1.0
,140,3,0,0.7674735
,141,0,0,0.7649653
,141,1,3,1.0
,141,2,0,0.6048136
,141,3,0,0.7652248
,142,0,1,0.52344435
,142,1,1,0.991186
,142,2,3,1.0
,142,3,1,0.512802
,143,0,1,0.766806
,143,1,3,1.0
,143,2,1,0.9744285
,143,3,1,0.52512825
,144,0,3,1.0
,144,1,1,0.9741171
,144,2,1,0.55626464
,144,3,1,0.5228443
,145,0,1,0.99052715
,145,1,1,0.55420417
,145,2,2,1.0
,145,3,1,0.53397477
,146,0,2,1.0
,146,1,0,0.74915606
,146,2,0,0.82099855
,146,3,0,0.75950867
,147,0,1,0.7455424
,147,1,2,1.0
,147,2,1,0.50023
,147,3,1,0.50070614
,148,0,0,0.74997365
,148,1,0,0.81801623
,148,2,2,1.0
,148,3,0,0.75860643
,149,0,0,0.76829535
,149,1,2,1.0
,149,2,0,0.8196493
,149,3,0,0.7670861
,150,0,0,0.76737154
,150,1,0,0.81965923
,150,2,0,0.77081984
,150,3,2,1.0
,151,0,2,1.0
,151,1,0,0.76962453
,151,2,0,0.7678899
,151,3,1,0.5215934
,152,0,0,0.81171733
,152,1,0,0.766586
,152,2,0,0.76652426
,152,3,3,1.0
,153,0,2,1.0
,153,1,0,0.5027034
,153,2,0,0.5027008
,153,3,1,0.9743067
,154,0,1,0.7488479
,154,1,1,0.5162686
,154,2,1,0.5162696
,154,3,2,1.0
,155,0,2,0.9999995
,155,1,0,0.76022255
,155,2,0,0.7602043
,155,3,0,0.8133153
,156,0,1,0.74730694
,156,1,1,0.50090104
,156,2,1,0.5014647
,156,3,2,1.0
,157,0,2,1.0
,157,1,0,0.75678027
,157,2,0,0.74514794
,157,3,0,0.8193043
,158,0,0,0.8181178
,158,1,2,1.0
,158,2,1,0.602521
,158,3,0,0.76759374
,159,0,0,0.75931346
,159,1,0,0.8197523
,159,2,3,1.0
,159,3,0,0.766916
,160,0,2,1.0
,160,1,0,0.50135624
,160,2,1,0.994506
,160,3,1,0.5009854
,161,0,0,0.8124197
,161,1,0,0.7586255
,161,2,3,1.0
,161,3,0,0.75847226
,162,0,2,1.0
,162,1,1,0.50027895
,162,2,1,0.9732297
,162,3,1,0.50245184
,163,0,0,0.8194165
,163,1,0,0.7571229
,163,2,0,0.7416911
,163,3,2,1.0
,164,0,0,0.772882
,164,1,2,1.0
,164,2,0,0.76082665
,164,3,0,0.821373
,165,0,1,0.50044376
,165,1,1,0.7454508
,165,2,2,1.0
,165,3,1,0.50019366
,166,0,0,0.75129044
,166,1,0,0.75222194
,166,2,0,0.82107043
,166,3,2,1.0
,167,0,2,1.0
,167,1,1,0.50136906
,167,2,1,0.50022167
,167,3,1,0.7454542
,168,0,0,0.8210705
,168,1,0,0.75125706
,168,2,2,0.99998856
,168,3,0,0.7522372
,169,0,1,0.50021785
,169,1,2,1.0
,169,2,1,0.74545676
,169,3,1,0.5009069
,170,0,2,0.9999969
,170,1,0,0.8133589
,170,2,0,0.75223744
,170,3,0,0.76078826
,171,0,1,0.74555534
,171,1,2,1.0
,171,2,1,0.50089306
,171,3,1,0.50276476
,172,0,0,0.74835056
,172,1,0,0.8194081
,172,2,0,0.7587753
,172,3,2,1.0
,173,0,2,1.0
,173,1,0,0.77299064
,173,2,0,0.7708542
,173,3,0,0.8136615
,174,0,1,0.7532129
,174,1,0,0.502652
,174,2,0,0.50245804
,174,3,2,1.0
,175,0,2,1.0
,175,1,1,0.5159919
,175,2,1,0.51824343
,175,3,1,0.74706066
,176,0,0,0.8192887
,176,1,0,0.75814146
,176,2,2,1.0
,176,3,0,0.7482871
,177,0,0,0.76922166
,177,1,0,0.7685622
,177,2,0,0.8196371
,177,3,2,1.0
,178,0,2,1.0
,178,1,0,0.7674222
,178,2,0,0.77074593
,178,3,0,0.8196336
,179,0,0,0.81970567
,179,1,2,1.0
,179,2,0,0.76749605
,179,3,0,0.7705494
,180,0,0,0.7729044
,180,1,0,0.8213736
,180,2,2,1.0
,180,3,0,0.76187116
,181,0,1,0.5000857
,181,1,1,0.500187
,181,2,1,0.7455931
,181,3,2,1.0
,182,0,0,0.75871956
,182,1,2,1.0
,182,2,0,0.7483503
,182,3,0,0.8193382
,183,0,0,0.7686104
,183,1,0,0.818319
,183,2,2,1.0
,183,3,0,0.7707021
,184,0,0,0.7690099
,184,1,2,1.0
,184,2,0,0.8196012
,184,3,0,0.76751435
,185,0,0,0.7690049
,185,1,0,0.81959414
,185,2,0,0.76923674
,185,3,2,1.0
,186,0,0,0.76895213
,186,1,0,0.76923764
,186,2,2,1.0
,186,3,0,0.81963927
,187,0,0,0.7674361
,187,1,2,0.9999999
,187,2,0,0.81964105
,187,3,0,0.77074593
,188,0,2,1.0
,188,1,0,0.81959397
,188,2,0,0.77079976
,188,3,0,0.7674983
,189,0,0,0.8196387
,189,1,0,0.7692332
,189,2,0,0.7690695
,189,3,2,1.0
,190,0,0,0.7707178
,190,1,2,0.99999595
,190,2,0,0.76898205
,190,3,0,0.8183211
,191,0,0,0.76751477
,191,1,0,0.819568
,191,2,0,0.7690233
,191,3,2,1.0
,192,0,2,1.0
,192,1,0,0.7681734
,192,2,0,0.76900786
,192,3,0,0.81926084
,193,0,0,0.8182085
,193,1,2,0.9971179
,193,2,0,0.76893675
,193,3,0,0.757857
,194,0,2,1.0
,194,1,0,0.8099695
,194,2,0,0.7658392
,194,3,1,0.6000551
,195,0,0,0.8185689
,195,1,0,0.5240343
,195,2,0,0.76330197
,195,3,3,1.0
,196,0,1,0.50944453
,196,1,3,1.0
,196,2,1,0.5249701
,196,3,1,0.97428185
,197,0,1,0.5158637
,197,1,1,0.97358733
,197,2,2,1.0
,197,3,1,0.53864783
,198,0,0,0.7581766
,198,1,0,0.7402421
,198,2,0,0.81929994
,198,3,2,1.0
,199,0,0,0.7686195
,199,1,2,1.0
,199,2,0,0.76921856
,199,3,0,0.8196307
,200,0,0,0.7690412
,200,1,0,0.818319
,200,2,2,1.0
,200,3,0,0.7705222
,201,0,0,0.7710697
,201,1,2,1.0
,201,2,0,0.8214395
,201,3,0,0.76188934
,202,0,1,0.50241256
,202,1,1,0.7455927
,202,2,0,0.5020636
,202,3,2,1.0
,203,0,2,1.0
,203,1,0,0.7483495
,203,2,0,0.7587952
,203,3,0,0.8193396
,204,0,0,0.81831765
,204,1,2,1.0
,204,2,0,0.7686118
,204,3,0,0.77075624
,205,0,2,1.0
,205,1,0,0.8183268
,205,2,0,0.7689818
,205,3,0,0.76905775
,206,0,0,0.8183254
,206,1,2,1.0
,206,2,0,0.7689987
,206,3,0,0.76900136
,207,0,2,1.0
,207,1,0,0.78895545
,207,2,0,0.7690097
