transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.538069486618042, 0.14207743108272552, 0.29663005471229553, 0.023222995921969414], [0.4972643554210663, 0.1554064154624939, 0.26130759716033936, 0.08602158725261688], [0.8341479301452637, 0.15467144548892975, 0.009160705842077732, 0.002019908046349883], [0.48320311307907104, 0.482185423374176, 0.019709227606654167, 0.014902259223163128]], [[0.21929888427257538, 0.4592340886592865, 0.2726978063583374, 0.0487692765891552], [0.19390058517456055, 0.45508623123168945, 0.24715876579284668, 0.10385443270206451], [0.5146830081939697, 0.4123966097831726, 0.0006879371358081698, 0.07223247736692429], [0.1367305964231491, 0.8554855585098267, 2.252583362860605e-05, 0.007761302869766951]]]","[0.8341479301452637, 0.8554855585098267]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.538069486618042, 0.14207743108272552, 0.29663005471229553, 0.023222995921969414], [0.4972643554210663, 0.1554064154624939, 0.26130759716033936, 0.08602158725261688], [0.8341479301452637, 0.15467144548892975, 0.009160705842077732, 0.002019908046349883], [0.48320311307907104, 0.482185423374176, 0.019709227606654167, 0.014902259223163128]], [[0.21929888427257538, 0.4592340886592865, 0.2726978063583374, 0.0487692765891552], [0.19390058517456055, 0.45508623123168945, 0.24715876579284668, 0.10385443270206451], [0.5146830081939697, 0.4123966097831726, 0.0006879371358081698, 0.07223247736692429], [0.1367305964231491, 0.8554855585098267, 2.252583362860605e-05, 0.007761302869766951]]]","[0.8341479301452637, 0.8554855585098267]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.538069486618042, 0.14207743108272552, 0.29663005471229553, 0.023222995921969414], [0.4972643554210663, 0.1554064154624939, 0.26130759716033936, 0.08602158725261688], [0.8341479301452637, 0.15467144548892975, 0.009160705842077732, 0.002019908046349883], [0.48320311307907104, 0.482185423374176, 0.019709227606654167, 0.014902259223163128]], [[0.21929888427257538, 0.4592340886592865, 0.2726978063583374, 0.0487692765891552], [0.19390058517456055, 0.45508623123168945, 0.24715876579284668, 0.10385443270206451], [0.5146830081939697, 0.4123966097831726, 0.0006879371358081698, 0.07223247736692429], [0.1367305964231491, 0.8554855585098267, 2.252583362860605e-05, 0.007761302869766951]]]","[0.8341479301452637, 0.8554855585098267]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.538069486618042, 0.14207743108272552, 0.29663005471229553, 0.023222995921969414], [0.4972643554210663, 0.1554064154624939, 0.26130759716033936, 0.08602158725261688], [0.8341479301452637, 0.15467144548892975, 0.009160705842077732, 0.002019908046349883], [0.48320311307907104, 0.482185423374176, 0.019709227606654167, 0.014902259223163128]], [[0.21929888427257538, 0.4592340886592865, 0.2726978063583374, 0.0487692765891552], [0.19390058517456055, 0.45508623123168945, 0.24715876579284668, 0.10385443270206451], [0.5146830081939697, 0.4123966097831726, 0.0006879371358081698, 0.07223247736692429], [0.1367305964231491, 0.8554855585098267, 2.252583362860605e-05, 0.007761302869766951]]]","[0.8341479301452637, 0.8554855585098267]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.26169249415397644, 0.5105836987495422, 0.14426733553409576, 0.08345647901296616], [0.1955810934305191, 0.45164525508880615, 0.10277596861124039, 0.24999769032001495], [0.41684266924858093, 0.5711210370063782, 0.004577812738716602, 0.0074584647081792355], [0.1157117486000061, 0.85319983959198, 0.004719731863588095, 0.026368703693151474]], [[0.05634748190641403, 0.8718887567520142, 0.07006797939538956, 0.0016958812484517694], [0.050788938999176025, 0.8807905912399292, 0.06473900377750397, 0.003681511152535677], [0.14407333731651306, 0.8529976010322571, 0.00019257164967712015, 0.0027364480774849653], [0.021168887615203857, 0.9786649346351624, 3.4874924494943116e-06, 0.00016262161079794168]]]","[0.85319983959198, 0.9786649346351624]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5380833745002747, 0.1420697718858719, 0.29662299156188965, 0.02322392724454403], [0.49724042415618896, 0.15541650354862213, 0.2613264322280884, 0.0860167071223259], [0.8341638445854187, 0.15465497970581055, 0.009161571972072124, 0.0020194861572235823], [0.4834616482257843, 0.48196494579315186, 0.019688159227371216, 0.014885242097079754]], [[0.2193499207496643, 0.45905420184135437, 0.2728269100189209, 0.04876897484064102], [0.1938837766647339, 0.4551646113395691, 0.24710345268249512, 0.10384812206029892], [0.5144868493080139, 0.4126509726047516, 0.0006761015392839909, 0.07218606024980545], [0.13762827217578888, 0.8539110422134399, 2.2900154363014735e-05, 0.008437679149210453]]]","[0.8341638445854187, 0.8539110422134399]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5380833745002747, 0.1420697718858719, 0.29662299156188965, 0.02322392724454403], [0.49724042415618896, 0.15541650354862213, 0.2613264322280884, 0.0860167071223259], [0.8341638445854187, 0.15465497970581055, 0.009161571972072124, 0.0020194861572235823], [0.4834616482257843, 0.48196494579315186, 0.019688159227371216, 0.014885242097079754]], [[0.2193499207496643, 0.45905420184135437, 0.2728269100189209, 0.04876897484064102], [0.1938837766647339, 0.4551646113395691, 0.24710345268249512, 0.10384812206029892], [0.5144868493080139, 0.4126509726047516, 0.0006761015392839909, 0.07218606024980545], [0.13762827217578888, 0.8539110422134399, 2.2900154363014735e-05, 0.008437679149210453]]]","[0.8341638445854187, 0.8539110422134399]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5380833745002747, 0.1420697718858719, 0.29662299156188965, 0.02322392724454403], [0.49724042415618896, 0.15541650354862213, 0.2613264322280884, 0.0860167071223259], [0.8341638445854187, 0.15465497970581055, 0.009161571972072124, 0.0020194861572235823], [0.4834616482257843, 0.48196494579315186, 0.019688159227371216, 0.014885242097079754]], [[0.2193499207496643, 0.45905420184135437, 0.2728269100189209, 0.04876897484064102], [0.1938837766647339, 0.4551646113395691, 0.24710345268249512, 0.10384812206029892], [0.5144868493080139, 0.4126509726047516, 0.0006761015392839909, 0.07218606024980545], [0.13762827217578888, 0.8539110422134399, 2.2900154363014735e-05, 0.008437679149210453]]]","[0.8341638445854187, 0.8539110422134399]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5380833745002747, 0.1420697718858719, 0.29662299156188965, 0.02322392724454403], [0.49724042415618896, 0.15541650354862213, 0.2613264322280884, 0.0860167071223259], [0.8341638445854187, 0.15465497970581055, 0.009161571972072124, 0.0020194861572235823], [0.4834616482257843, 0.48196494579315186, 0.019688159227371216, 0.014885242097079754]], [[0.2193499207496643, 0.45905420184135437, 0.2728269100189209, 0.04876897484064102], [0.1938837766647339, 0.4551646113395691, 0.24710345268249512, 0.10384812206029892], [0.5144868493080139, 0.4126509726047516, 0.0006761015392839909, 0.07218606024980545], [0.13762827217578888, 0.8539110422134399, 2.2900154363014735e-05, 0.008437679149210453]]]","[0.8341638445854187, 0.8539110422134399]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2617047131061554, 0.5105668306350708, 0.14426693320274353, 0.08346158266067505], [0.19556912779808044, 0.4516686499118805, 0.10278202593326569, 0.24998018145561218], [0.41687309741973877, 0.5710911154747009, 0.004578492138534784, 0.007457312196493149], [0.11581573635339737, 0.8531196713447571, 0.004716400057077408, 0.026348166167736053]], [[0.05637722089886665, 0.8718045353889465, 0.07012184709310532, 0.0016963710077106953], [0.05077780410647392, 0.8808255195617676, 0.06471594423055649, 0.003680798690766096], [0.14395131170749664, 0.8531261086463928, 0.0001891705032903701, 0.002733415924012661], [0.021343044936656952, 0.978476345539093, 3.551294867065735e-06, 0.00017708523955661803]]]","[0.8531196713447571, 0.978476345539093]","[3, 3]","[1, 1]"
