transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5556848645210266, 0.11934968084096909, 0.3025604486465454, 0.02240503765642643], [0.5313493609428406, 0.13063198328018188, 0.2725238502025604, 0.06549474596977234], [0.8540785908699036, 0.1256788671016693, 0.008996810764074326, 0.011245623230934143], [0.6578999757766724, 0.2896268963813782, 0.025078799575567245, 0.02739432081580162]], [[0.1304628998041153, 0.5366068482398987, 0.2101133018732071, 0.12281695753335953], [0.12660783529281616, 0.5319147706031799, 0.21409155428409576, 0.12738579511642456], [0.23572708666324615, 0.6152530312538147, 0.002670269925147295, 0.14634959399700165], [0.13969072699546814, 0.7704097628593445, 0.001241024350747466, 0.08865843713283539]]]","[0.8540785908699036, 0.7704097628593445]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5556848645210266, 0.11934968084096909, 0.3025604486465454, 0.02240503765642643], [0.5313493609428406, 0.13063198328018188, 0.2725238502025604, 0.06549474596977234], [0.8540785908699036, 0.1256788671016693, 0.008996810764074326, 0.011245623230934143], [0.6578999757766724, 0.2896268963813782, 0.025078799575567245, 0.02739432081580162]], [[0.1304628998041153, 0.5366068482398987, 0.2101133018732071, 0.12281695753335953], [0.12660783529281616, 0.5319147706031799, 0.21409155428409576, 0.12738579511642456], [0.23572708666324615, 0.6152530312538147, 0.002670269925147295, 0.14634959399700165], [0.13969072699546814, 0.7704097628593445, 0.001241024350747466, 0.08865843713283539]]]","[0.8540785908699036, 0.7704097628593445]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5556848645210266, 0.11934968084096909, 0.3025604486465454, 0.02240503765642643], [0.5313493609428406, 0.13063198328018188, 0.2725238502025604, 0.06549474596977234], [0.8540785908699036, 0.1256788671016693, 0.008996810764074326, 0.011245623230934143], [0.6578999757766724, 0.2896268963813782, 0.025078799575567245, 0.02739432081580162]], [[0.1304628998041153, 0.5366068482398987, 0.2101133018732071, 0.12281695753335953], [0.12660783529281616, 0.5319147706031799, 0.21409155428409576, 0.12738579511642456], [0.23572708666324615, 0.6152530312538147, 0.002670269925147295, 0.14634959399700165], [0.13969072699546814, 0.7704097628593445, 0.001241024350747466, 0.08865843713283539]]]","[0.8540785908699036, 0.7704097628593445]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5556848645210266, 0.11934968084096909, 0.3025604486465454, 0.02240503765642643], [0.5313493609428406, 0.13063198328018188, 0.2725238502025604, 0.06549474596977234], [0.8540785908699036, 0.1256788671016693, 0.008996810764074326, 0.011245623230934143], [0.6578999757766724, 0.2896268963813782, 0.025078799575567245, 0.02739432081580162]], [[0.1304628998041153, 0.5366068482398987, 0.2101133018732071, 0.12281695753335953], [0.12660783529281616, 0.5319147706031799, 0.21409155428409576, 0.12738579511642456], [0.23572708666324615, 0.6152530312538147, 0.002670269925147295, 0.14634959399700165], [0.13969072699546814, 0.7704097628593445, 0.001241024350747466, 0.08865843713283539]]]","[0.8540785908699036, 0.7704097628593445]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2915942072868347, 0.46276500821113586, 0.15876781940460205, 0.08687300980091095], [0.23583409190177917, 0.4284152090549469, 0.12095697224140167, 0.21479380130767822], [0.4555527865886688, 0.49532702565193176, 0.004798763897269964, 0.04432137310504913], [0.21745409071445465, 0.7073519825935364, 0.008289233781397343, 0.06690479069948196]], [[0.03018425591289997, 0.9173578023910522, 0.04861240088939667, 0.0038455910980701447], [0.02952410653233528, 0.9165310263633728, 0.04992472752928734, 0.004020204767584801], [0.04906541854143143, 0.9462562203407288, 0.0005558030679821968, 0.004122576210647821], [0.023897012695670128, 0.9738380908966064, 0.0002123030717484653, 0.002052613301202655]]]","[0.7073519825935364, 0.9738380908966064]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5556976795196533, 0.1193404495716095, 0.3025568723678589, 0.022404955700039864], [0.5313447713851929, 0.13063038885593414, 0.27252888679504395, 0.06549597531557083], [0.8540738821029663, 0.12568317353725433, 0.008997061289846897, 0.011245876550674438], [0.6578282713890076, 0.2897290587425232, 0.025055773556232452, 0.027386844158172607]], [[0.1304682195186615, 0.5365225076675415, 0.21016351878643036, 0.12284575402736664], [0.12660683691501617, 0.5319398045539856, 0.21407683193683624, 0.12737654149532318], [0.23563145101070404, 0.6154585480690002, 0.0026630819775164127, 0.14624695479869843], [0.139753058552742, 0.7703342437744141, 0.0012409831397235394, 0.08867175132036209]]]","[0.8540738821029663, 0.7703342437744141]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5556976795196533, 0.1193404495716095, 0.3025568723678589, 0.022404955700039864], [0.5313447713851929, 0.13063038885593414, 0.27252888679504395, 0.06549597531557083], [0.8540738821029663, 0.12568317353725433, 0.008997061289846897, 0.011245876550674438], [0.6578282713890076, 0.2897290587425232, 0.025055773556232452, 0.027386844158172607]], [[0.1304682195186615, 0.5365225076675415, 0.21016351878643036, 0.12284575402736664], [0.12660683691501617, 0.5319398045539856, 0.21407683193683624, 0.12737654149532318], [0.23563145101070404, 0.6154585480690002, 0.0026630819775164127, 0.14624695479869843], [0.139753058552742, 0.7703342437744141, 0.0012409831397235394, 0.08867175132036209]]]","[0.8540738821029663, 0.7703342437744141]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5556976795196533, 0.1193404495716095, 0.3025568723678589, 0.022404955700039864], [0.5313447713851929, 0.13063038885593414, 0.27252888679504395, 0.06549597531557083], [0.8540738821029663, 0.12568317353725433, 0.008997061289846897, 0.011245876550674438], [0.6578282713890076, 0.2897290587425232, 0.025055773556232452, 0.027386844158172607]], [[0.1304682195186615, 0.5365225076675415, 0.21016351878643036, 0.12284575402736664], [0.12660683691501617, 0.5319398045539856, 0.21407683193683624, 0.12737654149532318], [0.23563145101070404, 0.6154585480690002, 0.0026630819775164127, 0.14624695479869843], [0.139753058552742, 0.7703342437744141, 0.0012409831397235394, 0.08867175132036209]]]","[0.8540738821029663, 0.7703342437744141]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5556976795196533, 0.1193404495716095, 0.3025568723678589, 0.022404955700039864], [0.5313447713851929, 0.13063038885593414, 0.27252888679504395, 0.06549597531557083], [0.8540738821029663, 0.12568317353725433, 0.008997061289846897, 0.011245876550674438], [0.6578282713890076, 0.2897290587425232, 0.025055773556232452, 0.027386844158172607]], [[0.1304682195186615, 0.5365225076675415, 0.21016351878643036, 0.12284575402736664], [0.12660683691501617, 0.5319398045539856, 0.21407683193683624, 0.12737654149532318], [0.23563145101070404, 0.6154585480690002, 0.0026630819775164127, 0.14624695479869843], [0.139753058552742, 0.7703342437744141, 0.0012409831397235394, 0.08867175132036209]]]","[0.8540738821029663, 0.7703342437744141]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2916100323200226, 0.4627436697483063, 0.15877090394496918, 0.08687542378902435], [0.23583227396011353, 0.4284104108810425, 0.1209593266248703, 0.21479804813861847], [0.45554319024086, 0.49533626437187195, 0.004798825830221176, 0.0443216972053051], [0.21738693118095398, 0.7074599266052246, 0.008279966190457344, 0.06687315553426743]], [[0.030189434066414833, 0.9173332452774048, 0.04863036423921585, 0.0038469922728836536], [0.029522713273763657, 0.9165382385253906, 0.049919337034225464, 0.004019755404442549], [0.049031201750040054, 0.9462961554527283, 0.0005541455466300249, 0.004118482582271099], [0.023909691721200943, 0.9738248586654663, 0.00021231375285424292, 0.0020530943293124437]]]","[0.7074599266052246, 0.9738248586654663]","[3, 3]","[1, 1]"
