transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5343433618545532, 0.14796485006809235, 0.29472216963768005, 0.022969616577029228], [0.4876670241355896, 0.16077841818332672, 0.26190057396888733, 0.08965395390987396], [0.8243016600608826, 0.16467812657356262, 0.00916254986077547, 0.0018576931906864047], [0.4392150640487671, 0.5276855826377869, 0.01897662691771984, 0.014122715219855309]], [[0.24744226038455963, 0.43436139822006226, 0.2697872221469879, 0.048409149050712585], [0.21373887360095978, 0.4302366077899933, 0.2476786971092224, 0.10834579914808273], [0.562935471534729, 0.3688032925128937, 0.0009919963777065277, 0.06726929545402527], [0.1389225274324417, 0.8547308444976807, 2.562248846516013e-05, 0.006321016699075699]]]","[0.8243016600608826, 0.8547308444976807]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5343433618545532, 0.14796485006809235, 0.29472216963768005, 0.022969616577029228], [0.4876670241355896, 0.16077841818332672, 0.26190057396888733, 0.08965395390987396], [0.8243016600608826, 0.16467812657356262, 0.00916254986077547, 0.0018576931906864047], [0.4392150640487671, 0.5276855826377869, 0.01897662691771984, 0.014122715219855309]], [[0.24744226038455963, 0.43436139822006226, 0.2697872221469879, 0.048409149050712585], [0.21373887360095978, 0.4302366077899933, 0.2476786971092224, 0.10834579914808273], [0.562935471534729, 0.3688032925128937, 0.0009919963777065277, 0.06726929545402527], [0.1389225274324417, 0.8547308444976807, 2.562248846516013e-05, 0.006321016699075699]]]","[0.8243016600608826, 0.8547308444976807]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5343433618545532, 0.14796485006809235, 0.29472216963768005, 0.022969616577029228], [0.4876670241355896, 0.16077841818332672, 0.26190057396888733, 0.08965395390987396], [0.8243016600608826, 0.16467812657356262, 0.00916254986077547, 0.0018576931906864047], [0.4392150640487671, 0.5276855826377869, 0.01897662691771984, 0.014122715219855309]], [[0.24744226038455963, 0.43436139822006226, 0.2697872221469879, 0.048409149050712585], [0.21373887360095978, 0.4302366077899933, 0.2476786971092224, 0.10834579914808273], [0.562935471534729, 0.3688032925128937, 0.0009919963777065277, 0.06726929545402527], [0.1389225274324417, 0.8547308444976807, 2.562248846516013e-05, 0.006321016699075699]]]","[0.8243016600608826, 0.8547308444976807]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5343433618545532, 0.14796485006809235, 0.29472216963768005, 0.022969616577029228], [0.4876670241355896, 0.16077841818332672, 0.26190057396888733, 0.08965395390987396], [0.8243016600608826, 0.16467812657356262, 0.00916254986077547, 0.0018576931906864047], [0.4392150640487671, 0.5276855826377869, 0.01897662691771984, 0.014122715219855309]], [[0.24744226038455963, 0.43436139822006226, 0.2697872221469879, 0.048409149050712585], [0.21373887360095978, 0.4302366077899933, 0.2476786971092224, 0.10834579914808273], [0.562935471534729, 0.3688032925128937, 0.0009919963777065277, 0.06726929545402527], [0.1389225274324417, 0.8547308444976807, 2.562248846516013e-05, 0.006321016699075699]]]","[0.8243016600608826, 0.8547308444976807]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2554088532924652, 0.522592306137085, 0.14087319374084473, 0.0811256617307663], [0.18756233155727386, 0.45691871643066406, 0.10072997212409973, 0.25478899478912354], [0.39936962723731995, 0.5895406603813171, 0.004439204931259155, 0.006650462280958891], [0.098442442715168, 0.8739151954650879, 0.004253281280398369, 0.02338903397321701]], [[0.06627973169088364, 0.8597003817558289, 0.07226503640413284, 0.00175487098749727], [0.0584765262901783, 0.8697497844696045, 0.06776207685470581, 0.0040116324089467525], [0.17068274319171906, 0.8262561559677124, 0.00030077440897002816, 0.002760316478088498], [0.021520167589187622, 0.9783434271812439, 3.9691203710390255e-06, 0.0001325167395407334]]]","[0.8739151954650879, 0.9783434271812439]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5343595147132874, 0.14795489609241486, 0.29470378160476685, 0.022981766611337662], [0.4876217246055603, 0.16080445051193237, 0.26191285252571106, 0.08966104686260223], [0.8243233561515808, 0.16465537250041962, 0.009164032526314259, 0.0018572905100882053], [0.4395022392272949, 0.5274248123168945, 0.018969165161252022, 0.014103760942816734]], [[0.24750199913978577, 0.4341563880443573, 0.26994457840919495, 0.04839704930782318], [0.21373064815998077, 0.43033567070961, 0.24759051203727722, 0.10834315419197083], [0.5627655386924744, 0.3690311312675476, 0.0009745796560309827, 0.06722881644964218], [0.13983730971813202, 0.8533809185028076, 2.582247725513298e-05, 0.0067559597082436085]]]","[0.8243233561515808, 0.8533809185028076]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5343595147132874, 0.14795489609241486, 0.29470378160476685, 0.022981766611337662], [0.4876217246055603, 0.16080445051193237, 0.26191285252571106, 0.08966104686260223], [0.8243233561515808, 0.16465537250041962, 0.009164032526314259, 0.0018572905100882053], [0.4395022392272949, 0.5274248123168945, 0.018969165161252022, 0.014103760942816734]], [[0.24750199913978577, 0.4341563880443573, 0.26994457840919495, 0.04839704930782318], [0.21373064815998077, 0.43033567070961, 0.24759051203727722, 0.10834315419197083], [0.5627655386924744, 0.3690311312675476, 0.0009745796560309827, 0.06722881644964218], [0.13983730971813202, 0.8533809185028076, 2.582247725513298e-05, 0.0067559597082436085]]]","[0.8243233561515808, 0.8533809185028076]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5343595147132874, 0.14795489609241486, 0.29470378160476685, 0.022981766611337662], [0.4876217246055603, 0.16080445051193237, 0.26191285252571106, 0.08966104686260223], [0.8243233561515808, 0.16465537250041962, 0.009164032526314259, 0.0018572905100882053], [0.4395022392272949, 0.5274248123168945, 0.018969165161252022, 0.014103760942816734]], [[0.24750199913978577, 0.4341563880443573, 0.26994457840919495, 0.04839704930782318], [0.21373064815998077, 0.43033567070961, 0.24759051203727722, 0.10834315419197083], [0.5627655386924744, 0.3690311312675476, 0.0009745796560309827, 0.06722881644964218], [0.13983730971813202, 0.8533809185028076, 2.582247725513298e-05, 0.0067559597082436085]]]","[0.8243233561515808, 0.8533809185028076]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5343595147132874, 0.14795489609241486, 0.29470378160476685, 0.022981766611337662], [0.4876217246055603, 0.16080445051193237, 0.26191285252571106, 0.08966104686260223], [0.8243233561515808, 0.16465537250041962, 0.009164032526314259, 0.0018572905100882053], [0.4395022392272949, 0.5274248123168945, 0.018969165161252022, 0.014103760942816734]], [[0.24750199913978577, 0.4341563880443573, 0.26994457840919495, 0.04839704930782318], [0.21373064815998077, 0.43033567070961, 0.24759051203727722, 0.10834315419197083], [0.5627655386924744, 0.3690311312675476, 0.0009745796560309827, 0.06722881644964218], [0.13983730971813202, 0.8533809185028076, 2.582247725513298e-05, 0.0067559597082436085]]]","[0.8243233561515808, 0.8533809185028076]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2554148733615875, 0.5225536227226257, 0.14086344838142395, 0.08116801083087921], [0.18752965331077576, 0.4569554924964905, 0.10072648525238037, 0.2547883689403534], [0.39940881729125977, 0.5895015001296997, 0.00444024195894599, 0.006649497430771589], [0.09854628145694733, 0.8738334774971008, 0.004253313411027193, 0.023367004469037056]], [[0.06631883233785629, 0.8595937490463257, 0.07233236730098724, 0.0017550440970808268], [0.05846409499645233, 0.8697988390922546, 0.06772617995738983, 0.004010837059468031], [0.17055411636829376, 0.826393187046051, 0.0002953600778710097, 0.002757410053163767], [0.021692121401429176, 0.9781621694564819, 4.005685696029104e-06, 0.00014183286111801863]]]","[0.8738334774971008, 0.9781621694564819]","[3, 3]","[1, 1]"
