transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5290446877479553, 0.16047953069210052, 0.2890283763408661, 0.021447408944368362], [0.46312442421913147, 0.17066197097301483, 0.2668386697769165, 0.09937497973442078], [0.8000420928001404, 0.1893012523651123, 0.008991657756268978, 0.001665041665546596], [0.3470679521560669, 0.623485267162323, 0.017031511291861534, 0.01241533923894167]], [[0.316057950258255, 0.3755777180194855, 0.26109158992767334, 0.04727271571755409], [0.25956884026527405, 0.36764630675315857, 0.24959015846252441, 0.12319469451904297], [0.6445401310920715, 0.29649409651756287, 0.0021680782083421946, 0.05679773539304733], [0.1420196294784546, 0.8532778024673462, 4.664993321057409e-05, 0.004655891098082066]]]","[0.8000420928001404, 0.8532778024673462]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5290446877479553, 0.16047953069210052, 0.2890283763408661, 0.021447408944368362], [0.46312442421913147, 0.17066197097301483, 0.2668386697769165, 0.09937497973442078], [0.8000420928001404, 0.1893012523651123, 0.008991657756268978, 0.001665041665546596], [0.3470679521560669, 0.623485267162323, 0.017031511291861534, 0.01241533923894167]], [[0.316057950258255, 0.3755777180194855, 0.26109158992767334, 0.04727271571755409], [0.25956884026527405, 0.36764630675315857, 0.24959015846252441, 0.12319469451904297], [0.6445401310920715, 0.29649409651756287, 0.0021680782083421946, 0.05679773539304733], [0.1420196294784546, 0.8532778024673462, 4.664993321057409e-05, 0.004655891098082066]]]","[0.8000420928001404, 0.8532778024673462]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5290446877479553, 0.16047953069210052, 0.2890283763408661, 0.021447408944368362], [0.46312442421913147, 0.17066197097301483, 0.2668386697769165, 0.09937497973442078], [0.8000420928001404, 0.1893012523651123, 0.008991657756268978, 0.001665041665546596], [0.3470679521560669, 0.623485267162323, 0.017031511291861534, 0.01241533923894167]], [[0.316057950258255, 0.3755777180194855, 0.26109158992767334, 0.04727271571755409], [0.25956884026527405, 0.36764630675315857, 0.24959015846252441, 0.12319469451904297], [0.6445401310920715, 0.29649409651756287, 0.0021680782083421946, 0.05679773539304733], [0.1420196294784546, 0.8532778024673462, 4.664993321057409e-05, 0.004655891098082066]]]","[0.8000420928001404, 0.8532778024673462]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5290446877479553, 0.16047953069210052, 0.2890283763408661, 0.021447408944368362], [0.46312442421913147, 0.17066197097301483, 0.2668386697769165, 0.09937497973442078], [0.8000420928001404, 0.1893012523651123, 0.008991657756268978, 0.001665041665546596], [0.3470679521560669, 0.623485267162323, 0.017031511291861534, 0.01241533923894167]], [[0.316057950258255, 0.3755777180194855, 0.26109158992767334, 0.04727271571755409], [0.25956884026527405, 0.36764630675315857, 0.24959015846252441, 0.12319469451904297], [0.6445401310920715, 0.29649409651756287, 0.0021680782083421946, 0.05679773539304733], [0.1420196294784546, 0.8532778024673462, 4.664993321057409e-05, 0.004655891098082066]]]","[0.8000420928001404, 0.8532778024673462]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.24466288089752197, 0.5483834743499756, 0.13366453349590302, 0.07328910380601883], [0.16993635892868042, 0.46271583437919617, 0.09791233390569687, 0.26943540573120117], [0.36036401987075806, 0.630044162273407, 0.0040501258336007595, 0.005541694350540638], [0.06855250149965286, 0.9099634289741516, 0.0033640465699136257, 0.018119923770427704]], [[0.0941009446978569, 0.8262585997581482, 0.07773564010858536, 0.0019047973910346627], [0.08005475252866745, 0.8378260135650635, 0.07697717845439911, 0.005142065230756998], [0.22653545439243317, 0.7700008749961853, 0.0007620107498951256, 0.002701643854379654], [0.022026697173714638, 0.9778684377670288, 7.23521816325956e-06, 9.772706835065037e-05]]]","[0.9099634289741516, 0.9778684377670288]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5290544033050537, 0.16046945750713348, 0.28901901841163635, 0.021457118913531303], [0.4630749821662903, 0.1706973910331726, 0.2668786942958832, 0.09934892505407333], [0.8000728487968445, 0.18926456570625305, 0.008998013101518154, 0.0016645538853481412], [0.34745529294013977, 0.6231294870376587, 0.017020804807543755, 0.01239442452788353]], [[0.316127210855484, 0.37535735964775085, 0.2612478733062744, 0.04726756736636162], [0.25956621766090393, 0.367754727602005, 0.24946105480194092, 0.12321799993515015], [0.6444612145423889, 0.29665759205818176, 0.0021292981691658497, 0.05675186216831207], [0.14293326437473297, 0.8521292805671692, 4.63086980744265e-05, 0.004891150165349245]]]","[0.8000728487968445, 0.8521292805671692]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5290544033050537, 0.16046945750713348, 0.28901901841163635, 0.021457118913531303], [0.4630749821662903, 0.1706973910331726, 0.2668786942958832, 0.09934892505407333], [0.8000728487968445, 0.18926456570625305, 0.008998013101518154, 0.0016645538853481412], [0.34745529294013977, 0.6231294870376587, 0.017020804807543755, 0.01239442452788353]], [[0.316127210855484, 0.37535735964775085, 0.2612478733062744, 0.04726756736636162], [0.25956621766090393, 0.367754727602005, 0.24946105480194092, 0.12321799993515015], [0.6444612145423889, 0.29665759205818176, 0.0021292981691658497, 0.05675186216831207], [0.14293326437473297, 0.8521292805671692, 4.63086980744265e-05, 0.004891150165349245]]]","[0.8000728487968445, 0.8521292805671692]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5290544033050537, 0.16046945750713348, 0.28901901841163635, 0.021457118913531303], [0.4630749821662903, 0.1706973910331726, 0.2668786942958832, 0.09934892505407333], [0.8000728487968445, 0.18926456570625305, 0.008998013101518154, 0.0016645538853481412], [0.34745529294013977, 0.6231294870376587, 0.017020804807543755, 0.01239442452788353]], [[0.316127210855484, 0.37535735964775085, 0.2612478733062744, 0.04726756736636162], [0.25956621766090393, 0.367754727602005, 0.24946105480194092, 0.12321799993515015], [0.6444612145423889, 0.29665759205818176, 0.0021292981691658497, 0.05675186216831207], [0.14293326437473297, 0.8521292805671692, 4.63086980744265e-05, 0.004891150165349245]]]","[0.8000728487968445, 0.8521292805671692]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5290544033050537, 0.16046945750713348, 0.28901901841163635, 0.021457118913531303], [0.4630749821662903, 0.1706973910331726, 0.2668786942958832, 0.09934892505407333], [0.8000728487968445, 0.18926456570625305, 0.008998013101518154, 0.0016645538853481412], [0.34745529294013977, 0.6231294870376587, 0.017020804807543755, 0.01239442452788353]], [[0.316127210855484, 0.37535735964775085, 0.2612478733062744, 0.04726756736636162], [0.25956621766090393, 0.367754727602005, 0.24946105480194092, 0.12321799993515015], [0.6444612145423889, 0.29665759205818176, 0.0021292981691658497, 0.05675186216831207], [0.14293326437473297, 0.8521292805671692, 4.63086980744265e-05, 0.004891150165349245]]]","[0.8000728487968445, 0.8521292805671692]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.24466761946678162, 0.5483496189117432, 0.13366036117076874, 0.07332239300012589], [0.16991449892520905, 0.4628017842769623, 0.0979248657822609, 0.2693588435649872], [0.3604164123535156, 0.6299894452095032, 0.0040534199215471745, 0.00554066663607955], [0.0686616525053978, 0.9098768830299377, 0.003363531082868576, 0.018097998574376106]], [[0.09416089951992035, 0.8261190056800842, 0.07781466841697693, 0.001905386452563107], [0.08003735542297363, 0.8378992080688477, 0.07692141830921173, 0.005141973029822111], [0.22642140090465546, 0.7701320052146912, 0.0007480957428924739, 0.002698434516787529], [0.022194352000951767, 0.977695643901825, 7.1907102210388985e-06, 0.00010278535773977637]]]","[0.9098768830299377, 0.977695643901825]","[3, 3]","[1, 1]"
