transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]], [[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]]]","[0.4982683062553406, 0.4982683062553406]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]], [[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]]]","[0.4982683062553406, 0.4982683062553406]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]], [[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]]]","[0.4982683062553406, 0.4982683062553406]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]], [[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]]]","[0.4982683062553406, 0.4982683062553406]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]], [[0.3358471691608429, 0.33448296785354614, 0.27617862820625305, 0.05349121242761612], [0.33505263924598694, 0.33332234621047974, 0.2787821292877197, 0.05284284055233002], [0.49423226714134216, 0.49595800042152405, 0.007168113254010677, 0.0026415837928652763], [0.4982683062553406, 0.49736157059669495, 0.0016602100804448128, 0.0027099393773823977]]]","[0.4982683062553406, 0.4982683062553406]","[3, 3]","[0, 0]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]], [[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]]]","[0.4988522231578827, 0.4988522231578827]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]], [[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]]]","[0.4988522231578827, 0.4988522231578827]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]], [[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]]]","[0.4988522231578827, 0.4988522231578827]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]], [[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]]]","[0.4988522231578827, 0.4988522231578827]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]], [[0.33488529920578003, 0.33468034863471985, 0.2768016457557678, 0.05363281071186066], [0.3347865641117096, 0.33413299918174744, 0.2783602178096771, 0.05272028595209122], [0.4946799874305725, 0.49551260471343994, 0.007166416849941015, 0.0026410480495542288], [0.4988522231578827, 0.4967784583568573, 0.0016587739810347557, 0.002710597589612007]]]","[0.4988522231578827, 0.4988522231578827]","[3, 3]","[0, 0]"
