transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]], [[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]]]","[0.44018614292144775, 0.44018614292144775]","[3, 3]","[1, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]], [[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]]]","[0.44018614292144775, 0.44018614292144775]","[3, 3]","[1, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]], [[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]]]","[0.44018614292144775, 0.44018614292144775]","[3, 3]","[1, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]], [[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]]]","[0.44018614292144775, 0.44018614292144775]","[3, 3]","[1, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]], [[0.32050010561943054, 0.3204987347126007, 0.28718021512031555, 0.07182101160287857], [0.3204229474067688, 0.32042157649993896, 0.2873665392398834, 0.07178892940282822], [0.439980685710907, 0.43998196721076965, 0.023050755262374878, 0.09698652476072311], [0.4401857554912567, 0.44018614292144775, 0.022723263129591942, 0.09690488129854202]]]","[0.44018614292144775, 0.44018614292144775]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]], [[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]]]","[0.44018664956092834, 0.44018664956092834]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]], [[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]]]","[0.44018664956092834, 0.44018664956092834]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]], [[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]]]","[0.44018664956092834, 0.44018664956092834]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]], [[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]]]","[0.44018664956092834, 0.44018664956092834]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]], [[0.32046931982040405, 0.32047155499458313, 0.28724405169487, 0.07181505113840103], [0.3204284608364105, 0.32043060660362244, 0.2873501479625702, 0.07179083675146103], [0.43998315930366516, 0.4399797022342682, 0.023050663992762566, 0.09698648750782013], [0.44018664956092834, 0.44018545746803284, 0.02272309921681881, 0.09690473973751068]]]","[0.44018664956092834, 0.44018664956092834]","[3, 3]","[0, 0]"
