transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]], [[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]]]","[0.4960818886756897, 0.4960818886756897]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]], [[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]]]","[0.4960818886756897, 0.4960818886756897]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]], [[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]]]","[0.4960818886756897, 0.4960818886756897]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]], [[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]]]","[0.4960818886756897, 0.4960818886756897]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]], [[0.33537909388542175, 0.33450013399124146, 0.27917930483818054, 0.05094149336218834], [0.3348025977611542, 0.3338734805583954, 0.2809728980064392, 0.05035100877285004], [0.4928734600543976, 0.493697851896286, 0.006841319613158703, 0.006587340962141752], [0.4960818886756897, 0.4955398142337799, 0.0017355320742353797, 0.006642666179686785]]]","[0.4960818886756897, 0.4960818886756897]","[3, 3]","[0, 0]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]], [[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]]]","[0.4963137209415436, 0.4963137209415436]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]], [[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]]]","[0.4963137209415436, 0.4963137209415436]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]], [[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]]]","[0.4963137209415436, 0.4963137209415436]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]], [[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]]]","[0.4963137209415436, 0.4963137209415436]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]], [[0.3348313570022583, 0.33459049463272095, 0.27953580021858215, 0.05104231834411621], [0.3347260653972626, 0.3342783451080322, 0.2806636095046997, 0.05033189058303833], [0.49307525157928467, 0.49349769949913025, 0.006839941721409559, 0.006587179843336344], [0.4963137209415436, 0.49530959129333496, 0.0017339487094432116, 0.006642864551395178]]]","[0.4963137209415436, 0.4963137209415436]","[3, 3]","[0, 0]"
