transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.22888106107711792, 0.26506850123405457, 0.34532466530799866, 0.16072580218315125], [0.3296860456466675, 0.5645321607589722, 0.061755113303661346, 0.04402666538953781], [0.926690399646759, 0.06347611546516418, 0.006011247634887695, 0.003822307800874114], [0.9440687894821167, 0.047362908720970154, 0.004687568638473749, 0.003880757139995694]], [[0.22431528568267822, 0.291226327419281, 0.28041213750839233, 0.20404623448848724], [0.28584396839141846, 0.5595319271087646, 0.0985809862613678, 0.05604309216141701], [0.8482202887535095, 0.04081772267818451, 0.012574084103107452, 0.09838797897100449], [0.8992770910263062, 0.04080325365066528, 0.002983852755278349, 0.05693567544221878]]]","[0.9440687894821167, 0.8992770910263062]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.22888106107711792, 0.26506850123405457, 0.34532466530799866, 0.16072580218315125], [0.3296860456466675, 0.5645321607589722, 0.061755113303661346, 0.04402666538953781], [0.926690399646759, 0.06347611546516418, 0.006011247634887695, 0.003822307800874114], [0.9440687894821167, 0.047362908720970154, 0.004687568638473749, 0.003880757139995694]], [[0.22431528568267822, 0.291226327419281, 0.28041213750839233, 0.20404623448848724], [0.28584396839141846, 0.5595319271087646, 0.0985809862613678, 0.05604309216141701], [0.8482202887535095, 0.04081772267818451, 0.012574084103107452, 0.09838797897100449], [0.8992770910263062, 0.04080325365066528, 0.002983852755278349, 0.05693567544221878]]]","[0.9440687894821167, 0.8992770910263062]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.22888106107711792, 0.26506850123405457, 0.34532466530799866, 0.16072580218315125], [0.3296860456466675, 0.5645321607589722, 0.061755113303661346, 0.04402666538953781], [0.926690399646759, 0.06347611546516418, 0.006011247634887695, 0.003822307800874114], [0.9440687894821167, 0.047362908720970154, 0.004687568638473749, 0.003880757139995694]], [[0.22431528568267822, 0.291226327419281, 0.28041213750839233, 0.20404623448848724], [0.28584396839141846, 0.5595319271087646, 0.0985809862613678, 0.05604309216141701], [0.8482202887535095, 0.04081772267818451, 0.012574084103107452, 0.09838797897100449], [0.8992770910263062, 0.04080325365066528, 0.002983852755278349, 0.05693567544221878]]]","[0.9440687894821167, 0.8992770910263062]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.22888106107711792, 0.26506850123405457, 0.34532466530799866, 0.16072580218315125], [0.3296860456466675, 0.5645321607589722, 0.061755113303661346, 0.04402666538953781], [0.926690399646759, 0.06347611546516418, 0.006011247634887695, 0.003822307800874114], [0.9440687894821167, 0.047362908720970154, 0.004687568638473749, 0.003880757139995694]], [[0.22431528568267822, 0.291226327419281, 0.28041213750839233, 0.20404623448848724], [0.28584396839141846, 0.5595319271087646, 0.0985809862613678, 0.05604309216141701], [0.8482202887535095, 0.04081772267818451, 0.012574084103107452, 0.09838797897100449], [0.8992770910263062, 0.04080325365066528, 0.002983852755278349, 0.05693567544221878]]]","[0.9440687894821167, 0.8992770910263062]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.061520159244537354, 0.5264469981193542, 0.09281862527132034, 0.3192141652107239], [0.06744643300771713, 0.8533674478530884, 0.012633723206818104, 0.06655231863260269], [0.6480472683906555, 0.32799816131591797, 0.004203747492283583, 0.019750893115997314], [0.7112171649932861, 0.2636489272117615, 0.003531394526362419, 0.02160250023007393]], [[0.08356782793998718, 0.801677942276001, 0.1044665202498436, 0.010287742130458355], [0.06315010040998459, 0.9133952260017395, 0.021779010072350502, 0.0016756297554820776], [0.7214511632919312, 0.25652870535850525, 0.010694848373532295, 0.011325339786708355], [0.7423061728477478, 0.24887043237686157, 0.0024630140978842974, 0.006360410246998072]]]","[0.8533674478530884, 0.9133952260017395]","[1, 1]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.4967099130153656, 0.14864981174468994, 0.29622137546539307, 0.0584188811480999], [0.5637338757514954, 0.18249163031578064, 0.21554411947727203, 0.038230378180742264], [0.8843061923980713, 0.10709155350923538, 0.006703615188598633, 0.0018986830255016685], [0.9085767865180969, 0.0844450294971466, 0.004711512941867113, 0.0022666207514703274]], [[0.3073761761188507, 0.3684201240539551, 0.22923718392848969, 0.0949665829539299], [0.23682081699371338, 0.4245811104774475, 0.2664552628993988, 0.0721428319811821], [0.5817484259605408, 0.278150349855423, 0.033911798149347305, 0.10618948936462402], [0.8676133155822754, 0.08339393883943558, 0.00015436256944667548, 0.04883841425180435]]]","[0.9085767865180969, 0.8676133155822754]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.4967099130153656, 0.14864981174468994, 0.29622137546539307, 0.0584188811480999], [0.5637338757514954, 0.18249163031578064, 0.21554411947727203, 0.038230378180742264], [0.8843061923980713, 0.10709155350923538, 0.006703615188598633, 0.0018986830255016685], [0.9085767865180969, 0.0844450294971466, 0.004711512941867113, 0.0022666207514703274]], [[0.3073761761188507, 0.3684201240539551, 0.22923718392848969, 0.0949665829539299], [0.23682081699371338, 0.4245811104774475, 0.2664552628993988, 0.0721428319811821], [0.5817484259605408, 0.278150349855423, 0.033911798149347305, 0.10618948936462402], [0.8676133155822754, 0.08339393883943558, 0.00015436256944667548, 0.04883841425180435]]]","[0.9085767865180969, 0.8676133155822754]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.4967099130153656, 0.14864981174468994, 0.29622137546539307, 0.0584188811480999], [0.5637338757514954, 0.18249163031578064, 0.21554411947727203, 0.038230378180742264], [0.8843061923980713, 0.10709155350923538, 0.006703615188598633, 0.0018986830255016685], [0.9085767865180969, 0.0844450294971466, 0.004711512941867113, 0.0022666207514703274]], [[0.3073761761188507, 0.3684201240539551, 0.22923718392848969, 0.0949665829539299], [0.23682081699371338, 0.4245811104774475, 0.2664552628993988, 0.0721428319811821], [0.5817484259605408, 0.278150349855423, 0.033911798149347305, 0.10618948936462402], [0.8676133155822754, 0.08339393883943558, 0.00015436256944667548, 0.04883841425180435]]]","[0.9085767865180969, 0.8676133155822754]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.4967099130153656, 0.14864981174468994, 0.29622137546539307, 0.0584188811480999], [0.5637338757514954, 0.18249163031578064, 0.21554411947727203, 0.038230378180742264], [0.8843061923980713, 0.10709155350923538, 0.006703615188598633, 0.0018986830255016685], [0.9085767865180969, 0.0844450294971466, 0.004711512941867113, 0.0022666207514703274]], [[0.3073761761188507, 0.3684201240539551, 0.22923718392848969, 0.0949665829539299], [0.23682081699371338, 0.4245811104774475, 0.2664552628993988, 0.0721428319811821], [0.5817484259605408, 0.278150349855423, 0.033911798149347305, 0.10618948936462402], [0.8676133155822754, 0.08339393883943558, 0.00015436256944667548, 0.04883841425180435]]]","[0.9085767865180969, 0.8676133155822754]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2138250470161438, 0.47283434867858887, 0.1275181919336319, 0.18582239747047424], [0.23389455676078796, 0.5594714283943176, 0.08942977339029312, 0.11720430105924606], [0.5213009715080261, 0.46647679805755615, 0.0039518000558018684, 0.008270414546132088], [0.5846676826477051, 0.4015229642391205, 0.003031850792467594, 0.010777431540191174]], [[0.09394875913858414, 0.8320571780204773, 0.07006576657295227, 0.00392828369513154], [0.06487719714641571, 0.859452486038208, 0.07299557328224182, 0.0026747083757072687], [0.2166418731212616, 0.7653776407241821, 0.012628682889044285, 0.0053518000058829784], [0.5820643305778503, 0.4133979380130768, 0.00010355874110246077, 0.0044342223554849625]]]","[0.5846676826477051, 0.859452486038208]","[3, 1]","[0, 1]"
