transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.3641818165779114, 0.24865786731243134, 0.22243589162826538, 0.16472439467906952], [0.4479670524597168, 0.31933361291885376, 0.14418354630470276, 0.0885157585144043], [0.8325786590576172, 0.14583609998226166, 0.009241935797035694, 0.012343235313892365], [0.8470787405967712, 0.13214200735092163, 0.008784052915871143, 0.011995263397693634]], [[0.30430853366851807, 0.33737364411354065, 0.1357538402080536, 0.22256401181221008], [0.26409751176834106, 0.4197494387626648, 0.14971597492694855, 0.16643698513507843], [0.46021613478660583, 0.23708730936050415, 0.01161735225468874, 0.29107925295829773], [0.5446174740791321, 0.1299915313720703, 0.003874550573527813, 0.3215164840221405]]]","[0.8470787405967712, 0.5446174740791321]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.3641818165779114, 0.24865786731243134, 0.22243589162826538, 0.16472439467906952], [0.4479670524597168, 0.31933361291885376, 0.14418354630470276, 0.0885157585144043], [0.8325786590576172, 0.14583609998226166, 0.009241935797035694, 0.012343235313892365], [0.8470787405967712, 0.13214200735092163, 0.008784052915871143, 0.011995263397693634]], [[0.30430853366851807, 0.33737364411354065, 0.1357538402080536, 0.22256401181221008], [0.26409751176834106, 0.4197494387626648, 0.14971597492694855, 0.16643698513507843], [0.46021613478660583, 0.23708730936050415, 0.01161735225468874, 0.29107925295829773], [0.5446174740791321, 0.1299915313720703, 0.003874550573527813, 0.3215164840221405]]]","[0.8470787405967712, 0.5446174740791321]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.3641818165779114, 0.24865786731243134, 0.22243589162826538, 0.16472439467906952], [0.4479670524597168, 0.31933361291885376, 0.14418354630470276, 0.0885157585144043], [0.8325786590576172, 0.14583609998226166, 0.009241935797035694, 0.012343235313892365], [0.8470787405967712, 0.13214200735092163, 0.008784052915871143, 0.011995263397693634]], [[0.30430853366851807, 0.33737364411354065, 0.1357538402080536, 0.22256401181221008], [0.26409751176834106, 0.4197494387626648, 0.14971597492694855, 0.16643698513507843], [0.46021613478660583, 0.23708730936050415, 0.01161735225468874, 0.29107925295829773], [0.5446174740791321, 0.1299915313720703, 0.003874550573527813, 0.3215164840221405]]]","[0.8470787405967712, 0.5446174740791321]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.3641818165779114, 0.24865786731243134, 0.22243589162826538, 0.16472439467906952], [0.4479670524597168, 0.31933361291885376, 0.14418354630470276, 0.0885157585144043], [0.8325786590576172, 0.14583609998226166, 0.009241935797035694, 0.012343235313892365], [0.8470787405967712, 0.13214200735092163, 0.008784052915871143, 0.011995263397693634]], [[0.30430853366851807, 0.33737364411354065, 0.1357538402080536, 0.22256401181221008], [0.26409751176834106, 0.4197494387626648, 0.14971597492694855, 0.16643698513507843], [0.46021613478660583, 0.23708730936050415, 0.01161735225468874, 0.29107925295829773], [0.5446174740791321, 0.1299915313720703, 0.003874550573527813, 0.3215164840221405]]]","[0.8470787405967712, 0.5446174740791321]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.10001911222934723, 0.504610002040863, 0.061089929193258286, 0.33428093791007996], [0.1242360845208168, 0.6543879508972168, 0.03998686373233795, 0.18138916790485382], [0.41409119963645935, 0.5359505414962769, 0.0045965686440467834, 0.04536163806915283], [0.44097986817359924, 0.508305549621582, 0.004572880920022726, 0.04614171385765076]], [[0.10270091891288757, 0.8413181900978088, 0.04581547901034355, 0.010165441781282425], [0.07464829832315445, 0.8766670823097229, 0.04231785610318184, 0.0063667306676507], [0.203358456492424, 0.7741011381149292, 0.005133426282554865, 0.017406951636075974], [0.35079601407051086, 0.6186813712120056, 0.0024956553243100643, 0.028027044609189034]]]","[0.6543879508972168, 0.8766670823097229]","[1, 1]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5397620797157288, 0.12164365500211716, 0.2836605906486511, 0.05493365600705147], [0.5657235980033875, 0.13168717920780182, 0.25400087237358093, 0.048588357865810394], [0.8597818613052368, 0.12053175270557404, 0.008618111722171307, 0.011068322695791721], [0.8639525771141052, 0.11711353808641434, 0.008048546500504017, 0.010885353200137615]], [[0.17360134422779083, 0.4927882254123688, 0.20693732798099518, 0.1266731172800064], [0.14223964512348175, 0.5158025026321411, 0.2138383984565735, 0.12811949849128723], [0.31028610467910767, 0.47200337052345276, 0.019771795719861984, 0.19793884456157684], [0.5442495942115784, 0.13273218274116516, 0.00383307714946568, 0.3191851079463959]]]","[0.8639525771141052, 0.5442495942115784]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5397620797157288, 0.12164365500211716, 0.2836605906486511, 0.05493365600705147], [0.5657235980033875, 0.13168717920780182, 0.25400087237358093, 0.048588357865810394], [0.8597818613052368, 0.12053175270557404, 0.008618111722171307, 0.011068322695791721], [0.8639525771141052, 0.11711353808641434, 0.008048546500504017, 0.010885353200137615]], [[0.17360134422779083, 0.4927882254123688, 0.20693732798099518, 0.1266731172800064], [0.14223964512348175, 0.5158025026321411, 0.2138383984565735, 0.12811949849128723], [0.31028610467910767, 0.47200337052345276, 0.019771795719861984, 0.19793884456157684], [0.5442495942115784, 0.13273218274116516, 0.00383307714946568, 0.3191851079463959]]]","[0.8639525771141052, 0.5442495942115784]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5397620797157288, 0.12164365500211716, 0.2836605906486511, 0.05493365600705147], [0.5657235980033875, 0.13168717920780182, 0.25400087237358093, 0.048588357865810394], [0.8597818613052368, 0.12053175270557404, 0.008618111722171307, 0.011068322695791721], [0.8639525771141052, 0.11711353808641434, 0.008048546500504017, 0.010885353200137615]], [[0.17360134422779083, 0.4927882254123688, 0.20693732798099518, 0.1266731172800064], [0.14223964512348175, 0.5158025026321411, 0.2138383984565735, 0.12811949849128723], [0.31028610467910767, 0.47200337052345276, 0.019771795719861984, 0.19793884456157684], [0.5442495942115784, 0.13273218274116516, 0.00383307714946568, 0.3191851079463959]]]","[0.8639525771141052, 0.5442495942115784]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5397620797157288, 0.12164365500211716, 0.2836605906486511, 0.05493365600705147], [0.5657235980033875, 0.13168717920780182, 0.25400087237358093, 0.048588357865810394], [0.8597818613052368, 0.12053175270557404, 0.008618111722171307, 0.011068322695791721], [0.8639525771141052, 0.11711353808641434, 0.008048546500504017, 0.010885353200137615]], [[0.17360134422779083, 0.4927882254123688, 0.20693732798099518, 0.1266731172800064], [0.14223964512348175, 0.5158025026321411, 0.2138383984565735, 0.12811949849128723], [0.31028610467910767, 0.47200337052345276, 0.019771795719861984, 0.19793884456157684], [0.5442495942115784, 0.13273218274116516, 0.00383307714946568, 0.3191851079463959]]]","[0.8639525771141052, 0.5442495942115784]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2536282539367676, 0.4223511219024658, 0.13328897953033447, 0.19073165953159332], [0.26290830969810486, 0.4522019326686859, 0.11804164946079254, 0.1668480783700943], [0.4670696258544922, 0.4838199019432068, 0.004681719932705164, 0.044428762048482895], [0.47527578473091125, 0.4760492146015167, 0.004427649546414614, 0.0442473404109478]], [[0.04298209771513939, 0.9015375971794128, 0.05123579129576683, 0.004244535230100155], [0.03399031609296799, 0.9107662439346313, 0.05109991878271103, 0.004143438767641783], [0.08070898056030273, 0.9071802496910095, 0.005142872221767902, 0.006967894732952118], [0.34620481729507446, 0.6238787174224854, 0.002438274445012212, 0.02747822180390358]]]","[0.4838199019432068, 0.9107662439346313]","[2, 1]","[1, 1]"
