transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.2549190819263458, 0.26880744099617004, 0.31850793957710266, 0.1577654778957367], [0.36750030517578125, 0.5042027831077576, 0.0790926069021225, 0.04920438304543495], [0.9096402525901794, 0.0805758684873581, 0.005191108677536249, 0.004592733923345804], [0.9290246963500977, 0.06138387694954872, 0.00482048187404871, 0.004771080333739519]], [[0.2511287331581116, 0.30081692337989807, 0.2547806203365326, 0.19327379763126373], [0.30876389145851135, 0.5032894015312195, 0.12358363717794418, 0.0643630251288414], [0.7919995188713074, 0.06772247701883316, 0.013283374719321728, 0.12699462473392487], [0.8593845367431641, 0.055738721042871475, 0.002621304476633668, 0.08225543797016144]]]","[0.9290246963500977, 0.8593845367431641]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.2549190819263458, 0.26880744099617004, 0.31850793957710266, 0.1577654778957367], [0.36750030517578125, 0.5042027831077576, 0.0790926069021225, 0.04920438304543495], [0.9096402525901794, 0.0805758684873581, 0.005191108677536249, 0.004592733923345804], [0.9290246963500977, 0.06138387694954872, 0.00482048187404871, 0.004771080333739519]], [[0.2511287331581116, 0.30081692337989807, 0.2547806203365326, 0.19327379763126373], [0.30876389145851135, 0.5032894015312195, 0.12358363717794418, 0.0643630251288414], [0.7919995188713074, 0.06772247701883316, 0.013283374719321728, 0.12699462473392487], [0.8593845367431641, 0.055738721042871475, 0.002621304476633668, 0.08225543797016144]]]","[0.9290246963500977, 0.8593845367431641]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.2549190819263458, 0.26880744099617004, 0.31850793957710266, 0.1577654778957367], [0.36750030517578125, 0.5042027831077576, 0.0790926069021225, 0.04920438304543495], [0.9096402525901794, 0.0805758684873581, 0.005191108677536249, 0.004592733923345804], [0.9290246963500977, 0.06138387694954872, 0.00482048187404871, 0.004771080333739519]], [[0.2511287331581116, 0.30081692337989807, 0.2547806203365326, 0.19327379763126373], [0.30876389145851135, 0.5032894015312195, 0.12358363717794418, 0.0643630251288414], [0.7919995188713074, 0.06772247701883316, 0.013283374719321728, 0.12699462473392487], [0.8593845367431641, 0.055738721042871475, 0.002621304476633668, 0.08225543797016144]]]","[0.9290246963500977, 0.8593845367431641]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.2549190819263458, 0.26880744099617004, 0.31850793957710266, 0.1577654778957367], [0.36750030517578125, 0.5042027831077576, 0.0790926069021225, 0.04920438304543495], [0.9096402525901794, 0.0805758684873581, 0.005191108677536249, 0.004592733923345804], [0.9290246963500977, 0.06138387694954872, 0.00482048187404871, 0.004771080333739519]], [[0.2511287331581116, 0.30081692337989807, 0.2547806203365326, 0.19327379763126373], [0.30876389145851135, 0.5032894015312195, 0.12358363717794418, 0.0643630251288414], [0.7919995188713074, 0.06772247701883316, 0.013283374719321728, 0.12699462473392487], [0.8593845367431641, 0.055738721042871475, 0.002621304476633668, 0.08225543797016144]]]","[0.9290246963500977, 0.8593845367431641]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.06842731684446335, 0.5331599712371826, 0.08549633622169495, 0.3129163384437561], [0.08102306723594666, 0.8213819265365601, 0.017437607049942017, 0.08015741407871246], [0.5890891551971436, 0.3855718672275543, 0.0033617967274039984, 0.021977171301841736], [0.6530158519744873, 0.31881579756736755, 0.0033883408177644014, 0.024780046194791794]], [[0.09115976840257645, 0.8068598508834839, 0.09248540550470352, 0.009494909085333347], [0.07422401010990143, 0.8939735293388367, 0.029708372429013252, 0.002093945862725377], [0.5986957550048828, 0.3782709538936615, 0.010041293688118458, 0.012992048636078835], [0.6687846779823303, 0.3205123543739319, 0.0020399345085024834, 0.008663121610879898]]]","[0.8213819265365601, 0.8939735293388367]","[1, 1]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5091187357902527, 0.14125274121761322, 0.29205790162086487, 0.05757064372301102], [0.5647364258766174, 0.16738498210906982, 0.22713620960712433, 0.0407424159348011], [0.8796847462654114, 0.11120142787694931, 0.006748502142727375, 0.002365353051573038], [0.8996331691741943, 0.09292108565568924, 0.004660819191485643, 0.002784885000437498]], [[0.27594518661499023, 0.400847464799881, 0.2295796424150467, 0.09362770617008209], [0.20885945856571198, 0.45026326179504395, 0.26721641421318054, 0.07366091012954712], [0.5201120376586914, 0.32566213607788086, 0.03657086566090584, 0.1176549419760704], [0.832758367061615, 0.09265241026878357, 0.00028411002131178975, 0.07430506497621536]]]","[0.8996331691741943, 0.832758367061615]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5091187357902527, 0.14125274121761322, 0.29205790162086487, 0.05757064372301102], [0.5647364258766174, 0.16738498210906982, 0.22713620960712433, 0.0407424159348011], [0.8796847462654114, 0.11120142787694931, 0.006748502142727375, 0.002365353051573038], [0.8996331691741943, 0.09292108565568924, 0.004660819191485643, 0.002784885000437498]], [[0.27594518661499023, 0.400847464799881, 0.2295796424150467, 0.09362770617008209], [0.20885945856571198, 0.45026326179504395, 0.26721641421318054, 0.07366091012954712], [0.5201120376586914, 0.32566213607788086, 0.03657086566090584, 0.1176549419760704], [0.832758367061615, 0.09265241026878357, 0.00028411002131178975, 0.07430506497621536]]]","[0.8996331691741943, 0.832758367061615]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5091187357902527, 0.14125274121761322, 0.29205790162086487, 0.05757064372301102], [0.5647364258766174, 0.16738498210906982, 0.22713620960712433, 0.0407424159348011], [0.8796847462654114, 0.11120142787694931, 0.006748502142727375, 0.002365353051573038], [0.8996331691741943, 0.09292108565568924, 0.004660819191485643, 0.002784885000437498]], [[0.27594518661499023, 0.400847464799881, 0.2295796424150467, 0.09362770617008209], [0.20885945856571198, 0.45026326179504395, 0.26721641421318054, 0.07366091012954712], [0.5201120376586914, 0.32566213607788086, 0.03657086566090584, 0.1176549419760704], [0.832758367061615, 0.09265241026878357, 0.00028411002131178975, 0.07430506497621536]]]","[0.8996331691741943, 0.832758367061615]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5091187357902527, 0.14125274121761322, 0.29205790162086487, 0.05757064372301102], [0.5647364258766174, 0.16738498210906982, 0.22713620960712433, 0.0407424159348011], [0.8796847462654114, 0.11120142787694931, 0.006748502142727375, 0.002365353051573038], [0.8996331691741943, 0.09292108565568924, 0.004660819191485643, 0.002784885000437498]], [[0.27594518661499023, 0.400847464799881, 0.2295796424150467, 0.09362770617008209], [0.20885945856571198, 0.45026326179504395, 0.26721641421318054, 0.07366091012954712], [0.5201120376586914, 0.32566213607788086, 0.03657086566090584, 0.1176549419760704], [0.832758367061615, 0.09265241026878357, 0.00028411002131178975, 0.07430506497621536]]]","[0.8996331691741943, 0.832758367061615]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2242523729801178, 0.45973098278045654, 0.1286432296037674, 0.18737344443798065], [0.24240341782569885, 0.5308825373649597, 0.09749433398246765, 0.12921969592571259], [0.5097894072532654, 0.47617119550704956, 0.003910847939550877, 0.010128583759069443], [0.5582683086395264, 0.4260699152946472, 0.0028922774363309145, 0.01276949793100357]], [[0.07929276674985886, 0.8510965704917908, 0.06596963107585907, 0.0036410458851605654], [0.0547746941447258, 0.8725318312644958, 0.07007917016744614, 0.002614411758258939], [0.17459626495838165, 0.8077821135520935, 0.012276459485292435, 0.0053451405838131905], [0.5451014637947083, 0.4481301009654999, 0.0001859709736891091, 0.00658245338127017]]]","[0.5582683086395264, 0.8725318312644958]","[3, 1]","[0, 1]"
