transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.3382413983345032, 0.2556482255458832, 0.24399520456790924, 0.16211514174938202], [0.43835681676864624, 0.35528960824012756, 0.13208140432834625, 0.07427216321229935], [0.851873517036438, 0.1344529390335083, 0.0049347104504704475, 0.008738882839679718], [0.869921863079071, 0.11648789793252945, 0.004668245557695627, 0.008921938017010689]], [[0.30988454818725586, 0.3229314386844635, 0.17396755516529083, 0.1932164579629898], [0.2919451892375946, 0.42246556282043457, 0.16453984379768372, 0.12104949355125427], [0.5529162883758545, 0.19685083627700806, 0.013826311565935612, 0.23640654981136322], [0.6475562453269958, 0.11138013750314713, 0.00227545783855021, 0.2387881577014923]]]","[0.869921863079071, 0.6475562453269958]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.3382413983345032, 0.2556482255458832, 0.24399520456790924, 0.16211514174938202], [0.43835681676864624, 0.35528960824012756, 0.13208140432834625, 0.07427216321229935], [0.851873517036438, 0.1344529390335083, 0.0049347104504704475, 0.008738882839679718], [0.869921863079071, 0.11648789793252945, 0.004668245557695627, 0.008921938017010689]], [[0.30988454818725586, 0.3229314386844635, 0.17396755516529083, 0.1932164579629898], [0.2919451892375946, 0.42246556282043457, 0.16453984379768372, 0.12104949355125427], [0.5529162883758545, 0.19685083627700806, 0.013826311565935612, 0.23640654981136322], [0.6475562453269958, 0.11138013750314713, 0.00227545783855021, 0.2387881577014923]]]","[0.869921863079071, 0.6475562453269958]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.3382413983345032, 0.2556482255458832, 0.24399520456790924, 0.16211514174938202], [0.43835681676864624, 0.35528960824012756, 0.13208140432834625, 0.07427216321229935], [0.851873517036438, 0.1344529390335083, 0.0049347104504704475, 0.008738882839679718], [0.869921863079071, 0.11648789793252945, 0.004668245557695627, 0.008921938017010689]], [[0.30988454818725586, 0.3229314386844635, 0.17396755516529083, 0.1932164579629898], [0.2919451892375946, 0.42246556282043457, 0.16453984379768372, 0.12104949355125427], [0.5529162883758545, 0.19685083627700806, 0.013826311565935612, 0.23640654981136322], [0.6475562453269958, 0.11138013750314713, 0.00227545783855021, 0.2387881577014923]]]","[0.869921863079071, 0.6475562453269958]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.3382413983345032, 0.2556482255458832, 0.24399520456790924, 0.16211514174938202], [0.43835681676864624, 0.35528960824012756, 0.13208140432834625, 0.07427216321229935], [0.851873517036438, 0.1344529390335083, 0.0049347104504704475, 0.008738882839679718], [0.869921863079071, 0.11648789793252945, 0.004668245557695627, 0.008921938017010689]], [[0.30988454818725586, 0.3229314386844635, 0.17396755516529083, 0.1932164579629898], [0.2919451892375946, 0.42246556282043457, 0.16453984379768372, 0.12104949355125427], [0.5529162883758545, 0.19685083627700806, 0.013826311565935612, 0.23640654981136322], [0.6475562453269958, 0.11138013750314713, 0.00227545783855021, 0.2387881577014923]]]","[0.869921863079071, 0.6475562453269958]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.09218613058328629, 0.5148379802703857, 0.06649976968765259, 0.326476126909256], [0.11706703156232834, 0.7010973691940308, 0.03527349978685379, 0.14656217396259308], [0.44487494230270386, 0.518826425075531, 0.002577059669420123, 0.03372155874967575], [0.4829544126987457, 0.477854460477829, 0.0025916690938174725, 0.03659941256046295]], [[0.10699843615293503, 0.823904275894165, 0.06006835028529167, 0.009028853848576546], [0.08122020959854126, 0.8684467077255249, 0.04577559977769852, 0.004557607229799032], [0.26928457617759705, 0.7083996534347534, 0.006733769550919533, 0.015581979416310787], [0.4302292466163635, 0.5467882752418518, 0.0015117888106033206, 0.021470699459314346]]]","[0.7010973691940308, 0.8684467077255249]","[1, 1]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5339843034744263, 0.12520840764045715, 0.28530412912368774, 0.0555032342672348], [0.5658655166625977, 0.1383739411830902, 0.24885699152946472, 0.04690355435013771], [0.8657286763191223, 0.12049983441829681, 0.006643642671406269, 0.007127860095351934], [0.8756115436553955, 0.11312631517648697, 0.004054742399603128, 0.007207455579191446]], [[0.19383370876312256, 0.47703200578689575, 0.23140206933021545, 0.09773218631744385], [0.15306466817855835, 0.5024409890174866, 0.2476823478937149, 0.09681201726198196], [0.3576144874095917, 0.4455321729183197, 0.026544440537691116, 0.17030900716781616], [0.6415761113166809, 0.12278483808040619, 0.0018593819113448262, 0.2337796986103058]]]","[0.8756115436553955, 0.6415761113166809]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5339843034744263, 0.12520840764045715, 0.28530412912368774, 0.0555032342672348], [0.5658655166625977, 0.1383739411830902, 0.24885699152946472, 0.04690355435013771], [0.8657286763191223, 0.12049983441829681, 0.006643642671406269, 0.007127860095351934], [0.8756115436553955, 0.11312631517648697, 0.004054742399603128, 0.007207455579191446]], [[0.19383370876312256, 0.47703200578689575, 0.23140206933021545, 0.09773218631744385], [0.15306466817855835, 0.5024409890174866, 0.2476823478937149, 0.09681201726198196], [0.3576144874095917, 0.4455321729183197, 0.026544440537691116, 0.17030900716781616], [0.6415761113166809, 0.12278483808040619, 0.0018593819113448262, 0.2337796986103058]]]","[0.8756115436553955, 0.6415761113166809]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5339843034744263, 0.12520840764045715, 0.28530412912368774, 0.0555032342672348], [0.5658655166625977, 0.1383739411830902, 0.24885699152946472, 0.04690355435013771], [0.8657286763191223, 0.12049983441829681, 0.006643642671406269, 0.007127860095351934], [0.8756115436553955, 0.11312631517648697, 0.004054742399603128, 0.007207455579191446]], [[0.19383370876312256, 0.47703200578689575, 0.23140206933021545, 0.09773218631744385], [0.15306466817855835, 0.5024409890174866, 0.2476823478937149, 0.09681201726198196], [0.3576144874095917, 0.4455321729183197, 0.026544440537691116, 0.17030900716781616], [0.6415761113166809, 0.12278483808040619, 0.0018593819113448262, 0.2337796986103058]]]","[0.8756115436553955, 0.6415761113166809]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5339843034744263, 0.12520840764045715, 0.28530412912368774, 0.0555032342672348], [0.5658655166625977, 0.1383739411830902, 0.24885699152946472, 0.04690355435013771], [0.8657286763191223, 0.12049983441829681, 0.006643642671406269, 0.007127860095351934], [0.8756115436553955, 0.11312631517648697, 0.004054742399603128, 0.007207455579191446]], [[0.19383370876312256, 0.47703200578689575, 0.23140206933021545, 0.09773218631744385], [0.15306466817855835, 0.5024409890174866, 0.2476823478937149, 0.09681201726198196], [0.3576144874095917, 0.4455321729183197, 0.026544440537691116, 0.17030900716781616], [0.6415761113166809, 0.12278483808040619, 0.0018593819113448262, 0.2337796986103058]]]","[0.8756115436553955, 0.6415761113166809]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.24783718585968018, 0.42939841747283936, 0.1324177086353302, 0.19034667313098907], [0.2591257691383362, 0.46821001172065735, 0.11395862698554993, 0.15870557725429535], [0.476874977350235, 0.49045392870903015, 0.0036595601122826338, 0.02901153825223446], [0.49502596259117126, 0.47257325053215027, 0.0022923441138118505, 0.030108381062746048]], [[0.048907410353422165, 0.8893687725067139, 0.05838652327656746, 0.0033372915349900723], [0.0370938777923584, 0.8997073769569397, 0.06002363935112953, 0.0031751743517816067], [0.09667164832353592, 0.8899221420288086, 0.007175590842962265, 0.0062306416220963], [0.40546083450317383, 0.5733692646026611, 0.0011750846169888973, 0.019994867965579033]]]","[0.49502596259117126, 0.8997073769569397]","[3, 1]","[0, 1]"
