transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.4705458879470825, 0.13353511691093445, 0.3201838433742523, 0.07573514431715012], [0.4727206826210022, 0.13260778784751892, 0.3194108307361603, 0.07526073604822159], [0.6312201619148254, 0.09487472474575043, 0.2213974893093109, 0.05250760540366173], [0.6410497426986694, 0.0923689603805542, 0.21547698974609375, 0.051104262471199036]], [[0.10757927596569061, 0.38703832030296326, 0.06387237459421158, 0.44151005148887634], [0.105711430311203, 0.38727301359176636, 0.07345448434352875, 0.4335610568523407], [0.09907525032758713, 0.4659539461135864, 0.031179599463939667, 0.403791218996048], [0.10071834921836853, 0.4574096202850342, 0.031465377658605576, 0.4104066491127014]]]","[0.6410497426986694, 0.4659539461135864]","[3, 2]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.4705458879470825, 0.13353511691093445, 0.3201838433742523, 0.07573514431715012], [0.4727206826210022, 0.13260778784751892, 0.3194108307361603, 0.07526073604822159], [0.6312201619148254, 0.09487472474575043, 0.2213974893093109, 0.05250760540366173], [0.6410497426986694, 0.0923689603805542, 0.21547698974609375, 0.051104262471199036]], [[0.10757927596569061, 0.38703832030296326, 0.06387237459421158, 0.44151005148887634], [0.105711430311203, 0.38727301359176636, 0.07345448434352875, 0.4335610568523407], [0.09907525032758713, 0.4659539461135864, 0.031179599463939667, 0.403791218996048], [0.10071834921836853, 0.4574096202850342, 0.031465377658605576, 0.4104066491127014]]]","[0.6410497426986694, 0.4659539461135864]","[3, 2]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.4705458879470825, 0.13353511691093445, 0.3201838433742523, 0.07573514431715012], [0.4727206826210022, 0.13260778784751892, 0.3194108307361603, 0.07526073604822159], [0.6312201619148254, 0.09487472474575043, 0.2213974893093109, 0.05250760540366173], [0.6410497426986694, 0.0923689603805542, 0.21547698974609375, 0.051104262471199036]], [[0.10757927596569061, 0.38703832030296326, 0.06387237459421158, 0.44151005148887634], [0.105711430311203, 0.38727301359176636, 0.07345448434352875, 0.4335610568523407], [0.09907525032758713, 0.4659539461135864, 0.031179599463939667, 0.403791218996048], [0.10071834921836853, 0.4574096202850342, 0.031465377658605576, 0.4104066491127014]]]","[0.6410497426986694, 0.4659539461135864]","[3, 2]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.4705458879470825, 0.13353511691093445, 0.3201838433742523, 0.07573514431715012], [0.4727206826210022, 0.13260778784751892, 0.3194108307361603, 0.07526073604822159], [0.6312201619148254, 0.09487472474575043, 0.2213974893093109, 0.05250760540366173], [0.6410497426986694, 0.0923689603805542, 0.21547698974609375, 0.051104262471199036]], [[0.10757927596569061, 0.38703832030296326, 0.06387237459421158, 0.44151005148887634], [0.105711430311203, 0.38727301359176636, 0.07345448434352875, 0.4335610568523407], [0.09907525032758713, 0.4659539461135864, 0.031179599463939667, 0.403791218996048], [0.10071834921836853, 0.4574096202850342, 0.031465377658605576, 0.4104066491127014]]]","[0.6410497426986694, 0.4659539461135864]","[3, 2]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.20134273171424866, 0.42220020294189453, 0.1370040327310562, 0.2394530326128006], [0.20305143296718597, 0.42088109254837036, 0.1371990442276001, 0.23886846005916595], [0.3250974118709564, 0.361054003238678, 0.11402639001607895, 0.19982221722602844], [0.3344621956348419, 0.35609862208366394, 0.11242326349020004, 0.1970159113407135]], [[0.03480346128344536, 0.9252023696899414, 0.020663637667894363, 0.01933060586452484], [0.034106794744729996, 0.9232624173164368, 0.02369939722120762, 0.018931293860077858], [0.027309540659189224, 0.9490327835083008, 0.008594483137130737, 0.015063194558024406], [0.02823178470134735, 0.9473795294761658, 0.008819875307381153, 0.015568800270557404]]]","[0.42220020294189453, 0.9490327835083008]","[0, 2]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.547724723815918, 0.10275864601135254, 0.29008129239082336, 0.05943536385893822], [0.5462098121643066, 0.1031680554151535, 0.2911034822463989, 0.059518709778785706], [0.647956907749176, 0.08983398228883743, 0.21198046207427979, 0.05022861436009407], [0.6488804817199707, 0.0894516259431839, 0.21152734756469727, 0.050140541046857834]], [[0.09450065344572067, 0.42494091391563416, 0.09362645447254181, 0.3869319558143616], [0.08928194642066956, 0.4559182822704315, 0.08931831270456314, 0.36548152565956116], [0.10950543731451035, 0.4087892770767212, 0.0342472568154335, 0.44745805859565735], [0.117262102663517, 0.3680792450904846, 0.03628013655543327, 0.4783785045146942]]]","[0.6488804817199707, 0.4783785045146942]","[3, 3]","[0, 3]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.547724723815918, 0.10275864601135254, 0.29008129239082336, 0.05943536385893822], [0.5462098121643066, 0.1031680554151535, 0.2911034822463989, 0.059518709778785706], [0.647956907749176, 0.08983398228883743, 0.21198046207427979, 0.05022861436009407], [0.6488804817199707, 0.0894516259431839, 0.21152734756469727, 0.050140541046857834]], [[0.09450065344572067, 0.42494091391563416, 0.09362645447254181, 0.3869319558143616], [0.08928194642066956, 0.4559182822704315, 0.08931831270456314, 0.36548152565956116], [0.10950543731451035, 0.4087892770767212, 0.0342472568154335, 0.44745805859565735], [0.117262102663517, 0.3680792450904846, 0.03628013655543327, 0.4783785045146942]]]","[0.6488804817199707, 0.4783785045146942]","[3, 3]","[0, 3]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.547724723815918, 0.10275864601135254, 0.29008129239082336, 0.05943536385893822], [0.5462098121643066, 0.1031680554151535, 0.2911034822463989, 0.059518709778785706], [0.647956907749176, 0.08983398228883743, 0.21198046207427979, 0.05022861436009407], [0.6488804817199707, 0.0894516259431839, 0.21152734756469727, 0.050140541046857834]], [[0.09450065344572067, 0.42494091391563416, 0.09362645447254181, 0.3869319558143616], [0.08928194642066956, 0.4559182822704315, 0.08931831270456314, 0.36548152565956116], [0.10950543731451035, 0.4087892770767212, 0.0342472568154335, 0.44745805859565735], [0.117262102663517, 0.3680792450904846, 0.03628013655543327, 0.4783785045146942]]]","[0.6488804817199707, 0.4783785045146942]","[3, 3]","[0, 3]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.547724723815918, 0.10275864601135254, 0.29008129239082336, 0.05943536385893822], [0.5462098121643066, 0.1031680554151535, 0.2911034822463989, 0.059518709778785706], [0.647956907749176, 0.08983398228883743, 0.21198046207427979, 0.05022861436009407], [0.6488804817199707, 0.0894516259431839, 0.21152734756469727, 0.050140541046857834]], [[0.09450065344572067, 0.42494091391563416, 0.09362645447254181, 0.3869319558143616], [0.08928194642066956, 0.4559182822704315, 0.08931831270456314, 0.36548152565956116], [0.10950543731451035, 0.4087892770767212, 0.0342472568154335, 0.44745805859565735], [0.117262102663517, 0.3680792450904846, 0.03628013655543327, 0.4783785045146942]]]","[0.6488804817199707, 0.4783785045146942]","[3, 3]","[0, 3]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2689847946166992, 0.372883141040802, 0.14245742559432983, 0.21567469835281372], [0.26782670617103577, 0.37379077076911926, 0.1427387297153473, 0.21564379334449768], [0.3419536352157593, 0.35030853748321533, 0.11187086254358292, 0.19586698710918427], [0.342985063791275, 0.34937167167663574, 0.11180904507637024, 0.1958341747522354]], [[0.027955424040555954, 0.9288567900657654, 0.027696814388036728, 0.015490908175706863], [0.024822130799293518, 0.9365941286087036, 0.024832241237163544, 0.013751557096838951], [0.03395647928118706, 0.9366458058357239, 0.010619716718792915, 0.018778041005134583], [0.039911650121212006, 0.9257042407989502, 0.012348409742116928, 0.022035589441657066]]]","[0.37379077076911926, 0.9366458058357239]","[1, 2]","[1, 1]"
