transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5365803241729736, 0.12344472855329514, 0.28812456130981445, 0.05185047909617424], [0.5655720829963684, 0.13610385358333588, 0.25364652276039124, 0.0446774996817112], [0.8651087284088135, 0.1208186224102974, 0.006997095886617899, 0.007075600791722536], [0.8751187324523926, 0.11344516277313232, 0.004233270417898893, 0.0072027770802378654]], [[0.1923830360174179, 0.4780215620994568, 0.2334214150905609, 0.09617409855127335], [0.15258631110191345, 0.5010498762130737, 0.25057685375213623, 0.0957869365811348], [0.3546801209449768, 0.45067763328552246, 0.026560302823781967, 0.1680818796157837], [0.6406532526016235, 0.12380045652389526, 0.0018640684429556131, 0.23368217051029205]]]","[0.8751187324523926, 0.6406532526016235]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5365803241729736, 0.12344472855329514, 0.28812456130981445, 0.05185047909617424], [0.5655720829963684, 0.13610385358333588, 0.25364652276039124, 0.0446774996817112], [0.8651087284088135, 0.1208186224102974, 0.006997095886617899, 0.007075600791722536], [0.8751187324523926, 0.11344516277313232, 0.004233270417898893, 0.0072027770802378654]], [[0.1923830360174179, 0.4780215620994568, 0.2334214150905609, 0.09617409855127335], [0.15258631110191345, 0.5010498762130737, 0.25057685375213623, 0.0957869365811348], [0.3546801209449768, 0.45067763328552246, 0.026560302823781967, 0.1680818796157837], [0.6406532526016235, 0.12380045652389526, 0.0018640684429556131, 0.23368217051029205]]]","[0.8751187324523926, 0.6406532526016235]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5365803241729736, 0.12344472855329514, 0.28812456130981445, 0.05185047909617424], [0.5655720829963684, 0.13610385358333588, 0.25364652276039124, 0.0446774996817112], [0.8651087284088135, 0.1208186224102974, 0.006997095886617899, 0.007075600791722536], [0.8751187324523926, 0.11344516277313232, 0.004233270417898893, 0.0072027770802378654]], [[0.1923830360174179, 0.4780215620994568, 0.2334214150905609, 0.09617409855127335], [0.15258631110191345, 0.5010498762130737, 0.25057685375213623, 0.0957869365811348], [0.3546801209449768, 0.45067763328552246, 0.026560302823781967, 0.1680818796157837], [0.6406532526016235, 0.12380045652389526, 0.0018640684429556131, 0.23368217051029205]]]","[0.8751187324523926, 0.6406532526016235]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5365803241729736, 0.12344472855329514, 0.28812456130981445, 0.05185047909617424], [0.5655720829963684, 0.13610385358333588, 0.25364652276039124, 0.0446774996817112], [0.8651087284088135, 0.1208186224102974, 0.006997095886617899, 0.007075600791722536], [0.8751187324523926, 0.11344516277313232, 0.004233270417898893, 0.0072027770802378654]], [[0.1923830360174179, 0.4780215620994568, 0.2334214150905609, 0.09617409855127335], [0.15258631110191345, 0.5010498762130737, 0.25057685375213623, 0.0957869365811348], [0.3546801209449768, 0.45067763328552246, 0.026560302823781967, 0.1680818796157837], [0.6406532526016235, 0.12380045652389526, 0.0018640684429556131, 0.23368217051029205]]]","[0.8751187324523926, 0.6406532526016235]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2531073987483978, 0.43026065826416016, 0.13590967655181885, 0.18072234094142914], [0.26244375109672546, 0.46666762232780457, 0.11770019680261612, 0.15318843722343445], [0.47608691453933716, 0.4912905991077423, 0.003850643988698721, 0.02877184934914112], [0.4941866099834442, 0.4733680188655853, 0.00239056209102273, 0.030054736882448196]], [[0.0484476275742054, 0.8894922733306885, 0.05878227576613426, 0.003277743700891733], [0.0370497964322567, 0.8989594578742981, 0.06084307283163071, 0.0031476581934839487], [0.09498485177755356, 0.8918103575706482, 0.007112966384738684, 0.0060918573290109634], [0.4032026529312134, 0.5757203102111816, 0.0011731734266504645, 0.019903842359781265]]]","[0.4941866099834442, 0.8989594578742981]","[3, 1]","[0, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5365803241729736, 0.12344472855329514, 0.28812456130981445, 0.05185047909617424], [0.5655720829963684, 0.13610385358333588, 0.25364652276039124, 0.0446774996817112], [0.8651087284088135, 0.1208186224102974, 0.006997095886617899, 0.007075600791722536], [0.8751187324523926, 0.11344516277313232, 0.004233270417898893, 0.0072027770802378654]], [[0.1923830360174179, 0.4780215620994568, 0.2334214150905609, 0.09617409855127335], [0.15258631110191345, 0.5010498762130737, 0.25057685375213623, 0.0957869365811348], [0.3546801209449768, 0.45067763328552246, 0.026560302823781967, 0.1680818796157837], [0.6406532526016235, 0.12380045652389526, 0.0018640684429556131, 0.23368217051029205]]]","[0.8751187324523926, 0.6406532526016235]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5365803241729736, 0.12344472855329514, 0.28812456130981445, 0.05185047909617424], [0.5655720829963684, 0.13610385358333588, 0.25364652276039124, 0.0446774996817112], [0.8651087284088135, 0.1208186224102974, 0.006997095886617899, 0.007075600791722536], [0.8751187324523926, 0.11344516277313232, 0.004233270417898893, 0.0072027770802378654]], [[0.1923830360174179, 0.4780215620994568, 0.2334214150905609, 0.09617409855127335], [0.15258631110191345, 0.5010498762130737, 0.25057685375213623, 0.0957869365811348], [0.3546801209449768, 0.45067763328552246, 0.026560302823781967, 0.1680818796157837], [0.6406532526016235, 0.12380045652389526, 0.0018640684429556131, 0.23368217051029205]]]","[0.8751187324523926, 0.6406532526016235]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5365803241729736, 0.12344472855329514, 0.28812456130981445, 0.05185047909617424], [0.5655720829963684, 0.13610385358333588, 0.25364652276039124, 0.0446774996817112], [0.8651087284088135, 0.1208186224102974, 0.006997095886617899, 0.007075600791722536], [0.8751187324523926, 0.11344516277313232, 0.004233270417898893, 0.0072027770802378654]], [[0.1923830360174179, 0.4780215620994568, 0.2334214150905609, 0.09617409855127335], [0.15258631110191345, 0.5010498762130737, 0.25057685375213623, 0.0957869365811348], [0.3546801209449768, 0.45067763328552246, 0.026560302823781967, 0.1680818796157837], [0.6406532526016235, 0.12380045652389526, 0.0018640684429556131, 0.23368217051029205]]]","[0.8751187324523926, 0.6406532526016235]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5365803241729736, 0.12344472855329514, 0.28812456130981445, 0.05185047909617424], [0.5655720829963684, 0.13610385358333588, 0.25364652276039124, 0.0446774996817112], [0.8651087284088135, 0.1208186224102974, 0.006997095886617899, 0.007075600791722536], [0.8751187324523926, 0.11344516277313232, 0.004233270417898893, 0.0072027770802378654]], [[0.1923830360174179, 0.4780215620994568, 0.2334214150905609, 0.09617409855127335], [0.15258631110191345, 0.5010498762130737, 0.25057685375213623, 0.0957869365811348], [0.3546801209449768, 0.45067763328552246, 0.026560302823781967, 0.1680818796157837], [0.6406532526016235, 0.12380045652389526, 0.0018640684429556131, 0.23368217051029205]]]","[0.8751187324523926, 0.6406532526016235]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2531073987483978, 0.43026065826416016, 0.13590967655181885, 0.18072234094142914], [0.26244375109672546, 0.46666762232780457, 0.11770019680261612, 0.15318843722343445], [0.47608691453933716, 0.4912905991077423, 0.003850643988698721, 0.02877184934914112], [0.4941866099834442, 0.4733680188655853, 0.00239056209102273, 0.030054736882448196]], [[0.0484476275742054, 0.8894922733306885, 0.05878227576613426, 0.003277743700891733], [0.0370497964322567, 0.8989594578742981, 0.06084307283163071, 0.0031476581934839487], [0.09498485177755356, 0.8918103575706482, 0.007112966384738684, 0.0060918573290109634], [0.4032026529312134, 0.5757203102111816, 0.0011731734266504645, 0.019903842359781265]]]","[0.4941866099834442, 0.8989594578742981]","[3, 1]","[0, 1]"
