transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5352765917778015, 0.12142190337181091, 0.3198392391204834, 0.023462271317839622], [0.5504909753799438, 0.16230066120624542, 0.17753484845161438, 0.10967358201742172], [0.8898229002952576, 0.10098254680633545, 0.006759525742381811, 0.0024349356535822153], [0.7312286496162415, 0.25691068172454834, 0.0036980672739446163, 0.008162587881088257]], [[0.2479289174079895, 0.43000921607017517, 0.231113463640213, 0.09094847738742828], [0.18630540370941162, 0.46762290596961975, 0.2090478241443634, 0.13702386617660522], [0.6343873739242554, 0.19887229800224304, 0.047528281807899475, 0.11921205371618271], [0.2329966127872467, 0.7227410078048706, 0.0016320820432156324, 0.04263031482696533]]]","[0.8898229002952576, 0.7227410078048706]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5352765917778015, 0.12142190337181091, 0.3198392391204834, 0.023462271317839622], [0.5504909753799438, 0.16230066120624542, 0.17753484845161438, 0.10967358201742172], [0.8898229002952576, 0.10098254680633545, 0.006759525742381811, 0.0024349356535822153], [0.7312286496162415, 0.25691068172454834, 0.0036980672739446163, 0.008162587881088257]], [[0.2479289174079895, 0.43000921607017517, 0.231113463640213, 0.09094847738742828], [0.18630540370941162, 0.46762290596961975, 0.2090478241443634, 0.13702386617660522], [0.6343873739242554, 0.19887229800224304, 0.047528281807899475, 0.11921205371618271], [0.2329966127872467, 0.7227410078048706, 0.0016320820432156324, 0.04263031482696533]]]","[0.8898229002952576, 0.7227410078048706]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5352765917778015, 0.12142190337181091, 0.3198392391204834, 0.023462271317839622], [0.5504909753799438, 0.16230066120624542, 0.17753484845161438, 0.10967358201742172], [0.8898229002952576, 0.10098254680633545, 0.006759525742381811, 0.0024349356535822153], [0.7312286496162415, 0.25691068172454834, 0.0036980672739446163, 0.008162587881088257]], [[0.2479289174079895, 0.43000921607017517, 0.231113463640213, 0.09094847738742828], [0.18630540370941162, 0.46762290596961975, 0.2090478241443634, 0.13702386617660522], [0.6343873739242554, 0.19887229800224304, 0.047528281807899475, 0.11921205371618271], [0.2329966127872467, 0.7227410078048706, 0.0016320820432156324, 0.04263031482696533]]]","[0.8898229002952576, 0.7227410078048706]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5352765917778015, 0.12142190337181091, 0.3198392391204834, 0.023462271317839622], [0.5504909753799438, 0.16230066120624542, 0.17753484845161438, 0.10967358201742172], [0.8898229002952576, 0.10098254680633545, 0.006759525742381811, 0.0024349356535822153], [0.7312286496162415, 0.25691068172454834, 0.0036980672739446163, 0.008162587881088257]], [[0.2479289174079895, 0.43000921607017517, 0.231113463640213, 0.09094847738742828], [0.18630540370941162, 0.46762290596961975, 0.2090478241443634, 0.13702386617660522], [0.6343873739242554, 0.19887229800224304, 0.047528281807899475, 0.11921205371618271], [0.2329966127872467, 0.7227410078048706, 0.0016320820432156324, 0.04263031482696533]]]","[0.8898229002952576, 0.7227410078048706]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.27796855568885803, 0.46591150760650635, 0.1660921573638916, 0.09002777189016342], [0.20108091831207275, 0.4380562901496887, 0.06484914571046829, 0.29601356387138367], [0.5357990264892578, 0.44929707050323486, 0.0040701888501644135, 0.01083365548402071], [0.27147209644317627, 0.7047631144523621, 0.001372925122268498, 0.022391797974705696]], [[0.06757926940917969, 0.8660699725151062, 0.0629957914352417, 0.0033550013322383165], [0.04815101996064186, 0.8930273652076721, 0.054028842598199844, 0.0047927796840667725], [0.2926778495311737, 0.6779513359069824, 0.02192741446197033, 0.007443317677825689], [0.04174988716840744, 0.9569238424301147, 0.0002924472209997475, 0.001033797045238316]]]","[0.7047631144523621, 0.9569238424301147]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5350313186645508, 0.12151584029197693, 0.3199513256549835, 0.02350151538848877], [0.550696074962616, 0.162520170211792, 0.17723876237869263, 0.10954499244689941], [0.8900018930435181, 0.10079432278871536, 0.006760112009942532, 0.0024436358362436295], [0.7326760292053223, 0.25552234053611755, 0.0036850327160209417, 0.008116560988128185]], [[0.2476542741060257, 0.4301636219024658, 0.23119008541107178, 0.0909920409321785], [0.1862211972475052, 0.4678976237773895, 0.20894522964954376, 0.13693596422672272], [0.6346828937530518, 0.19859175384044647, 0.047470737248659134, 0.11925461143255234], [0.2345850020647049, 0.720828652381897, 0.0016429435927420855, 0.04294333979487419]]]","[0.8900018930435181, 0.720828652381897]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5350313186645508, 0.12151584029197693, 0.3199513256549835, 0.02350151538848877], [0.550696074962616, 0.162520170211792, 0.17723876237869263, 0.10954499244689941], [0.8900018930435181, 0.10079432278871536, 0.006760112009942532, 0.0024436358362436295], [0.7326760292053223, 0.25552234053611755, 0.0036850327160209417, 0.008116560988128185]], [[0.2476542741060257, 0.4301636219024658, 0.23119008541107178, 0.0909920409321785], [0.1862211972475052, 0.4678976237773895, 0.20894522964954376, 0.13693596422672272], [0.6346828937530518, 0.19859175384044647, 0.047470737248659134, 0.11925461143255234], [0.2345850020647049, 0.720828652381897, 0.0016429435927420855, 0.04294333979487419]]]","[0.8900018930435181, 0.720828652381897]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5350313186645508, 0.12151584029197693, 0.3199513256549835, 0.02350151538848877], [0.550696074962616, 0.162520170211792, 0.17723876237869263, 0.10954499244689941], [0.8900018930435181, 0.10079432278871536, 0.006760112009942532, 0.0024436358362436295], [0.7326760292053223, 0.25552234053611755, 0.0036850327160209417, 0.008116560988128185]], [[0.2476542741060257, 0.4301636219024658, 0.23119008541107178, 0.0909920409321785], [0.1862211972475052, 0.4678976237773895, 0.20894522964954376, 0.13693596422672272], [0.6346828937530518, 0.19859175384044647, 0.047470737248659134, 0.11925461143255234], [0.2345850020647049, 0.720828652381897, 0.0016429435927420855, 0.04294333979487419]]]","[0.8900018930435181, 0.720828652381897]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5350313186645508, 0.12151584029197693, 0.3199513256549835, 0.02350151538848877], [0.550696074962616, 0.162520170211792, 0.17723876237869263, 0.10954499244689941], [0.8900018930435181, 0.10079432278871536, 0.006760112009942532, 0.0024436358362436295], [0.7326760292053223, 0.25552234053611755, 0.0036850327160209417, 0.008116560988128185]], [[0.2476542741060257, 0.4301636219024658, 0.23119008541107178, 0.0909920409321785], [0.1862211972475052, 0.4678976237773895, 0.20894522964954376, 0.13693596422672272], [0.6346828937530518, 0.19859175384044647, 0.047470737248659134, 0.11925461143255234], [0.2345850020647049, 0.720828652381897, 0.0016429435927420855, 0.04294333979487419]]]","[0.8900018930435181, 0.720828652381897]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2777184844017029, 0.46606600284576416, 0.16607701778411865, 0.0901385247707367], [0.20111317932605743, 0.43855568766593933, 0.06472726911306381, 0.29560381174087524], [0.536277174949646, 0.44876956939697266, 0.004073354881256819, 0.010879873298108578], [0.2729381024837494, 0.7033475637435913, 0.0013727566692978144, 0.022341549396514893]], [[0.06748693436384201, 0.8661569356918335, 0.06300037354230881, 0.0033557398710399866], [0.048106495290994644, 0.8931294083595276, 0.053976789116859436, 0.004787438549101353], [0.2930615246295929, 0.6775668859481812, 0.021919364109635353, 0.007452262099832296], [0.042128786444664, 0.9565324783325195, 0.0002950539346784353, 0.0010437237797304988]]]","[0.7033475637435913, 0.9565324783325195]","[3, 3]","[1, 1]"
