transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5593569278717041, 0.10454466938972473, 0.30969732999801636, 0.026401005685329437], [0.5648763179779053, 0.1238301619887352, 0.24942485988140106, 0.06186867877840996], [0.8184780478477478, 0.11201450228691101, 0.04405628889799118, 0.025451216846704483], [0.7904404997825623, 0.13160443305969238, 0.04929734021425247, 0.02865767665207386]], [[0.12966059148311615, 0.5222089290618896, 0.13713949918746948, 0.21099092066287994], [0.11776150017976761, 0.5454273223876953, 0.1325938105583191, 0.20421741902828217], [0.24138204753398895, 0.35583052039146423, 0.02684614434838295, 0.37594127655029297], [0.1335897296667099, 0.6522337794303894, 0.0072677526623010635, 0.20690879225730896]]]","[0.8184780478477478, 0.6522337794303894]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5593569278717041, 0.10454466938972473, 0.30969732999801636, 0.026401005685329437], [0.5648763179779053, 0.1238301619887352, 0.24942485988140106, 0.06186867877840996], [0.8184780478477478, 0.11201450228691101, 0.04405628889799118, 0.025451216846704483], [0.7904404997825623, 0.13160443305969238, 0.04929734021425247, 0.02865767665207386]], [[0.12966059148311615, 0.5222089290618896, 0.13713949918746948, 0.21099092066287994], [0.11776150017976761, 0.5454273223876953, 0.1325938105583191, 0.20421741902828217], [0.24138204753398895, 0.35583052039146423, 0.02684614434838295, 0.37594127655029297], [0.1335897296667099, 0.6522337794303894, 0.0072677526623010635, 0.20690879225730896]]]","[0.8184780478477478, 0.6522337794303894]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5593569278717041, 0.10454466938972473, 0.30969732999801636, 0.026401005685329437], [0.5648763179779053, 0.1238301619887352, 0.24942485988140106, 0.06186867877840996], [0.8184780478477478, 0.11201450228691101, 0.04405628889799118, 0.025451216846704483], [0.7904404997825623, 0.13160443305969238, 0.04929734021425247, 0.02865767665207386]], [[0.12966059148311615, 0.5222089290618896, 0.13713949918746948, 0.21099092066287994], [0.11776150017976761, 0.5454273223876953, 0.1325938105583191, 0.20421741902828217], [0.24138204753398895, 0.35583052039146423, 0.02684614434838295, 0.37594127655029297], [0.1335897296667099, 0.6522337794303894, 0.0072677526623010635, 0.20690879225730896]]]","[0.8184780478477478, 0.6522337794303894]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5593569278717041, 0.10454466938972473, 0.30969732999801636, 0.026401005685329437], [0.5648763179779053, 0.1238301619887352, 0.24942485988140106, 0.06186867877840996], [0.8184780478477478, 0.11201450228691101, 0.04405628889799118, 0.025451216846704483], [0.7904404997825623, 0.13160443305969238, 0.04929734021425247, 0.02865767665207386]], [[0.12966059148311615, 0.5222089290618896, 0.13713949918746948, 0.21099092066287994], [0.11776150017976761, 0.5454273223876953, 0.1325938105583191, 0.20421741902828217], [0.24138204753398895, 0.35583052039146423, 0.02684614434838295, 0.37594127655029297], [0.1335897296667099, 0.6522337794303894, 0.0072677526623010635, 0.20690879225730896]]]","[0.8184780478477478, 0.6522337794303894]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.3045579493045807, 0.420602411031723, 0.16862359642982483, 0.10621611028909683], [0.2583543062210083, 0.4184829890727997, 0.11407805234193802, 0.2090846449136734], [0.4357602000236511, 0.4406600892543793, 0.023455698043107986, 0.10012393444776535], [0.39054858684539795, 0.4804689884185791, 0.02435731329023838, 0.10462509095668793]], [[0.03121354430913925, 0.9288985729217529, 0.0330139622092247, 0.00687400670722127], [0.027334360405802727, 0.9354732036590576, 0.030777180567383766, 0.006415190640836954], [0.08186998963356018, 0.8917681574821472, 0.009105455130338669, 0.017256423830986023], [0.026780866086483, 0.9661485552787781, 0.0014569740742444992, 0.005613601300865412]]]","[0.4804689884185791, 0.9661485552787781]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.559298574924469, 0.10454709082841873, 0.30974939465522766, 0.026404941454529762], [0.5649148225784302, 0.12384751439094543, 0.24936755001544952, 0.061870113015174866], [0.8184826970100403, 0.11200980097055435, 0.0440562441945076, 0.025451213121414185], [0.7910279631614685, 0.1312323957681656, 0.04916222393512726, 0.028577441349625587]], [[0.12965741753578186, 0.5222154259681702, 0.13713836669921875, 0.2109888345003128], [0.11775629222393036, 0.5454398393630981, 0.1325911432504654, 0.20421282947063446], [0.24138931930065155, 0.3558049499988556, 0.02685280330479145, 0.37595289945602417], [0.13362891972064972, 0.6521180272102356, 0.007273164577782154, 0.20697981119155884]]]","[0.8184826970100403, 0.6521180272102356]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.559298574924469, 0.10454709082841873, 0.30974939465522766, 0.026404941454529762], [0.5649148225784302, 0.12384751439094543, 0.24936755001544952, 0.061870113015174866], [0.8184826970100403, 0.11200980097055435, 0.0440562441945076, 0.025451213121414185], [0.7910279631614685, 0.1312323957681656, 0.04916222393512726, 0.028577441349625587]], [[0.12965741753578186, 0.5222154259681702, 0.13713836669921875, 0.2109888345003128], [0.11775629222393036, 0.5454398393630981, 0.1325911432504654, 0.20421282947063446], [0.24138931930065155, 0.3558049499988556, 0.02685280330479145, 0.37595289945602417], [0.13362891972064972, 0.6521180272102356, 0.007273164577782154, 0.20697981119155884]]]","[0.8184826970100403, 0.6521180272102356]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.559298574924469, 0.10454709082841873, 0.30974939465522766, 0.026404941454529762], [0.5649148225784302, 0.12384751439094543, 0.24936755001544952, 0.061870113015174866], [0.8184826970100403, 0.11200980097055435, 0.0440562441945076, 0.025451213121414185], [0.7910279631614685, 0.1312323957681656, 0.04916222393512726, 0.028577441349625587]], [[0.12965741753578186, 0.5222154259681702, 0.13713836669921875, 0.2109888345003128], [0.11775629222393036, 0.5454398393630981, 0.1325911432504654, 0.20421282947063446], [0.24138931930065155, 0.3558049499988556, 0.02685280330479145, 0.37595289945602417], [0.13362891972064972, 0.6521180272102356, 0.007273164577782154, 0.20697981119155884]]]","[0.8184826970100403, 0.6521180272102356]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.559298574924469, 0.10454709082841873, 0.30974939465522766, 0.026404941454529762], [0.5649148225784302, 0.12384751439094543, 0.24936755001544952, 0.061870113015174866], [0.8184826970100403, 0.11200980097055435, 0.0440562441945076, 0.025451213121414185], [0.7910279631614685, 0.1312323957681656, 0.04916222393512726, 0.028577441349625587]], [[0.12965741753578186, 0.5222154259681702, 0.13713836669921875, 0.2109888345003128], [0.11775629222393036, 0.5454398393630981, 0.1325911432504654, 0.20421282947063446], [0.24138931930065155, 0.3558049499988556, 0.02685280330479145, 0.37595289945602417], [0.13362891972064972, 0.6521180272102356, 0.007273164577782154, 0.20697981119155884]]]","[0.8184826970100403, 0.6521180272102356]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.3045194149017334, 0.42060279846191406, 0.16864819824695587, 0.10622958838939667], [0.2583577334880829, 0.41851866245269775, 0.11404557526111603, 0.20907802879810333], [0.4357696771621704, 0.4406486451625824, 0.02345605194568634, 0.10012555867433548], [0.3913976550102234, 0.4797956943511963, 0.024325286969542503, 0.10448133200407028]], [[0.031212447211146355, 0.9289003014564514, 0.03301334008574486, 0.006873862352222204], [0.027332620695233345, 0.935476541519165, 0.03077596426010132, 0.006414920091629028], [0.08187727630138397, 0.8917564749717712, 0.009108245372772217, 0.017257973551750183], [0.02679302543401718, 0.9661322236061096, 0.0014582922449335456, 0.005616427399218082]]]","[0.4797956943511963, 0.9661322236061096]","[3, 3]","[1, 1]"
