transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5287390947341919, 0.1259211152791977, 0.321412593126297, 0.023927198722958565], [0.5467475652694702, 0.17323645949363708, 0.16955474019050598, 0.11046123504638672], [0.8939470648765564, 0.09742054343223572, 0.006729251705110073, 0.0019030217081308365], [0.7106013298034668, 0.27943456172943115, 0.0026439796201884747, 0.0073201339691877365]], [[0.28191155195236206, 0.39770767092704773, 0.2296920120716095, 0.0906887799501419], [0.20959386229515076, 0.4421365559101105, 0.2042200118303299, 0.14404962956905365], [0.6918761134147644, 0.16275644302368164, 0.045270003378391266, 0.10009746998548508], [0.2705203592777252, 0.6827285885810852, 0.0027388324961066246, 0.04401224106550217]]]","[0.8939470648765564, 0.6918761134147644]","[2, 2]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5287390947341919, 0.1259211152791977, 0.321412593126297, 0.023927198722958565], [0.5467475652694702, 0.17323645949363708, 0.16955474019050598, 0.11046123504638672], [0.8939470648765564, 0.09742054343223572, 0.006729251705110073, 0.0019030217081308365], [0.7106013298034668, 0.27943456172943115, 0.0026439796201884747, 0.0073201339691877365]], [[0.28191155195236206, 0.39770767092704773, 0.2296920120716095, 0.0906887799501419], [0.20959386229515076, 0.4421365559101105, 0.2042200118303299, 0.14404962956905365], [0.6918761134147644, 0.16275644302368164, 0.045270003378391266, 0.10009746998548508], [0.2705203592777252, 0.6827285885810852, 0.0027388324961066246, 0.04401224106550217]]]","[0.8939470648765564, 0.6918761134147644]","[2, 2]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5287390947341919, 0.1259211152791977, 0.321412593126297, 0.023927198722958565], [0.5467475652694702, 0.17323645949363708, 0.16955474019050598, 0.11046123504638672], [0.8939470648765564, 0.09742054343223572, 0.006729251705110073, 0.0019030217081308365], [0.7106013298034668, 0.27943456172943115, 0.0026439796201884747, 0.0073201339691877365]], [[0.28191155195236206, 0.39770767092704773, 0.2296920120716095, 0.0906887799501419], [0.20959386229515076, 0.4421365559101105, 0.2042200118303299, 0.14404962956905365], [0.6918761134147644, 0.16275644302368164, 0.045270003378391266, 0.10009746998548508], [0.2705203592777252, 0.6827285885810852, 0.0027388324961066246, 0.04401224106550217]]]","[0.8939470648765564, 0.6918761134147644]","[2, 2]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5287390947341919, 0.1259211152791977, 0.321412593126297, 0.023927198722958565], [0.5467475652694702, 0.17323645949363708, 0.16955474019050598, 0.11046123504638672], [0.8939470648765564, 0.09742054343223572, 0.006729251705110073, 0.0019030217081308365], [0.7106013298034668, 0.27943456172943115, 0.0026439796201884747, 0.0073201339691877365]], [[0.28191155195236206, 0.39770767092704773, 0.2296920120716095, 0.0906887799501419], [0.20959386229515076, 0.4421365559101105, 0.2042200118303299, 0.14404962956905365], [0.6918761134147644, 0.16275644302368164, 0.045270003378391266, 0.10009746998548508], [0.2705203592777252, 0.6827285885810852, 0.0027388324961066246, 0.04401224106550217]]]","[0.8939470648765564, 0.6918761134147644]","[2, 2]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2701246440410614, 0.47534650564193726, 0.16420471668243408, 0.09032409638166428], [0.19439494609832764, 0.4551205039024353, 0.060284826904535294, 0.2901996672153473], [0.5468959212303162, 0.44038477540016174, 0.004116797354072332, 0.008602517656981945], [0.2509104013442993, 0.7290574312210083, 0.0009335784125141799, 0.019098563119769096]], [[0.08141704648733139, 0.8487025499343872, 0.06633587181568146, 0.00354459835216403], [0.056642696261405945, 0.8828984498977661, 0.05519041419029236, 0.005268518812954426], [0.35420718789100647, 0.615681529045105, 0.023176057264208794, 0.006935264449566603], [0.050812095403671265, 0.9475547075271606, 0.0005144376191310585, 0.0011187981581315398]]]","[0.7290574312210083, 0.9475547075271606]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.528393030166626, 0.12606802582740784, 0.3215581774711609, 0.02398083172738552], [0.5469651818275452, 0.1735634058713913, 0.16918210685253143, 0.11028926819562912], [0.8941726088523865, 0.09718487411737442, 0.006729964632540941, 0.001912513398565352], [0.7122844457626343, 0.2778104841709137, 0.002628978341817856, 0.007276051212102175]], [[0.2815573215484619, 0.39789944887161255, 0.2297791838645935, 0.09076402336359024], [0.20949706435203552, 0.44251349568367004, 0.2040383368730545, 0.14395107328891754], [0.6922541260719299, 0.16241960227489471, 0.0452079102396965, 0.10011839121580124], [0.2723526656627655, 0.6805786490440369, 0.0027555429842323065, 0.04431315138936043]]]","[0.8941726088523865, 0.6922541260719299]","[2, 2]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.528393030166626, 0.12606802582740784, 0.3215581774711609, 0.02398083172738552], [0.5469651818275452, 0.1735634058713913, 0.16918210685253143, 0.11028926819562912], [0.8941726088523865, 0.09718487411737442, 0.006729964632540941, 0.001912513398565352], [0.7122844457626343, 0.2778104841709137, 0.002628978341817856, 0.007276051212102175]], [[0.2815573215484619, 0.39789944887161255, 0.2297791838645935, 0.09076402336359024], [0.20949706435203552, 0.44251349568367004, 0.2040383368730545, 0.14395107328891754], [0.6922541260719299, 0.16241960227489471, 0.0452079102396965, 0.10011839121580124], [0.2723526656627655, 0.6805786490440369, 0.0027555429842323065, 0.04431315138936043]]]","[0.8941726088523865, 0.6922541260719299]","[2, 2]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.528393030166626, 0.12606802582740784, 0.3215581774711609, 0.02398083172738552], [0.5469651818275452, 0.1735634058713913, 0.16918210685253143, 0.11028926819562912], [0.8941726088523865, 0.09718487411737442, 0.006729964632540941, 0.001912513398565352], [0.7122844457626343, 0.2778104841709137, 0.002628978341817856, 0.007276051212102175]], [[0.2815573215484619, 0.39789944887161255, 0.2297791838645935, 0.09076402336359024], [0.20949706435203552, 0.44251349568367004, 0.2040383368730545, 0.14395107328891754], [0.6922541260719299, 0.16241960227489471, 0.0452079102396965, 0.10011839121580124], [0.2723526656627655, 0.6805786490440369, 0.0027555429842323065, 0.04431315138936043]]]","[0.8941726088523865, 0.6922541260719299]","[2, 2]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.528393030166626, 0.12606802582740784, 0.3215581774711609, 0.02398083172738552], [0.5469651818275452, 0.1735634058713913, 0.16918210685253143, 0.11028926819562912], [0.8941726088523865, 0.09718487411737442, 0.006729964632540941, 0.001912513398565352], [0.7122844457626343, 0.2778104841709137, 0.002628978341817856, 0.007276051212102175]], [[0.2815573215484619, 0.39789944887161255, 0.2297791838645935, 0.09076402336359024], [0.20949706435203552, 0.44251349568367004, 0.2040383368730545, 0.14395107328891754], [0.6922541260719299, 0.16241960227489471, 0.0452079102396965, 0.10011839121580124], [0.2723526656627655, 0.6805786490440369, 0.0027555429842323065, 0.04431315138936043]]]","[0.8941726088523865, 0.6922541260719299]","[2, 2]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2697712481021881, 0.4755898118019104, 0.16417165100574493, 0.09046733379364014], [0.19440390169620514, 0.4558189809322357, 0.060131173580884933, 0.2896459400653839], [0.5475178956985474, 0.4397081732749939, 0.004120877478271723, 0.008653073571622372], [0.2524547576904297, 0.7275582551956177, 0.0009317879448644817, 0.01905525103211403]], [[0.08128751069307327, 0.8488273024559021, 0.06633879989385605, 0.0035463504027575254], [0.05657842382788658, 0.883056104183197, 0.05510418862104416, 0.005261369980871677], [0.35479485988616943, 0.6150906682014465, 0.023170005530118942, 0.0069444323889911175], [0.05129110440611839, 0.9470604658126831, 0.0005189405637793243, 0.0011294166324660182]]]","[0.7275582551956177, 0.9470604658126831]","[3, 3]","[1, 1]"
