transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.487539142370224, 0.15187563002109528, 0.33135101199150085, 0.029234295710921288], [0.5251941084861755, 0.2405088245868683, 0.13192395865917206, 0.10237311571836472], [0.9151583909988403, 0.07736404240131378, 0.006409339606761932, 0.0010682629654183984], [0.667881965637207, 0.32871824502944946, 0.00019905735098291188, 0.0032007938716560602]], [[0.414432168006897, 0.2719884216785431, 0.22488361597061157, 0.08869577199220657], [0.3166472315788269, 0.3261950612068176, 0.17635084688663483, 0.18080689013004303], [0.8302189111709595, 0.07959293574094772, 0.042978640645742416, 0.047209564596414566], [0.46336549520492554, 0.47060734033584595, 0.016284706071019173, 0.04974238574504852]]]","[0.9151583909988403, 0.8302189111709595]","[2, 2]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.487539142370224, 0.15187563002109528, 0.33135101199150085, 0.029234295710921288], [0.5251941084861755, 0.2405088245868683, 0.13192395865917206, 0.10237311571836472], [0.9151583909988403, 0.07736404240131378, 0.006409339606761932, 0.0010682629654183984], [0.667881965637207, 0.32871824502944946, 0.00019905735098291188, 0.0032007938716560602]], [[0.414432168006897, 0.2719884216785431, 0.22488361597061157, 0.08869577199220657], [0.3166472315788269, 0.3261950612068176, 0.17635084688663483, 0.18080689013004303], [0.8302189111709595, 0.07959293574094772, 0.042978640645742416, 0.047209564596414566], [0.46336549520492554, 0.47060734033584595, 0.016284706071019173, 0.04974238574504852]]]","[0.9151583909988403, 0.8302189111709595]","[2, 2]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.487539142370224, 0.15187563002109528, 0.33135101199150085, 0.029234295710921288], [0.5251941084861755, 0.2405088245868683, 0.13192395865917206, 0.10237311571836472], [0.9151583909988403, 0.07736404240131378, 0.006409339606761932, 0.0010682629654183984], [0.667881965637207, 0.32871824502944946, 0.00019905735098291188, 0.0032007938716560602]], [[0.414432168006897, 0.2719884216785431, 0.22488361597061157, 0.08869577199220657], [0.3166472315788269, 0.3261950612068176, 0.17635084688663483, 0.18080689013004303], [0.8302189111709595, 0.07959293574094772, 0.042978640645742416, 0.047209564596414566], [0.46336549520492554, 0.47060734033584595, 0.016284706071019173, 0.04974238574504852]]]","[0.9151583909988403, 0.8302189111709595]","[2, 2]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.487539142370224, 0.15187563002109528, 0.33135101199150085, 0.029234295710921288], [0.5251941084861755, 0.2405088245868683, 0.13192395865917206, 0.10237311571836472], [0.9151583909988403, 0.07736404240131378, 0.006409339606761932, 0.0010682629654183984], [0.667881965637207, 0.32871824502944946, 0.00019905735098291188, 0.0032007938716560602]], [[0.414432168006897, 0.2719884216785431, 0.22488361597061157, 0.08869577199220657], [0.3166472315788269, 0.3261950612068176, 0.17635084688663483, 0.18080689013004303], [0.8302189111709595, 0.07959293574094772, 0.042978640645742416, 0.047209564596414566], [0.46336549520492554, 0.47060734033584595, 0.016284706071019173, 0.04974238574504852]]]","[0.9151583909988403, 0.8302189111709595]","[2, 2]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.22601373493671417, 0.52023845911026, 0.15360793471336365, 0.10013985633850098], [0.16460195183753967, 0.5569742321968079, 0.04134650528430939, 0.23707731068134308], [0.6096550822257996, 0.3808166980743408, 0.004269740078598261, 0.00525842048227787], [0.21402020752429962, 0.778337299823761, 6.37871926301159e-05, 0.007578819524496794]], [[0.1557396650314331, 0.7552403807640076, 0.08450912684202194, 0.004510864149779081], [0.10815408825874329, 0.8232536315917969, 0.060234423726797104, 0.008357826620340347], [0.5656585097312927, 0.4007054567337036, 0.029282918199896812, 0.004353140015155077], [0.1169014722108841, 0.8772916197776794, 0.0041084312833845615, 0.0016983766108751297]]]","[0.778337299823761, 0.8772916197776794]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.48653101921081543, 0.15227988362312317, 0.3318287432193756, 0.029360368847846985], [0.5254043340682983, 0.24173174798488617, 0.1310025155544281, 0.10186143964529037], [0.9157042503356934, 0.07680786401033401, 0.006411563139408827, 0.0010762849124148488], [0.6705052256584167, 0.3261543810367584, 0.00019565277034416795, 0.0031446663197129965]], [[0.41330665349960327, 0.2725006341934204, 0.225261852145195, 0.08893085271120071], [0.3165837526321411, 0.3273182213306427, 0.17573128640651703, 0.18036672472953796], [0.8309136033058167, 0.07908937335014343, 0.04280461370944977, 0.04719245061278343], [0.4666581153869629, 0.46729782223701477, 0.016177279874682426, 0.049866776913404465]]]","[0.9157042503356934, 0.8309136033058167]","[2, 2]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.48653101921081543, 0.15227988362312317, 0.3318287432193756, 0.029360368847846985], [0.5254043340682983, 0.24173174798488617, 0.1310025155544281, 0.10186143964529037], [0.9157042503356934, 0.07680786401033401, 0.006411563139408827, 0.0010762849124148488], [0.6705052256584167, 0.3261543810367584, 0.00019565277034416795, 0.0031446663197129965]], [[0.41330665349960327, 0.2725006341934204, 0.225261852145195, 0.08893085271120071], [0.3165837526321411, 0.3273182213306427, 0.17573128640651703, 0.18036672472953796], [0.8309136033058167, 0.07908937335014343, 0.04280461370944977, 0.04719245061278343], [0.4666581153869629, 0.46729782223701477, 0.016177279874682426, 0.049866776913404465]]]","[0.9157042503356934, 0.8309136033058167]","[2, 2]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.48653101921081543, 0.15227988362312317, 0.3318287432193756, 0.029360368847846985], [0.5254043340682983, 0.24173174798488617, 0.1310025155544281, 0.10186143964529037], [0.9157042503356934, 0.07680786401033401, 0.006411563139408827, 0.0010762849124148488], [0.6705052256584167, 0.3261543810367584, 0.00019565277034416795, 0.0031446663197129965]], [[0.41330665349960327, 0.2725006341934204, 0.225261852145195, 0.08893085271120071], [0.3165837526321411, 0.3273182213306427, 0.17573128640651703, 0.18036672472953796], [0.8309136033058167, 0.07908937335014343, 0.04280461370944977, 0.04719245061278343], [0.4666581153869629, 0.46729782223701477, 0.016177279874682426, 0.049866776913404465]]]","[0.9157042503356934, 0.8309136033058167]","[2, 2]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.48653101921081543, 0.15227988362312317, 0.3318287432193756, 0.029360368847846985], [0.5254043340682983, 0.24173174798488617, 0.1310025155544281, 0.10186143964529037], [0.9157042503356934, 0.07680786401033401, 0.006411563139408827, 0.0010762849124148488], [0.6705052256584167, 0.3261543810367584, 0.00019565277034416795, 0.0031446663197129965]], [[0.41330665349960327, 0.2725006341934204, 0.225261852145195, 0.08893085271120071], [0.3165837526321411, 0.3273182213306427, 0.17573128640651703, 0.18036672472953796], [0.8309136033058167, 0.07908937335014343, 0.04280461370944977, 0.04719245061278343], [0.4666581153869629, 0.46729782223701477, 0.016177279874682426, 0.049866776913404465]]]","[0.9157042503356934, 0.8309136033058167]","[2, 2]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.22519269585609436, 0.5208051204681396, 0.1535881757736206, 0.1004139706492424], [0.16443364322185516, 0.5590101480484009, 0.040999334305524826, 0.23555691540241241], [0.6114453077316284, 0.3789632022380829, 0.004281207919120789, 0.0053102970123291016], [0.21601954102516174, 0.7764313220977783, 6.303425470832735e-05, 0.007486074697226286]], [[0.1551377773284912, 0.7557910084724426, 0.08455374836921692, 0.004517606925219297], [0.10785405337810516, 0.823961615562439, 0.05986831337213516, 0.008316016755998135], [0.567369818687439, 0.39904093742370605, 0.029228119179606438, 0.004361079074442387], [0.11836680769920349, 0.8758180737495422, 0.004103332292288542, 0.0017118019750341773]]]","[0.7764313220977783, 0.8758180737495422]","[3, 3]","[1, 1]"
