transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.540878415107727, 0.11772048473358154, 0.3183635473251343, 0.02303750067949295], [0.5536477565765381, 0.1531289666891098, 0.18630273640155792, 0.106920525431633], [0.8856379985809326, 0.10429858416318893, 0.006710958667099476, 0.003352509345859289], [0.7547997832298279, 0.23198600113391876, 0.004213410895317793, 0.009000713936984539]], [[0.21778245270252228, 0.4589870572090149, 0.23127572238445282, 0.09195484220981598], [0.1672973781824112, 0.4882304072380066, 0.21364104747772217, 0.13083113729953766], [0.5680302977561951, 0.24068769812583923, 0.05012034624814987, 0.14116166532039642], [0.20431844890117645, 0.7509033679962158, 0.0010371950920671225, 0.043740998953580856]]]","[0.8856379985809326, 0.7509033679962158]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.540878415107727, 0.11772048473358154, 0.3183635473251343, 0.02303750067949295], [0.5536477565765381, 0.1531289666891098, 0.18630273640155792, 0.106920525431633], [0.8856379985809326, 0.10429858416318893, 0.006710958667099476, 0.003352509345859289], [0.7547997832298279, 0.23198600113391876, 0.004213410895317793, 0.009000713936984539]], [[0.21778245270252228, 0.4589870572090149, 0.23127572238445282, 0.09195484220981598], [0.1672973781824112, 0.4882304072380066, 0.21364104747772217, 0.13083113729953766], [0.5680302977561951, 0.24068769812583923, 0.05012034624814987, 0.14116166532039642], [0.20431844890117645, 0.7509033679962158, 0.0010371950920671225, 0.043740998953580856]]]","[0.8856379985809326, 0.7509033679962158]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.540878415107727, 0.11772048473358154, 0.3183635473251343, 0.02303750067949295], [0.5536477565765381, 0.1531289666891098, 0.18630273640155792, 0.106920525431633], [0.8856379985809326, 0.10429858416318893, 0.006710958667099476, 0.003352509345859289], [0.7547997832298279, 0.23198600113391876, 0.004213410895317793, 0.009000713936984539]], [[0.21778245270252228, 0.4589870572090149, 0.23127572238445282, 0.09195484220981598], [0.1672973781824112, 0.4882304072380066, 0.21364104747772217, 0.13083113729953766], [0.5680302977561951, 0.24068769812583923, 0.05012034624814987, 0.14116166532039642], [0.20431844890117645, 0.7509033679962158, 0.0010371950920671225, 0.043740998953580856]]]","[0.8856379985809326, 0.7509033679962158]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.540878415107727, 0.11772048473358154, 0.3183635473251343, 0.02303750067949295], [0.5536477565765381, 0.1531289666891098, 0.18630273640155792, 0.106920525431633], [0.8856379985809326, 0.10429858416318893, 0.006710958667099476, 0.003352509345859289], [0.7547997832298279, 0.23198600113391876, 0.004213410895317793, 0.009000713936984539]], [[0.21778245270252228, 0.4589870572090149, 0.23127572238445282, 0.09195484220981598], [0.1672973781824112, 0.4882304072380066, 0.21364104747772217, 0.13083113729953766], [0.5680302977561951, 0.24068769812583923, 0.05012034624814987, 0.14116166532039642], [0.20431844890117645, 0.7509033679962158, 0.0010371950920671225, 0.043740998953580856]]]","[0.8856379985809326, 0.7509033679962158]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.28477615118026733, 0.45797839760780334, 0.16762056946754456, 0.08962484449148178], [0.20802322030067444, 0.42513278126716614, 0.06999991834163666, 0.2968440651893616], [0.5247326493263245, 0.45661401748657227, 0.003976183477789164, 0.014677119441330433], [0.29720303416252136, 0.674950897693634, 0.0016590349841862917, 0.02618708834052086]], [[0.05652306601405144, 0.880221962928772, 0.06002509221434593, 0.0032298946753144264], [0.04175954684615135, 0.9004932641983032, 0.053327519446611404, 0.004419658798724413], [0.2351401448249817, 0.7362039089202881, 0.020747670903801918, 0.007908297702670097], [0.0354735404253006, 0.9633185863494873, 0.00018007664766628295, 0.001027771388180554]]]","[0.674950897693634, 0.9633185863494873]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5406699180603027, 0.11779158562421799, 0.31847241520881653, 0.0230660792440176], [0.5537851452827454, 0.15328553318977356, 0.18609723448753357, 0.10683204233646393], [0.8857675790786743, 0.1041620522737503, 0.006710801739245653, 0.0033595615532249212], [0.7560135722160339, 0.23083218932151794, 0.004202244337648153, 0.008951999247074127]], [[0.2175661027431488, 0.4590959846973419, 0.23135314881801605, 0.09198479354381561], [0.16723912954330444, 0.48840877413749695, 0.2135855108499527, 0.13076664507389069], [0.5682443380355835, 0.24045799672603607, 0.05008331686258316, 0.14121443033218384], [0.20566514134407043, 0.7492260932922363, 0.0010442232014611363, 0.0440644770860672]]]","[0.8857675790786743, 0.7492260932922363]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5406699180603027, 0.11779158562421799, 0.31847241520881653, 0.0230660792440176], [0.5537851452827454, 0.15328553318977356, 0.18609723448753357, 0.10683204233646393], [0.8857675790786743, 0.1041620522737503, 0.006710801739245653, 0.0033595615532249212], [0.7560135722160339, 0.23083218932151794, 0.004202244337648153, 0.008951999247074127]], [[0.2175661027431488, 0.4590959846973419, 0.23135314881801605, 0.09198479354381561], [0.16723912954330444, 0.48840877413749695, 0.2135855108499527, 0.13076664507389069], [0.5682443380355835, 0.24045799672603607, 0.05008331686258316, 0.14121443033218384], [0.20566514134407043, 0.7492260932922363, 0.0010442232014611363, 0.0440644770860672]]]","[0.8857675790786743, 0.7492260932922363]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5406699180603027, 0.11779158562421799, 0.31847241520881653, 0.0230660792440176], [0.5537851452827454, 0.15328553318977356, 0.18609723448753357, 0.10683204233646393], [0.8857675790786743, 0.1041620522737503, 0.006710801739245653, 0.0033595615532249212], [0.7560135722160339, 0.23083218932151794, 0.004202244337648153, 0.008951999247074127]], [[0.2175661027431488, 0.4590959846973419, 0.23135314881801605, 0.09198479354381561], [0.16723912954330444, 0.48840877413749695, 0.2135855108499527, 0.13076664507389069], [0.5682443380355835, 0.24045799672603607, 0.05008331686258316, 0.14121443033218384], [0.20566514134407043, 0.7492260932922363, 0.0010442232014611363, 0.0440644770860672]]]","[0.8857675790786743, 0.7492260932922363]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5406699180603027, 0.11779158562421799, 0.31847241520881653, 0.0230660792440176], [0.5537851452827454, 0.15328553318977356, 0.18609723448753357, 0.10683204233646393], [0.8857675790786743, 0.1041620522737503, 0.006710801739245653, 0.0033595615532249212], [0.7560135722160339, 0.23083218932151794, 0.004202244337648153, 0.008951999247074127]], [[0.2175661027431488, 0.4590959846973419, 0.23135314881801605, 0.09198479354381561], [0.16723912954330444, 0.48840877413749695, 0.2135855108499527, 0.13076664507389069], [0.5682443380355835, 0.24045799672603607, 0.05008331686258316, 0.14121443033218384], [0.20566514134407043, 0.7492260932922363, 0.0010442232014611363, 0.0440644770860672]]]","[0.8857675790786743, 0.7492260932922363]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.28457099199295044, 0.45810139179229736, 0.1676217019557953, 0.0897059217095375], [0.20804086327552795, 0.4254979193210602, 0.06991127133369446, 0.29654988646507263], [0.5250668525695801, 0.4562399387359619, 0.003978040535002947, 0.014715204015374184], [0.2985841929912567, 0.6736317873001099, 0.0016596580389887094, 0.026124397292733192]], [[0.056457094848155975, 0.8802777528762817, 0.06003475561738014, 0.0032303857151418924], [0.041732557117938995, 0.9005534648895264, 0.05329775810241699, 0.004416162148118019], [0.23537617921829224, 0.7359623312950134, 0.020745331421494484, 0.007916211150586605], [0.035775646567344666, 0.9630053639411926, 0.0001816436561057344, 0.001037352834828198]]]","[0.6736317873001099, 0.9630053639411926]","[3, 3]","[1, 1]"
