transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5459160804748535, 0.11439014226198196, 0.3167484700679779, 0.022945310920476913], [0.555988609790802, 0.1454584300518036, 0.1954837143421173, 0.10306930541992188], [0.8805689215660095, 0.10810241848230362, 0.006488518789410591, 0.004840009845793247], [0.7792701125144958, 0.20648618042469025, 0.004277893807739019, 0.009965846315026283]], [[0.19209682941436768, 0.48357290029525757, 0.23174038529396057, 0.09258987754583359], [0.15282873809337616, 0.5049377083778381, 0.22112150490283966, 0.12111208587884903], [0.49908584356307983, 0.28330230712890625, 0.05022244155406952, 0.1673893928527832], [0.18492281436920166, 0.765334963798523, 0.0007285191095434129, 0.04901362955570221]]]","[0.8805689215660095, 0.765334963798523]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5459160804748535, 0.11439014226198196, 0.3167484700679779, 0.022945310920476913], [0.555988609790802, 0.1454584300518036, 0.1954837143421173, 0.10306930541992188], [0.8805689215660095, 0.10810241848230362, 0.006488518789410591, 0.004840009845793247], [0.7792701125144958, 0.20648618042469025, 0.004277893807739019, 0.009965846315026283]], [[0.19209682941436768, 0.48357290029525757, 0.23174038529396057, 0.09258987754583359], [0.15282873809337616, 0.5049377083778381, 0.22112150490283966, 0.12111208587884903], [0.49908584356307983, 0.28330230712890625, 0.05022244155406952, 0.1673893928527832], [0.18492281436920166, 0.765334963798523, 0.0007285191095434129, 0.04901362955570221]]]","[0.8805689215660095, 0.765334963798523]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5459160804748535, 0.11439014226198196, 0.3167484700679779, 0.022945310920476913], [0.555988609790802, 0.1454584300518036, 0.1954837143421173, 0.10306930541992188], [0.8805689215660095, 0.10810241848230362, 0.006488518789410591, 0.004840009845793247], [0.7792701125144958, 0.20648618042469025, 0.004277893807739019, 0.009965846315026283]], [[0.19209682941436768, 0.48357290029525757, 0.23174038529396057, 0.09258987754583359], [0.15282873809337616, 0.5049377083778381, 0.22112150490283966, 0.12111208587884903], [0.49908584356307983, 0.28330230712890625, 0.05022244155406952, 0.1673893928527832], [0.18492281436920166, 0.765334963798523, 0.0007285191095434129, 0.04901362955570221]]]","[0.8805689215660095, 0.765334963798523]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5459160804748535, 0.11439014226198196, 0.3167484700679779, 0.022945310920476913], [0.555988609790802, 0.1454584300518036, 0.1954837143421173, 0.10306930541992188], [0.8805689215660095, 0.10810241848230362, 0.006488518789410591, 0.004840009845793247], [0.7792701125144958, 0.20648618042469025, 0.004277893807739019, 0.009965846315026283]], [[0.19209682941436768, 0.48357290029525757, 0.23174038529396057, 0.09258987754583359], [0.15282873809337616, 0.5049377083778381, 0.22112150490283966, 0.12111208587884903], [0.49908584356307983, 0.28330230712890625, 0.05022244155406952, 0.1673893928527832], [0.18492281436920166, 0.765334963798523, 0.0007285191095434129, 0.04901362955570221]]]","[0.8805689215660095, 0.765334963798523]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.29077622294425964, 0.4502052962779999, 0.16871261596679688, 0.0903058871626854], [0.21484515070915222, 0.4153244197368622, 0.07553882896900177, 0.2942916452884674], [0.5114842653274536, 0.46397361159324646, 0.003768898779526353, 0.02077323943376541], [0.32702264189720154, 0.6402797102928162, 0.0017952300840988755, 0.030902469530701637]], [[0.047910239547491074, 0.8911669254302979, 0.057797618210315704, 0.0031252349726855755], [0.037082161754369736, 0.9052881002426147, 0.05365263670682907, 0.003977027256041765], [0.18725323677062988, 0.7854041457176208, 0.01884308084845543, 0.00849949475377798], [0.03162485733628273, 0.9671160578727722, 0.00012458879791665822, 0.0011343994410708547]]]","[0.6402797102928162, 0.9671160578727722]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5457326173782349, 0.11445046961307526, 0.3168496787548065, 0.022967254742980003], [0.5561097264289856, 0.14555850625038147, 0.19531673192977905, 0.10301496088504791], [0.8806588053703308, 0.10800714790821075, 0.006488902494311333, 0.0048451595939695835], [0.7802548408508301, 0.20555955171585083, 0.004269842989742756, 0.009915707632899284]], [[0.1919412612915039, 0.4836758077144623, 0.23174190521240234, 0.09264112263917923], [0.15279875695705414, 0.5050344467163086, 0.22105444967746735, 0.12111236155033112], [0.49923691153526306, 0.28311610221862793, 0.05020371079444885, 0.16744324564933777], [0.18607060611248016, 0.7638407945632935, 0.0007332601235248148, 0.04935528337955475]]]","[0.8806588053703308, 0.7638407945632935]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5457326173782349, 0.11445046961307526, 0.3168496787548065, 0.022967254742980003], [0.5561097264289856, 0.14555850625038147, 0.19531673192977905, 0.10301496088504791], [0.8806588053703308, 0.10800714790821075, 0.006488902494311333, 0.0048451595939695835], [0.7802548408508301, 0.20555955171585083, 0.004269842989742756, 0.009915707632899284]], [[0.1919412612915039, 0.4836758077144623, 0.23174190521240234, 0.09264112263917923], [0.15279875695705414, 0.5050344467163086, 0.22105444967746735, 0.12111236155033112], [0.49923691153526306, 0.28311610221862793, 0.05020371079444885, 0.16744324564933777], [0.18607060611248016, 0.7638407945632935, 0.0007332601235248148, 0.04935528337955475]]]","[0.8806588053703308, 0.7638407945632935]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5457326173782349, 0.11445046961307526, 0.3168496787548065, 0.022967254742980003], [0.5561097264289856, 0.14555850625038147, 0.19531673192977905, 0.10301496088504791], [0.8806588053703308, 0.10800714790821075, 0.006488902494311333, 0.0048451595939695835], [0.7802548408508301, 0.20555955171585083, 0.004269842989742756, 0.009915707632899284]], [[0.1919412612915039, 0.4836758077144623, 0.23174190521240234, 0.09264112263917923], [0.15279875695705414, 0.5050344467163086, 0.22105444967746735, 0.12111236155033112], [0.49923691153526306, 0.28311610221862793, 0.05020371079444885, 0.16744324564933777], [0.18607060611248016, 0.7638407945632935, 0.0007332601235248148, 0.04935528337955475]]]","[0.8806588053703308, 0.7638407945632935]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5457326173782349, 0.11445046961307526, 0.3168496787548065, 0.022967254742980003], [0.5561097264289856, 0.14555850625038147, 0.19531673192977905, 0.10301496088504791], [0.8806588053703308, 0.10800714790821075, 0.006488902494311333, 0.0048451595939695835], [0.7802548408508301, 0.20555955171585083, 0.004269842989742756, 0.009915707632899284]], [[0.1919412612915039, 0.4836758077144623, 0.23174190521240234, 0.09264112263917923], [0.15279875695705414, 0.5050344467163086, 0.22105444967746735, 0.12111236155033112], [0.49923691153526306, 0.28311610221862793, 0.05020371079444885, 0.16744324564933777], [0.18607060611248016, 0.7638407945632935, 0.0007332601235248148, 0.04935528337955475]]]","[0.8806588053703308, 0.7638407945632935]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2905971109867096, 0.4503166377544403, 0.16871927678585052, 0.0903669148683548], [0.21486768126487732, 0.4155632555484772, 0.07546578347682953, 0.2941032946109772], [0.5117074847221375, 0.46371978521347046, 0.0037703821435570717, 0.020802289247512817], [0.32829564809799194, 0.6390800476074219, 0.001796554890461266, 0.0308277178555727]], [[0.04786411300301552, 0.8912202715873718, 0.057789143174886703, 0.003126487834379077], [0.03706933185458183, 0.9053258299827576, 0.05362831801176071, 0.00397644005715847], [0.18739686906337738, 0.7852521538734436, 0.018844792619347572, 0.008506173267960548], [0.031874798238277435, 0.9668553471565247, 0.0001256110263057053, 0.0011442332761362195]]]","[0.6390800476074219, 0.9668553471565247]","[3, 3]","[1, 1]"
