transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5562071800231934, 0.10152357071638107, 0.3046477138996124, 0.037621475756168365], [0.55980384349823, 0.11696185916662216, 0.27162933349609375, 0.051604975014925], [0.7583545446395874, 0.104689821600914, 0.09985047578811646, 0.03710515797138214], [0.7283645868301392, 0.11927832663059235, 0.1109720766544342, 0.041384972631931305]], [[0.11240142583847046, 0.48954474925994873, 0.11341831088066101, 0.28463539481163025], [0.10401565581560135, 0.5250366926193237, 0.10584348440170288, 0.265104204416275], [0.18809600174427032, 0.3141781985759735, 0.02286922000348568, 0.47485649585723877], [0.11511000245809555, 0.5815580487251282, 0.01518187578767538, 0.2881500720977783]]]","[0.7583545446395874, 0.5815580487251282]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5562071800231934, 0.10152357071638107, 0.3046477138996124, 0.037621475756168365], [0.55980384349823, 0.11696185916662216, 0.27162933349609375, 0.051604975014925], [0.7583545446395874, 0.104689821600914, 0.09985047578811646, 0.03710515797138214], [0.7283645868301392, 0.11927832663059235, 0.1109720766544342, 0.041384972631931305]], [[0.11240142583847046, 0.48954474925994873, 0.11341831088066101, 0.28463539481163025], [0.10401565581560135, 0.5250366926193237, 0.10584348440170288, 0.265104204416275], [0.18809600174427032, 0.3141781985759735, 0.02286922000348568, 0.47485649585723877], [0.11511000245809555, 0.5815580487251282, 0.01518187578767538, 0.2881500720977783]]]","[0.7583545446395874, 0.5815580487251282]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5562071800231934, 0.10152357071638107, 0.3046477138996124, 0.037621475756168365], [0.55980384349823, 0.11696185916662216, 0.27162933349609375, 0.051604975014925], [0.7583545446395874, 0.104689821600914, 0.09985047578811646, 0.03710515797138214], [0.7283645868301392, 0.11927832663059235, 0.1109720766544342, 0.041384972631931305]], [[0.11240142583847046, 0.48954474925994873, 0.11341831088066101, 0.28463539481163025], [0.10401565581560135, 0.5250366926193237, 0.10584348440170288, 0.265104204416275], [0.18809600174427032, 0.3141781985759735, 0.02286922000348568, 0.47485649585723877], [0.11511000245809555, 0.5815580487251282, 0.01518187578767538, 0.2881500720977783]]]","[0.7583545446395874, 0.5815580487251282]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5562071800231934, 0.10152357071638107, 0.3046477138996124, 0.037621475756168365], [0.55980384349823, 0.11696185916662216, 0.27162933349609375, 0.051604975014925], [0.7583545446395874, 0.104689821600914, 0.09985047578811646, 0.03710515797138214], [0.7283645868301392, 0.11927832663059235, 0.1109720766544342, 0.041384972631931305]], [[0.11240142583847046, 0.48954474925994873, 0.11341831088066101, 0.28463539481163025], [0.10401565581560135, 0.5250366926193237, 0.10584348440170288, 0.265104204416275], [0.18809600174427032, 0.3141781985759735, 0.02286922000348568, 0.47485649585723877], [0.11511000245809555, 0.5815580487251282, 0.01518187578767538, 0.2881500720977783]]]","[0.7583545446395874, 0.5815580487251282]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2944444417953491, 0.39712074398994446, 0.16127410531044006, 0.1471606343984604], [0.2695274353027344, 0.41610249876976013, 0.13078074157238007, 0.1835893839597702], [0.3978908658027649, 0.405868262052536, 0.05238920822739601, 0.1438516527414322], [0.3594222962856293, 0.4349173605442047, 0.05476081371307373, 0.1508994996547699]], [[0.028957385569810867, 0.9318991899490356, 0.029219362884759903, 0.009924016892910004], [0.025214308872818947, 0.9404311180114746, 0.02565738558769226, 0.008697126060724258], [0.07243626564741135, 0.894008219242096, 0.008806995116174221, 0.024748560041189194], [0.02577212080359459, 0.962097704410553, 0.0033990878146141768, 0.008731057867407799]]]","[0.4349173605442047, 0.962097704410553]","[3, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5561653971672058, 0.10152208805084229, 0.3046905994415283, 0.037621963769197464], [0.5598247051239014, 0.11696609854698181, 0.2715955078601837, 0.051613740622997284], [0.7583557367324829, 0.1046888455748558, 0.0998503789305687, 0.03710513561964035], [0.7290596961975098, 0.11896993219852448, 0.110692098736763, 0.04127831757068634]], [[0.1124000996351242, 0.48954978585243225, 0.1134173795580864, 0.28463274240493774], [0.10401375591754913, 0.5250447392463684, 0.10584177821874619, 0.2650997042655945], [0.18809781968593597, 0.3141712546348572, 0.022869572043418884, 0.47486135363578796], [0.11513909697532654, 0.5814485549926758, 0.015186597593128681, 0.28822579979896545]]]","[0.7583557367324829, 0.5814485549926758]","[2, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5561653971672058, 0.10152208805084229, 0.3046905994415283, 0.037621963769197464], [0.5598247051239014, 0.11696609854698181, 0.2715955078601837, 0.051613740622997284], [0.7583557367324829, 0.1046888455748558, 0.0998503789305687, 0.03710513561964035], [0.7290596961975098, 0.11896993219852448, 0.110692098736763, 0.04127831757068634]], [[0.1124000996351242, 0.48954978585243225, 0.1134173795580864, 0.28463274240493774], [0.10401375591754913, 0.5250447392463684, 0.10584177821874619, 0.2650997042655945], [0.18809781968593597, 0.3141712546348572, 0.022869572043418884, 0.47486135363578796], [0.11513909697532654, 0.5814485549926758, 0.015186597593128681, 0.28822579979896545]]]","[0.7583557367324829, 0.5814485549926758]","[2, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5561653971672058, 0.10152208805084229, 0.3046905994415283, 0.037621963769197464], [0.5598247051239014, 0.11696609854698181, 0.2715955078601837, 0.051613740622997284], [0.7583557367324829, 0.1046888455748558, 0.0998503789305687, 0.03710513561964035], [0.7290596961975098, 0.11896993219852448, 0.110692098736763, 0.04127831757068634]], [[0.1124000996351242, 0.48954978585243225, 0.1134173795580864, 0.28463274240493774], [0.10401375591754913, 0.5250447392463684, 0.10584177821874619, 0.2650997042655945], [0.18809781968593597, 0.3141712546348572, 0.022869572043418884, 0.47486135363578796], [0.11513909697532654, 0.5814485549926758, 0.015186597593128681, 0.28822579979896545]]]","[0.7583557367324829, 0.5814485549926758]","[2, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5561653971672058, 0.10152208805084229, 0.3046905994415283, 0.037621963769197464], [0.5598247051239014, 0.11696609854698181, 0.2715955078601837, 0.051613740622997284], [0.7583557367324829, 0.1046888455748558, 0.0998503789305687, 0.03710513561964035], [0.7290596961975098, 0.11896993219852448, 0.110692098736763, 0.04127831757068634]], [[0.1124000996351242, 0.48954978585243225, 0.1134173795580864, 0.28463274240493774], [0.10401375591754913, 0.5250447392463684, 0.10584177821874619, 0.2650997042655945], [0.18809781968593597, 0.3141712546348572, 0.022869572043418884, 0.47486135363578796], [0.11513909697532654, 0.5814485549926758, 0.015186597593128681, 0.28822579979896545]]]","[0.7583557367324829, 0.5814485549926758]","[2, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.29442331194877625, 0.3971163034439087, 0.16129738092422485, 0.1471630036830902], [0.2695266902446747, 0.4161009192466736, 0.13075920939445496, 0.18361319601535797], [0.3978927731513977, 0.40586578845977783, 0.052389323711395264, 0.14385206997394562], [0.3602367043495178, 0.43436121940612793, 0.05469422787427902, 0.15070785582065582]], [[0.02895679697394371, 0.9319004416465759, 0.02921886369585991, 0.009923831559717655], [0.025213509798049927, 0.9404329061508179, 0.02565664052963257, 0.00869686808437109], [0.0724383145570755, 0.8940051198005676, 0.008807295933365822, 0.02474926970899105], [0.025783052667975426, 0.9620813727378845, 0.0034007292706519365, 0.008734849281609058]]]","[0.43436121940612793, 0.9620813727378845]","[3, 3]","[1, 1]"
