iter,t,j,argmax_state,max_prob
,145,0,1,0.6013235
,145,1,1,0.6715317
,145,2,3,1.0
,145,3,1,0.68291444
,146,0,3,1.0
,146,1,0,0.663113
,146,2,0,0.81406236
,146,3,1,0.6114855
,147,0,1,0.6755889
,147,1,2,1.0
,147,2,0,0.5641899
,147,3,1,0.6742344
,148,0,1,0.608495
,148,1,0,0.9417235
,148,2,3,1.0
,148,3,1,0.5970877
,149,0,1,0.5937868
,149,1,3,1.0
,149,2,0,0.8097133
,149,3,0,0.6579076
,150,0,0,0.65763754
,150,1,0,0.8095025
,150,2,1,0.5873072
,150,3,2,0.99850124
,151,0,2,1.0
,151,1,1,0.5876094
,151,2,1,0.6055572
,151,3,0,0.95020413
,152,0,0,0.9422417
,152,1,1,0.60786116
,152,2,1,0.6086713
,152,3,2,0.99893886
,153,0,3,1.0
,153,1,1,0.67541146
,153,2,1,0.67544323
,153,3,0,0.6842843
,154,0,0,0.54486436
,154,1,1,0.67789817
,154,2,1,0.6779148
,154,3,2,1.0
,155,0,3,1.0
,155,1,1,0.61106086
,155,2,1,0.6114326
,155,3,0,0.9520527
,156,0,0,0.58275354
,156,1,1,0.6656454
,156,2,1,0.674598
,156,3,2,1.0
,157,0,2,0.91098034
,157,1,0,0.61550677
,157,2,1,0.59924275
,157,3,0,0.8659953
,158,0,0,0.8672248
,158,1,3,1.0
,158,2,0,0.6191367
,158,3,1,0.5843011
,159,0,0,0.68578595
,159,1,0,0.80823153
,159,2,3,1.0
,159,3,1,0.6068635
,160,0,2,1.0
,160,1,1,0.6589525
,160,2,0,0.5451441
,160,3,1,0.67442656
,161,0,0,0.9520475
,161,1,1,0.61018676
,161,2,3,1.0
,161,3,1,0.6004
,162,0,2,1.0
,162,1,1,0.66535854
,162,2,1,0.675131
,162,3,0,0.5875718
,163,0,0,0.8659468
,163,1,0,0.6154887
,163,2,1,0.59716827
,163,3,2,1.0
,164,0,1,0.586034
,164,1,3,1.0
,164,2,0,0.66637695
,164,3,0,0.86955714
,165,0,1,0.6623589
,165,1,1,0.67566526
,165,2,2,1.0
,165,3,0,0.56660014
,166,0,0,0.66349643
,166,1,1,0.6107019
,166,2,0,0.8694968
,166,3,3,1.0
,167,0,2,1.0
,167,1,1,0.66332257
,167,2,0,0.56659627
,167,3,1,0.67568505
,168,0,0,0.8694964
,168,1,0,0.6634586
,168,2,3,1.0
,168,3,1,0.6111604
,169,0,0,0.5665776
,169,1,2,1.0
,169,2,1,0.6757043
,169,3,1,0.6743552
,170,0,3,1.0
,170,1,0,0.95204693
,170,2,1,0.61133945
,170,3,1,0.6004035
,171,0,1,0.66628206
,171,1,2,0.99999917
,171,2,1,0.6747802
,171,3,0,0.58756334
,172,0,0,0.615443
,172,1,0,0.8659282
,172,2,1,0.6095175
,172,3,2,1.0
,173,0,3,1.0
,173,1,1,0.5867427
,173,2,1,0.6078102
,173,3,0,0.9423461
,174,0,0,0.5965753
,174,1,1,0.6746261
,174,2,1,0.6653747
,174,3,3,1.0
,175,0,2,1.0
,175,1,1,0.67745
,175,2,0,0.5845393
,175,3,1,0.66644824
,176,0,0,0.87083566
,176,1,1,0.6090038
,176,2,2,1.0
,176,3,0,0.6154338
,177,0,0,0.6399835
,177,1,1,0.59378594
,177,2,0,0.8664721
,177,3,3,1.0
,178,0,3,1.0
,178,1,0,0.6581302
,178,2,1,0.57382727
,178,3,0,0.8100822
,179,0,0,0.8094473
,179,1,2,1.0
,179,2,0,0.61973715
,179,3,1,0.5748029
,180,0,1,0.5890713
,180,1,0,0.86955655
,180,2,3,1.0
,180,3,0,0.6673106
,181,0,1,0.67385083
,181,1,0,0.5665875
,181,2,1,0.6662251
,181,3,2,1.0
,182,0,1,0.60883224
,182,1,3,1.0
,182,2,0,0.6159968
,182,3,0,0.86640316
,183,0,1,0.60583985
,183,1,0,0.9263202
,183,2,3,1.0
,183,3,1,0.57398736
,184,0,1,0.60613483
,184,1,2,1.0
,184,2,0,0.8170465
,184,3,0,0.6196735
,185,0,1,0.6050329
,185,1,0,0.8719047
,185,2,0,0.6754724
,185,3,3,1.0
,186,0,1,0.5941398
,186,1,0,0.6773053
,186,2,2,0.99978876
,186,3,0,0.8098128
,187,0,0,0.65761036
,187,1,2,1.0
,187,2,0,0.8660444
,187,3,1,0.5769754
,188,0,2,1.0
,188,1,0,0.87171656
,188,2,1,0.58475435
