transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5418572425842285, 0.1353277564048767, 0.27829042077064514, 0.04452455788850784], [0.5211047530174255, 0.13754969835281372, 0.2828536629676819, 0.05849186331033707], [0.8374537825584412, 0.1462174952030182, 0.011132392100989819, 0.0051962994039058685], [0.8651719093322754, 0.12625031173229218, 0.004135965835303068, 0.004441811703145504]], [[0.15462711453437805, 0.5174952745437622, 0.25122180581092834, 0.07665587961673737], [0.14862753450870514, 0.5107841491699219, 0.2666330337524414, 0.073955237865448], [0.24367420375347137, 0.6866987943649292, 0.0006023848545737565, 0.06902462244033813], [0.6921610832214355, 0.14673854410648346, 0.000897501886356622, 0.16020287573337555]]]","[0.8651719093322754, 0.6921610832214355]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5418572425842285, 0.1353277564048767, 0.27829042077064514, 0.04452455788850784], [0.5211047530174255, 0.13754969835281372, 0.2828536629676819, 0.05849186331033707], [0.8374537825584412, 0.1462174952030182, 0.011132392100989819, 0.0051962994039058685], [0.8651719093322754, 0.12625031173229218, 0.004135965835303068, 0.004441811703145504]], [[0.15462711453437805, 0.5174952745437622, 0.25122180581092834, 0.07665587961673737], [0.14862753450870514, 0.5107841491699219, 0.2666330337524414, 0.073955237865448], [0.24367420375347137, 0.6866987943649292, 0.0006023848545737565, 0.06902462244033813], [0.6921610832214355, 0.14673854410648346, 0.000897501886356622, 0.16020287573337555]]]","[0.8651719093322754, 0.6921610832214355]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5418572425842285, 0.1353277564048767, 0.27829042077064514, 0.04452455788850784], [0.5211047530174255, 0.13754969835281372, 0.2828536629676819, 0.05849186331033707], [0.8374537825584412, 0.1462174952030182, 0.011132392100989819, 0.0051962994039058685], [0.8651719093322754, 0.12625031173229218, 0.004135965835303068, 0.004441811703145504]], [[0.15462711453437805, 0.5174952745437622, 0.25122180581092834, 0.07665587961673737], [0.14862753450870514, 0.5107841491699219, 0.2666330337524414, 0.073955237865448], [0.24367420375347137, 0.6866987943649292, 0.0006023848545737565, 0.06902462244033813], [0.6921610832214355, 0.14673854410648346, 0.000897501886356622, 0.16020287573337555]]]","[0.8651719093322754, 0.6921610832214355]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5418572425842285, 0.1353277564048767, 0.27829042077064514, 0.04452455788850784], [0.5211047530174255, 0.13754969835281372, 0.2828536629676819, 0.05849186331033707], [0.8374537825584412, 0.1462174952030182, 0.011132392100989819, 0.0051962994039058685], [0.8651719093322754, 0.12625031173229218, 0.004135965835303068, 0.004441811703145504]], [[0.15462711453437805, 0.5174952745437622, 0.25122180581092834, 0.07665587961673737], [0.14862753450870514, 0.5107841491699219, 0.2666330337524414, 0.073955237865448], [0.24367420375347137, 0.6866987943649292, 0.0006023848545737565, 0.06902462244033813], [0.6921610832214355, 0.14673854410648346, 0.000897501886356622, 0.16020287573337555]]]","[0.8651719093322754, 0.6921610832214355]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2521337568759918, 0.4652881324291229, 0.12949243187904358, 0.15308569371700287], [0.23134295642375946, 0.45121118426322937, 0.1255720853805542, 0.19187378883361816], [0.4256671071052551, 0.5491583347320557, 0.005658453330397606, 0.019516069442033768], [0.4714834690093994, 0.5083765387535095, 0.002253931947052479, 0.01788598857820034]], [[0.036468442529439926, 0.9018347263336182, 0.059250082820653915, 0.0024467427283525467], [0.03539186716079712, 0.8987328410148621, 0.06349188089370728, 0.002383331535384059], [0.04573744162917137, 0.952396035194397, 0.0001130670279962942, 0.0017533855279907584], [0.38474783301353455, 0.6027014851570129, 0.0004988897126168013, 0.012051757425069809]]]","[0.5491583347320557, 0.952396035194397]","[2, 2]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5418572425842285, 0.1353277564048767, 0.27829042077064514, 0.04452455788850784], [0.5211047530174255, 0.13754969835281372, 0.2828536629676819, 0.05849186331033707], [0.8374537825584412, 0.1462174952030182, 0.011132392100989819, 0.0051962994039058685], [0.8651719093322754, 0.12625031173229218, 0.004135965835303068, 0.004441811703145504]], [[0.15462711453437805, 0.5174952745437622, 0.25122180581092834, 0.07665587961673737], [0.14862753450870514, 0.5107841491699219, 0.2666330337524414, 0.073955237865448], [0.24367420375347137, 0.6866987943649292, 0.0006023848545737565, 0.06902462244033813], [0.6921610832214355, 0.14673854410648346, 0.000897501886356622, 0.16020287573337555]]]","[0.8651719093322754, 0.6921610832214355]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5418572425842285, 0.1353277564048767, 0.27829042077064514, 0.04452455788850784], [0.5211047530174255, 0.13754969835281372, 0.2828536629676819, 0.05849186331033707], [0.8374537825584412, 0.1462174952030182, 0.011132392100989819, 0.0051962994039058685], [0.8651719093322754, 0.12625031173229218, 0.004135965835303068, 0.004441811703145504]], [[0.15462711453437805, 0.5174952745437622, 0.25122180581092834, 0.07665587961673737], [0.14862753450870514, 0.5107841491699219, 0.2666330337524414, 0.073955237865448], [0.24367420375347137, 0.6866987943649292, 0.0006023848545737565, 0.06902462244033813], [0.6921610832214355, 0.14673854410648346, 0.000897501886356622, 0.16020287573337555]]]","[0.8651719093322754, 0.6921610832214355]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5418572425842285, 0.1353277564048767, 0.27829042077064514, 0.04452455788850784], [0.5211047530174255, 0.13754969835281372, 0.2828536629676819, 0.05849186331033707], [0.8374537825584412, 0.1462174952030182, 0.011132392100989819, 0.0051962994039058685], [0.8651719093322754, 0.12625031173229218, 0.004135965835303068, 0.004441811703145504]], [[0.15462711453437805, 0.5174952745437622, 0.25122180581092834, 0.07665587961673737], [0.14862753450870514, 0.5107841491699219, 0.2666330337524414, 0.073955237865448], [0.24367420375347137, 0.6866987943649292, 0.0006023848545737565, 0.06902462244033813], [0.6921610832214355, 0.14673854410648346, 0.000897501886356622, 0.16020287573337555]]]","[0.8651719093322754, 0.6921610832214355]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5418572425842285, 0.1353277564048767, 0.27829042077064514, 0.04452455788850784], [0.5211047530174255, 0.13754969835281372, 0.2828536629676819, 0.05849186331033707], [0.8374537825584412, 0.1462174952030182, 0.011132392100989819, 0.0051962994039058685], [0.8651719093322754, 0.12625031173229218, 0.004135965835303068, 0.004441811703145504]], [[0.15462711453437805, 0.5174952745437622, 0.25122180581092834, 0.07665587961673737], [0.14862753450870514, 0.5107841491699219, 0.2666330337524414, 0.073955237865448], [0.24367420375347137, 0.6866987943649292, 0.0006023848545737565, 0.06902462244033813], [0.6921610832214355, 0.14673854410648346, 0.000897501886356622, 0.16020287573337555]]]","[0.8651719093322754, 0.6921610832214355]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2521337568759918, 0.4652881324291229, 0.12949243187904358, 0.15308569371700287], [0.23134295642375946, 0.45121118426322937, 0.1255720853805542, 0.19187378883361816], [0.4256671071052551, 0.5491583347320557, 0.005658453330397606, 0.019516069442033768], [0.4714834690093994, 0.5083765387535095, 0.002253931947052479, 0.01788598857820034]], [[0.036468442529439926, 0.9018347263336182, 0.059250082820653915, 0.0024467427283525467], [0.03539186716079712, 0.8987328410148621, 0.06349188089370728, 0.002383331535384059], [0.04573744162917137, 0.952396035194397, 0.0001130670279962942, 0.0017533855279907584], [0.38474783301353455, 0.6027014851570129, 0.0004988897126168013, 0.012051757425069809]]]","[0.5491583347320557, 0.952396035194397]","[2, 2]","[1, 1]"
