transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5208057165145874, 0.16771118342876434, 0.26946544647216797, 0.042017631232738495], [0.4756271243095398, 0.16220735013484955, 0.30019357800483704, 0.06197193264961243], [0.7786452770233154, 0.20763535797595978, 0.011277064681053162, 0.002442274009808898], [0.8453521728515625, 0.14894986152648926, 0.004749687388539314, 0.0009483145549893379]], [[0.2794440686702728, 0.40485748648643494, 0.2382674664258957, 0.0774311050772667], [0.24611283838748932, 0.39353427290916443, 0.28480157256126404, 0.0755513533949852], [0.44976556301116943, 0.5064023733139038, 0.0014273501001298428, 0.0424046665430069], [0.8422414064407349, 0.14609980583190918, 1.426718426955631e-05, 0.011644547805190086]]]","[0.8453521728515625, 0.8422414064407349]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5208057165145874, 0.16771118342876434, 0.26946544647216797, 0.042017631232738495], [0.4756271243095398, 0.16220735013484955, 0.30019357800483704, 0.06197193264961243], [0.7786452770233154, 0.20763535797595978, 0.011277064681053162, 0.002442274009808898], [0.8453521728515625, 0.14894986152648926, 0.004749687388539314, 0.0009483145549893379]], [[0.2794440686702728, 0.40485748648643494, 0.2382674664258957, 0.0774311050772667], [0.24611283838748932, 0.39353427290916443, 0.28480157256126404, 0.0755513533949852], [0.44976556301116943, 0.5064023733139038, 0.0014273501001298428, 0.0424046665430069], [0.8422414064407349, 0.14609980583190918, 1.426718426955631e-05, 0.011644547805190086]]]","[0.8453521728515625, 0.8422414064407349]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5208057165145874, 0.16771118342876434, 0.26946544647216797, 0.042017631232738495], [0.4756271243095398, 0.16220735013484955, 0.30019357800483704, 0.06197193264961243], [0.7786452770233154, 0.20763535797595978, 0.011277064681053162, 0.002442274009808898], [0.8453521728515625, 0.14894986152648926, 0.004749687388539314, 0.0009483145549893379]], [[0.2794440686702728, 0.40485748648643494, 0.2382674664258957, 0.0774311050772667], [0.24611283838748932, 0.39353427290916443, 0.28480157256126404, 0.0755513533949852], [0.44976556301116943, 0.5064023733139038, 0.0014273501001298428, 0.0424046665430069], [0.8422414064407349, 0.14609980583190918, 1.426718426955631e-05, 0.011644547805190086]]]","[0.8453521728515625, 0.8422414064407349]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5208057165145874, 0.16771118342876434, 0.26946544647216797, 0.042017631232738495], [0.4756271243095398, 0.16220735013484955, 0.30019357800483704, 0.06197193264961243], [0.7786452770233154, 0.20763535797595978, 0.011277064681053162, 0.002442274009808898], [0.8453521728515625, 0.14894986152648926, 0.004749687388539314, 0.0009483145549893379]], [[0.2794440686702728, 0.40485748648643494, 0.2382674664258957, 0.0774311050772667], [0.24611283838748932, 0.39353427290916443, 0.28480157256126404, 0.0755513533949852], [0.44976556301116943, 0.5064023733139038, 0.0014273501001298428, 0.0424046665430069], [0.8422414064407349, 0.14609980583190918, 1.426718426955631e-05, 0.011644547805190086]]]","[0.8453521728515625, 0.8422414064407349]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2225695103406906, 0.5295913219451904, 0.11515770852565765, 0.13268150389194489], [0.1955467313528061, 0.49276912212371826, 0.12341994047164917, 0.18826425075531006], [0.33244216442108154, 0.6550383567810059, 0.004814733751118183, 0.00770476832985878], [0.43180713057518005, 0.5621874928474426, 0.0024261462967842817, 0.003579260315746069]], [[0.07939417660236359, 0.8499332070350647, 0.06769528239965439, 0.0029772829730063677], [0.07135801762342453, 0.8431018590927124, 0.08257546275854111, 0.002964571351185441], [0.10711846500635147, 0.8911747336387634, 0.00033994499244727194, 0.0013667929451912642], [0.43789854645729065, 0.5612747073173523, 7.417800588882528e-06, 0.0008193521061912179]]]","[0.6550383567810059, 0.8911747336387634]","[2, 2]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5208057165145874, 0.16771118342876434, 0.26946544647216797, 0.042017631232738495], [0.4756271243095398, 0.16220735013484955, 0.30019357800483704, 0.06197193264961243], [0.7786452770233154, 0.20763535797595978, 0.011277064681053162, 0.002442274009808898], [0.8453521728515625, 0.14894986152648926, 0.004749687388539314, 0.0009483145549893379]], [[0.2794440686702728, 0.40485748648643494, 0.2382674664258957, 0.0774311050772667], [0.24611283838748932, 0.39353427290916443, 0.28480157256126404, 0.0755513533949852], [0.44976556301116943, 0.5064023733139038, 0.0014273501001298428, 0.0424046665430069], [0.8422414064407349, 0.14609980583190918, 1.426718426955631e-05, 0.011644547805190086]]]","[0.8453521728515625, 0.8422414064407349]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5208057165145874, 0.16771118342876434, 0.26946544647216797, 0.042017631232738495], [0.4756271243095398, 0.16220735013484955, 0.30019357800483704, 0.06197193264961243], [0.7786452770233154, 0.20763535797595978, 0.011277064681053162, 0.002442274009808898], [0.8453521728515625, 0.14894986152648926, 0.004749687388539314, 0.0009483145549893379]], [[0.2794440686702728, 0.40485748648643494, 0.2382674664258957, 0.0774311050772667], [0.24611283838748932, 0.39353427290916443, 0.28480157256126404, 0.0755513533949852], [0.44976556301116943, 0.5064023733139038, 0.0014273501001298428, 0.0424046665430069], [0.8422414064407349, 0.14609980583190918, 1.426718426955631e-05, 0.011644547805190086]]]","[0.8453521728515625, 0.8422414064407349]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5208057165145874, 0.16771118342876434, 0.26946544647216797, 0.042017631232738495], [0.4756271243095398, 0.16220735013484955, 0.30019357800483704, 0.06197193264961243], [0.7786452770233154, 0.20763535797595978, 0.011277064681053162, 0.002442274009808898], [0.8453521728515625, 0.14894986152648926, 0.004749687388539314, 0.0009483145549893379]], [[0.2794440686702728, 0.40485748648643494, 0.2382674664258957, 0.0774311050772667], [0.24611283838748932, 0.39353427290916443, 0.28480157256126404, 0.0755513533949852], [0.44976556301116943, 0.5064023733139038, 0.0014273501001298428, 0.0424046665430069], [0.8422414064407349, 0.14609980583190918, 1.426718426955631e-05, 0.011644547805190086]]]","[0.8453521728515625, 0.8422414064407349]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5208057165145874, 0.16771118342876434, 0.26946544647216797, 0.042017631232738495], [0.4756271243095398, 0.16220735013484955, 0.30019357800483704, 0.06197193264961243], [0.7786452770233154, 0.20763535797595978, 0.011277064681053162, 0.002442274009808898], [0.8453521728515625, 0.14894986152648926, 0.004749687388539314, 0.0009483145549893379]], [[0.2794440686702728, 0.40485748648643494, 0.2382674664258957, 0.0774311050772667], [0.24611283838748932, 0.39353427290916443, 0.28480157256126404, 0.0755513533949852], [0.44976556301116943, 0.5064023733139038, 0.0014273501001298428, 0.0424046665430069], [0.8422414064407349, 0.14609980583190918, 1.426718426955631e-05, 0.011644547805190086]]]","[0.8453521728515625, 0.8422414064407349]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.2225695103406906, 0.5295913219451904, 0.11515770852565765, 0.13268150389194489], [0.1955467313528061, 0.49276912212371826, 0.12341994047164917, 0.18826425075531006], [0.33244216442108154, 0.6550383567810059, 0.004814733751118183, 0.00770476832985878], [0.43180713057518005, 0.5621874928474426, 0.0024261462967842817, 0.003579260315746069]], [[0.07939417660236359, 0.8499332070350647, 0.06769528239965439, 0.0029772829730063677], [0.07135801762342453, 0.8431018590927124, 0.08257546275854111, 0.002964571351185441], [0.10711846500635147, 0.8911747336387634, 0.00033994499244727194, 0.0013667929451912642], [0.43789854645729065, 0.5612747073173523, 7.417800588882528e-06, 0.0008193521061912179]]]","[0.6550383567810059, 0.8911747336387634]","[2, 2]","[1, 1]"
