transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5356966257095337, 0.14338430762290955, 0.2768905758857727, 0.04402848705649376], [0.5104150176048279, 0.14508597552776337, 0.2851268947124481, 0.05937209352850914], [0.8259428143501282, 0.15945392847061157, 0.011390251107513905, 0.0032130007166415453], [0.8632307648658752, 0.13032026588916779, 0.00453156279399991, 0.0019173906184732914]], [[0.18125028908252716, 0.49275702238082886, 0.2478197067975998, 0.07817289233207703], [0.17093630135059357, 0.48555147647857666, 0.2719600200653076, 0.07155222445726395], [0.30177900195121765, 0.643825113773346, 0.0004019478801637888, 0.05399394407868385], [0.7905651926994324, 0.13794554769992828, 0.00021521493908949196, 0.07127406448125839]]]","[0.8632307648658752, 0.7905651926994324]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5356966257095337, 0.14338430762290955, 0.2768905758857727, 0.04402848705649376], [0.5104150176048279, 0.14508597552776337, 0.2851268947124481, 0.05937209352850914], [0.8259428143501282, 0.15945392847061157, 0.011390251107513905, 0.0032130007166415453], [0.8632307648658752, 0.13032026588916779, 0.00453156279399991, 0.0019173906184732914]], [[0.18125028908252716, 0.49275702238082886, 0.2478197067975998, 0.07817289233207703], [0.17093630135059357, 0.48555147647857666, 0.2719600200653076, 0.07155222445726395], [0.30177900195121765, 0.643825113773346, 0.0004019478801637888, 0.05399394407868385], [0.7905651926994324, 0.13794554769992828, 0.00021521493908949196, 0.07127406448125839]]]","[0.8632307648658752, 0.7905651926994324]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5356966257095337, 0.14338430762290955, 0.2768905758857727, 0.04402848705649376], [0.5104150176048279, 0.14508597552776337, 0.2851268947124481, 0.05937209352850914], [0.8259428143501282, 0.15945392847061157, 0.011390251107513905, 0.0032130007166415453], [0.8632307648658752, 0.13032026588916779, 0.00453156279399991, 0.0019173906184732914]], [[0.18125028908252716, 0.49275702238082886, 0.2478197067975998, 0.07817289233207703], [0.17093630135059357, 0.48555147647857666, 0.2719600200653076, 0.07155222445726395], [0.30177900195121765, 0.643825113773346, 0.0004019478801637888, 0.05399394407868385], [0.7905651926994324, 0.13794554769992828, 0.00021521493908949196, 0.07127406448125839]]]","[0.8632307648658752, 0.7905651926994324]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5356966257095337, 0.14338430762290955, 0.2768905758857727, 0.04402848705649376], [0.5104150176048279, 0.14508597552776337, 0.2851268947124481, 0.05937209352850914], [0.8259428143501282, 0.15945392847061157, 0.011390251107513905, 0.0032130007166415453], [0.8632307648658752, 0.13032026588916779, 0.00453156279399991, 0.0019173906184732914]], [[0.18125028908252716, 0.49275702238082886, 0.2478197067975998, 0.07817289233207703], [0.17093630135059357, 0.48555147647857666, 0.2719600200653076, 0.07155222445726395], [0.30177900195121765, 0.643825113773346, 0.0004019478801637888, 0.05399394407868385], [0.7905651926994324, 0.13794554769992828, 0.00021521493908949196, 0.07127406448125839]]]","[0.8632307648658752, 0.7905651926994324]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.24378760159015656, 0.48215124011039734, 0.1260088086128235, 0.1480523943901062], [0.22131392359733582, 0.4648359417915344, 0.12362990528345108, 0.1902201920747757], [0.405015230178833, 0.5777574777603149, 0.0055854059755802155, 0.01164182461798191], [0.46790775656700134, 0.5219564437866211, 0.0024562994949519634, 0.007679502479732037]], [[0.044416915625333786, 0.8922601342201233, 0.06073031574487686, 0.0025926087982952595], [0.04230733588337898, 0.8879848122596741, 0.06731105595827103, 0.002396709518507123], [0.059560686349868774, 0.9389178156852722, 7.933058077469468e-05, 0.0014422043459489942], [0.4344448447227478, 0.5601361989974976, 0.00011826853733509779, 0.005300774704664946]]]","[0.5777574777603149, 0.9389178156852722]","[2, 2]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5356966257095337, 0.14338430762290955, 0.2768905758857727, 0.04402848705649376], [0.5104150176048279, 0.14508597552776337, 0.2851268947124481, 0.05937209352850914], [0.8259428143501282, 0.15945392847061157, 0.011390251107513905, 0.0032130007166415453], [0.8632307648658752, 0.13032026588916779, 0.00453156279399991, 0.0019173906184732914]], [[0.18125028908252716, 0.49275702238082886, 0.2478197067975998, 0.07817289233207703], [0.17093630135059357, 0.48555147647857666, 0.2719600200653076, 0.07155222445726395], [0.30177900195121765, 0.643825113773346, 0.0004019478801637888, 0.05399394407868385], [0.7905651926994324, 0.13794554769992828, 0.00021521493908949196, 0.07127406448125839]]]","[0.8632307648658752, 0.7905651926994324]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5356966257095337, 0.14338430762290955, 0.2768905758857727, 0.04402848705649376], [0.5104150176048279, 0.14508597552776337, 0.2851268947124481, 0.05937209352850914], [0.8259428143501282, 0.15945392847061157, 0.011390251107513905, 0.0032130007166415453], [0.8632307648658752, 0.13032026588916779, 0.00453156279399991, 0.0019173906184732914]], [[0.18125028908252716, 0.49275702238082886, 0.2478197067975998, 0.07817289233207703], [0.17093630135059357, 0.48555147647857666, 0.2719600200653076, 0.07155222445726395], [0.30177900195121765, 0.643825113773346, 0.0004019478801637888, 0.05399394407868385], [0.7905651926994324, 0.13794554769992828, 0.00021521493908949196, 0.07127406448125839]]]","[0.8632307648658752, 0.7905651926994324]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5356966257095337, 0.14338430762290955, 0.2768905758857727, 0.04402848705649376], [0.5104150176048279, 0.14508597552776337, 0.2851268947124481, 0.05937209352850914], [0.8259428143501282, 0.15945392847061157, 0.011390251107513905, 0.0032130007166415453], [0.8632307648658752, 0.13032026588916779, 0.00453156279399991, 0.0019173906184732914]], [[0.18125028908252716, 0.49275702238082886, 0.2478197067975998, 0.07817289233207703], [0.17093630135059357, 0.48555147647857666, 0.2719600200653076, 0.07155222445726395], [0.30177900195121765, 0.643825113773346, 0.0004019478801637888, 0.05399394407868385], [0.7905651926994324, 0.13794554769992828, 0.00021521493908949196, 0.07127406448125839]]]","[0.8632307648658752, 0.7905651926994324]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5356966257095337, 0.14338430762290955, 0.2768905758857727, 0.04402848705649376], [0.5104150176048279, 0.14508597552776337, 0.2851268947124481, 0.05937209352850914], [0.8259428143501282, 0.15945392847061157, 0.011390251107513905, 0.0032130007166415453], [0.8632307648658752, 0.13032026588916779, 0.00453156279399991, 0.0019173906184732914]], [[0.18125028908252716, 0.49275702238082886, 0.2478197067975998, 0.07817289233207703], [0.17093630135059357, 0.48555147647857666, 0.2719600200653076, 0.07155222445726395], [0.30177900195121765, 0.643825113773346, 0.0004019478801637888, 0.05399394407868385], [0.7905651926994324, 0.13794554769992828, 0.00021521493908949196, 0.07127406448125839]]]","[0.8632307648658752, 0.7905651926994324]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.24378760159015656, 0.48215124011039734, 0.1260088086128235, 0.1480523943901062], [0.22131392359733582, 0.4648359417915344, 0.12362990528345108, 0.1902201920747757], [0.405015230178833, 0.5777574777603149, 0.0055854059755802155, 0.01164182461798191], [0.46790775656700134, 0.5219564437866211, 0.0024562994949519634, 0.007679502479732037]], [[0.044416915625333786, 0.8922601342201233, 0.06073031574487686, 0.0025926087982952595], [0.04230733588337898, 0.8879848122596741, 0.06731105595827103, 0.002396709518507123], [0.059560686349868774, 0.9389178156852722, 7.933058077469468e-05, 0.0014422043459489942], [0.4344448447227478, 0.5601361989974976, 0.00011826853733509779, 0.005300774704664946]]]","[0.5777574777603149, 0.9389178156852722]","[2, 2]","[1, 1]"
