transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5318018794059753, 0.14867247641086578, 0.2758127450942993, 0.043712861835956573], [0.503585159778595, 0.14915208518505096, 0.2874850928783417, 0.059777598828077316], [0.8172578811645508, 0.1684739738702774, 0.0114042479544878, 0.002863858826458454], [0.8603226542472839, 0.13353323936462402, 0.004709988366812468, 0.0014340583002194762]], [[0.19908978044986725, 0.4764249324798584, 0.24615764617919922, 0.07832769304513931], [0.18488556146621704, 0.46925726532936096, 0.2740415930747986, 0.07181549817323685], [0.3361342251300812, 0.6133424639701843, 0.00045448762830346823, 0.05006876960396767], [0.8146074414253235, 0.13949629664421082, 0.00010365497291786596, 0.045792702585458755]]]","[0.8603226542472839, 0.8146074414253235]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5318018794059753, 0.14867247641086578, 0.2758127450942993, 0.043712861835956573], [0.503585159778595, 0.14915208518505096, 0.2874850928783417, 0.059777598828077316], [0.8172578811645508, 0.1684739738702774, 0.0114042479544878, 0.002863858826458454], [0.8603226542472839, 0.13353323936462402, 0.004709988366812468, 0.0014340583002194762]], [[0.19908978044986725, 0.4764249324798584, 0.24615764617919922, 0.07832769304513931], [0.18488556146621704, 0.46925726532936096, 0.2740415930747986, 0.07181549817323685], [0.3361342251300812, 0.6133424639701843, 0.00045448762830346823, 0.05006876960396767], [0.8146074414253235, 0.13949629664421082, 0.00010365497291786596, 0.045792702585458755]]]","[0.8603226542472839, 0.8146074414253235]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5318018794059753, 0.14867247641086578, 0.2758127450942993, 0.043712861835956573], [0.503585159778595, 0.14915208518505096, 0.2874850928783417, 0.059777598828077316], [0.8172578811645508, 0.1684739738702774, 0.0114042479544878, 0.002863858826458454], [0.8603226542472839, 0.13353323936462402, 0.004709988366812468, 0.0014340583002194762]], [[0.19908978044986725, 0.4764249324798584, 0.24615764617919922, 0.07832769304513931], [0.18488556146621704, 0.46925726532936096, 0.2740415930747986, 0.07181549817323685], [0.3361342251300812, 0.6133424639701843, 0.00045448762830346823, 0.05006876960396767], [0.8146074414253235, 0.13949629664421082, 0.00010365497291786596, 0.045792702585458755]]]","[0.8603226542472839, 0.8146074414253235]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5318018794059753, 0.14867247641086578, 0.2758127450942993, 0.043712861835956573], [0.503585159778595, 0.14915208518505096, 0.2874850928783417, 0.059777598828077316], [0.8172578811645508, 0.1684739738702774, 0.0114042479544878, 0.002863858826458454], [0.8603226542472839, 0.13353323936462402, 0.004709988366812468, 0.0014340583002194762]], [[0.19908978044986725, 0.4764249324798584, 0.24615764617919922, 0.07832769304513931], [0.18488556146621704, 0.46925726532936096, 0.2740415930747986, 0.07181549817323685], [0.3361342251300812, 0.6133424639701843, 0.00045448762830346823, 0.05006876960396767], [0.8146074414253235, 0.13949629664421082, 0.00010365497291786596, 0.045792702585458755]]]","[0.8603226542472839, 0.8146074414253235]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.23856598138809204, 0.49280843138694763, 0.1237294152379036, 0.14489611983299255], [0.2156807780265808, 0.4720160961151123, 0.12312715500593185, 0.18917596340179443], [0.3901575803756714, 0.5942957997322083, 0.005444366950541735, 0.010102324187755585], [0.4619644582271576, 0.5298166275024414, 0.002529105870053172, 0.005689878016710281]], [[0.0500706322491169, 0.8853552341461182, 0.06190809607505798, 0.0026660007424652576], [0.04697278141975403, 0.8809337615966797, 0.06962411850690842, 0.0024692921433597803], [0.06894513964653015, 0.9295718669891357, 9.322084224550053e-05, 0.0013898537727072835], [0.4399348795413971, 0.5566620826721191, 5.5979660828597844e-05, 0.00334693631157279]]]","[0.5942957997322083, 0.9295718669891357]","[2, 2]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5318018794059753, 0.14867247641086578, 0.2758127450942993, 0.043712861835956573], [0.503585159778595, 0.14915208518505096, 0.2874850928783417, 0.059777598828077316], [0.8172578811645508, 0.1684739738702774, 0.0114042479544878, 0.002863858826458454], [0.8603226542472839, 0.13353323936462402, 0.004709988366812468, 0.0014340583002194762]], [[0.19908978044986725, 0.4764249324798584, 0.24615764617919922, 0.07832769304513931], [0.18488556146621704, 0.46925726532936096, 0.2740415930747986, 0.07181549817323685], [0.3361342251300812, 0.6133424639701843, 0.00045448762830346823, 0.05006876960396767], [0.8146074414253235, 0.13949629664421082, 0.00010365497291786596, 0.045792702585458755]]]","[0.8603226542472839, 0.8146074414253235]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5318018794059753, 0.14867247641086578, 0.2758127450942993, 0.043712861835956573], [0.503585159778595, 0.14915208518505096, 0.2874850928783417, 0.059777598828077316], [0.8172578811645508, 0.1684739738702774, 0.0114042479544878, 0.002863858826458454], [0.8603226542472839, 0.13353323936462402, 0.004709988366812468, 0.0014340583002194762]], [[0.19908978044986725, 0.4764249324798584, 0.24615764617919922, 0.07832769304513931], [0.18488556146621704, 0.46925726532936096, 0.2740415930747986, 0.07181549817323685], [0.3361342251300812, 0.6133424639701843, 0.00045448762830346823, 0.05006876960396767], [0.8146074414253235, 0.13949629664421082, 0.00010365497291786596, 0.045792702585458755]]]","[0.8603226542472839, 0.8146074414253235]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5318018794059753, 0.14867247641086578, 0.2758127450942993, 0.043712861835956573], [0.503585159778595, 0.14915208518505096, 0.2874850928783417, 0.059777598828077316], [0.8172578811645508, 0.1684739738702774, 0.0114042479544878, 0.002863858826458454], [0.8603226542472839, 0.13353323936462402, 0.004709988366812468, 0.0014340583002194762]], [[0.19908978044986725, 0.4764249324798584, 0.24615764617919922, 0.07832769304513931], [0.18488556146621704, 0.46925726532936096, 0.2740415930747986, 0.07181549817323685], [0.3361342251300812, 0.6133424639701843, 0.00045448762830346823, 0.05006876960396767], [0.8146074414253235, 0.13949629664421082, 0.00010365497291786596, 0.045792702585458755]]]","[0.8603226542472839, 0.8146074414253235]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5318018794059753, 0.14867247641086578, 0.2758127450942993, 0.043712861835956573], [0.503585159778595, 0.14915208518505096, 0.2874850928783417, 0.059777598828077316], [0.8172578811645508, 0.1684739738702774, 0.0114042479544878, 0.002863858826458454], [0.8603226542472839, 0.13353323936462402, 0.004709988366812468, 0.0014340583002194762]], [[0.19908978044986725, 0.4764249324798584, 0.24615764617919922, 0.07832769304513931], [0.18488556146621704, 0.46925726532936096, 0.2740415930747986, 0.07181549817323685], [0.3361342251300812, 0.6133424639701843, 0.00045448762830346823, 0.05006876960396767], [0.8146074414253235, 0.13949629664421082, 0.00010365497291786596, 0.045792702585458755]]]","[0.8603226542472839, 0.8146074414253235]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.23856598138809204, 0.49280843138694763, 0.1237294152379036, 0.14489611983299255], [0.2156807780265808, 0.4720160961151123, 0.12312715500593185, 0.18917596340179443], [0.3901575803756714, 0.5942957997322083, 0.005444366950541735, 0.010102324187755585], [0.4619644582271576, 0.5298166275024414, 0.002529105870053172, 0.005689878016710281]], [[0.0500706322491169, 0.8853552341461182, 0.06190809607505798, 0.0026660007424652576], [0.04697278141975403, 0.8809337615966797, 0.06962411850690842, 0.0024692921433597803], [0.06894513964653015, 0.9295718669891357, 9.322084224550053e-05, 0.0013898537727072835], [0.4399348795413971, 0.5566620826721191, 5.5979660828597844e-05, 0.00334693631157279]]]","[0.5942957997322083, 0.9295718669891357]","[2, 2]","[1, 1]"
