transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.25934138894081116, 0.4512871205806732, 0.1320275068283081, 0.15734396874904633], [0.24010269343852997, 0.4393462836742401, 0.12800227105617523, 0.1925487369298935], [0.4269987940788269, 0.521645188331604, 0.005248825065791607, 0.04610714688897133], [0.463396281003952, 0.4888562560081482, 0.0043437788262963295, 0.043403688818216324]], [[0.03097214363515377, 0.9167141318321228, 0.04841179400682449, 0.0039018276147544384], [0.030793920159339905, 0.9147220849990845, 0.050435807555913925, 0.004048087168484926], [0.03725137934088707, 0.9593992233276367, 0.0003403032897040248, 0.0030091507360339165], [0.28087538480758667, 0.6945852041244507, 0.00199040025472641, 0.022549035027623177]]]","[0.521645188331604, 0.9593992233276367]","[2, 2]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.25934138894081116, 0.4512871205806732, 0.1320275068283081, 0.15734396874904633], [0.24010269343852997, 0.4393462836742401, 0.12800227105617523, 0.1925487369298935], [0.4269987940788269, 0.521645188331604, 0.005248825065791607, 0.04610714688897133], [0.463396281003952, 0.4888562560081482, 0.0043437788262963295, 0.043403688818216324]], [[0.03097214363515377, 0.9167141318321228, 0.04841179400682449, 0.0039018276147544384], [0.030793920159339905, 0.9147220849990845, 0.050435807555913925, 0.004048087168484926], [0.03725137934088707, 0.9593992233276367, 0.0003403032897040248, 0.0030091507360339165], [0.28087538480758667, 0.6945852041244507, 0.00199040025472641, 0.022549035027623177]]]","[0.521645188331604, 0.9593992233276367]","[2, 2]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.5474361181259155, 0.12892156839370728, 0.27869299054145813, 0.044949281960725784], [0.5293004512786865, 0.13107600808143616, 0.2821778953075409, 0.057445622980594635], [0.8387580513954163, 0.13867440819740295, 0.010310320183634758, 0.012257149443030357], [0.858501136302948, 0.12256895750761032, 0.008047408424317837, 0.010882433503866196]], [[0.13334053754806519, 0.5341163873672485, 0.20842131972312927, 0.12412171810865402], [0.1310739368200302, 0.5269284844398499, 0.21467939019203186, 0.1273181438446045], [0.1964040845632553, 0.6845710873603821, 0.0017942142440006137, 0.1172306165099144], [0.5168055295944214, 0.17296171188354492, 0.003662299597635865, 0.30657050013542175]]]","[0.858501136302948, 0.6845710873603821]","[3, 2]","[0, 1]"
