transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.4320036470890045, 0.07140101492404938, 0.4319867193698883, 0.06460870057344437], [0.4319964051246643, 0.07140086591243744, 0.4319940209388733, 0.06460880488157272], [0.45663347840309143, 0.06830459833145142, 0.4132559597492218, 0.061806030571460724], [0.48118528723716736, 0.06521715968847275, 0.39458590745925903, 0.05901162698864937]], [[0.06785102188587189, 0.4106426239013672, 0.06784974038600922, 0.4536566138267517], [0.0678536668419838, 0.41061797738075256, 0.06785310059785843, 0.4536752998828888], [0.06588160246610641, 0.43968838453292847, 0.05394553765654564, 0.44048449397087097], [0.06293434649705887, 0.46475571393966675, 0.05153421312570572, 0.4207756519317627]]]","[0.48118528723716736, 0.46475571393966675]","[3, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.4320036470890045, 0.07140101492404938, 0.4319867193698883, 0.06460870057344437], [0.4319964051246643, 0.07140086591243744, 0.4319940209388733, 0.06460880488157272], [0.45663347840309143, 0.06830459833145142, 0.4132559597492218, 0.061806030571460724], [0.48118528723716736, 0.06521715968847275, 0.39458590745925903, 0.05901162698864937]], [[0.06785102188587189, 0.4106426239013672, 0.06784974038600922, 0.4536566138267517], [0.0678536668419838, 0.41061797738075256, 0.06785310059785843, 0.4536752998828888], [0.06588160246610641, 0.43968838453292847, 0.05394553765654564, 0.44048449397087097], [0.06293434649705887, 0.46475571393966675, 0.05153421312570572, 0.4207756519317627]]]","[0.48118528723716736, 0.46475571393966675]","[3, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.4320036470890045, 0.07140101492404938, 0.4319867193698883, 0.06460870057344437], [0.4319964051246643, 0.07140086591243744, 0.4319940209388733, 0.06460880488157272], [0.45663347840309143, 0.06830459833145142, 0.4132559597492218, 0.061806030571460724], [0.48118528723716736, 0.06521715968847275, 0.39458590745925903, 0.05901162698864937]], [[0.06785102188587189, 0.4106426239013672, 0.06784974038600922, 0.4536566138267517], [0.0678536668419838, 0.41061797738075256, 0.06785310059785843, 0.4536752998828888], [0.06588160246610641, 0.43968838453292847, 0.05394553765654564, 0.44048449397087097], [0.06293434649705887, 0.46475571393966675, 0.05153421312570572, 0.4207756519317627]]]","[0.48118528723716736, 0.46475571393966675]","[3, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.4320036470890045, 0.07140101492404938, 0.4319867193698883, 0.06460870057344437], [0.4319964051246643, 0.07140086591243744, 0.4319940209388733, 0.06460880488157272], [0.45663347840309143, 0.06830459833145142, 0.4132559597492218, 0.061806030571460724], [0.48118528723716736, 0.06521715968847275, 0.39458590745925903, 0.05901162698864937]], [[0.06785102188587189, 0.4106426239013672, 0.06784974038600922, 0.4536566138267517], [0.0678536668419838, 0.41061797738075256, 0.06785310059785843, 0.4536752998828888], [0.06588160246610641, 0.43968838453292847, 0.05394553765654564, 0.44048449397087097], [0.06293434649705887, 0.46475571393966675, 0.05153421312570572, 0.4207756519317627]]]","[0.48118528723716736, 0.46475571393966675]","[3, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.23114483058452606, 0.28228652477264404, 0.231135755777359, 0.2554328739643097], [0.23114100098609924, 0.28228601813316345, 0.23113974928855896, 0.25543326139450073], [0.24935148656368256, 0.2756024897098541, 0.22566457092761993, 0.249381422996521], [0.2682633697986603, 0.2686580717563629, 0.2199837565422058, 0.2430947870016098]], [[0.020997682586312294, 0.9390051364898682, 0.02099728211760521, 0.018999986350536346], [0.020999621599912643, 0.9389991164207458, 0.020999452099204063, 0.019001789391040802], [0.019216861575841904, 0.9476594924926758, 0.015735261142253876, 0.017388418316841125], [0.017455002292990685, 0.9524579048156738, 0.014293142594397068, 0.0157940611243248]]]","[0.28228652477264404, 0.9524579048156738]","[0, 3]","[1, 1]"
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.4320036470890045, 0.07140101492404938, 0.4319867193698883, 0.06460870057344437], [0.4319964051246643, 0.07140086591243744, 0.4319940209388733, 0.06460880488157272], [0.45663347840309143, 0.06830459833145142, 0.4132559597492218, 0.061806030571460724], [0.48118528723716736, 0.06521715968847275, 0.39458590745925903, 0.05901162698864937]], [[0.06785102188587189, 0.4106426239013672, 0.06784974038600922, 0.4536566138267517], [0.0678536668419838, 0.41061797738075256, 0.06785310059785843, 0.4536752998828888], [0.06588160246610641, 0.43968838453292847, 0.05394553765654564, 0.44048449397087097], [0.06293434649705887, 0.46475571393966675, 0.05153421312570572, 0.4207756519317627]]]","[0.48118528723716736, 0.46475571393966675]","[3, 3]","[0, 1]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.4320036470890045, 0.07140101492404938, 0.4319867193698883, 0.06460870057344437], [0.4319964051246643, 0.07140086591243744, 0.4319940209388733, 0.06460880488157272], [0.45663347840309143, 0.06830459833145142, 0.4132559597492218, 0.061806030571460724], [0.48118528723716736, 0.06521715968847275, 0.39458590745925903, 0.05901162698864937]], [[0.06785102188587189, 0.4106426239013672, 0.06784974038600922, 0.4536566138267517], [0.0678536668419838, 0.41061797738075256, 0.06785310059785843, 0.4536752998828888], [0.06588160246610641, 0.43968838453292847, 0.05394553765654564, 0.44048449397087097], [0.06293434649705887, 0.46475571393966675, 0.05153421312570572, 0.4207756519317627]]]","[0.48118528723716736, 0.46475571393966675]","[3, 3]","[0, 1]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.4320036470890045, 0.07140101492404938, 0.4319867193698883, 0.06460870057344437], [0.4319964051246643, 0.07140086591243744, 0.4319940209388733, 0.06460880488157272], [0.45663347840309143, 0.06830459833145142, 0.4132559597492218, 0.061806030571460724], [0.48118528723716736, 0.06521715968847275, 0.39458590745925903, 0.05901162698864937]], [[0.06785102188587189, 0.4106426239013672, 0.06784974038600922, 0.4536566138267517], [0.0678536668419838, 0.41061797738075256, 0.06785310059785843, 0.4536752998828888], [0.06588160246610641, 0.43968838453292847, 0.05394553765654564, 0.44048449397087097], [0.06293434649705887, 0.46475571393966675, 0.05153421312570572, 0.4207756519317627]]]","[0.48118528723716736, 0.46475571393966675]","[3, 3]","[0, 1]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.4320036470890045, 0.07140101492404938, 0.4319867193698883, 0.06460870057344437], [0.4319964051246643, 0.07140086591243744, 0.4319940209388733, 0.06460880488157272], [0.45663347840309143, 0.06830459833145142, 0.4132559597492218, 0.061806030571460724], [0.48118528723716736, 0.06521715968847275, 0.39458590745925903, 0.05901162698864937]], [[0.06785102188587189, 0.4106426239013672, 0.06784974038600922, 0.4536566138267517], [0.0678536668419838, 0.41061797738075256, 0.06785310059785843, 0.4536752998828888], [0.06588160246610641, 0.43968838453292847, 0.05394553765654564, 0.44048449397087097], [0.06293434649705887, 0.46475571393966675, 0.05153421312570572, 0.4207756519317627]]]","[0.48118528723716736, 0.46475571393966675]","[3, 3]","[0, 1]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.23114483058452606, 0.28228652477264404, 0.231135755777359, 0.2554328739643097], [0.23114100098609924, 0.28228601813316345, 0.23113974928855896, 0.25543326139450073], [0.24935148656368256, 0.2756024897098541, 0.22566457092761993, 0.249381422996521], [0.2682633697986603, 0.2686580717563629, 0.2199837565422058, 0.2430947870016098]], [[0.020997682586312294, 0.9390051364898682, 0.02099728211760521, 0.018999986350536346], [0.020999621599912643, 0.9389991164207458, 0.020999452099204063, 0.019001789391040802], [0.019216861575841904, 0.9476594924926758, 0.015735261142253876, 0.017388418316841125], [0.017455002292990685, 0.9524579048156738, 0.014293142594397068, 0.0157940611243248]]]","[0.28228652477264404, 0.9524579048156738]","[0, 3]","[1, 1]"
