iter,t,j,argmax_state,max_prob
,60,2,1,0.9548325
,60,3,3,1.0
,61,0,3,1.0
,61,1,0,0.7454953
,61,2,1,0.95106596
,61,3,1,0.507696
,62,0,0,0.94783574
,62,1,2,1.0
,62,2,1,0.90906334
,62,3,1,0.90844566
,63,0,3,1.0
,63,1,0,0.83707416
,63,2,1,0.5293508
,63,3,1,0.9462023
,64,0,0,0.98362553
,64,1,1,0.7566875
,64,2,3,1.0
,64,3,1,0.950278
,65,0,3,1.0
,65,1,0,0.54297346
,65,2,0,0.78907686
,65,3,1,0.9509219
,66,0,0,0.9847224
,66,1,2,1.0
,66,2,1,0.7727871
,66,3,1,0.95094544
,67,0,3,1.0
,67,1,0,0.82201713
,67,2,0,0.51330364
,67,3,1,0.95039785
,68,0,0,0.9836384
,68,1,1,0.8667464
,68,2,3,1.0
,68,3,1,0.94669664
,69,0,3,1.0
,69,1,1,0.93949014
,69,2,0,0.9902219
,69,3,1,0.91239136
,70,0,0,0.537675
,70,1,1,0.9070762
,70,2,2,1.0
,70,3,1,0.53920597
,71,0,1,0.81669086
,71,1,1,0.5288204
,71,2,0,0.83654386
,71,3,3,1.0
,72,0,1,0.5002803
,72,1,3,1.0
,72,2,1,0.7620024
,72,3,0,0.77189493
,73,0,3,1.0
,73,1,0,0.7707269
,73,2,0,0.51703507
,73,3,1,0.8729478
,74,0,0,0.9901983
,74,1,1,0.87839645
,74,2,3,1.0
,74,3,1,0.94513106
,75,0,2,1.0
,75,1,1,0.94541585
,75,2,0,0.94803685
,75,3,1,0.9520459
,76,0,0,0.9891733
,76,1,1,0.95060533
,76,2,3,1.0
,76,3,1,0.9512671
,77,0,2,1.0
,77,1,1,0.9511138
,77,2,0,0.9855493
,77,3,1,0.95069975
,78,0,0,0.98761034
,78,1,1,0.95100653
,78,2,3,1.0
,78,3,1,0.9464552
,79,0,3,1.0
,79,1,1,0.95260435
,79,2,0,0.7665599
,79,3,1,0.91051775
,80,0,3,1.0
,80,1,1,0.9525343
,80,2,1,0.8797961
,80,3,1,0.5364137
,81,0,0,0.99014556
,81,1,1,0.9529728
,81,2,1,0.94585186
,81,3,3,1.0
,82,0,2,1.0
,82,1,1,0.94877344
,82,2,1,0.95235616
,82,3,0,0.9480409
,83,0,0,0.9877897
,83,1,1,0.9121447
,83,2,1,0.9535051
,83,3,3,1.0
,84,0,3,1.0
,84,1,1,0.53516567
,84,2,1,0.9552369
,84,3,0,0.51409626
,85,0,0,0.967752
,85,1,3,1.0
,85,2,1,0.9548152
,85,3,1,0.8419428
,86,0,2,1.0
,86,1,0,0.5118138
,86,2,1,0.94822425
,86,3,1,0.5175356
,87,0,0,0.98759955
,87,1,1,0.89971584
,87,2,1,0.90527314
,87,3,3,1.0
,88,0,3,1.0
,88,1,1,0.9407352
,88,2,1,0.52804786
,88,3,0,0.77211076
,89,0,0,0.99016047
,89,1,1,0.9113426
,89,2,3,1.0
,89,3,1,0.87707144
,90,0,2,1.0
,90,1,1,0.53886366
,90,2,0,0.5120596
,90,3,1,0.93977684
,91,0,0,0.98759943
,91,1,3,1.0
,91,2,1,0.90099084
,91,3,1,0.9033248
,92,0,3,1.0
,92,1,0,0.7803757
,92,2,1,0.9478983
,92,3,1,0.5237581
,93,0,0,0.947354
,93,1,1,0.78422314
,93,2,1,0.9519691
,93,3,3,1.0
,94,0,3,1.0
,94,1,0,0.51370627
,94,2,1,0.9488735
,94,3,0,0.7613375
,95,0,0,0.94736373
,95,1,3,1.0
,95,2,1,0.90845734
,95,3,1,0.88026464
,96,0,3,1.0
,96,1,0,0.7707603
,96,2,1,0.5289199
,96,3,1,0.9376472
,97,0,0,0.9853412
,97,1,1,0.8722726
,97,2,3,1.0
,97,3,1,0.90437466
,98,0,2,1.0
,98,1,1,0.9377655
,98,2,0,0.78979754
,98,3,1,0.5289143
,99,0,0,0.9877831
,99,1,1,0.9099008
,99,2,1,0.87647265
,99,3,3,1.0
,100,0,3,1.0
,100,1,1,0.53409743
,100,2,1,0.94778806
,100,3,0,0.8217202
,101,0,1,0.50684124
,101,1,3,1.0
,101,2,1,0.9547289
,101,3,0,0.68968123
,102,0,1,0.90590936
,102,1,0,0.94800293
,102,2,1,0.9553275
,102,3,3,1.0
,103,0,1,0.90868145
,103,1,3,1.0
,103,2,1,0.95515966
,103,3,0,0.9867581
,104,0,1,0.53807694
,104,1,0,0.68063956
,104,2,1,0.95238906
,104,3,2,1.0
,105,0,3,1.0
,105,1,0,0.655799
,105,2,1,0.9453784
,105,3,0,0.9041192
,106,0,0,0.7626381
,106,1,3,1.0
,106,2,1,0.89958125
,106,3,0,0.7292372
,107,0,1,0.8771466
,107,1,0,0.6638491
,107,2,0,0.58739233
,107,3,3,1.0
,108,0,1,0.8971816
,108,1,0,0.65786415
,108,2,2,1.0
,108,3,0,0.51204455
,109,0,1,0.5263619
,109,1,2,1.0
,109,2,0,0.82154
,109,3,1,0.89093804
,110,0,3,1.0
,110,1,0,0.815216
,110,2,1,0.8732996
,110,3,1,0.88901126
,111,0,3,1.0
,111,1,1,0.87135243
,111,2,1,0.947392
,111,3,0,0.59196955
,112,0,0,0.9478095
,112,1,1,0.8951825
,112,2,1,0.95246285
,112,3,2,1.0
,113,0,3,1.0
,113,1,1,0.5213958
,113,2,1,0.9532596
,113,3,0,0.89574367
,114,0,0,0.50935864
,114,1,3,1.0
,114,2,1,0.9527634
,114,3,0,0.7092331
,115,0,1,0.8920999
,115,1,0,0.9834711
,115,2,1,0.95106345
,115,3,3,1.0
,116,0,1,0.8961914
,116,1,3,1.0
,116,2,1,0.95114285
,116,3,0,0.9854381
,117,0,1,0.5263578
,117,1,0,0.7915765
,117,2,1,0.9512873
,117,3,2,1.0
,118,0,3,1.0
,118,1,1,0.86592525
,118,2,1,0.9531862
,118,3,0,0.9877964
,119,0,0,0.9524648
,119,1,1,0.8954834
,119,2,1,0.9525946
,119,3,3,1.0
,120,0,2,1.0
,120,1,1,0.5260433
,120,2,1,0.9470381
,120,3,0,0.88398296
,121,0,0,0.81455016
,121,1,3,1.0
,121,2,1,0.9122493
,121,3,0,0.7225474
,122,0,1,0.87435484
,122,1,0,0.6775804
,122,2,1,0.5390963
,122,3,3,1.0
,123,0,1,0.9351187
,123,1,0,0.6553263
,123,2,3,1.0
,123,3,0,0.771449
,124,0,1,0.8890659
,124,1,3,1.0
,124,2,0,0.98365414
,124,3,1,0.86230177
,125,0,0,0.60131055
,125,1,0,0.7648386
,125,2,3,1.0
,125,3,1,0.89531994
,126,0,2,1.0
,126,1,1,0.8711366
,126,2,1,0.71587753
,126,3,1,0.5112987
,127,0,0,0.9876431
,127,1,1,0.89182633
,127,2,1,0.91855735
,127,3,2,1.0
,128,0,3,1.0
,128,1,1,0.5242234
,128,2,1,0.89943755
,128,3,0,0.8213687
,129,0,0,0.76150155
,129,1,3,1.0
,129,2,1,0.5224559
,129,3,1,0.8732944
,130,0,1,0.88608664
,130,1,0,0.96809524
,130,2,3,1.0
,130,3,1,0.94752854
,131,0,1,0.94167656
,131,1,2,1.0
,131,2,0,0.8717386
,131,3,1,0.95254165
,132,0,1,0.9111526
,132,1,0,0.9877957
,132,2,3,1.0
,132,3,1,0.95360523
,133,0,1,0.5351537
,133,1,3,1.0
,133,2,1,0.7289708
,133,3,1,0.95536673
,134,0,3,1.0
,134,1,0,0.948059
,134,2,1,0.93400717
,134,3,1,0.9555222
,135,0,0,0.9193452
,135,1,3,1.0
,135,2,1,0.9532701
,135,3,1,0.9553658
,136,0,2,1.0
,136,1,0,0.94793016
,136,2,1,0.9525914
,136,3,1,0.95327574
,137,0,0,0.99258006
,137,1,3,1.0
,137,2,1,0.9488084
,137,3,1,0.9534354
,138,0,2,1.0
,138,1,0,0.94803786
,138,2,1,0.906017
,138,3,1,0.9528537
,139,0,0,0.82125354
,139,1,3,1.0
,139,2,1,0.5032523
,139,3,1,0.95125204
,140,0,1,0.8676998
,140,1,0,0.98469126
,140,2,2,1.0
,140,3,1,0.9513146
,141,0,1,0.94030726
,141,1,3,1.0
,141,2,0,0.98780054
,141,3,1,0.95346725
,142,0,1,0.91377634
,142,1,0,0.94819206
,142,2,3,1.0
,142,3,1,0.9552892
,143,0,1,0.53574675
,143,1,3,1.0
,143,2,0,0.6582629
,143,3,1,0.95540476
,144,0,3,1.0
,144,1,0,0.51613104
,144,2,0,0.639658
,144,3,1,0.95528233
,145,0,0,0.8717153
,145,1,1,0.82936865
,145,2,3,1.0
,145,3,1,0.95315814
,146,0,3,1.0
,146,1,1,0.50060743
,146,2,0,0.8630295
,146,3,1,0.95283085
,147,0,0,0.5097313
,147,1,3,1.0
,147,2,0,0.69918257
,147,3,1,0.94797593
,148,0,1,0.89109427
,148,1,0,0.9834654
,148,2,3,1.0
,148,3,1,0.9052566
,149,0,1,0.89177287
,149,1,3,1.0
,149,2,0,0.7731896
,149,3,1,0.5281886
,150,0,0,0.50136626
,150,1,0,0.7707736
,150,2,1,0.8727501
,150,3,3,1.0
,151,0,2,1.0
,151,1,1,0.8741312
,151,2,1,0.942923
,151,3,0,0.98469996
,152,0,0,0.9878008
,152,1,1,0.9454784
,152,2,1,0.9525878
,152,3,3,1.0
,153,0,3,1.0
,153,1,1,0.9543442
,153,2,1,0.95506084
,153,3,0,0.968005
,154,0,0,0.9479598
,154,1,1,0.9527218
,154,2,1,0.95319414
,154,3,2,1.0
,155,0,3,1.0
,155,1,1,0.9490273
,155,2,1,0.9529174
,155,3,0,0.9877931
,156,0,0,0.9474219
,156,1,1,0.90850097
,156,2,1,0.9479392
,156,3,3,1.0
,157,0,3,1.0
,157,1,1,0.52902305
,157,2,1,0.9051879
,157,3,0,0.7709233
,158,0,0,0.8747851
,158,1,3,1.0
,158,2,1,0.5282251
,158,3,1,0.87280256
,159,0,0,0.7200912
,159,1,0,0.761829
,159,2,3,1.0
,159,3,1,0.94449234
,160,0,3,1.0
,160,1,1,0.88108087
,160,2,0,0.9473902
,160,3,1,0.9476887
,161,0,0,0.9837577
,161,1,1,0.9410006
,161,2,3,1.0
,161,3,1,0.91052
,162,0,3,1.0
,162,1,1,0.90753824
,162,2,0,0.53244483
,162,3,1,0.52020216
,163,0,0,0.78098243
,163,1,1,0.5292076
,163,2,1,0.8177065
,163,3,2,1.0
,164,0,1,0.8636678
,164,1,3,1.0
,164,2,0,0.50278795
,164,3,0,0.895763
,165,0,1,0.87951916
,165,1,0,0.508051
,165,2,3,1.0
,165,3,0,0.7091624
,166,0,0,0.60156715
,166,1,1,0.89718586
,166,2,0,0.86244696
,166,3,3,1.0
,167,0,2,1.0
,167,1,1,0.8994817
,167,2,0,0.6987013
,167,3,0,0.50954515
,168,0,0,0.89572906
,168,1,1,0.52270484
,168,2,3,1.0
,168,3,1,0.90444636
,169,0,0,0.70923054
,169,1,3,1.0
,169,2,0,0.50518787
,169,3,1,0.94355255
,170,0,3,1.0
,170,1,0,0.9837099
,170,2,1,0.9057002
,170,3,1,0.91166717
,171,0,0,0.67795175
,171,1,3,1.0
,171,2,1,0.9479166
,171,3,1,0.53893495
,172,0,0,0.6554381
,172,1,0,0.7685954
,172,2,1,0.9502629
,172,3,3,1.0
,173,0,3,1.0
,173,1,1,0.87906015
,173,2,1,0.9492829
,173,3,0,0.9839014
,174,0,0,0.9678978
,174,1,1,0.9479706
,174,2,1,0.91363126
,174,3,3,1.0
,175,0,2,1.0
,175,1,1,0.9519126
,175,2,1,0.5179198
,175,3,0,0.6791109
,176,0,0,0.9037292
,176,1,1,0.9461081
,176,2,2,1.0
,176,3,0,0.65447164
,177,0,0,0.72574633
,177,1,1,0.9048675
,177,2,0,0.83656716
,177,3,3,1.0
,178,0,3,1.0
,178,1,1,0.52800876
,178,2,1,0.76204675
,178,3,0,0.7898856
,179,0,0,0.7709508
,179,1,3,1.0
,179,2,0,0.5169252
,179,3,1,0.76985
,180,0,1,0.87795204
,180,1,0,0.8637698
,180,2,3,1.0
,180,3,0,0.51797223
,181,0,1,0.94516164
,181,1,0,0.69921863
,181,2,0,0.6772943
,181,3,3,1.0
,182,0,1,0.9501473
,182,1,3,1.0
,182,2,0,0.65520215
,182,3,0,0.7870305
,183,0,1,0.9509757
,183,1,0,0.9854393
,183,2,3,1.0
,183,3,1,0.7738206
,184,0,1,0.9504552
,184,1,2,1.0
,184,2,0,0.88591075
,184,3,0,0.5117978
,185,0,1,0.9454696
,185,1,0,0.9037053
,185,2,0,0.7201411
,185,3,3,1.0
,186,0,1,0.90225846
,186,1,0,0.72609717
,186,2,3,1.0
,186,3,0,0.7890176
,187,0,1,0.50546074
,187,1,3,1.0
,187,2,0,0.77127314
,187,3,1,0.7720156
,188,0,2,1.0
,188,1,0,0.8804483
,188,2,1,0.8730527
,188,3,0,0.51299506
,189,0,0,0.83688676
,189,1,0,0.7185447
,189,2,1,0.9423771
,189,3,3,1.0
,190,0,1,0.758147
,190,1,3,1.0
,190,2,1,0.94987786
,190,3,0,0.9836321
,191,0,0,0.5371891
,191,1,0,0.87388605
,191,2,1,0.950778
,191,3,3,1.0
,192,0,2,1.0
,192,1,0,0.7157799
,192,2,1,0.95085967
,192,3,0,0.798352
,193,0,0,0.9889914
,193,1,3,1.0
,193,2,1,0.9506627
,193,3,1,0.77173877
,194,0,2,1.0
,194,1,0,0.8864935
,194,2,1,0.94683176
,194,3,0,0.51243526
,195,0,0,0.81353927
,195,1,0,0.7233374
,195,2,1,0.91182446
,195,3,3,1.0
,196,0,1,0.8816474
,196,1,3,1.0
,196,2,1,0.5351484
,196,3,0,0.6574888
,197,0,1,0.945528
,197,1,0,0.6763917
,197,2,3,1.0
,197,3,0,0.63595587
,198,0,1,0.9500408
,198,1,0,0.654683
,198,2,0,0.8727593
,198,3,3,1.0
,199,0,1,0.9502224
,199,1,3,1.0
,199,2,0,0.71647173
,199,3,0,0.79372483
,200,0,1,0.94655347
,200,1,0,0.98364335
,200,2,3,1.0
,200,3,1,0.74362326
,201,0,1,0.9122212
,201,1,3,1.0
,201,2,0,0.76307505
,201,3,0,0.6385214
,202,0,1,0.5391472
,202,1,0,0.68757653
,202,2,1,0.88143605
,202,3,2,1.0
,203,0,3,1.0
,203,1,0,0.68027943
,203,2,1,0.9435286
,203,3,0,0.8210409
,204,0,0,0.98485905
,204,1,2,1.0
,204,2,1,0.95023984
,204,3,1,0.86821175
,205,0,3,1.0
,205,1,0,0.987616
,205,2,1,0.95083445
,205,3,1,0.94197196
,206,0,0,0.9857703
,206,1,3,1.0
,206,2,1,0.9512474
,206,3,1,0.95029587
,207,0,2,1.0
,207,1,0,0.9855339
,207,2,1,0.95141435
,207,3,1,0.95131314
,208,0,0,0.9878003
,208,1,3,1.0
,208,2,1,0.9532339
,208,3,1,0.95322394
,209,0,3,1.0
,209,1,0,0.94744426
,209,2,1,0.9528038
,209,3,1,0.9528081
,210,0,0,0.98352796
,210,1,3,1.0
,210,2,1,0.95103014
,210,3,1,0.9510805
,211,0,3,1.0
,211,1,0,0.98577285
,211,2,1,0.95072204
,211,3,1,0.95118976
,212,0,0,0.9855332
,212,1,2,1.0
,212,2,1,0.94622946
,212,3,1,0.95061666
,213,0,3,1.0
,213,1,0,0.98760945
,213,2,1,0.9049881
,213,3,1,0.9457795
,214,0,0,0.7721277
,214,1,3,1.0
,214,2,1,0.5280608
,214,3,1,0.9044124
,215,0,1,0.8783375
,215,1,0,0.8645046
,215,2,3,1.0
,215,3,1,0.52420163
,216,0,1,0.9477592
,216,1,0,0.7025879
,216,2,1,0.5034255
,216,3,3,1.0
,217,0,1,0.9521744
,217,1,3,1.0
,217,2,1,0.89916784
,217,3,0,0.97793794
,218,0,1,0.95092356
,218,1,0,0.98353106
,218,2,1,0.8963863
,218,3,3,1.0
,219,0,1,0.9510427
,219,1,3,1.0
,219,2,1,0.525274
,219,3,0,0.78782266
,220,0,1,0.9531713
,220,1,0,0.9838792
,220,2,3,1.0
,220,3,1,0.786158
,221,0,1,0.9529944
,221,1,3,1.0
,221,2,0,0.5288907
,221,3,1,0.5002144
,222,0,1,0.95333153
,222,1,0,0.9836979
,222,2,1,0.83054316
,222,3,3,1.0
,223,0,1,0.9527175
,223,1,3,1.0
,223,2,1,0.5140247
,223,3,0,0.67793214
,224,0,1,0.95117867
,224,1,0,0.7686043
,224,2,3,1.0
,224,3,0,0.6554315
,225,0,1,0.95301783
,225,1,1,0.8790481
,225,2,0,0.9839016
,225,3,3,1.0
,226,0,1,0.9508804
,226,1,1,0.9479313
,226,2,3,1.0
,226,3,0,0.94819975
,227,0,1,0.9088916
,227,1,1,0.95176
,227,2,0,0.94729304
,227,3,3,1.0
,228,0,1,0.52930903
,228,1,1,0.94658303
,228,2,3,1.0
,228,3,0,0.8739807
,229,0,3,1.0
,229,1,1,0.9116602
,229,2,0,0.7610837
,229,3,0,0.71977395
,230,0,1,0.5063793
,230,1,1,0.5349988
,230,2,1,0.8867922
,230,3,3,1.0
,231,0,1,0.90881264
,231,1,3,1.0
,231,2,1,0.9465185
,231,3,0,0.95299405
,232,0,1,0.9465023
,232,1,0,0.9851445
,232,2,1,0.9506012
,232,3,2,1.0
,233,0,1,0.94986176
,233,1,3,1.0
,233,2,1,0.95083743
,233,3,0,0.9876165
,234,0,1,0.9458671
,234,1,0,0.98375946
,234,2,1,0.95086485
,234,3,3,1.0
,235,0,1,0.90502715
,235,1,3,1.0
,235,2,1,0.95080274
,235,3,0,0.9837539
,236,0,1,0.5281835
,236,1,0,0.8747177
,236,2,1,0.9507223
,236,3,3,1.0
,237,0,3,1.0
,237,1,0,0.7168279
,237,2,1,0.9506964
,237,3,0,0.87770236
,238,0,0,0.7703093
,238,1,3,1.0
,238,2,1,0.951002
,238,3,0,0.7394616
,239,0,1,0.8724739
,239,1,0,0.9849634
,239,2,1,0.9510521
,239,3,2,1.0
,240,0,1,0.93677825
,240,1,3,1.0
,240,2,1,0.9508773
,240,3,0,0.98761636
,241,0,1,0.9032862
,241,1,0,0.9837544
,241,2,1,0.95078576
,241,3,3,1.0
,242,0,1,0.52744025
,242,1,3,1.0
,242,2,1,0.9507658
,242,3,0,0.7903665
,243,0,3,1.0
,243,1,0,0.983638
,243,2,1,0.95071524
,243,3,1,0.77122563
,244,0,0,0.8776944
,244,1,3,1.0
,244,2,1,0.9501718
,244,3,0,0.51383907
,245,0,0,0.734701
,245,1,0,0.87275946
,245,2,1,0.9457105
,245,3,3,1.0
,246,0,2,1.0
,246,1,0,0.7152166
,246,2,1,0.90289694
,246,3,0,0.7838589
,247,0,0,0.9030926
,247,1,3,1.0
,247,2,1,0.50662786
,247,3,1,0.87159353
,248,0,0,0.72479814
,248,1,0,0.8803851
,248,2,2,1.0
,248,3,1,0.9426248
,249,0,3,1.0
,249,1,0,0.72144157
,249,2,0,0.81436795
,249,3,1,0.9522895
,250,0,0,0.94738173
,250,1,3,1.0
,250,2,1,0.8751048
,250,3,1,0.95270705
,251,0,3,1.0
,251,1,0,0.98352015
,251,2,1,0.9370502
,251,3,1,0.95103276
,252,0,0,0.9837572
,252,1,3,1.0
,252,2,1,0.9033263
,252,3,1,0.9508015
,253,0,3,1.0
,253,1,0,0.7728854
,253,2,1,0.527439
,253,3,1,0.95078075
,254,0,0,0.9836522
,254,1,1,0.87257713
,254,2,3,1.0
,254,3,1,0.9508499
,255,0,3,1.0
,255,1,1,0.9423479
,255,2,0,0.9837522
,255,3,1,0.95087236
,256,0,0,0.9837578
,256,1,1,0.949416
,256,2,3,1.0
,256,3,1,0.95087415
,257,0,3,1.0
,257,1,1,0.9458044
,257,2,0,0.98375803
,257,3,1,0.9508607
,258,0,0,0.9837537
,258,1,1,0.90491605
,258,2,3,1.0
,258,3,1,0.9507249
,259,0,3,1.0
,259,1,1,0.5279387
,259,2,0,0.77288806
,259,3,1,0.9502421
,260,0,0,0.9836518
,260,1,3,1.0
,260,2,1,0.87257224
,260,3,1,0.94589436
,261,0,3,1.0
,261,1,0,0.9837475
,261,2,1,0.9423252
,261,3,1,0.9050365
,262,0,0,0.8748706
,262,1,3,1.0
,262,2,1,0.9497576
,262,3,1,0.5282326
,263,0,0,0.71716875
,263,1,0,0.7702991
,263,2,1,0.95042855
,263,3,3,1.0
,264,0,3,1.0
,264,1,1,0.878213
,264,2,1,0.94879323
,264,3,0,0.9839009
,265,0,0,0.9474158
,265,1,1,0.94465303
,265,2,1,0.90844977
,265,3,3,1.0
,266,0,3,1.0
,266,1,1,0.94511473
,266,2,1,0.52891344
,266,3,0,0.7707422
,267,0,0,0.98365086
,267,1,1,0.90476143
,267,2,3,1.0
,267,3,1,0.87260354
,268,0,3,1.0
,268,1,1,0.52788633
,268,2,0,0.7727241
,268,3,1,0.9422724
,269,0,0,0.9836516
,269,1,3,1.0
,269,2,1,0.8731791
,269,3,1,0.9497042
,270,0,3,1.0
,270,1,0,0.98397493
,270,2,1,0.9450555
,270,3,1,0.94870555
,271,0,0,0.9803139
,271,1,3,1.0
,271,2,1,0.95215094
,271,3,1,0.90920585
,272,0,2,1.0
,272,1,0,0.8018709
,272,2,1,0.95129615
,272,3,1,0.5302413
,273,0,0,0.9924292
,273,1,1,0.7834956
,273,2,1,0.9526641
,273,3,3,1.0
,274,0,2,1.0
,274,1,0,0.5007161
,274,2,1,0.9479243
,274,3,0,0.72498536
,275,0,0,0.9875987
,275,1,3,1.0
,275,2,1,0.90521294
,275,3,1,0.87747526
,276,0,3,1.0
,276,1,0,0.77180815
,276,2,1,0.52803147
,276,3,1,0.9430985
,277,0,0,0.9838911
,277,1,1,0.878778
,277,2,3,1.0
,277,3,1,0.952243
,278,0,3,1.0
,278,1,1,0.9482316
,278,2,0,0.9482141
,278,3,1,0.9514777
,279,0,0,0.8734468
,279,1,1,0.95445555
,279,2,3,1.0
,279,3,1,0.9156019
,280,0,3,1.0
