iter,t,argmax_state,max_prob
,671,0,0.9758959
,672,0,0.9876688
,673,0,0.9893161
,674,0,0.9894863
,675,0,0.99045485
,676,0,0.9894441
,677,0,0.98951256
,678,0,0.9893425
,679,0,0.98930824
,680,0,0.98946375
,681,0,0.9894041
,682,0,0.9882737
,683,0,0.99035496
,684,0,0.98823243
,685,0,0.9894273
,686,0,0.9904229
,687,0,0.98834413
,688,0,0.9903912
,689,0,0.9893539
,690,0,0.9893535
,691,0,0.98823994
,692,0,0.98852885
,693,0,0.9636389
,694,0,0.9844323
,695,0,0.96993667
,696,1,0.6980171
,697,0,0.97888124
,698,0,0.9866991
,699,0,0.96072435
,700,0,0.990029
,701,0,0.98804265
,702,0,0.9607034
,703,0,0.9902662
,704,0,0.9885136
,705,0,0.9904286
,706,0,0.9893581
,707,0,0.9893847
,708,0,0.98935676
,709,0,0.9883703
,710,0,0.9903598
,711,0,0.9882337
,712,0,0.98943573
,713,0,0.9905185
,714,0,0.9894055
,715,0,0.98927444
,716,0,0.98836887
,717,0,0.9903915
,718,0,0.989354
,719,0,0.9893556
,720,0,0.9882967
,721,0,0.98957336
,722,0,0.50619626
,723,0,0.9720866
,724,0,0.90526974
,725,0,0.9867971
,726,0,0.9893773
,727,0,0.9900734
,728,1,0.68340355
,729,0,0.9726442
,730,0,0.98997617
,731,1,0.66979164
,732,1,0.8292561
,733,1,0.8542622
,734,1,0.8516314
,735,0,0.9694889
,736,0,0.9901476
,737,1,0.6520355
,738,0,0.97459614
,739,0,0.990206
,740,0,0.9883419
,741,0,0.990465
,742,0,0.9894876
,743,0,0.9893119
,744,0,0.98822826
,745,0,0.9904174
,746,1,0.64906734
,747,0,0.97708774
,748,0,0.9890509
,749,1,0.69815654
,750,1,0.83821553
,751,1,0.8664485
,752,0,0.9689505
,753,0,0.9890356
,754,0,0.989379
,755,0,0.9893794
,756,0,0.9893871
,757,0,0.98948896
,758,0,0.9904186
,759,0,0.98823005
,760,0,0.9894279
,761,0,0.9904511
,762,0,0.98944134
,763,0,0.98940384
,764,0,0.98827434
,765,0,0.9903839
,766,0,0.98936015
,767,0,0.9893566
,768,0,0.9883709
,769,0,0.9903878
,770,0,0.9893321
,771,0,0.9883677
,772,0,0.99028015
,773,0,0.9848808
,774,0,0.9675241
,775,0,0.98925984
,776,0,0.98664945
,777,1,0.9624245
,778,0,0.9732674
,779,0,0.9893031
,780,0,0.98819506
,781,0,0.9894262
,782,0,0.99041474
,783,0,0.98823017
,784,0,0.98942727
,785,0,0.9904435
,786,0,0.9893588
,787,0,0.9893855
,788,0,0.98938555
,789,0,0.98935664
,790,0,0.9883059
,791,0,0.9900471
,792,1,0.6805159
,793,0,0.97533625
,794,0,0.98783976
,795,0,0.98942184
,796,0,0.99044365
,797,0,0.9893588
,798,0,0.9893855
,799,0,0.9893861
,800,0,0.98938614
,801,0,0.9893854
,802,0,0.9893543
,803,0,0.9882604
,804,0,0.9894273
,805,0,0.99041474
,806,0,0.98823017
,807,0,0.98942727
,808,0,0.99044293
,809,0,0.9893298
,810,0,0.9883695
,811,0,0.9903591
,812,0,0.9882231
,813,0,0.9893154
,814,0,0.98937404
,815,0,0.9893781
,816,0,0.9893821
,817,0,0.98943496
,818,0,0.9902341
,819,1,0.6709362
,820,1,0.8324341
,821,1,0.86381215
,822,0,0.9724187
,823,0,0.9888071
,824,1,0.70929706
,825,0,0.97471315
,826,0,0.98896486
,827,0,0.9883125
,828,0,0.99034023
,829,1,0.65487397
,830,1,0.8075366
,831,0,0.97342056
,832,0,0.9879062
,833,0,0.9904577
,834,0,0.9894085
,835,0,0.9892968
,836,0,0.9893526
,837,0,0.98837227
,838,0,0.9903993
,839,0,0.98922867
,840,1,0.7082746
,841,0,0.97453874
,842,1,0.6584519
,843,1,0.81382036
,844,1,0.8489853
,845,1,0.8596574
,846,1,0.8592387
,847,1,0.8519803
,848,0,0.97145385
,849,1,0.68276525
,850,0,0.9755456
,851,1,0.6895352
,852,1,0.81961614
,853,1,0.8542654
,854,1,0.8778303
,855,0,0.9331009
,856,1,0.70217913
,857,1,0.79791665
,858,0,0.97304565
,859,0,0.9889429
,860,0,0.9893476
,861,0,0.9882355
,862,0,0.9884551
,863,0,0.96203464
,864,1,0.8769203
,865,0,0.9453496
,866,1,0.9641742
,867,1,0.9049979
,868,0,0.95980847
,869,0,0.9886457
,870,0,0.98935115
,871,0,0.9883736
,872,0,0.99036556
,873,0,0.9883363
,874,0,0.9903667
,875,0,0.988346
,876,0,0.9903649
,877,0,0.98833567
,878,0,0.9903583
,879,0,0.98819226
,880,0,0.98753613
,881,0,0.9065553
,882,0,0.98809206
,883,0,0.9893169
,884,0,0.98946786
,885,0,0.98944163
,886,0,0.98938125
,887,0,0.98942834
,888,0,0.9892962
,889,0,0.98933196
,890,0,0.9880007
,891,0,0.9862656
,892,0,0.9681096
,893,0,0.98910636
,894,0,0.9890576
,895,0,0.9905798
,896,1,0.6843573
,897,1,0.8150105
,898,0,0.97018313
,899,0,0.9891714
,900,0,0.9904486
,901,0,0.9893578
,902,0,0.98935384
,903,0,0.98824245
,904,0,0.988574
,905,0,0.9647911
,906,0,0.9890082
,907,0,0.98906165
,908,0,0.9904444
,909,0,0.9881861
,910,1,0.9116699
,911,0,0.92769986
,912,0,0.98957604
,913,0,0.9891055
,914,0,0.9904571
,915,0,0.98932695
,916,0,0.98827857
,917,0,0.9893602
,918,1,0.743407
,919,0,0.9307554
,920,0,0.98988545
,921,0,0.98955727
,922,0,0.9892849
,923,0,0.9871793
,924,0,0.95639926
,925,1,0.89957935
,926,1,0.85976684
,927,1,0.86035913
,928,0,0.9728052
,929,0,0.98890364
,930,1,0.6556005
,931,1,0.8073249
,932,0,0.9737026
,933,1,0.68546003
,934,0,0.97649133
,935,0,0.98884475
,936,0,0.98558956
,937,1,0.87935257
,938,0,0.9730995
,939,0,0.98818636
,940,0,0.99029714
,941,0,0.9863711
,942,1,0.9742507
,943,0,0.9345128
,944,0,0.98884577
,945,0,0.9883755
,946,0,0.98946875
,947,0,0.99044615
,948,0,0.9893043
,949,0,0.98722684
,950,0,0.9606412
,951,0,0.98983264
,952,1,0.98946226
,953,0,0.9494152
,954,0,0.9887443
,955,0,0.9904135
,956,0,0.9882272
,957,0,0.9893955
,958,0,0.99000764
,959,1,0.88432384
,960,0,0.97391725
,961,0,0.98888934
,962,0,0.98930764
,963,0,0.9891454
,964,0,0.9893528
,965,0,0.9882767
,966,0,0.9894288
,967,0,0.9904175
,968,0,0.98834026
,969,0,0.9903588
,970,0,0.98823345
,971,0,0.9894355
,972,0,0.9905185
,973,0,0.9894142
,974,0,0.9893782
,975,0,0.9893184
,976,0,0.9849148
,977,0,0.9676851
,978,0,0.9891005
,979,0,0.9902152
,980,0,0.98941785
,981,0,0.98926747
,982,0,0.98837465
,983,0,0.9904628
,984,0,0.9893852
,985,0,0.9882768
,986,0,0.99038714
,987,0,0.9893319
,988,0,0.9883731
,989,0,0.99037105
,990,0,0.98833954
,991,0,0.9903909
,992,0,0.9893317
,993,0,0.98837245
,994,0,0.99036324
,995,0,0.98822576
,996,0,0.9894273
,997,0,0.9904452
,998,0,0.9893609
,999,0,0.98880327
,1000,1,0.860817
,1001,0,0.96424395
,1002,0,0.9889268
,1003,0,0.98935765
,1004,0,0.98844546
,1005,0,0.960675
,1006,0,0.99025893
,1007,0,0.98844534
,1008,0,0.99005306
,1009,1,0.68351185
,1010,0,0.9724948
,1011,0,0.9890926
,1012,0,0.9894886
,1013,0,0.9904217
,1014,0,0.98834074
,1015,0,0.99038774
,1016,0,0.9893611
,1017,0,0.98936284
,1018,0,0.9883741
,1019,0,0.9903918
,1020,0,0.9893539
,1021,0,0.9893563
,1022,0,0.9883709
,1023,0,0.99038893
,1024,0,0.9893696
,1025,0,0.9894678
,1026,0,0.9894013
,1027,0,0.9881532
,1028,0,0.9893113
,1029,0,0.98936117
,1030,0,0.98854977
,1031,0,0.9628312
,1032,1,0.86607313
,1033,0,0.9728983
,1034,0,0.990129
,1035,1,0.71231204
,1036,0,0.9668226
,1037,0,0.9027378
,1038,0,0.98693925
,1039,0,0.9904057
,1040,0,0.98936987
,1041,0,0.9894211
,1042,1,0.652118
,1043,0,0.9769725
,1044,0,0.9878514
,1045,0,0.9893108
,1046,0,0.9893831
,1047,0,0.98948884
,1048,0,0.9904211
,1049,0,0.9882885
,1050,0,0.99033946
,1051,1,0.65486926
,1052,1,0.80751437
,1053,0,0.973493
,1054,0,0.9889625
,1055,0,0.9894631
,1056,0,0.98943365
,1057,0,0.9892973
,1058,0,0.9893493
,1059,0,0.9882504
,1060,0,0.9893159
,1061,0,0.9893729
,1062,0,0.98936206
,1063,0,0.9891612
,1064,0,0.98644876
,1065,0,0.96827924
,1066,0,0.9890414
,1067,0,0.9890633
,1068,0,0.9904516
,1069,0,0.98933196
,1070,0,0.98837936
,1071,0,0.99046373
,1072,0,0.98941654
,1073,0,0.98938024
,1074,0,0.98939943
,1075,0,0.9882738
,1076,0,0.9903547
,1077,0,0.98822343
,1078,0,0.9893245
,1079,0,0.98948693
,1080,0,0.9904583
,1081,0,0.9893944
,1082,1,0.652109
,1083,0,0.9770419
,1084,0,0.9890255
,1085,0,0.98935795
,1086,0,0.9883749
,1087,0,0.9903995
,1088,0,0.9894372
,1089,0,0.98940945
,1090,0,0.9882766
,1091,0,0.99035794
,1092,0,0.98821604
,1093,0,0.98931575
,1094,0,0.9893829
,1095,0,0.98948866
,1096,0,0.99041843
,1097,0,0.988221
,1098,0,0.98932433
,1099,0,0.9894855
,1100,0,0.99044657
,1101,0,0.98932713
,1102,0,0.9882599
,1103,0,0.9894282
,1104,0,0.99044377
,1105,0,0.9893357
,1106,0,0.9883822
,1107,0,0.99046886
,1108,0,0.9894838
,1109,0,0.98942214
,1110,0,0.9893519
,1111,0,0.9893825
,1112,0,0.98939663
,1113,0,0.9881639
,1114,0,0.98943126
,1115,0,0.9905179
,1116,0,0.9894054
,1117,0,0.98926574
,1118,0,0.98825544
,1119,0,0.9894279
,1120,0,0.9904234
,1121,0,0.9883524
,1122,0,0.9904662
,1123,0,0.98940164
,1124,0,0.98929906
,1125,0,0.98939353
,1126,0,0.9894101
,1127,1,0.6533722
,1128,0,0.9737469
,1129,0,0.98598343
,1130,0,0.96701115
,1131,1,0.6873339
,1132,0,0.9618395
,1133,0,0.98890126
,1134,0,0.99010086
,1135,1,0.68044907
,1136,0,0.9753378
,1137,0,0.98782974
,1138,0,0.9893099
,1139,0,0.98937416
,1140,0,0.98937786
,1141,0,0.9893781
,1142,0,0.9893781
,1143,0,0.9893781
,1144,0,0.98937815
,1145,0,0.9893788
,1146,0,0.9893877
,1147,0,0.98949766
,1148,0,0.99052155
,1149,0,0.98937744
,1150,0,0.98828274
,1151,0,0.9904584
,1152,0,0.98937577
,1153,0,0.9881524
,1154,0,0.9892932
,1155,0,0.9884566
,1156,0,0.96103764
,1157,0,0.99017215
,1158,0,0.9901356
,1159,0,0.9892951
,1160,0,0.9882493
,1161,0,0.9893167
,1162,0,0.989383
,1163,0,0.98948926
,1164,0,0.9904469
,1165,0,0.9893303
,1166,0,0.9883792
,1167,0,0.9904624
,1168,0,0.9893591
,1169,0,0.98789865
,1170,0,0.9861534
,1171,0,0.96457374
,1172,0,0.9903976
,1173,0,0.98956656
,1174,0,0.98942393
,1175,0,0.9895114
,1176,0,0.98930943
,1177,0,0.98815596
,1178,0,0.98932016
,1179,0,0.9894846
,1180,0,0.99041843
,1181,0,0.9882307
,1182,0,0.9894355
,1183,0,0.99052036
,1184,0,0.98948824
,1185,0,0.9894212
,1186,0,0.98932034
,1187,0,0.9882768
,1188,0,0.99027777
,1189,0,0.9847861
,1190,0,0.9644351
,1191,0,0.9900838
,1192,0,0.9890043
,1193,0,0.98938733
,1194,0,0.98938024
,1195,0,0.9893868
,1196,0,0.989485
,1197,0,0.99040097
,1198,0,0.98918915
,1199,0,0.9893524
,1200,0,0.98826236
,1201,0,0.9893171
,1202,0,0.9893741
,1203,0,0.9893778
,1204,0,0.989378
,1205,0,0.98937684
,1206,0,0.98936045
,1207,0,0.9891297
,1208,0,0.98578745
,1209,0,0.95481133
,1210,0,0.9668648
,1211,0,0.9897568
,1212,0,0.9890221
,1213,0,0.9893892
,1214,0,0.98937976
,1215,0,0.9893782
,1216,0,0.98937815
,1217,0,0.98937875
,1218,0,0.98938704
,1219,0,0.98948896
,1220,0,0.99041843
,1221,0,0.9882203
,1222,0,0.9893151
,1223,0,0.9893554
,1224,0,0.9884453
,1225,0,0.9606674
,1226,0,0.9902559
,1227,0,0.98839235
,1228,0,0.98936594
,1229,0,0.9894889
,1230,0,0.99044484
,1231,0,0.9893491
,1232,0,0.9893855
,1233,0,0.9893861
,1234,0,0.98935366
,1235,0,0.98823094
,1236,0,0.98839235
,1237,0,0.96097213
,1238,0,0.9901718
,1239,0,0.99013746
,1240,0,0.9890768
,1241,0,0.55828696
,1242,0,0.98100376
,1243,0,0.9890866
,1244,0,0.9873434
,1245,0,0.96259
,1246,1,0.88817054
,1247,0,0.9563886
,1248,0,0.98750013
,1249,0,0.99045604
,1250,0,0.9894796
,1251,0,0.9892919
,1252,0,0.9873272
,1253,0,0.96458423
,1254,0,0.98913425
,1255,0,0.99015445
,1256,0,0.9892583
,1257,0,0.98491293
,1258,0,0.96768534
,1259,0,0.9891008
,1260,0,0.9902154
,1261,0,0.9893862
,1262,0,0.9881509
,1263,0,0.9893116
,1264,0,0.98938036
,1265,0,0.9894592
,1266,0,0.99008054
,1267,1,0.87420046
,1268,0,0.9674133
,1269,0,0.98763067
,1270,0,0.9893061
,1271,0,0.98935497
,1272,0,0.98937947
,1273,0,0.9893768
,1274,0,0.98937804
,1275,0,0.9893781
,1276,0,0.9893781
,1277,0,0.9893781
,1278,0,0.9893781
,1279,0,0.9893781
,1280,0,0.98937815
,1281,0,0.98937875
,1282,0,0.98938704
,1283,0,0.98948854
,1284,0,0.99040186
,1285,0,0.9874846
,1286,0,0.9804713
,1287,0,0.99039227
,1288,0,0.9898238
,1289,0,0.98937696
,1290,0,0.9892752
,1291,0,0.98837763
,1292,0,0.9904658
,1293,0,0.9893693
,1294,0,0.98815256
,1295,0,0.9892751
,1296,0,0.98739815
,1297,0,0.8999408
,1298,0,0.5075925
,1299,0,0.9773234
,1300,0,0.988541
,1301,0,0.9893529
,1302,0,0.98938596
,1303,0,0.9894895
,1304,0,0.99044514
,1305,0,0.9892371
,1306,0,0.98480517
,1307,0,0.9638648
,1308,0,0.98576903
,1309,0,0.9640576
,1310,1,0.9093346
,1311,1,0.9118502
,1312,0,0.95529884
,1313,0,0.98985445
,1314,0,0.9881835
,1315,0,0.98837733
,1316,0,0.96065396
,1317,0,0.99024445
,1318,0,0.9875501
,1319,0,0.9643536
,1320,1,0.7001281
,1321,0,0.97605664
,1322,0,0.9893712
,1323,0,0.99034566
,1324,0,0.9847045
,1325,0,0.9615691
,1326,0,0.96309507
,1327,0,0.9897114
,1328,0,0.9849698
,1329,0,0.96307796
,1330,1,0.9707
,1331,0,0.9377308
,1332,0,0.9892214
,1333,0,0.9890822
,1334,0,0.9904572
,1335,0,0.98935705
,1336,0,0.9893854
,1337,0,0.9893855
,1338,0,0.98935723
,1339,0,0.9883709
,1340,0,0.9903878
,1341,0,0.98933214
,1342,0,0.98837024
,1343,0,0.990386
,1344,0,0.98924
,1345,0,0.9848213
,1346,0,0.9644369
,1347,0,0.99019575
,1348,0,0.9901112
,1349,0,0.98817265
,1350,0,0.9884758
,1351,0,0.96188694
,1352,1,0.91756797
,1353,0,0.9373949
,1354,1,0.6717516
,1355,0,0.9767063
,1356,1,0.9109328
,1357,0,0.9202784
,1358,1,0.9085342
,1359,0,0.94214576
,1360,0,0.9629979
,1361,0,0.9627814
,1362,1,0.8839913
,1363,0,0.95188445
,1364,0,0.98866653
,1365,0,0.9893031
,1366,0,0.9864789
,1367,0,0.86824095
,1368,0,0.9628019
,1369,0,0.98434275
,1370,0,0.9684001
,1371,1,0.69386286
,1372,0,0.95026076
,1373,0,0.96269625
,1374,0,0.990266
,1375,0,0.98846114
,1376,0,0.98994815
,1377,0,0.98743975
,1378,1,0.6571665
,1379,1,0.80607027
,1380,0,0.97059923
,1381,0,0.9901469
,1382,0,0.98834455
,1383,0,0.9904656
,1384,0,0.98936886
,1385,0,0.98813176
,1386,0,0.98836905
,1387,0,0.9605344
,1388,0,0.9892515
,1389,0,0.9812809
,1390,0,0.95659643
,1391,1,0.89156795
,1392,1,0.86463976
,1393,0,0.9559554
,1394,0,0.9854837
,1395,0,0.9642879
,1396,1,0.7588839
,1397,0,0.93521184
,1398,0,0.9855154
,1399,0,0.9699545
,1400,0,0.98466015
,1401,0,0.96989286
,1402,0,0.98943573
,1403,0,0.98958164
,1404,0,0.9893525
,1405,0,0.9882734
,1406,0,0.99038213
,1407,0,0.9893112
,1408,0,0.9879994
,1409,0,0.9862419
,1410,0,0.9674998
,1411,0,0.98391086
,1412,0,0.95614487
,1413,0,0.9560764
,1414,1,0.8892123
,1415,1,0.8961766
,1416,0,0.9397422
,1417,1,0.6699944
,1418,0,0.97930694
,1419,0,0.98894894
,1420,0,0.98934674
,1421,0,0.9882329
,1422,0,0.988401
,1423,0,0.96034557
,1424,1,0.76026756
,1425,0,0.92713916
,1426,1,0.96928686
,1427,1,0.8469542
,1428,1,0.99900866
,1429,1,0.9808052
,1430,1,0.998257
,1431,0,0.9326341
,1432,1,0.9599943
,1433,0,0.93764275
,1434,0,0.988455
,1435,0,0.9893192
,1436,1,0.9740614
,1437,1,0.9829453
,1438,1,0.96418226
,1439,1,0.980676
,1440,0,0.93220574
,1441,1,0.7169496
,1442,1,0.8069537
,1443,0,0.97434974
,1444,0,0.9890002
,1445,0,0.9881931
,1446,0,0.9893166
,1447,1,0.711575
,1448,0,0.96849394
,1449,0,0.9564628
,1450,0,0.96222365
,1451,1,0.74422616
,1452,0,0.9236917
,1453,1,0.9118377
,1454,1,0.9475499
,1455,0,0.9165137
,1456,1,0.90532565
,1457,0,0.9196596
,1458,1,0.8935575
,1459,1,0.89818656
,1460,0,0.9266355
,1461,1,0.9081108
,1462,1,0.9032211
,1463,1,0.84604794
,1464,0,0.971878
,1465,0,0.9878612
,1466,0,0.99034727
,1467,0,0.98797876
,1468,0,0.9862135
,1469,0,0.9653551
,1470,1,0.7813275
,1471,0,0.9360509
,1472,0,0.98987955
,1473,0,0.9900935
,1474,0,0.9883043
,1475,0,0.99028593
,1476,0,0.98499507
,1477,0,0.9683738
,1478,0,0.53726596
,1479,0,0.93730783
,1480,1,0.7809122
,1481,1,0.74554724
,1482,0,0.967909
,1483,0,0.9887075
,1484,0,0.9848186
,1485,0,0.96444684
,1486,0,0.99020016
,1487,0,0.9901345
,1488,0,0.98929554
,1489,0,0.98825914
,1490,0,0.98942816
,1491,0,0.99044305
,1492,0,0.98931986
,1493,0,0.98800164
,1494,0,0.9860648
,1495,0,0.9605643
,1496,0,0.9494347
,1497,1,0.9173984
,1498,0,0.9368911
,1499,0,0.98437387
,1500,0,0.96153057
,1501,1,0.97052616
,1502,0,0.93530214
,1503,1,0.96092504
,1504,0,0.952968
,1505,0,0.98849285
,1506,0,0.9893382
,1507,0,0.9882291
,1508,0,0.98830634
,1509,0,0.95712024
,1510,0,0.9556598
,1511,1,0.98644197
,1512,0,0.95318836
,1513,0,0.9866069
,1514,0,0.9620869
,1515,1,0.873767
,1516,0,0.95703197
,1517,0,0.9873714
,1518,0,0.9893523
,1519,0,0.99053586
,1520,0,0.58839726
,1521,1,0.80480254
,1522,1,0.88650113
,1523,1,0.9494355
,1524,0,0.9389718
,1525,0,0.98386925
,1526,0,0.9645502
,1527,1,0.8964496
,1528,0,0.975658
,1529,0,0.9896662
,1530,0,0.9881557
,1531,0,0.9883101
,1532,0,0.9575501
,1533,0,0.96383125
,1534,0,0.9894868
,1535,0,0.98946786
,1536,0,0.98619586
,1537,0,0.90494853
,1538,0,0.9864558
,1539,0,0.986262
,1540,0,0.9665367
,1541,1,0.86456174
,1542,0,0.9755426
,1543,0,0.9890766
,1544,0,0.9882379
,1545,0,0.9890879
,1546,0,0.9862415
,1547,0,0.9648323
,1548,0,0.9900962
,1549,0,0.9891267
,1550,0,0.9904561
,1551,0,0.9893601
,1552,0,0.9893856
,1553,0,0.9893634
,1554,0,0.988373
,1555,0,0.9903422
,1556,0,0.9871792
,1557,0,0.960439
,1558,0,0.99024904
,1559,0,0.9883912
,1560,0,0.98935694
,1561,0,0.9893775
,1562,0,0.98935956
,1563,0,0.98844683
,1564,0,0.9606991
,1565,0,0.99036074
,1566,0,0.989532
,1567,0,0.9883188
,1568,0,0.9903866
,1569,0,0.98932266
,1570,0,0.98800325
,1571,0,0.9861607
,1572,0,0.9645113
,1573,0,0.99013764
,1574,0,0.98840487
,1575,0,0.9893455
,1576,0,0.98937744
,1577,0,0.9893781
,1578,0,0.9893781
,1579,0,0.9893779
,1580,0,0.9893603
,1581,0,0.9884595
,1582,0,0.96097857
,1583,0,0.99006414
,1584,0,0.9891203
,1585,0,0.9903756
,1586,0,0.98834497
,1587,0,0.990384
,1588,0,0.9893617
,1589,0,0.98939395
,1590,0,0.98946905
,1591,0,0.9894311
,1592,0,0.9891793
,1593,0,0.9848999
,1594,0,0.96648365
,1595,1,0.6848974
,1596,0,0.9652754
,1597,0,0.98342055
,1598,0,0.9540254
,1599,0,0.96778417
,1600,1,0.6895819
,1601,0,0.9682127
,1602,0,0.9551697
,1603,1,0.91827065
,1604,1,0.9466625
,1605,1,0.91543055
,1606,0,0.95177054
,1607,0,0.96245944
,1608,0,0.9889375
,1609,0,0.98487645
,1610,0,0.9644802
,1611,0,0.9903949
,1612,0,0.98952955
,1613,0,0.9883178
,1614,0,0.9903581
,1615,0,0.988223
,1616,0,0.9893154
,1617,0,0.98937404
,1618,0,0.9893774
,1619,0,0.9893408
,1620,0,0.9874789
,1621,0,0.9052439
,1622,0,0.98686254
,1623,0,0.989443
,1624,0,0.9904414
,1625,0,0.9884964
,1626,0,0.50759286
,1627,0,0.9773247
,1628,0,0.9885503
,1629,0,0.9894639
,1630,0,0.9904441
,1631,0,0.9892371
,1632,0,0.9848053
,1633,0,0.9638713
,1634,0,0.985887
,1635,0,0.96877545
,1636,1,0.9562728
,1637,0,0.94218004
,1638,0,0.9512701
,1639,1,0.97342575
,1640,0,0.90823805
,1641,0,0.9671845
,1642,1,0.8903673
,1643,0,0.951561
,1644,0,0.98866034
,1645,0,0.98937154
,1646,0,0.9893787
,1647,0,0.98937815
,1648,0,0.98936343
,1649,0,0.9885522
,1650,0,0.96433985
,1651,0,0.572489
,1652,0,0.9545591
,1653,1,0.689114
,1654,0,0.9616164
,1655,0,0.9879754
,1656,0,0.963121
,1657,1,0.6881877
,1658,0,0.9616804
,1659,0,0.98885506
,1660,0,0.9893737
,1661,0,0.989378
,1662,0,0.98935413
,1663,0,0.9883168
,1664,0,0.95671743
,1665,1,0.9872107
,1666,1,0.96804506
,1667,0,0.9344826
,1668,1,0.9221788
,1669,0,0.92019194
,1670,1,0.9631492
,1671,1,0.9967967
,1672,0,0.94590104
,1673,0,0.9876398
,1674,0,0.9618103
,1675,1,0.95991915
,1676,0,0.9323049
,1677,1,0.98560554
,1678,0,0.9235728
,1679,0,0.96189636
,1680,0,0.98910433
,1681,0,0.9848252
,1682,0,0.959515
,1683,1,0.9631261
,1684,1,0.9949378
,1685,0,0.9320832
,1686,1,0.9960411
,1687,1,0.9783622
,1688,0,0.9304305
,1689,1,0.9889181
,1690,1,0.99381894
,1691,1,0.98183125
,1692,1,0.9976233
,1693,1,0.9970606
,1694,0,0.94492364
,1695,0,0.9852143
,1696,0,0.9651055
,1697,1,0.98770964
,1698,0,0.9317816
,1699,1,0.984707
,1700,0,0.9416693
,1701,0,0.95901597
,1702,1,0.728344
,1703,0,0.93377227
,1704,1,0.99558264
,1705,1,0.9979739
,1706,1,0.9978553
,1707,1,0.997646
,1708,1,0.99704957
,1709,0,0.94602895
,1710,0,0.9876506
,1711,0,0.96200055
,1712,1,0.9979892
,1713,0,0.94055796
,1714,0,0.9574066
,1715,1,0.98996556
,1716,1,0.9944054
,1717,1,0.98411137
,1718,1,0.9850479
,1719,1,0.98272604
,1720,1,0.97986597
,1721,0,0.9330312
,1722,1,0.7265485
,1723,0,0.94064933
,1724,1,0.8930263
,1725,0,0.933209
,1726,1,0.9885589
,1727,1,0.99269867
,1728,0,0.9733215
,1729,0,0.9850799
,1730,0,0.9655076
,1731,1,0.89205647
,1732,0,0.93501645
,1733,1,0.8773152
,1734,0,0.94836736
,1735,0,0.95971227
,1736,1,0.873939
,1737,0,0.9570301
,1738,0,0.9873781
,1739,0,0.9894133
,1740,0,0.9904425
,1741,0,0.9893039
,1742,0,0.9872096
,1743,0,0.96013033
,1744,0,0.98582804
,1745,0,0.96858495
,1746,1,0.89179
,1747,0,0.9305351
,1748,1,0.96996254
,1749,1,0.9804666
,1750,0,0.95549685
,1751,0,0.98766595
,1752,0,0.9893497
,1753,0,0.989341
,1754,0,0.9874788
,1755,0,0.9052379
,1756,0,0.9868512
,1757,0,0.9893298
,1758,0,0.9893778
,1759,0,0.98936397
,1760,0,0.98847353
,1761,0,0.95942634
,1762,1,0.9678213
,1763,1,0.97650313
,1764,0,0.93235695
,1765,1,0.9980336
,1766,0,0.9311061
,1767,1,0.99471277
,1768,0,0.9227035
,1769,0,0.9546549
,1770,1,0.9982043
,1771,1,0.9989844
,1772,0,0.93183047
,1773,1,0.9946554
,1774,0,0.9306724
,1775,1,0.89347225
,1776,0,0.9345045
,1777,1,0.99857855
,1778,1,0.9828028
,1779,1,0.98156345
,1780,1,0.9976449
,1781,1,0.9922293
,1782,0,0.93108165
,1783,1,0.90335566
,1784,0,0.74343175
,1785,0,0.9558846
,1786,1,0.9852891
,1787,0,0.9307055
,1788,1,0.9961081
,1789,1,0.98187476
,1790,1,0.9769577
,1791,0,0.9279228
,1792,1,0.96973294
,1793,1,0.98049504
,1794,1,0.9969843
,1795,0,0.93421596
,1796,1,0.98448706
,1797,0,0.9735062
,1798,0,0.98907757
,1799,0,0.9870831
,1800,0,0.9604229
,1801,0,0.99024856
,1802,0,0.988391
,1803,0,0.9893515
,1804,0,0.98937815
,1805,0,0.9893778
,1806,0,0.98937875
,1807,0,0.98938704
,1808,0,0.989489
,1809,0,0.99042124
,1810,0,0.98834
,1811,0,0.99035853
,1812,0,0.988223
,1813,0,0.9893154
,1814,0,0.98937404
,1815,0,0.9893778
,1816,0,0.9893781
,1817,0,0.98937875
,1818,0,0.98938704
,1819,0,0.98948956
,1820,0,0.9904474
,1821,0,0.98935795
,1822,0,0.9893566
,1823,0,0.9883709
,1824,0,0.99038833
,1825,0,0.9893611
,1826,0,0.98938483
,1827,0,0.9893541
,1828,0,0.9882515
,1829,0,0.9893251
,1830,0,0.98948556
,1831,0,0.99042654
,1832,0,0.98834324
,1833,0,0.990362
,1834,0,0.98821574
,1835,0,0.98931503
,1836,0,0.98937404
,1837,0,0.98937845
,1838,0,0.9893869
,1839,0,0.98948956
,1840,0,0.9904474
,1841,0,0.9893579
,1842,0,0.9893534
,1843,0,0.98825073
,1844,0,0.98931605
,1845,0,0.98937404
,1846,0,0.9893778
,1847,0,0.9893781
,1848,0,0.98937815
,1849,0,0.98937875
,1850,0,0.98938704
,1851,0,0.98948896
,1852,0,0.99041843
,1853,0,0.988221
,1854,0,0.98932433
,1855,0,0.9894849
,1856,0,0.99041814
,1857,0,0.98822033
,1858,0,0.98931605
,1859,0,0.989383
,1860,0,0.9894887
,1861,0,0.99042124
,1862,0,0.9883401
,1863,0,0.9903614
,1864,0,0.9883429
,1865,0,0.9903621
,1866,0,0.9883525
,1867,0,0.9904623
